"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","109","400195","0.0-7.0-4.14","","","1624","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","110","400707","0.0-7.0-5.14","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","111","401220","0.0-7.0-1.15","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","112","405737","0.0-7.0-2.15","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp","1,0,1","Match","e","4500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","113","409742","0.0-7.0-3.15","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","114","411131","0.0-7.0-4.15","","","1389","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp","1,0,1","Match","e","4500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","115","411634","0.0-7.0-5.15","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","116","412145","0.0-7.0-1.16","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","117","416662","0.0-7.0-2.16","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw012.bmp","0,0,1","Match","e","4500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","118","420670","0.0-7.0-3.16","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","119","421939","0.0-7.0-4.16","","","1269","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw012.bmp","0,0,1","Match","e","4500","trustrating_stim/white_mw012.bmp","green","Share","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","120","422449","0.0-7.0-5.16","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","121","422963","0.0-7.0-1.17","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","122","424474","0.0-7.0-2.17","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","1","noMatchFace","i","1500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","123","428478","0.0-7.0-3.17","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","124","430922","0.0-7.0-4.17","","","2443","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw091.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw042.bmp","green","Share","REAL","0"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","125","431428","0.0-7.0-5.17","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","126","431941","0.0-7.0-1.18","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","127","433448","0.0-7.0-2.18","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","0","Match","e","1500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","128","437463","0.0-7.0-3.18","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","129","438483","0.0-7.0-4.18","","","1018","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw085.bmp","0","Match","e","1500","trustrating_stim/white_mw085.bmp","red","Keep","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","130","438988","0.0-7.0-5.18","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","131","439497","0.0-7.0-1.19","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","132","444007","0.0-7.0-2.19","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw003.bmp","0,0,1","noMatchFace","i","4500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","133","448010","0.0-7.0-3.19","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","134","448738","0.0-7.0-4.19","","","727","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw003.bmp","0,0,1","noMatchFace","i","4500","trustrating_stim/white_mw091.bmp","red","Keep","REAL","0"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","135","449251","0.0-7.0-5.19","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","136","449763","0.0-7.0-1.20","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","137","451279","0.0-7.0-2.20","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw013.bmp","1","noMatchOutcome","i","1500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","138","455287","0.0-7.0-3.20","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","139","457458","0.0-7.0-4.20","","","2170","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw013.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw013.bmp","red","Keep","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","140","457968","0.0-7.0-5.20","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","141","458483","0.0-7.0-1.21","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","142","459987","0.0-7.0-2.21","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","143","464000","0.0-7.0-3.21","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","144","465202","0.0-7.0-4.21","","","1201","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","145","465713","0.0-7.0-5.21","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","146","466224","0.0-7.0-1.22","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","147","470725","0.0-7.0-2.22","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw038.bmp","0,0,1","Match","e","4500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","148","474736","0.0-7.0-3.22","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","149","476595","0.0-7.0-4.22","","","1857","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw038.bmp","0,0,1","Match","e","4500","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","150","477097","0.0-7.0-5.22","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","151","477609","0.0-7.0-1.23","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","152","482118","0.0-7.0-2.23","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw010.bmp","1,0,1","noMatchFace","i","4500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","153","486133","0.0-7.0-3.23","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","154","487955","0.0-7.0-4.23","","","1820","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw010.bmp","1,0,1","noMatchFace","i","4500","trustrating_stim/white_mw078.bmp","green","Share","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","155","488465","0.0-7.0-5.23","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","156","488975","0.0-7.0-1.24","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","157","491977","0.0-7.0-2.24","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","158","495979","0.0-7.0-3.24","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","159","498346","0.0-7.0-4.24","","","2366","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","trustrating_stim/white_mw085.bmp","green","Share","REAL","1"
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","160","498854","0.0-7.0-5.24","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","161","499366","0.0-7.0-1.25","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","162","500877","0.0-7.0-2.25","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","0","noMatchOutcome","i","1500","","","","",""
"","","","","632aaef27780d596dc7e0a9f","bdp_wmem","Fri Mar 10 2023 21:10:06 GMT-0600 (Central Standard Time)","712669","Match,No Match","html-keyboard-response","163","504881","0.0-7.0-3.25","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
