"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","107","434527","0.0-7.0-2.14","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw013.bmp","0,1,1","Match","e","4500","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","108","438538","0.0-7.0-3.14","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","109","440340","0.0-7.0-4.14","","","1802","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw013.bmp","0,1,1","Match","e","4500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","110","440848","0.0-7.0-5.14","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","111","441355","0.0-7.0-1.15","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","112","442869","0.0-7.0-2.15","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","1","noMatchFace","i","1500","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","113","446872","0.0-7.0-3.15","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","114","448625","0.0-7.0-4.15","","","1752","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw091.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw085.bmp","green","Share","REAL","1"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","115","449131","0.0-7.0-5.15","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","116","449643","0.0-7.0-1.16","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","117","451158","0.0-7.0-2.16","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","0","noMatchFace","i","1500","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","118","455162","0.0-7.0-3.16","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","119","456412","0.0-7.0-4.16","","","1249","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw038.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","1"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","120","456918","0.0-7.0-5.16","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","121","457425","0.0-7.0-1.17","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","122","460445","0.0-7.0-2.17","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw040.bmp","1,0","Match","e","3000","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","123","464454","0.0-7.0-3.17","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","124","465719","0.0-7.0-4.17","","","1264","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw040.bmp","1,0","Match","e","3000","trustrating_stim/white_mw078.bmp","green","Share","REAL","1"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","125","466232","0.0-7.0-5.17","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","126","466737","0.0-7.0-1.18","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","127","471251","0.0-7.0-2.18","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw040.bmp","1,1,0","Match","e","4500","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","128","475265","0.0-7.0-3.18","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","129","477614","0.0-7.0-4.18","","","2349","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw040.bmp","1,1,0","Match","e","4500","trustrating_stim/white_mw092.bmp","green","Share","REAL","1"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","130","478129","0.0-7.0-5.18","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","131","478634","0.0-7.0-1.19","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","132","481650","0.0-7.0-2.19","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw092.bmp","0,1","noMatchFace","i","3000","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","133","485662","0.0-7.0-3.19","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","134","487796","0.0-7.0-4.19","","","2133","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw092.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw003.bmp","green","Share","REAL","0"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","135","488298","0.0-7.0-5.19","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","136","488803","0.0-7.0-1.20","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","137","490304","0.0-7.0-2.20","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","1","noMatchFace","i","1500","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","138","494313","0.0-7.0-3.20","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","139","495813","0.0-7.0-4.20","","","1499","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw085.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw042.bmp","green","Share","REAL","1"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","140","496320","0.0-7.0-5.20","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","141","496824","0.0-7.0-1.21","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","142","499840","0.0-7.0-2.21","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw085.bmp","1,0","Match","e","3000","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","143","503856","0.0-7.0-3.21","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","144","505385","0.0-7.0-4.21","","","1529","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw085.bmp","1,0","Match","e","3000","trustrating_stim/white_mw085.bmp","red","Keep","REAL","1"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","145","505892","0.0-7.0-5.21","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","146","506398","0.0-7.0-1.22","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","147","507902","0.0-7.0-2.22","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","1","noMatchOutcome","i","1500","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","148","511907","0.0-7.0-3.22","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","149","514067","0.0-7.0-4.22","","","2159","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw085.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw085.bmp","red","Keep","REAL","1"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","150","514573","0.0-7.0-5.22","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","151","515076","0.0-7.0-1.23","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","152","518078","0.0-7.0-2.23","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw078.bmp","1,0","Match","e","3000","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","153","522089","0.0-7.0-3.23","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","154","523789","0.0-7.0-4.23","","","1699","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw078.bmp","1,0","Match","e","3000","trustrating_stim/white_mw091.bmp","green","Share","REAL","1"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","155","524305","0.0-7.0-5.23","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","156","524808","0.0-7.0-1.24","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","157","529320","0.0-7.0-2.24","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw003.bmp","1,1,0","Match","e","4500","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","158","533324","0.0-7.0-3.24","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","159","534952","0.0-7.0-4.24","","","1626","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw003.bmp","1,1,0","Match","e","4500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","1"
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","160","535454","0.0-7.0-5.24","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_wmem","Mon Mar 13 2023 15:20:48 GMT-0400 (Eastern Daylight Time)","762627","Match,No Match","html-keyboard-response","161","535957","0.0-7.0-1.25","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
