"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","55","422679","0.0-7.0-1.4","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","56","427182","0.0-7.0-2.4","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw038.bmp","0,1,0","noMatchFace","i","4500","","","","",""
"html-keyboard-response","57","431184","0.0-7.0-3.4","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","58","432401","0.0-7.0-4.4","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1215","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw038.bmp","0,1,0","noMatchFace","i","4500","trustrating_stim/white_mw085.bmp","green","Share","REAL","1"
"html-keyboard-response","59","432904","0.0-7.0-5.4","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","60","433407","0.0-7.0-1.5","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","61","436410","0.0-7.0-2.5","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw092.bmp","1,0","noMatchFace","i","3000","","","","",""
"html-keyboard-response","62","440413","0.0-7.0-3.5","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","63","441784","0.0-7.0-4.5","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1369","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw092.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw042.bmp","red","Keep","REAL","1"
"html-keyboard-response","64","442286","0.0-7.0-5.5","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","65","442788","0.0-7.0-1.6","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","66","447292","0.0-7.0-2.6","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw070.bmp","0,0,1","Match","e","4500","","","","",""
"html-keyboard-response","67","451294","0.0-7.0-3.6","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","68","452929","0.0-7.0-4.6","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1633","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw070.bmp","0,0,1","Match","e","4500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1"
"html-keyboard-response","69","453431","0.0-7.0-5.6","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","70","453933","0.0-7.0-1.7","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","71","458435","0.0-7.0-2.7","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,1,0","Match","e","4500","","","","",""
"html-keyboard-response","72","462437","0.0-7.0-3.7","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","73","464697","0.0-7.0-4.7","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","2258","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw010.bmp","red","Keep","REAL","1"
"html-keyboard-response","74","465201","0.0-7.0-5.7","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","75","465703","0.0-7.0-1.8","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","76","468706","0.0-7.0-2.8","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw042.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","77","472709","0.0-7.0-3.8","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","78","473753","0.0-7.0-4.8","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1042","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw042.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw040.bmp","green","Share","REAL","1"
"html-keyboard-response","79","474255","0.0-7.0-5.8","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","80","474759","0.0-7.0-1.9","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","81","476263","0.0-7.0-2.9","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","82","480265","0.0-7.0-3.9","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","83","481305","0.0-7.0-4.9","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1037","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw078.bmp","0","Match","e","1500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"html-keyboard-response","84","481808","0.0-7.0-5.9","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","85","482310","0.0-7.0-1.10","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","86","485312","0.0-7.0-2.10","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","87","489314","0.0-7.0-3.10","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","88","490841","0.0-7.0-4.10","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1525","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw070.bmp","red","Keep","REAL","0"
"html-keyboard-response","89","491343","0.0-7.0-5.10","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","90","491845","0.0-7.0-1.11","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","91","496347","0.0-7.0-2.11","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw038.bmp","0,1,0","Match","e","4500","","","","",""
"html-keyboard-response","92","500350","0.0-7.0-3.11","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","93","501737","0.0-7.0-4.11","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1385","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw038.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw078.bmp","green","Share","REAL","1"
"html-keyboard-response","94","502239","0.0-7.0-5.11","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","95","502741","0.0-7.0-1.12","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","96","505744","0.0-7.0-2.12","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","97","509745","0.0-7.0-3.12","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","98","510897","0.0-7.0-4.12","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1149","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","1,0","Match","e","3000","trustrating_stim/white_mw038.bmp","green","Share","REAL","1"
"html-keyboard-response","99","511398","0.0-7.0-5.12","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","100","511900","0.0-7.0-1.13","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","101","514903","0.0-7.0-2.13","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw038.bmp","0,1","Match","e","3000","","","","",""
"html-keyboard-response","102","518905","0.0-7.0-3.13","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","103","520081","0.0-7.0-4.13","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1174","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw038.bmp","0,1","Match","e","3000","trustrating_stim/white_mw038.bmp","green","Share","REAL","1"
"html-keyboard-response","104","520583","0.0-7.0-5.13","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","105","521086","0.0-7.0-1.14","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","106","522589","0.0-7.0-2.14","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","0","noMatchOutcome","i","1500","","","","",""
"html-keyboard-response","107","526591","0.0-7.0-3.14","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
