"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","55","176605","0.0-7.0-1.4","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","56","181109","0.0-7.0-2.4","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw078.bmp","1,1,0","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","57","185117","0.0-7.0-3.4","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","58","188227","0.0-7.0-4.4","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","3108","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw078.bmp","1,1,0","noMatchOutcome","i","4500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","0"
"html-keyboard-response","59","188733","0.0-7.0-5.4","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","60","189238","0.0-7.0-1.5","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","61","193741","0.0-7.0-2.5","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw038.bmp","1,0,1","Match","e","4500","","","","",""
"html-keyboard-response","62","197751","0.0-7.0-3.5","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","63","199827","0.0-7.0-4.5","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","2075","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw038.bmp","1,0,1","Match","e","4500","trustrating_stim/white_mw091.bmp","green","Share","REAL","1"
"html-keyboard-response","64","200334","0.0-7.0-5.5","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","65","200837","0.0-7.0-1.6","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","66","202343","0.0-7.0-2.6","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw040.bmp","1","noMatchOutcome","i","1500","","","","",""
"html-keyboard-response","67","206350","0.0-7.0-3.6","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","68","207432","0.0-7.0-4.6","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","1081","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw040.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw040.bmp","red","Keep","REAL","1"
"html-keyboard-response","69","207934","0.0-7.0-5.6","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","70","208439","0.0-7.0-1.7","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","71","212942","0.0-7.0-2.7","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw078.bmp","1,0,0","Match","e","4500","","","","",""
"html-keyboard-response","72","216951","0.0-7.0-3.7","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","73","218402","0.0-7.0-4.7","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","1450","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw078.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","0"
"html-keyboard-response","74","218903","0.0-7.0-5.7","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","75","219406","0.0-7.0-1.8","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","76","220910","0.0-7.0-2.8","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","77","224919","0.0-7.0-3.8","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","78","226365","0.0-7.0-4.8","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","1445","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw070.bmp","0","Match","e","1500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","1"
"html-keyboard-response","79","226871","0.0-7.0-5.8","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","80","227376","0.0-7.0-1.9","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","81","230383","0.0-7.0-2.9","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw013.bmp","0,1","noMatchFace","i","3000","","","","",""
"html-keyboard-response","82","234392","0.0-7.0-3.9","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","83","235730","0.0-7.0-4.9","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","1336","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw013.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"html-keyboard-response","84","236232","0.0-7.0-5.9","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","85","236735","0.0-7.0-1.10","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","86","238239","0.0-7.0-2.10","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw013.bmp","0","noMatchOutcome","i","1500","","","","",""
"html-keyboard-response","87","242250","0.0-7.0-3.10","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","88","243354","0.0-7.0-4.10","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","1103","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw013.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw013.bmp","green","Share","REAL","1"
"html-keyboard-response","89","243864","0.0-7.0-5.10","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","90","244367","0.0-7.0-1.11","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","91","247375","0.0-7.0-2.11","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp","1,0","noMatchFace","i","3000","","","","",""
"html-keyboard-response","92","251384","0.0-7.0-3.11","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","93","252481","0.0-7.0-4.11","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","1096","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw038.bmp","red","Keep","REAL","1"
"html-keyboard-response","94","252984","0.0-7.0-5.11","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","95","253487","0.0-7.0-1.12","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","96","256495","0.0-7.0-2.12","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw085.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","97","260504","0.0-7.0-3.12","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","98","261515","0.0-7.0-4.12","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","1010","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw085.bmp","1,0","Match","e","3000","trustrating_stim/white_mw085.bmp","red","Keep","REAL","0"
"html-keyboard-response","99","262024","0.0-7.0-5.12","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","100","262528","0.0-7.0-1.13","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","101","267033","0.0-7.0-2.13","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw040.bmp","1,1,0","Match","e","4500","","","","",""
"html-keyboard-response","102","271040","0.0-7.0-3.13","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","103","273272","0.0-7.0-4.13","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","2231","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw040.bmp","1,1,0","Match","e","4500","trustrating_stim/white_mw040.bmp","red","Keep","REAL","1"
"html-keyboard-response","104","273776","0.0-7.0-5.13","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","105","274281","0.0-7.0-1.14","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","106","275785","0.0-7.0-2.14","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","107","279794","0.0-7.0-3.14","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","108","280796","0.0-7.0-4.14","608590825d295c858cbe7fa9","bdp_wmem","Mon Mar 13 2023 12:27:20 GMT-0700 (Pacific Daylight Time)","595763","Match,No Match","","1001","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw091.bmp","0","Match","e","1500","trustrating_stim/white_mw091.bmp","red","Keep","REAL","1"
