"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","107","428434","0.0-7.0-5.13","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","108","428955","0.0-7.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"blur","109","429804","blurevent","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","5","","","","","","","","","","","","","","","","","","","","",""
"blur","109","429804","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","5","html-keyboard-response","109","433471","0.0-7.0-2.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw012.bmp","1,0,0","Match","e","4500","","","","",""
"blur","109","429804","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","5","html-keyboard-response","110","437488","0.0-7.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"focus","111","478757","focusevent","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","","","","","","","","","","","","","","","","","","","","",""
"blur","109","429804","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","5","html-keyboard-response","111","480611","0.0-7.0-4.14","","43120","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw012.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","0"
"blur","109","429804","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","5","html-keyboard-response","112","481123","0.0-7.0-5.14","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","blurwarn","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","5","image-keyboard-response","113","483667","0.0-7.0-0.15-0.15","","2542","","","49","","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","114","484430","0.0-7.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","115","487438","0.0-7.0-2.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","116","491444","0.0-7.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","117","492638","0.0-7.0-4.15","","1193","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw070.bmp","green","Share","REAL","0"
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","118","493140","0.0-7.0-5.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","119","493652","0.0-7.0-1.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","120","495167","0.0-7.0-2.16","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw033.bmp","1","noMatchFace","i","1500","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","121","499175","0.0-7.0-3.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","122","500464","0.0-7.0-4.16","","1287","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw033.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw003.bmp","green","Share","REAL","1"
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","123","500966","0.0-7.0-5.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","124","501474","0.0-7.0-1.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","125","502977","0.0-7.0-2.17","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","0","noMatchFace","i","1500","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","126","506982","0.0-7.0-3.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","127","511679","0.0-7.0-4.17","","4692","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw091.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw013.bmp","red","Keep","REAL","1"
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","128","512182","0.0-7.0-5.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","129","512683","0.0-7.0-1.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"blur","130","514514","blurevent","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","6","","","","","","","","","","","","","","","","","","","","",""
"blur","130","514514","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","6","html-keyboard-response","130","515700","0.0-7.0-2.18","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw013.bmp","0,1","Match","e","3000","","","","",""
"blur","130","514514","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","6","html-keyboard-response","131","519726","0.0-7.0-3.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"focus","132","523214","focusevent","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","","","","","","","","","","","","","","","","","","","","",""
"blur","130","514514","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","6","html-keyboard-response","132","524130","0.0-7.0-4.18","","4403","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw013.bmp","0,1","Match","e","3000","trustrating_stim/white_mw070.bmp","red","Keep","REAL","0"
"blur","130","514514","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","6","html-keyboard-response","133","524632","0.0-7.0-5.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","blurwarn","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","6","image-keyboard-response","134","530274","0.0-7.0-0.19-0.19","","5641","","","49","","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","135","531038","0.0-7.0-1.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","136","535543","0.0-7.0-2.19","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp","1,0,1","noMatchOutcome","i","4500","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","137","539548","0.0-7.0-3.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","138","540965","0.0-7.0-4.19","","1417","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp","1,0,1","noMatchOutcome","i","4500","trustrating_stim/white_00050_931230_fa_edt.bmp","red","Keep","REAL","0"
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","139","541478","0.0-7.0-5.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","140","541985","0.0-7.0-1.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","141","543499","0.0-7.0-2.20","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw092.bmp","1","noMatchOutcome","i","1500","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","142","547516","0.0-7.0-3.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","143","548651","0.0-7.0-4.20","","1133","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw092.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","0"
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","144","549168","0.0-7.0-5.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","145","549679","0.0-7.0-1.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","146","554185","0.0-7.0-2.21","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw038.bmp","1,0,0","Match","e","4500","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","147","558198","0.0-7.0-3.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","148","560667","0.0-7.0-4.21","","2468","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw038.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw033.bmp","red","Keep","REAL","1"
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","149","561169","0.0-7.0-5.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","150","561678","0.0-7.0-1.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","151","566186","0.0-7.0-2.22","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp","0,0,1","Match","e","4500","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","152","570197","0.0-7.0-3.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","153","572606","0.0-7.0-4.22","","2409","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp","0,0,1","Match","e","4500","trustrating_stim/white_mw012.bmp","green","Share","REAL","1"
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","154","573114","0.0-7.0-5.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","155","573625","0.0-7.0-1.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","156","578130","0.0-7.0-2.23","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw033.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw015.bmp","0,1,0","noMatchFace","i","4500","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","157","582133","0.0-7.0-3.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5f29bcd6a340af13ed199faa","bdp_wmem","Tue May 11 2021 12:55:19 GMT-0700 (Pacific Daylight Time)","817526","Match,No Match","","html-keyboard-response","158","584680","0.0-7.0-4.23","","2545","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw033.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw015.bmp","0,1,0","noMatchFace","i","4500","trustrating_stim/white_mw013.bmp","green","Share","REAL","1"
