"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","172","491545","0.0-7.0-2.27","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw092.bmp","1,1,0","Match","e","4500","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","173","495550","0.0-7.0-3.27","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","174","496806","0.0-7.0-4.27","","1254","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw092.bmp","1,1,0","Match","e","4500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","175","497309","0.0-7.0-5.27","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","176","497811","0.0-7.0-1.28","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","177","500816","0.0-7.0-2.28","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw033.bmp","1,0","noMatchFace","i","3000","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","178","504821","0.0-7.0-3.28","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","179","505904","0.0-7.0-4.28","","1082","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw033.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw070.bmp","green","Share","REAL","1"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","180","506410","0.0-7.0-5.28","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","181","506911","0.0-7.0-1.29","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","182","509916","0.0-7.0-2.29","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw038.bmp","1,0","noMatchOutcome","i","3000","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","183","513917","0.0-7.0-3.29","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","184","515002","0.0-7.0-4.29","","1084","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw038.bmp","1,0","noMatchOutcome","i","3000","trustrating_stim/white_mw040.bmp","red","Keep","REAL","0"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","185","515509","0.0-7.0-5.29","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","186","516014","0.0-7.0-1.30","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","187","519019","0.0-7.0-2.30","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw033.bmp","1,0","Match","e","3000","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","188","523023","0.0-7.0-3.30","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","189","525028","0.0-7.0-4.30","","2004","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw033.bmp","1,0","Match","e","3000","trustrating_stim/white_mw033.bmp","red","Keep","REAL","1"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","190","525533","0.0-7.0-5.30","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","191","526035","0.0-7.0-1.31","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","192","527541","0.0-7.0-2.31","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw015.bmp","1","noMatchOutcome","i","1500","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","193","531544","0.0-7.0-3.31","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","194","532513","0.0-7.0-4.31","","968","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw015.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw015.bmp","red","Keep","REAL","1"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","195","533019","0.0-7.0-5.31","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","196","533520","0.0-7.0-1.32","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","197","535025","0.0-7.0-2.32","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw012.bmp","0","Match","e","1500","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","198","539031","0.0-7.0-3.32","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","199","540219","0.0-7.0-4.32","","1187","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw012.bmp","0","Match","e","1500","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","200","540719","0.0-7.0-5.32","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","201","541223","0.0-7.0-1.33","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","202","542724","0.0-7.0-2.33","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","0","Match","e","1500","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","203","546730","0.0-7.0-3.33","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","204","548364","0.0-7.0-4.33","","1633","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw091.bmp","0","Match","e","1500","trustrating_stim/white_mw091.bmp","red","Keep","REAL","1"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","205","548868","0.0-7.0-5.33","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","206","549368","0.0-7.0-1.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","207","550874","0.0-7.0-2.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","0","noMatchFace","i","1500","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","208","554880","0.0-7.0-3.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","209","555665","0.0-7.0-4.34","","784","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw038.bmp","0","noMatchFace","i","1500","trustrating_stim/white_00807_941205_fb_edt.bmp","red","Keep","REAL","1"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","210","556170","0.0-7.0-5.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","211","556676","0.0-7.0-1.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","212","559682","0.0-7.0-2.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw040.bmp","1,0","noMatchOutcome","i","3000","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","213","563688","0.0-7.0-3.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","214","565332","0.0-7.0-4.35","","1642","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw040.bmp","1,0","noMatchOutcome","i","3000","trustrating_stim/white_00050_931230_fa_edt.bmp","red","Keep","REAL","1"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","215","565833","0.0-7.0-5.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","216","566338","0.0-7.0-1.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","217","570844","0.0-7.0-2.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","0,1,0","noMatchOutcome","i","4500","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","218","574851","0.0-7.0-3.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","219","576328","0.0-7.0-4.36","","1477","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","0,1,0","noMatchOutcome","i","4500","trustrating_stim/white_mw012.bmp","green","Share","REAL","1"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","220","576835","0.0-7.0-5.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","221","577336","0.0-7.0-1.37","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","222","580341","0.0-7.0-2.37","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","223","584346","0.0-7.0-3.37","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","224","585849","0.0-7.0-4.37","","1503","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","trustrating_stim/white_mw091.bmp","green","Share","REAL","0"
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","225","586350","0.0-7.0-5.37","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","226","586855","0.0-7.0-1.38","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","227","591359","0.0-7.0-2.38","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw092.bmp","0,0,1","noMatchFace","i","4500","","","","",""
"","","","","2","bdp_wmem","Mon Feb 28 2022 19:14:34 GMT-0500 (Eastern Standard Time)","684778","Match,No Match","html-keyboard-response","228","595365","0.0-7.0-3.38","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
