"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","109","680041","0.0-7.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","110","681791","0.0-7.0-4.14","","1749","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw012.bmp","0","Match","e","1500","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","111","682300","0.0-7.0-5.14","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","112","682801","0.0-7.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","113","684312","0.0-7.0-2.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","1","noMatchOutcome","i","1500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","114","688313","0.0-7.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","115","689556","0.0-7.0-4.15","","1242","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw078.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","116","690060","0.0-7.0-5.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","117","690585","0.0-7.0-1.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","118","693588","0.0-7.0-2.16","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw013.bmp","1,0","Match","e","3000","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","119","697599","0.0-7.0-3.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","120","699845","0.0-7.0-4.16","","2244","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw013.bmp","1,0","Match","e","3000","trustrating_stim/white_mw092.bmp","green","Share","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","121","700361","0.0-7.0-5.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","122","700875","0.0-7.0-1.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","123","702385","0.0-7.0-2.17","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw010.bmp","0","Match","e","1500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","124","706401","0.0-7.0-3.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","125","708208","0.0-7.0-4.17","","1807","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw010.bmp","0","Match","e","1500","trustrating_stim/white_mw010.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","126","708714","0.0-7.0-5.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","127","709231","0.0-7.0-1.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","128","713744","0.0-7.0-2.18","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","0,1,1","noMatchOutcome","i","4500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","129","717756","0.0-7.0-3.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","130","720051","0.0-7.0-4.18","","2294","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","0,1,1","noMatchOutcome","i","4500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","131","720552","0.0-7.0-5.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","132","721054","0.0-7.0-1.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","133","724062","0.0-7.0-2.19","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw085.bmp","1,0","noMatchOutcome","i","3000","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","134","728065","0.0-7.0-3.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","135","729817","0.0-7.0-4.19","","1750","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw085.bmp","1,0","noMatchOutcome","i","3000","trustrating_stim/white_mw085.bmp","green","Share","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","136","730328","0.0-7.0-5.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","137","730828","0.0-7.0-1.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","138","735337","0.0-7.0-2.20","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp","1,0,1","noMatchFace","i","4500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","139","739355","0.0-7.0-3.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","140","741545","0.0-7.0-4.20","","2189","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp","1,0,1","noMatchFace","i","4500","trustrating_stim/white_mw091.bmp","green","Share","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","141","742051","0.0-7.0-5.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","142","742553","0.0-7.0-1.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","143","744071","0.0-7.0-2.21","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","1","Match","e","1500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","144","748087","0.0-7.0-3.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","145","749466","0.0-7.0-4.21","","1378","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw091.bmp","1","Match","e","1500","trustrating_stim/white_mw091.bmp","green","Share","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","146","749979","0.0-7.0-5.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","147","750492","0.0-7.0-1.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","148","751995","0.0-7.0-2.22","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","0","noMatchOutcome","i","1500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","149","756003","0.0-7.0-3.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","150","757492","0.0-7.0-4.22","","1488","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw038.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw038.bmp","green","Share","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","151","757996","0.0-7.0-5.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","152","758499","0.0-7.0-1.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","153","760005","0.0-7.0-2.23","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","1","noMatchOutcome","i","1500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","154","764020","0.0-7.0-3.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","155","765047","0.0-7.0-4.23","","1026","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw070.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","156","765556","0.0-7.0-5.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","157","766062","0.0-7.0-1.24","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","158","770571","0.0-7.0-2.24","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw091.bmp","1,1,0","noMatchOutcome","i","4500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","159","774573","0.0-7.0-3.24","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","160","777084","0.0-7.0-4.24","","2509","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw091.bmp","1,1,0","noMatchOutcome","i","4500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","161","777600","0.0-7.0-5.24","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","162","778109","0.0-7.0-1.25","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","163","782623","0.0-7.0-2.25","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw085.bmp","0,1,0","Match","e","4500","","","","",""
