"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr","numBlurs"
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","55","154604","0.0-7.0-5.3","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","56","155105","0.0-7.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","57","158111","0.0-7.0-2.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw012.bmp","0,1","Match","e","3000","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","58","162115","0.0-7.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","59","163023","0.0-7.0-4.4","","908","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw012.bmp","0,1","Match","e","3000","trustrating_stim/white_mw012.bmp","green","Share","REAL","0",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","60","163530","0.0-7.0-5.4","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","61","164037","0.0-7.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","62","168541","0.0-7.0-2.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw012.bmp","0,1,1","noMatchOutcome","i","4500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","63","172547","0.0-7.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","64","173627","0.0-7.0-4.5","","1079","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw012.bmp","0,1,1","noMatchOutcome","i","4500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","0",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","65","174129","0.0-7.0-5.5","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","66","174634","0.0-7.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","67","176136","0.0-7.0-2.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","0","Match","e","1500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","68","180141","0.0-7.0-3.6","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","69","181001","0.0-7.0-4.6","","860","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw091.bmp","0","Match","e","1500","trustrating_stim/white_mw091.bmp","red","Keep","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","70","181507","0.0-7.0-5.6","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","71","182012","0.0-7.0-1.7","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","72","186517","0.0-7.0-2.7","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw070.bmp","1,0,1","noMatchOutcome","i","4500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","73","190522","0.0-7.0-3.7","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","74","191984","0.0-7.0-4.7","","1461","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw070.bmp","1,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","75","192491","0.0-7.0-5.7","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","76","192994","0.0-7.0-1.8","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","77","197495","0.0-7.0-2.8","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw013.bmp","1,1,0","noMatchFace","i","4500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","78","201500","0.0-7.0-3.8","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","79","202711","0.0-7.0-4.8","","1210","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw013.bmp","1,1,0","noMatchFace","i","4500","trustrating_stim/white_mw038.bmp","red","Keep","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","80","203218","0.0-7.0-5.8","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","81","203723","0.0-7.0-1.9","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","82","208229","0.0-7.0-2.9","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw010.bmp","1,0,1","noMatchFace","i","4500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","83","212232","0.0-7.0-3.9","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","84","213169","0.0-7.0-4.9","","936","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw010.bmp","1,0,1","noMatchFace","i","4500","trustrating_stim/white_mw013.bmp","green","Share","REAL","0",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","85","213675","0.0-7.0-5.9","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","86","214178","0.0-7.0-1.10","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","87","218679","0.0-7.0-2.10","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw091.bmp","1,0,0","Match","e","4500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","88","222684","0.0-7.0-3.10","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","89","224083","0.0-7.0-4.10","","1397","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw091.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw040.bmp","red","Keep","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","90","224589","0.0-7.0-5.10","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","91","225094","0.0-7.0-1.11","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","92","226598","0.0-7.0-2.11","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","0","noMatchOutcome","i","1500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","93","230600","0.0-7.0-3.11","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","94","231885","0.0-7.0-4.11","","1284","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw085.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw085.bmp","green","Share","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","95","232391","0.0-7.0-5.11","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","96","232893","0.0-7.0-1.12","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","97","234396","0.0-7.0-2.12","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","1","Match","e","1500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","98","238402","0.0-7.0-3.12","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","99","239028","0.0-7.0-4.12","","625","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw070.bmp","1","Match","e","1500","trustrating_stim/white_mw070.bmp","green","Share","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","100","239532","0.0-7.0-5.12","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","101","240038","0.0-7.0-1.13","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","102","243044","0.0-7.0-2.13","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw078.bmp","0,1","noMatchFace","i","3000","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","103","247050","0.0-7.0-3.13","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","104","248915","0.0-7.0-4.13","","1865","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw078.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw070.bmp","red","Keep","REAL","0",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","105","249420","0.0-7.0-5.13","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","106","249923","0.0-7.0-1.14","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","107","254428","0.0-7.0-2.14","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw010.bmp","0,0,1","noMatchOutcome","i","4500","","","","","",""
