"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","54","592417","0.0-7.0-5.3","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","55","592919","0.0-7.0-1.4","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","56","595922","0.0-7.0-2.4","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw010.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","57","599924","0.0-7.0-3.4","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","58","602357","0.0-7.0-4.4","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","2431","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw010.bmp","1,0","Match","e","3000","trustrating_stim/white_mw010.bmp","red","Keep","REAL","1"
"html-keyboard-response","59","602859","0.0-7.0-5.4","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","60","603360","0.0-7.0-1.5","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","61","606364","0.0-7.0-2.5","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp","1,0","noMatchFace","i","3000","","","","",""
"html-keyboard-response","62","610367","0.0-7.0-3.5","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","63","611700","0.0-7.0-4.5","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","1329","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"html-keyboard-response","64","612204","0.0-7.0-5.5","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","65","612707","0.0-7.0-1.6","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","66","615710","0.0-7.0-2.6","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw038.bmp","0,1","Match","e","3000","","","","",""
"html-keyboard-response","67","619711","0.0-7.0-3.6","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","68","621556","0.0-7.0-4.6","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","1842","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw038.bmp","0,1","Match","e","3000","trustrating_stim/white_mw038.bmp","green","Share","REAL","1"
"html-keyboard-response","69","622058","0.0-7.0-5.6","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","70","622561","0.0-7.0-1.7","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","71","627063","0.0-7.0-2.7","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw091.bmp","1,1,0","Match","e","4500","","","","",""
"html-keyboard-response","72","631067","0.0-7.0-3.7","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","73","632463","0.0-7.0-4.7","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","1393","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw091.bmp","1,1,0","Match","e","4500","trustrating_stim/white_mw070.bmp","green","Share","REAL","0"
"html-keyboard-response","74","632965","0.0-7.0-5.7","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","75","633466","0.0-7.0-1.8","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","76","636470","0.0-7.0-2.8","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","77","640472","0.0-7.0-3.8","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","78","642405","0.0-7.0-4.8","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","1930","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","1,0","Match","e","3000","trustrating_stim/white_mw003.bmp","red","Keep","REAL","1"
"html-keyboard-response","79","642908","0.0-7.0-5.8","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","80","643410","0.0-7.0-1.9","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","81","647912","0.0-7.0-2.9","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw085.bmp","0,1,0","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","82","651916","0.0-7.0-3.9","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","83","653728","0.0-7.0-4.9","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","1809","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw085.bmp","0,1,0","noMatchOutcome","i","4500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"html-keyboard-response","84","654231","0.0-7.0-5.9","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","85","654733","0.0-7.0-1.10","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","86","659237","0.0-7.0-2.10","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw040.bmp","1,0,1","Match","e","4500","","","","",""
"html-keyboard-response","87","663240","0.0-7.0-3.10","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","88","665736","0.0-7.0-4.10","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","2494","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw040.bmp","1,0,1","Match","e","4500","trustrating_stim/white_mw040.bmp","green","Share","REAL","1"
"html-keyboard-response","89","666238","0.0-7.0-5.10","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","90","666740","0.0-7.0-1.11","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","91","668242","0.0-7.0-2.11","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw040.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","92","672244","0.0-7.0-3.11","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","93","674475","0.0-7.0-4.11","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","2229","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw040.bmp","0","Match","e","1500","trustrating_stim/white_mw040.bmp","red","Keep","REAL","1"
"html-keyboard-response","94","674978","0.0-7.0-5.11","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","95","675479","0.0-7.0-1.12","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","96","679982","0.0-7.0-2.12","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw042.bmp","1,0,0","Match","e","4500","","","","",""
"html-keyboard-response","97","683985","0.0-7.0-3.12","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","98","684714","0.0-7.0-4.12","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","726","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw042.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw010.bmp","green","Share","REAL","0"
"html-keyboard-response","99","685216","0.0-7.0-5.12","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","100","685719","0.0-7.0-1.13","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","101","688729","0.0-7.0-2.13","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw070.bmp","0,1","Match","e","3000","","","","",""
"html-keyboard-response","102","692731","0.0-7.0-3.13","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","103","693637","0.0-7.0-4.13","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","901","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw070.bmp","0,1","Match","e","3000","trustrating_stim/white_mw070.bmp","green","Share","REAL","0"
"html-keyboard-response","104","694145","0.0-7.0-5.13","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","105","694646","0.0-7.0-1.14","63d3fb1c82d319ac2f752d80","bdp_wmem","Thu Mar 16 2023 00:28:48 GMT-0400 (Eastern Daylight Time)","1093747","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
