"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","108","656765","0.0-7.0-4.14","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","1219","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw070.bmp","1,0","noMatchOutcome","i","3000","trustrating_stim/white_mw040.bmp","red","Keep","REAL","1"
"html-keyboard-response","109","657267","0.0-7.0-5.14","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","110","657768","0.0-7.0-1.15","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","111","662271","0.0-7.0-2.15","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw078.bmp","0,1,1","Match","e","4500","","","","",""
"html-keyboard-response","112","666273","0.0-7.0-3.15","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","113","667616","0.0-7.0-4.15","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","1343","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw078.bmp","0,1,1","Match","e","4500","trustrating_stim/white_mw078.bmp","green","Share","REAL","1"
"html-keyboard-response","114","668118","0.0-7.0-5.15","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","115","668620","0.0-7.0-1.16","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","116","673122","0.0-7.0-2.16","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw003.bmp","1,0,1","noMatchFace","i","4500","","","","",""
"html-keyboard-response","117","677124","0.0-7.0-3.16","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","118","678662","0.0-7.0-4.16","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","1537","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw003.bmp","1,0,1","noMatchFace","i","4500","trustrating_stim/white_mw085.bmp","green","Share","REAL","0"
"html-keyboard-response","119","679163","0.0-7.0-5.16","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","120","679665","0.0-7.0-1.17","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","121","682667","0.0-7.0-2.17","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw010.bmp","0,1","Match","e","3000","","","","",""
"html-keyboard-response","122","686668","0.0-7.0-3.17","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","123","691814","0.0-7.0-4.17","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","5146","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw010.bmp","0,1","Match","e","3000","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"html-keyboard-response","124","692315","0.0-7.0-5.17","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","125","692817","0.0-7.0-1.18","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","126","694319","0.0-7.0-2.18","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw012.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","127","698321","0.0-7.0-3.18","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","128","700872","0.0-7.0-4.18","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","2550","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw012.bmp","0","Match","e","1500","trustrating_stim/white_mw012.bmp","red","Keep","REAL","0"
"html-keyboard-response","129","701374","0.0-7.0-5.18","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","130","701876","0.0-7.0-1.19","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","131","706378","0.0-7.0-2.19","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw013.bmp","0,1,1","noMatchFace","i","4500","","","","",""
"html-keyboard-response","132","710380","0.0-7.0-3.19","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","133","712021","0.0-7.0-4.19","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","1640","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw013.bmp","0,1,1","noMatchFace","i","4500","trustrating_stim/white_mw078.bmp","green","Share","REAL","1"
"html-keyboard-response","134","712523","0.0-7.0-5.19","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","135","713024","0.0-7.0-1.20","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","136","714527","0.0-7.0-2.20","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","1","noMatchOutcome","i","1500","","","","",""
"html-keyboard-response","137","718528","0.0-7.0-3.20","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","138","719604","0.0-7.0-4.20","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","1074","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw038.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw038.bmp","red","Keep","REAL","1"
"html-keyboard-response","139","720106","0.0-7.0-5.20","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","140","720608","0.0-7.0-1.21","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","141","725109","0.0-7.0-2.21","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw078.bmp","0,1,1","Match","e","4500","","","","",""
"html-keyboard-response","142","729111","0.0-7.0-3.21","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","143","730149","0.0-7.0-4.21","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","1038","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw078.bmp","0,1,1","Match","e","4500","trustrating_stim/white_mw078.bmp","green","Share","REAL","0"
"html-keyboard-response","144","730651","0.0-7.0-5.21","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","145","731152","0.0-7.0-1.22","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","146","734154","0.0-7.0-2.22","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw042.bmp","0,1","Match","e","3000","","","","",""
"html-keyboard-response","147","738156","0.0-7.0-3.22","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","148","740751","0.0-7.0-4.22","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","2594","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw042.bmp","0,1","Match","e","3000","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"html-keyboard-response","149","741252","0.0-7.0-5.22","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","150","741754","0.0-7.0-1.23","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","151","743256","0.0-7.0-2.23","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","152","747258","0.0-7.0-3.23","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","153","748539","0.0-7.0-4.23","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","1280","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw038.bmp","0","Match","e","1500","trustrating_stim/white_mw038.bmp","red","Keep","REAL","1"
"html-keyboard-response","154","749041","0.0-7.0-5.23","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","155","749544","0.0-7.0-1.24","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","156","752545","0.0-7.0-2.24","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw012.bmp","0,1","Match","e","3000","","","","",""
"html-keyboard-response","157","756548","0.0-7.0-3.24","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","158","758812","0.0-7.0-4.24","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","2262","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw012.bmp","0,1","Match","e","3000","trustrating_stim/white_mw012.bmp","green","Share","REAL","0"
"html-keyboard-response","159","759314","0.0-7.0-5.24","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","160","759816","0.0-7.0-1.25","63bc9e8cd8106f8d94c636d4","bdp_wmem","Wed Mar 15 2023 23:55:30 GMT-0400 (Eastern Daylight Time)","985465","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
