"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","111","273305","0.0-7.0-1.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","112","277812","0.0-7.0-2.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw092.bmp","1,0,1","noMatchOutcome","i","4500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","113","281818","0.0-7.0-3.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","114","282574","0.0-7.0-4.15","","753","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw092.bmp","1,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","115","283080","0.0-7.0-5.15","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","116","283587","0.0-7.0-1.16","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","117","288094","0.0-7.0-2.16","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw013.bmp","1,1,0","noMatchFace","i","4500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","118","292102","0.0-7.0-3.16","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","119","292880","0.0-7.0-4.16","","775","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw013.bmp","1,1,0","noMatchFace","i","4500","trustrating_stim/white_mw012.bmp","green","Share","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","120","293385","0.0-7.0-5.16","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","121","293892","0.0-7.0-1.17","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","122","295399","0.0-7.0-2.17","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","1","Match","e","1500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","123","299407","0.0-7.0-3.17","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","124","300001","0.0-7.0-4.17","","592","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw070.bmp","1","Match","e","1500","trustrating_stim/white_mw070.bmp","green","Share","REAL","1"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","125","300507","0.0-7.0-5.17","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","126","301014","0.0-7.0-1.18","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","127","305521","0.0-7.0-2.18","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw012.bmp","1,0,0","noMatchFace","i","4500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","128","309526","0.0-7.0-3.18","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","129","314835","0.0-7.0-4.18","","5307","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw012.bmp","1,0,0","noMatchFace","i","4500","trustrating_stim/white_mw013.bmp","green","Share","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","130","315342","0.0-7.0-5.18","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","131","315846","0.0-7.0-1.19","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","132","317354","0.0-7.0-2.19","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","0","noMatchFace","i","1500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","133","321360","0.0-7.0-3.19","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","134","322458","0.0-7.0-4.19","","1096","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw070.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","1"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","135","322962","0.0-7.0-5.19","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","136","323468","0.0-7.0-1.20","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","137","326476","0.0-7.0-2.20","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp","0,1","Match","e","3000","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","138","330483","0.0-7.0-3.20","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","139","331743","0.0-7.0-4.20","","1258","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp","0,1","Match","e","3000","trustrating_stim/white_mw013.bmp","red","Keep","REAL","1"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","140","332248","0.0-7.0-5.20","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","141","332753","0.0-7.0-1.21","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","142","334260","0.0-7.0-2.21","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw010.bmp","0","Match","e","1500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","143","338267","0.0-7.0-3.21","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","144","339847","0.0-7.0-4.21","","1577","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw010.bmp","0","Match","e","1500","trustrating_stim/white_mw010.bmp","red","Keep","REAL","1"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","145","340353","0.0-7.0-5.21","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","146","340855","0.0-7.0-1.22","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","147","345360","0.0-7.0-2.22","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,0,1","noMatchOutcome","i","4500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","148","349364","0.0-7.0-3.22","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","149","351052","0.0-7.0-4.22","","1687","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","150","351556","0.0-7.0-5.22","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","151","352061","0.0-7.0-1.23","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","152","356568","0.0-7.0-2.23","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw091.bmp","0,1,0","Match","e","4500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","153","360573","0.0-7.0-3.23","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","154","361603","0.0-7.0-4.23","","1027","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw091.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw091.bmp","red","Keep","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","155","362109","0.0-7.0-5.23","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","156","362616","0.0-7.0-1.24","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","157","364122","0.0-7.0-2.24","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","0","noMatchOutcome","i","1500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","158","368126","0.0-7.0-3.24","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","159","368744","0.0-7.0-4.24","","614","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw091.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw091.bmp","green","Share","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","160","369248","0.0-7.0-5.24","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","161","369756","0.0-7.0-1.25","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","162","374261","0.0-7.0-2.25","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw040.bmp","1,0,1","Match","e","4500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","163","378268","0.0-7.0-3.25","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
