"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","109","246525","0.0-7.0-4.14","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1842","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw003.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","1"
"html-keyboard-response","110","247030","0.0-7.0-5.14","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","111","247533","0.0-7.0-1.15","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","112","252035","0.0-7.0-2.15","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw013.bmp","0,1,1","noMatchFace","i","4500","","","","",""
"html-keyboard-response","113","256037","0.0-7.0-3.15","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","114","257036","0.0-7.0-4.15","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","999","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw013.bmp","0,1,1","noMatchFace","i","4500","trustrating_stim/white_mw085.bmp","green","Share","REAL","0"
"html-keyboard-response","115","257540","0.0-7.0-5.15","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","116","258040","0.0-7.0-1.16","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","117","262542","0.0-7.0-2.16","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw078.bmp","1,0,1","Match","e","4500","","","","",""
"html-keyboard-response","118","266545","0.0-7.0-3.16","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","119","268714","0.0-7.0-4.16","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","2169","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw078.bmp","1,0,1","Match","e","4500","trustrating_stim/white_mw085.bmp","red","Keep","REAL","1"
"html-keyboard-response","120","269216","0.0-7.0-5.16","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","121","269718","0.0-7.0-1.17","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","122","272721","0.0-7.0-2.17","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","123","276724","0.0-7.0-3.17","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","124","278381","0.0-7.0-4.17","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1656","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","trustrating_stim/white_mw042.bmp","red","Keep","REAL","1"
"html-keyboard-response","125","278882","0.0-7.0-5.17","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","126","279385","0.0-7.0-1.18","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","127","280887","0.0-7.0-2.18","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","128","284888","0.0-7.0-3.18","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","129","286816","0.0-7.0-4.18","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1926","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","0"
"html-keyboard-response","130","287319","0.0-7.0-5.18","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","131","287822","0.0-7.0-1.19","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","132","289324","0.0-7.0-2.19","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","133","293326","0.0-7.0-3.19","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","134","294536","0.0-7.0-4.19","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1210","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw070.bmp","0","Match","e","1500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","1"
"html-keyboard-response","135","295038","0.0-7.0-5.19","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","136","295542","0.0-7.0-1.20","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","137","297043","0.0-7.0-2.20","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw010.bmp","0","noMatchFace","i","1500","","","","",""
"html-keyboard-response","138","301045","0.0-7.0-3.20","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","139","302415","0.0-7.0-4.20","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1368","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw010.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1"
"html-keyboard-response","140","302918","0.0-7.0-5.20","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","141","303419","0.0-7.0-1.21","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","142","304922","0.0-7.0-2.21","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw092.bmp","1","Match","e","1500","","","","",""
"html-keyboard-response","143","308927","0.0-7.0-3.21","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","144","310260","0.0-7.0-4.21","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1332","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw092.bmp","1","Match","e","1500","trustrating_stim/white_mw092.bmp","green","Share","REAL","1"
"html-keyboard-response","145","310766","0.0-7.0-5.21","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","146","311268","0.0-7.0-1.22","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","147","312771","0.0-7.0-2.22","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw091.bmp","0","noMatchOutcome","i","1500","","","","",""
"html-keyboard-response","148","316772","0.0-7.0-3.22","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","149","318102","0.0-7.0-4.22","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1328","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw091.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw091.bmp","green","Share","REAL","0"
"html-keyboard-response","150","318608","0.0-7.0-5.22","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","151","319114","0.0-7.0-1.23","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","152","323616","0.0-7.0-2.23","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw042.bmp","0,1,0","noMatchFace","i","4500","","","","",""
"html-keyboard-response","153","327620","0.0-7.0-3.23","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","154","328929","0.0-7.0-4.23","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1308","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw042.bmp","0,1,0","noMatchFace","i","4500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","1"
"html-keyboard-response","155","329433","0.0-7.0-5.23","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","156","329935","0.0-7.0-1.24","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","157","334438","0.0-7.0-2.24","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw010.bmp","1,0,0","Match","e","4500","","","","",""
"html-keyboard-response","158","338439","0.0-7.0-3.24","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","159","339813","0.0-7.0-4.24","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1371","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw010.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"html-keyboard-response","160","340317","0.0-7.0-5.24","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","161","340819","0.0-7.0-1.25","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","162","343823","0.0-7.0-2.25","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","163","347823","0.0-7.0-3.25","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
