"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","54","148580","0.0-7.0-5.3","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","55","149082","0.0-7.0-1.4","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","56","150585","0.0-7.0-2.4","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","1","Match","e","1500","","","","",""
"html-keyboard-response","57","154587","0.0-7.0-3.4","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","58","155476","0.0-7.0-4.4","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","887","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw085.bmp","1","Match","e","1500","trustrating_stim/white_mw085.bmp","green","Share","REAL","1"
"html-keyboard-response","59","155979","0.0-7.0-5.4","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","60","156481","0.0-7.0-1.5","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","61","159483","0.0-7.0-2.5","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw042.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","62","163484","0.0-7.0-3.5","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","63","165949","0.0-7.0-4.5","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","2464","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw042.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw042.bmp","red","Keep","REAL","1"
"html-keyboard-response","64","166450","0.0-7.0-5.5","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","65","166953","0.0-7.0-1.6","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","66","171454","0.0-7.0-2.6","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw003.bmp","0,1,0","Match","e","4500","","","","",""
"html-keyboard-response","67","175456","0.0-7.0-3.6","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","68","177109","0.0-7.0-4.6","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","1651","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw003.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"html-keyboard-response","69","177611","0.0-7.0-5.6","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","70","178112","0.0-7.0-1.7","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","71","182615","0.0-7.0-2.7","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw040.bmp","1,1,0","noMatchFace","i","4500","","","","",""
"html-keyboard-response","72","186618","0.0-7.0-3.7","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","73","187735","0.0-7.0-4.7","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","1115","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw040.bmp","1,1,0","noMatchFace","i","4500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"html-keyboard-response","74","188236","0.0-7.0-5.7","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","75","188737","0.0-7.0-1.8","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","76","191740","0.0-7.0-2.8","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchFace","i","3000","","","","",""
"html-keyboard-response","77","195742","0.0-7.0-3.8","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","78","196759","0.0-7.0-4.8","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","1015","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw038.bmp","green","Share","REAL","1"
"html-keyboard-response","79","197261","0.0-7.0-5.8","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","80","197762","0.0-7.0-1.9","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","81","199264","0.0-7.0-2.9","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw040.bmp","1","noMatchOutcome","i","1500","","","","",""
"html-keyboard-response","82","203267","0.0-7.0-3.9","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","83","204406","0.0-7.0-4.9","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","1139","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw040.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw040.bmp","red","Keep","REAL","1"
"html-keyboard-response","84","204908","0.0-7.0-5.9","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","85","205408","0.0-7.0-1.10","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","86","209911","0.0-7.0-2.10","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw085.bmp","1,1,0","Match","e","4500","","","","",""
"html-keyboard-response","87","213913","0.0-7.0-3.10","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","88","216312","0.0-7.0-4.10","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","2397","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw085.bmp","1,1,0","Match","e","4500","trustrating_stim/white_mw091.bmp","green","Share","REAL","1"
"html-keyboard-response","89","216814","0.0-7.0-5.10","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","90","217315","0.0-7.0-1.11","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","91","218818","0.0-7.0-2.11","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","1","noMatchFace","i","1500","","","","",""
"html-keyboard-response","92","222819","0.0-7.0-3.11","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","93","223949","0.0-7.0-4.11","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","1129","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw070.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw042.bmp","green","Share","REAL","1"
"html-keyboard-response","94","224451","0.0-7.0-5.11","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","95","224952","0.0-7.0-1.12","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","96","226454","0.0-7.0-2.12","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw012.bmp","1","noMatchOutcome","i","1500","","","","",""
"html-keyboard-response","97","230456","0.0-7.0-3.12","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","98","231304","0.0-7.0-4.12","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","845","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw012.bmp","1","noMatchOutcome","i","1500","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"html-keyboard-response","99","231805","0.0-7.0-5.12","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","100","232307","0.0-7.0-1.13","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","101","235309","0.0-7.0-2.13","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","102","239311","0.0-7.0-3.13","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","103","240158","0.0-7.0-4.13","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","844","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw042.bmp","1,0","Match","e","3000","trustrating_stim/white_mw091.bmp","green","Share","REAL","1"
"html-keyboard-response","104","240659","0.0-7.0-5.13","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","105","241162","0.0-7.0-1.14","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","106","244164","0.0-7.0-2.14","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw091.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","107","248166","0.0-7.0-3.14","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","108","249033","0.0-7.0-4.14","610075c1ef04d1f734032f69","bdp_wmem","Tue Mar 14 2023 00:41:26 GMT-0400 (Eastern Daylight Time)","548810","Match,No Match","","865","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw091.bmp","1,0","Match","e","3000","trustrating_stim/white_mw003.bmp","green","Share","REAL","1"
