"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","decision","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","8","169714","0.0-5.0-1.3","","7521","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","19","your high school classmates","3/4 or 75%","","50"
"","","","decision","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","9","172500","0.0-5.0-1.4","","2785","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your closest friends</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your closest friends</strong> would guess.</div></div>","","9","your closest friends","1/2 or 50%","","50"
"","","","","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","instructions","10","178863","0.0-6.0","[{""page_index"":0,""viewing_time"":6361}]","6362","","","","","","","",""
"","","","simRating","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","11","185189","0.0-7.0-1.0","","6326","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your acquaintances","","",""
"","","","simRating","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","12","191706","0.0-7.0-1.1","","6516","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","other prolific workers","","",""
"","","","simRating","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","13","200084","0.0-7.0-1.2","","8378","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","5","your high school classmates","","",""
"","","","simRating","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","14","204550","0.0-7.0-1.3","","4465","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your closest friends","","",""
"","","","simRating","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","15","207918","0.0-7.0-1.4","","3366","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","6","complete strangers","","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","instructions","16","213013","0.0-8.0","[{""page_index"":0,""viewing_time"":5095}]","5095","","","","","","","",""
"","","","abilRating","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","17","221034","0.0-9.0-1.0","","8020","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","5","complete strangers","","",""
"","","","abilRating","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","18","224731","0.0-9.0-1.1","","3696","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","your closest friends","","",""
"","","","abilRating","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","19","227185","0.0-9.0-1.2","","2454","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","your high school classmates","","",""
"","","","abilRating","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","20","230143","0.0-9.0-1.3","","2957","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","other prolific workers","","",""
"","","","abilRating","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","html-slider-response","21","232763","0.0-9.0-1.4","","2619","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","your acquaintances","","",""
"fullscreenexit","22","232994","fullscreenexit","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","","","","","","","","","","","","","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_bc","Tue Mar 28 2023 20:39:33 GMT-0700 (Pacific Daylight Time)","233771","fullscreen","22","233770","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","234274","0.0-11.0","","null","","","null","","","","",""
