"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","simRating","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","11","108285","0.0-7.0-1.0","","7228","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","your acquaintances","","",""
"","","","simRating","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","12","111779","0.0-7.0-1.1","","3492","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","1","your high school classmates","","",""
"","","","simRating","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","13","113843","0.0-7.0-1.2","","2064","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","6","your closest friends","","",""
"","","","simRating","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","14","115997","0.0-7.0-1.3","","2153","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","2","other prolific workers","","",""
"","","","simRating","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","15","118611","0.0-7.0-1.4","","2614","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","2","complete strangers","","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","instructions","16","120978","0.0-8.0","[{""page_index"":0,""viewing_time"":2367}]","2367","","","","","","","",""
"","","","abilRating","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","17","125878","0.0-9.0-1.0","","4900","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","5","other prolific workers","","",""
"","","","abilRating","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","18","127863","0.0-9.0-1.1","","1984","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","3","your acquaintances","","",""
"","","","abilRating","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","19","130197","0.0-9.0-1.2","","2333","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","1","complete strangers","","",""
"","","","abilRating","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","20","132280","0.0-9.0-1.3","","2083","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","1","your high school classmates","","",""
"","","","abilRating","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","html-slider-response","21","135526","0.0-9.0-1.4","","3246","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","4","your closest friends","","",""
"fullscreenexit","22","135715","fullscreenexit","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","","","","","","","","","","","","","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_bc","Sun Mar 26 2023 19:05:21 GMT-0400 (Eastern Daylight Time)","136542","fullscreen","22","136542","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","137050","0.0-11.0","","null","","","null","","","","",""
