"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","decision","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","8","76849","0.0-5.0-1.3","","3834","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","","4","your acquaintances","1/4 or 25%","","50"
"","","","decision","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","9","80826","0.0-5.0-1.4","","3976","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","","70","other prolific workers","3/4 or 75%","","50"
"","","","","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","instructions","10","83078","0.0-6.0","[{""page_index"":0,""viewing_time"":2251}]","2251","","","","","","","",""
"","","","simRating","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","11","87811","0.0-7.0-1.0","","4730","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","7","your closest friends","","",""
"","","","simRating","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","12","90184","0.0-7.0-1.1","","2373","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","complete strangers","","",""
"","","","simRating","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","13","92287","0.0-7.0-1.2","","2102","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","4","your acquaintances","","",""
"","","","simRating","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","14","94058","0.0-7.0-1.3","","1771","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","6","other prolific workers","","",""
"","","","simRating","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","15","95704","0.0-7.0-1.4","","1645","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","5","your high school classmates","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","instructions","16","97766","0.0-8.0","[{""page_index"":0,""viewing_time"":2060}]","2061","","","","","","","",""
"","","","abilRating","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","17","101110","0.0-9.0-1.0","","3343","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","complete strangers","","",""
"","","","abilRating","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","18","102988","0.0-9.0-1.1","","1877","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","your high school classmates","","",""
"","","","abilRating","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","19","105181","0.0-9.0-1.2","","2192","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","other prolific workers","","",""
"","","","abilRating","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","20","107281","0.0-9.0-1.3","","2100","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","your closest friends","","",""
"","","","abilRating","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","html-slider-response","21","109230","0.0-9.0-1.4","","1948","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","4","your acquaintances","","",""
"fullscreenexit","22","109445","fullscreenexit","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","","","","","","","","","","","","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_bc","Sun Mar 26 2023 10:42:23 GMT-0400 (Eastern Daylight Time)","110243","fullscreen","22","110243","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","110746","0.0-11.0","","null","","","null","","","","",""
