"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","instructions","10","125071","0.0-6.0","[{""page_index"":0,""viewing_time"":6621}]","6621","","","","","","","",""
"","","","simRating","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","html-slider-response","11","133089","0.0-7.0-1.0","","8017","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","complete strangers","","",""
"","","","simRating","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","html-slider-response","12","137369","0.0-7.0-1.1","","4279","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your closest friends","","",""
"","","","simRating","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","html-slider-response","13","140450","0.0-7.0-1.2","","3078","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","other prolific workers","","",""
"","","","simRating","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","html-slider-response","14","143225","0.0-7.0-1.3","","2775","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your high school classmates","","",""
"","","","simRating","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","html-slider-response","15","145969","0.0-7.0-1.4","","2743","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your acquaintances","","",""
"","","","","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","instructions","16","147789","0.0-8.0","[{""page_index"":0,""viewing_time"":1818}]","1819","","","","","","","",""
"","","","abilRating","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","html-slider-response","17","152073","0.0-9.0-1.0","","4283","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","9","your high school classmates","","",""
"","","","abilRating","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","html-slider-response","18","155177","0.0-9.0-1.1","","3101","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","your acquaintances","","",""
"","","","abilRating","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","html-slider-response","19","157657","0.0-9.0-1.2","","2479","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","9","other prolific workers","","",""
"","","","abilRating","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","html-slider-response","20","160418","0.0-9.0-1.3","","2760","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","9","your closest friends","","",""
"","","","abilRating","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","html-slider-response","21","166337","0.0-9.0-1.4","","5918","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","complete strangers","","",""
"fullscreenexit","22","166568","fullscreenexit","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","","","","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_bc","Sun Mar 26 2023 13:04:43 GMT-0400 (Eastern Daylight Time)","167345","fullscreen","22","167343","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","167853","0.0-11.0","","null","","","null","","","","",""
