"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","decision","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","8","124955","0.0-5.0-1.3","","5689","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>complete strangers</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>complete strangers</strong> would guess.</div></div>","","41","complete strangers","1/2 or 50%","","50"
"","","","decision","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","9","134536","0.0-5.0-1.4","","9578","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","","19","your acquaintances","1/4 or 25%","","50"
"","","","","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","instructions","10","138153","0.0-6.0","[{""page_index"":0,""viewing_time"":3616}]","3616","","","","","","","",""
"","","","simRating","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","11","145548","0.0-7.0-1.0","","7389","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","your high school classmates","","",""
"","","","simRating","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","12","149941","0.0-7.0-1.1","","4392","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your closest friends","","",""
"","","","simRating","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","13","153307","0.0-7.0-1.2","","3364","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","4","your acquaintances","","",""
"","","","simRating","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","14","158391","0.0-7.0-1.3","","5081","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","complete strangers","","",""
"","","","simRating","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","15","162412","0.0-7.0-1.4","","4020","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","other prolific workers","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","instructions","16","163902","0.0-8.0","[{""page_index"":0,""viewing_time"":1489}]","1489","","","","","","","",""
"","","","abilRating","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","17","169707","0.0-9.0-1.0","","5804","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","6","other prolific workers","","",""
"","","","abilRating","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","18","172859","0.0-9.0-1.1","","3150","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","3","your high school classmates","","",""
"","","","abilRating","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","19","175536","0.0-9.0-1.2","","2676","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","3","complete strangers","","",""
"","","","abilRating","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","20","178847","0.0-9.0-1.3","","3308","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","your closest friends","","",""
"","","","abilRating","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","html-slider-response","21","181442","0.0-9.0-1.4","","2593","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","5","your acquaintances","","",""
"fullscreenexit","22","181698","fullscreenexit","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","","","","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_bc","Sun Mar 26 2023 09:25:37 GMT-0500 (Central Daylight Time)","182449","fullscreen","22","182449","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","182958","0.0-11.0","","null","","","null","","","","",""
