"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","decision","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","8","245817","0.0-5.0-1.3","","9934","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your high school classmates</strong>.<p>The target value for this round is:<br><strong>3/4 or 75%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>3/4 or 75%</strong> of the average of what a group of <strong>your high school classmates</strong> would guess.</div></div>","","0","your high school classmates","3/4 or 75%","","50"
"","","","decision","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","9","256064","0.0-5.0-1.4","","10246","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>1/2 or 50%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/2 or 50%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","","16","your acquaintances","1/2 or 50%","","50"
"","","","","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","instructions","10","263356","0.0-6.0","[{""page_index"":0,""viewing_time"":7291}]","7291","","","","","","","",""
"","","","simRating","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","11","275210","0.0-7.0-1.0","","11854","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","your acquaintances","","",""
"","","","simRating","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","12","278498","0.0-7.0-1.1","","3288","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","5","your high school classmates","","",""
"","","","simRating","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","13","282302","0.0-7.0-1.2","","3804","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","other prolific workers","","",""
"","","","simRating","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","14","288460","0.0-7.0-1.3","","6157","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","4","complete strangers","","",""
"","","","simRating","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","15","290761","0.0-7.0-1.4","","2300","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","8","your closest friends","","",""
"","","","","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","instructions","16","298359","0.0-8.0","[{""page_index"":0,""viewing_time"":7598}]","7598","","","","","","","",""
"","","","abilRating","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","17","304715","0.0-9.0-1.0","","6355","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","5","complete strangers","","",""
"","","","abilRating","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","18","308431","0.0-9.0-1.1","","3715","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","your closest friends","","",""
"","","","abilRating","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","19","311685","0.0-9.0-1.2","","3253","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","4","your acquaintances","","",""
"","","","abilRating","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","20","313753","0.0-9.0-1.3","","2067","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","other prolific workers","","",""
"","","","abilRating","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","html-slider-response","21","315664","0.0-9.0-1.4","","1910","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","5","your high school classmates","","",""
"fullscreenexit","22","315671","fullscreenexit","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","","","","","","","","","","","","","",""
"","","","","6320e37620d067c7d322246a","bdp_bc","Mon Apr 10 2023 21:32:23 GMT-0400 (Eastern Daylight Time)","316666","fullscreen","22","316666","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","317167","0.0-11.0","","null","","","null","","","","",""
