"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","response","group","fraction","maxAmt","sliderStart"
"","","","decision","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","8","71560","0.0-5.0-1.3","","3468","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>your acquaintances</strong>.<p>The target value for this round is:<br><strong>2/3 or 67%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>2/3 or 67%</strong> of the average of what a group of <strong>your acquaintances</strong> would guess.</div></div>","","9","your acquaintances","2/3 or 67%","","50"
"","","","decision","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","9","81579","0.0-5.0-1.4","","10018","","<div class='trialBorder'><div class='vertical-center'><p>On this round, please imagine that you are playing with a group of:<br><strong>other prolific workers</strong>.<p>The target value for this round is:<br><strong>1/4 or 25%</strong>.<p><p>Please adjust the slider below to enter the value between 0 and 100 that you think would be equal to <strong>1/4 or 25%</strong> of the average of what a group of <strong>other prolific workers</strong> would guess.</div></div>","","19","other prolific workers","1/4 or 25%","","50"
"","","","","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","instructions","10","84378","0.0-6.0","[{""page_index"":0,""viewing_time"":2797}]","2798","","","","","","","",""
"","","","simRating","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","11","90830","0.0-7.0-1.0","","6449","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","your acquaintances","","",""
"","","","simRating","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","12","92763","0.0-7.0-1.1","","1931","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","9","your closest friends","","",""
"","","","simRating","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","13","98037","0.0-7.0-1.2","","5273","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","6","your high school classmates","","",""
"","","","simRating","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","14","101819","0.0-7.0-1.3","","3780","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","5","other prolific workers","","",""
"","","","simRating","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","15","104534","0.0-7.0-1.4","","2714","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how likely <br>(1=Not-at-all likely, 9=Very likely)<br>they would be to think like you</strong>.</div></div>","","3","complete strangers","","",""
"","","","","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","instructions","16","105856","0.0-8.0","[{""page_index"":0,""viewing_time"":1320}]","1321","","","","","","","",""
"","","","abilRating","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","17","109831","0.0-9.0-1.0","","3973","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>other prolific workers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","8","other prolific workers","","",""
"","","","abilRating","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","18","113348","0.0-9.0-1.1","","3515","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your acquaintances</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","5","your acquaintances","","",""
"","","","abilRating","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","19","115394","0.0-9.0-1.2","","2045","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your closest friends</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","7","your closest friends","","",""
"","","","abilRating","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","20","117944","0.0-9.0-1.3","","2549","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>your high school classmates</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","5","your high school classmates","","",""
"","","","abilRating","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","html-slider-response","21","120922","0.0-9.0-1.4","","2977","","<div class='trialBorder'><div class='vertical-center'><p>Think about the group of <strong>complete strangers</strong> that you imagined earlier.<p><p>Using the slider below, <strong>please rate how well <br>(1=Not-at-all well, 9=Very well)<br>you think they would perform in this game</strong>.</div></div>","","5","complete strangers","","",""
"fullscreenexit","22","121119","fullscreenexit","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_bc","Mon Mar 27 2023 09:05:47 GMT-0500 (Central Daylight Time)","121927","fullscreen","22","121926","0.0-10.0","","","true","","","","","","",""
"","","","","","","","","html-keyboard-response","23","122436","0.0-11.0","","null","","","null","","","","",""
