PROLIFIC_PID,distFromMedQA_lowMC_ltMADCutOff_goodSub,distFromMedQAAll_lowMC_ltMADCutOff_goodSub,Age,Race,HLS_ethnicity,BirthSex,Education,LEC-A_6,LEC-A_7,LEC-A_8,LEC-A_9,LEC-A_10,LEC-A_11,LEC-A_17,LEC-6-FU-Age,LEC-7-FU-Age,LEC-8-FU-Age,LEC-9-FU-Age,LEC-10-FU-Age,LEC-11-FU-Age,LEC-16-FU-Age,trust_rat_mean,trust_rat_std,trust_subjLR_bOC,trust_subjD_bOC,trust_subjNLL_bOC,trust_subjLRTp_bOC,trust_subjLR_3prm,trust_subjD_3prm,trust_subjp0_3prm,trust_subjNLL_3prm,trust_subjLRTp_3prm,trust_BIC_bOC,trust_BIC_3prm,lott_subjLR_bOC,lott_subjD_bOC,lott_subjNLL_bOC,lott_subjLRTp_bOC,lott_subjLR_3prm,lott_subjD_3prm,lott_subjp0_3prm,lott_subjNLL_3prm,lott_subjLRTp_3prm,lott_BIC_bOC,lott_BIC_3prm,trustDiscrim_fitOffset,trustDiscrim_fitScale,trustDiscrim_fitSlope
5f2f86864fd821374b4367bc,0,0,28,3,2,2,13,0,0,1,1,0,0,0,,,10,33,,,,5.25,3.197589134,0.356241445,0.999954602,137.1288889,1.26E-34,0.059798411,0.999954602,-1,121.1747249,1.35E-41,,,4.54E-05,0.000286829,212.4481316,1,0.37950257,0.431036612,-1,208.7790436,0.006768032,,,1,2.787223308,0.029481301
61492ac26b91b5b11ba2c88b,1,0,22,5,2,2,15,1,0,1,1,0,0,1,19,,20,21,,,26,4.216666667,2.597858745,0.18676346,0.747243236,192.4614755,2.58E-10,0.176201059,0.725222464,-0.256185874,192.2338104,2.04E-10,394.6885548,399.1160266,0.182842768,0.241104426,195.1084564,3.90E-09,0.183958441,0.169046477,-0.864941008,192.7074772,3.32E-10,399.9825167,400.0633602,1.164772729,4,0.031471476
60234c1d5a0cf81cba76ce5d,1,1,26,3,2,2,16,0,0,0,0,0,0,0,,,,,,,,4.833333333,2.694417749,0.440734787,0.535424914,206.2734436,0.000442235,0.479796378,0.523601981,-0.596670033,205.6691421,0.00023188,422.312491,425.9866899,0.020688766,0.999954602,210.5793324,0.053349283,0.014298532,0.847338617,-0.160878816,210.3706435,0.04162661,430.9242687,435.3896928,1.724349217,2.278574294,0.068759534
6362aca86b740b1ec4cb6efb,1,0,40,3,2,1,12,0,0,0,0,0,0,0,,,,,,,,4.916666667,3.416270474,0.24657343,0.999954602,170.2137753,3.91E-20,0.081267074,0.999954602,-1,158.6645755,3.35E-25,350.1931544,331.9775569,0.227700641,0.999954602,176.18252,1.65E-17,0.098201444,0.999954602,-1,173.1913745,7.96E-19,362.1306438,361.0311547,1.000001751,1.897783021,0.008077545
60fcd2b146529d02f1566012,1,1,21,5,2,2,16,0,0,1,1,0,0,0,,,24,23,,,,5.383333333,1.949286412,0.160709723,0.999954602,172.5383641,4.11E-19,0.143407584,0.999954602,-0.457476659,171.6159193,1.62E-19,354.8423321,357.8802443,0.218513369,0.999954602,186.0911788,3.87E-13,0.111253099,0.999954602,-1,182.4682317,9.70E-15,381.9479615,379.5848691,2.461664524,1.110761861,-0.039505343
63ed12d2c25b08ba24fe8a41,1,1,30,2,2,2,12,1,0,1,1,0,0,0,14,,23,23,,,,5.25,2.005289615,0.244371806,0.817113571,201.1857284,2.08E-06,0.228421361,0.802974894,-0.270698855,200.9638381,1.65E-06,412.1370607,416.5760819,0.525092294,0.475351314,171.6983845,1.76E-19,0.523596577,0.47656139,0.076303542,171.6876124,1.74E-19,353.1623728,358.0236306,2.257737622,1.598161119,0.059270807
5d412a9013864b0015b14b31,1,1,29,2,2,2,16,0,0,0,1,0,0,0,,,,13,,,,4.683333333,1.5348126,0.523182799,0.984542555,181.5587899,3.85E-15,0.483174825,0.96444951,-1,180.028694,8.15E-16,372.8831836,374.7057938,0.011322135,4.54E-05,211.5659464,0.184659945,0.037548328,4.54E-05,-0.551763969,209.606306,0.017169181,432.8974967,433.8610178,2.327503651,2.129083607,0.040784789
62ec219e5f3634408fb35580,1,1,31,5,2,2,16,0,0,0,0,0,0,0,,,,,,,,4.433333333,2.367625333,0.75775987,0.999954602,149.2320578,2.48E-29,0.768477179,0.999954602,-0.437519349,148.951904,1.87E-29,308.2297195,312.5522139,0.076756487,0.829627727,203.7700801,3.11E-05,0.076882788,0.999954602,0.605417984,201.5864819,3.16E-06,417.3057641,417.8213695,1,3.445558494,0.035805865
594936ad4152bf0001bfd5cd,1,1,29,5,2,2,13,0,0,0,0,0,0,0,,,,,,,,4.8,0.514204998,0.469854067,0.999954602,164.0574376,7.76E-23,0.457839235,0.999954602,-0.120267018,164.0325341,7.57E-23,337.8804791,342.7134739,0.626236871,0.864853551,173.8154256,1.50E-18,0.626152242,0.865413794,0.046265389,173.8117983,1.49E-18,357.396455,362.2720025,2.787681127,0.697365019,0.07541277
63d842d3e9626bd5fe5c17b1,1,1,25,2,2,1,16,1,0,0,0,0,0,0,10,,,,,,,5,0,0.094294896,0.096572084,206.3180121,0.000463868,4.54E-05,0.00126453,0.848332355,193.278315,5.96E-10,422.4016281,401.2050357,0.009393782,4.54E-05,212.0195246,0.355829243,0.039050895,0.999954602,1,203.7206682,2.95E-05,433.8046531,422.0897422,2.319616971,1.303947874,0.001220287
631bc422eec20143118ad66b,0,1,29,6,2,1,16,0,0,0,0,0,0,0,,,,,,,,6.316666667,2.339720878,0.144505863,0.208825587,199.6921715,4.41E-07,0.121677859,0.24880369,0.34973307,199.2192698,2.70E-07,,,0.35061178,4.54E-05,171.4829828,1.41E-19,0.136370689,4.54E-05,1,166.8558494,1.31E-21,,,2.342823568,1.3257165,-0.000514294
58016c9f551314000145af58,1,1,30,5,1,2,14,1,0,0,0,0,0,0,20,,,,,,,4.816666667,0.83344632,0.104510512,0.447579167,208.4542107,0.004721374,0.089865522,0.498933151,0.222725201,208.2163346,0.003632536,426.6740253,431.081075,0.035404504,4.54E-05,207.6326384,0.001918073,0.043208325,4.54E-05,-0.126034468,207.5229489,0.001702282,425.0308807,429.6943035,1.511028413,3.375670447,0.021306149
63d1c10210ce566ce71616e8,1,0,32,5,2,1,12,0,0,0,0,0,0,0,,,,,,,,1.883333333,1.354110712,0.035241247,0.375594512,211.2258544,0.118283765,0.039326448,0.284030371,-0.148384619,211.0736194,0.09759753,432.2173127,436.7956445,0.022154262,0.210115581,211.1141587,0.102688045,0.024495496,0.049530059,-0.153279976,210.935473,0.082209854,431.9939213,436.5193517,2.187481365,1.102309768,-0.001855437
5e55e83cc65ccb5ed547cb04,1,1,24,3,2,2,14,0,0,0,1,0,0,0,,,,19,,,,3.933333333,2.378339163,0.236175522,0.80915123,199.556396,3.83E-07,0.212006757,0.766513253,-0.658100881,198.2848306,1.03E-07,408.8783958,411.2180671,0.046101655,0.334052307,210.977071,0.08654636,0.047954842,0.453082652,0.20662427,210.6850227,0.060575276,431.7197458,436.0184511,1.475543822,2.458003371,-0.001015812
63e5b3e89a3823139cb9d35e,1,1,32,5,2,1,18,0,0,0,0,0,0,0,,,,,,,,5.133333333,2.2358153,0.052122684,0.737027955,210.4768853,0.047211411,0.04579517,0.565457689,-0.32419566,209.773773,0.020792956,430.7193745,434.1959517,0.122362213,4.54E-05,190.2260269,2.62E-11,0.124813408,0.100291244,1,185.2208794,1.59E-13,390.2176577,385.0901645,2.352547922,0.7153587,-0.25
6400ea4cec0b310140841b2d,1,1,23,6,1,4,14,0,0,0,1,0,0,0,,,,18,,,,3.6,2.263939869,0.181260894,0.410003114,208.0936429,0.003174563,0.180010315,0.381618398,-0.32585756,207.69057,0.002043029,425.9528897,430.0295457,0.124443115,0.770846108,203.4786903,2.29E-05,0.039451096,0.408717594,-0.957389339,199.2414011,2.76E-07,416.7229844,413.1312079,1,3.618679503,0.032544176
6352b3c968388ef86f3556db,1,1,23,5,2,1,16,0,0,0,0,0,0,0,,,,,,,,5.166666667,2.043316237,0.213726869,0.542149072,195.5769819,6.31E-09,0.19710318,0.616000243,1,187.1664444,1.16E-12,400.9195676,388.9812945,0.265235449,0.095139679,181.9930032,5.99E-15,0.19021476,0.160096855,1,173.9645344,1.74E-18,373.7516102,362.5774745,1.034090909,4,0.029639252
63dc7b5bf451a34177b66c66,1,1,30,5,2,2,12,1,0,1,1,0,0,0,21,,21,21,,,,4.683333333,1.545816297,0.199416,0.999954602,172.1999327,2.92E-19,0.196793253,0.999954602,-0.045850014,172.1927894,2.90E-19,354.1654692,359.0339846,0.309032759,0.904674943,187.0130956,9.89E-13,0.214799458,0.840291137,-1,183.2276448,2.10E-14,383.791795,381.1036954,1,2.889197559,0.022685445
63d881ab484805569b553bd8,1,1,33,5,1,1,13,0,0,0,0,0,0,0,18,,,,,,,3.766666667,2.036669487,0.014759481,4.54E-05,211.3994093,0.147995544,0.012549079,4.54E-05,0.033973332,211.3894321,0.146077114,432.5644224,437.42727,0.034269964,0.135284401,210.90726,0.079402532,0.027769124,0.704733042,0.59702844,208.4275471,0.004584366,431.5801239,431.5035,1.000003667,3.193246546,-0.005697217
63d43dc4b4b7a0e426a381cd,1,1,35,5,1,1,13,1,1,0,1,0,0,0,14,20,21,21,,,25,5.633333333,1.529003959,0.614171342,4.54E-05,185.2945732,1.72E-13,0.174287093,0.062482748,1,179.4684385,4.61E-16,380.3547503,373.5852827,0.174116087,4.54E-05,191.1861002,7.00E-11,0.177137598,4.54E-05,-0.071239689,191.1646068,6.85E-11,392.1378042,396.9776193,3.100457657,0.128631053,-0.048051081
5e7abb2c6c89e4000a180b4a,1,1,27,5,2,2,18,0,0,0,0,0,0,0,14,,,,,,,4.716666667,1.688361624,0.604245073,0.999954602,126.5190279,2.91E-39,0.619311387,0.999954602,-0.610291526,125.9548,1.65E-39,262.8036596,266.5580059,0.297455006,0.999954602,148.9161719,1.80E-29,0.227852012,0.999954602,-1,145.4006576,5.22E-31,307.5979476,305.4497211,1.833326255,2.481074763,0.044035228
63d42c21dc6f4d60e34cc337,1,1,43,5,1,1,12,1,1,0,0,0,0,0,20,30,,,,,,4.216666667,2.27805795,0.136295623,4.54E-05,200.7978651,1.39E-06,4.54E-05,0.021603716,0.752871189,196.6965095,2.00E-08,411.361334,408.0414249,0.097705962,4.54E-05,198.2001475,9.41E-08,4.54E-05,0.405924308,0.881961522,192.0560102,1.70E-10,406.1658987,398.7604261,2.554317116,0.925456678,-0.046521267
62f6bc18e456bdf4bc90dd7b,1,1,32,2,2,1,19,0,0,0,1,0,0,0,9,,,31,,,10,4.383333333,2.116053784,0.567248177,0.224625673,201.795762,3.93E-06,0.5659956,0.222471928,-0.150664945,201.7556275,3.77E-06,413.3571279,418.1596607,0.072997151,0.337434998,209.8946998,0.023895391,0.072573108,0.252413615,-0.261098529,209.4828391,0.014919656,429.5550035,433.6140839,1,3.512678252,0.018702214
632aaef27780d596dc7e0a9f,1,1,38,3,2,1,16,0,0,0,0,0,0,0,27,,,,,,,,,,,,,,,,,,,,0.501725736,0.846993683,187.3255201,1.36E-12,0.502408912,0.838432145,-0.49647177,186.8939093,8.76E-13,384.4166441,388.4362243,2.142045506,3.999999897,0.004383264
63d6873b65a6170d64a652f6,1,1,40,5,2,1,16,0,0,0,0,0,0,0,,,,,,,,4.616666667,1.121313798,0.143024276,4.54E-05,192.6718446,3.20E-10,4.54E-05,4.54E-05,1,183.0536834,1.76E-14,395.1092931,380.7557725,0.151750037,4.54E-05,178.1802978,1.25E-16,0.089863044,4.54E-05,1,172.5322858,4.09E-19,366.1261995,359.7129774,1.79311503,1.209224485,-0.06631741
633fa968afc8d3d2c0d8745c,0,0,30,5,1,1,16,0,0,0,0,0,0,0,,,,,,,,5.45,0.928366526,0.215223608,0.114319633,201.3524272,2.47E-06,0.006542256,0.999954602,0.919956864,195.8365314,8.24E-09,,,0.002751831,4.54E-05,212.417508,0.811964371,4.54E-05,4.54E-05,0.105926685,212.0763053,0.389981973,,,3.078336309,1.525145565,-0.056077775
5c3161130cfe9a00012f71ff,1,1,33,5,2,1,16,1,0,0,1,0,0,0,22,28,24,23,,,,4.8,2.097617696,0.386889379,4.54E-05,179.659829,5.60E-16,4.54E-05,4.54E-05,1,173.8116844,1.49E-18,369.0852618,362.2717745,0.123019427,4.54E-05,186.0693649,3.78E-13,0.065677829,4.54E-05,0.77476865,183.055795,1.76E-14,381.9043337,380.7599957,1,3.085053549,0.021075684
5f1f3581b5cf3e103cc545c9,1,0,28,5,2,2,16,0,0,0,1,0,0,0,,,,25,,,,3.95,1.511817853,0.118219753,0.648595147,202.6005557,9.11E-06,0.112192071,0.582441294,-0.399415162,201.8351468,4.09E-06,414.9667153,418.3186993,0.135390437,0.76378989,200.663891,1.21E-06,0.139520769,0.74112694,-0.14717692,200.5692632,1.10E-06,411.0933858,415.7869322,1.000000236,3.795455748,0.002816016
63d42387aba51e699ab9ce5c,1,1,20,5,2,1,16,1,0,0,0,0,0,0,10,,,,,,,4.05,1.943481063,0.023934651,0.999954602,210.0406372,0.028289555,0.003888098,0.319349918,-0.358768107,208.9118216,0.007847431,429.8468783,432.472049,0.049264016,4.54E-05,205.3085533,0.000157991,0.001836902,4.54E-05,0.588650069,201.8878249,4.32E-06,420.3827104,418.4240556,1.000000073,3.136368836,-0.002097937
5fa935b3d330fa0429da624a,1,1,37,5,2,2,14,0,0,0,0,0,0,0,,,,,,,,3.75,2.071804257,0.24358977,0.20220403,189.0201436,7.66E-12,0.252856342,0.193826982,-0.182946628,188.9233006,6.94E-12,387.8058909,392.4950069,0.491542838,0.155439833,188.2863804,3.62E-12,0.459984105,0.17565999,1,183.354439,2.39E-14,386.3383646,381.3572837,1.000000211,3.898242405,0.021900077
63d97863bc1e08294519edd8,1,0,26,5,2,2,16,0,0,0,0,0,0,0,,,,,,,,4.916666667,2.085394461,0.041033431,0.778740571,210.7137048,0.062710865,0.092056072,0.473182723,-1,206.7326893,0.000724145,431.1930135,428.1137843,0.109463919,4.54E-05,188.3654193,3.93E-12,0.160862346,4.54E-05,-1,182.8991619,1.50E-14,386.4964424,380.4467296,1.329545461,3.999999986,0.014269894
60fefd59226b2b1d87bc36db,0,0,22,5,2,2,12,0,0,0,0,0,0,0,26,27,,,,,,1.033333333,0.25819889,0.072827301,0.172591784,207.024324,0.00099172,0.088219363,0.162131535,-0.169043797,206.8915313,0.000859308,,,0.116485071,4.54E-05,192.9473637,4.24E-10,0.073565993,4.54E-05,0.573401688,191.1196777,6.54E-11,,,1.000003815,3.81E-06,-5.82E-18
5f5691fb24d1090e6bcdf1ec,1,1,30,5,2,1,16,1,0,0,0,0,0,0,22,,,,,,,3.55,1.048404761,0.2093189,0.443435905,200.0189395,6.18E-07,0.158576199,0.370146476,-0.460363604,199.444828,3.41E-07,409.8034828,413.5380618,0.330088532,0.519753816,200.1725932,7.25E-07,0.347790624,0.504471266,-0.479633967,199.6532039,4.23E-07,410.1107903,413.9548136,1.870014514,2.225880063,0.012753331
5d5606cd4171ec00182e2b15,0,0,33,5,2,1,12,0,0,0,1,0,0,0,,,,24,,,,3.25,0.540715157,0.355011179,4.54E-05,163.8264057,6.15E-23,0.24666816,4.54E-05,1,153.7082509,2.26E-27,,,0.117593395,4.54E-05,194.5456258,2.19E-09,0.091192842,4.54E-05,0.362460464,193.8625492,1.08E-09,,,1.666666667,0.666666667,4.53E-16
6162341a644c08d5cca4b7bb,1,1,31,5,2,1,12,1,0,0,0,0,0,0,12,,,,,,,3.183333333,1.0968625,0.62264887,0.686033184,194.0557771,1.32E-09,0.621836564,0.685446444,-0.046102847,194.0521697,1.32E-09,397.8771581,402.7527452,0.042626164,4.54E-05,206.7325309,0.000724021,0.050225747,4.54E-05,-0.126543894,206.6130871,0.000636721,423.2306657,427.8745799,1.000000211,3.65912738,-0.004660555
6400de8f305c51d03c2a9a0e,1,1,37,5,2,1,16,0,0,0,0,0,0,0,,,,,,,,5.4,1.380248074,0.480343951,0.999954602,173.0165932,6.67E-19,0.46547613,0.999954602,-0.261494222,172.8872162,5.85E-19,355.7987903,360.4228382,0.380340604,0.796932017,201.155567,2.02E-06,0.377725158,0.781606502,-0.55485281,200.5228711,1.04E-06,412.0767379,415.6941481,2.893927038,0.42806811,0.106068706
5b184f9768a5ed0001734190,1,1,32,5,2,2,12,0,0,1,1,0,0,0,,,22,10,,,,4.416666667,1.510322299,0.303721073,0.704228023,192.8035264,3.66E-10,0.310070718,0.682811075,-0.561317472,192.0504983,1.69E-10,395.3726567,398.7494024,0.023947079,0.918495454,210.947185,0.083406546,0.024967425,0.846871966,-0.048279295,210.9296632,0.081623116,431.6599738,436.5077321,2.441722714,0.593827299,0.25
56b8de29e1d0a200051517f8,1,1,41,2,2,2,16,0,0,0,1,0,0,0,,,,23,,,,4.566666667,0.889994604,0.33809685,0.999954602,163.3863427,3.94E-23,0.32403933,0.999954602,-0.189710316,163.3027463,3.62E-23,336.5382892,341.2538983,0.166937733,0.815891123,204.0840013,4.32E-05,0.159728155,0.809366301,-0.094868533,204.0505451,4.17E-05,417.9336064,422.7494959,1.825442409,1.815024273,0.032463055
63fba157c9ebcb0ba6397872,1,0,20,5,2,1,13,0,0,0,0,0,0,0,24,,,,,,,5.35,2.468959844,0.150590181,0.221914491,201.4201753,2.65E-06,0.159353636,0.299354777,0.720625375,199.5635328,3.86E-07,412.6059545,413.7754713,0.818371683,0.205434606,194.7681562,2.75E-09,0.814860272,0.20630348,0.105857934,194.7514003,2.70E-09,399.3019163,404.1512064,1,3.74164959,0.034503938
63e802622f8052bd67d6c5f0,1,1,22,5,2,1,12,0,0,0,0,0,0,0,,,,,,,,5.6,2.823629111,0.038950875,4.54E-05,208.0683105,0.003087564,0.029432245,4.54E-05,0.137460299,207.8910973,0.002542973,425.9022249,430.4306004,0.290747711,0.312489723,202.3239552,6.82E-06,0.150781666,0.422298838,1,197.5919588,5.02E-08,414.4135143,409.8323234,1.244318182,4,0.026785353
63d413840c9c512ac3dfc533,1,1,34,6,2,1,13,1,0,0,0,1,0,0,20,,,,29,,,4.15,1.516295665,0.282695656,0.178193809,188.1690056,3.21E-12,0.301410059,0.21568399,1,185.5660298,2.27E-13,386.103615,385.7804653,0.433267818,4.54E-05,155.6837648,1.66E-26,0.261792929,4.54E-05,1,147.1517197,3.05E-30,321.1331334,308.9518452,2.174742977,1.491423137,0.058875499
63ed15bed4665c62d9e6dbb2,0,1,24,6,2,1,13,0,1,1,0,1,1,0,,27,11,,23,23,,2.383333333,1.905315194,0.108340441,0.73136745,208.2832867,0.003910237,0.106516612,0.555886633,-1,200.9999199,1.71E-06,,,0.102355677,0.681129104,210.2529258,0.03624039,0.135170586,0.712064488,0.330698077,209.8623105,0.023020097,,,1.545714026,1.442662856,0.086542646
63e1f5009f56fcb831963f19,1,1,25,5,2,2,12,1,0,1,1,0,0,0,20,,20,11,,,,6.25,1.144256105,4.54E-05,4.54E-05,212.4467658,1,4.54E-05,4.54E-05,-0.007989861,212.4446612,0.961861124,434.6591354,439.5377281,0.020802397,4.54E-05,210.7819179,0.068119045,0.016142742,0.145451233,0.142199522,210.6117794,0.055465036,431.3294396,435.8719645,1.61172358,2.151552838,0.027209645
5c4e31b37065de00011f795d,0,0,28,5,2,2,16,0,0,1,1,0,0,0,,,22,22,,,,4.566666667,1.807392228,0.526451769,0.999954602,136.6452278,7.74E-35,0.463990369,0.999954602,-1,132.8052731,1.62E-36,,,0.549002851,0.999954602,134.3947621,8.04E-36,0.404092971,0.999954602,-1,128.6155868,2.40E-38,,,1.456244703,2.757965139,0.05460174
572041d6fd3a5200093c1295,1,1,40,5,2,2,18,0,0,0,0,0,0,0,,,,,,,,5.266666667,2.496551294,0.327694729,0.999954602,180.2530208,1.02E-15,0.339463304,0.999954602,-0.350187778,179.9581911,7.58E-16,370.2716455,374.564788,0.003513848,4.54E-05,212.3775494,0.711775312,0.033122416,0.999954602,0.897857643,207.3743215,0.001448529,434.5207025,429.3970487,1.574385276,2.192138538,0.051436064
63d41088860131e49a85cfac,1,1,40,3,2,2,13,0,0,0,0,0,0,0,,26,,,,,,6.166666667,1.25098831,0.037619981,0.113265101,208.7042293,0.006227902,0.037648986,0.110605733,-0.00386383,208.7041214,0.006227155,427.1740625,432.0566485,0.091368536,4.54E-05,197.6669736,5.43E-08,0.054892933,4.54E-05,0.453789784,196.4979842,1.63E-08,405.0995511,407.6443742,1.318181818,4,0.00696198
6400e1e1c539ed3882af8d8f,1,0,41,5,2,2,19,0,0,1,1,0,0,0,,,25,23,,,,5.383333333,0.523730642,0.382993649,0.999954602,171.0085119,8.74E-20,0.355119485,0.999954602,-1,168.5362918,7.17E-21,351.7826275,351.7209894,0.297048553,0.999954602,184.5375292,7.96E-14,0.184478522,0.978699937,-1,175.6044029,9.17E-18,378.8406622,365.8572115,2.905122497,0.280664098,0.189680767
63f2e107c4d0bc684b99d2c6,1,1,43,3,2,1,13,1,0,0,0,0,0,0,22,,,,,,,3.733333333,1.858253843,0.091286291,0.999954602,200.6886125,1.24E-06,0.074726065,0.999954602,-0.16181446,200.5720105,1.10E-06,411.1428288,415.7924267,0.118034952,0.572650117,209.4700499,0.014704692,0.104181579,0.675047686,0.485342023,208.308094,0.004018535,428.7057036,431.2645938,1.675126817,1.092928185,0.071750927
5f43ef4041bb5f11a27aa07e,1,0,23,5,2,2,16,0,0,0,1,0,0,0,,,,26,,,,4.35,2.08972466,0.246559383,0.953867064,184.5066441,7.71E-14,0.245882195,0.933906682,-0.343237213,184.1617342,5.43E-14,378.7788921,382.9718742,0.086137692,0.448515867,210.7985151,0.069508937,0.038853928,0.959592982,0.827437344,206.8726403,0.000841982,431.362634,428.3936864,1,2.92163808,0.036268144
5dbf692c2a1dd63f64ef5ae4,0,1,29,2,2,2,13,0,0,1,0,0,0,0,,,29,,,,,8.983333333,0.129099445,0.415501395,0.999954602,128.2533179,1.67E-38,0.11654954,0.999954602,-1,113.370064,5.29E-45,,,0.366998395,0.999954602,142.7332421,3.56E-32,0.183050072,0.999954602,-1,131.4145311,4.01E-37,,,1.000003815,3.81E-06,1.34E-17
5fd8025bcfda8b1165a0b16e,1,1,20,5,2,1,12,0,0,0,0,0,0,0,22,,,,,,,4.983333333,2.317886725,0.62252909,0.69114857,182.8503607,1.43E-14,0.63230417,0.6803009,-1,181.0773989,2.36E-15,375.4663253,376.8032036,0.661441502,0.635220193,189.0222652,7.67E-12,0.673712009,0.63879448,0.355634371,188.8264842,6.28E-12,387.8101343,392.3013741,1.713366545,2.107357819,0.034251698
60fd933d5461857048f9e74c,1,1,27,5,2,2,18,0,0,0,0,0,0,0,,,,,,,,2.583333333,1.487708586,0.258329781,0.59704936,201.5028441,2.89E-06,0.238687608,0.646657865,0.807553085,199.7433893,4.65E-07,412.771292,414.1351844,0.109404445,4.54E-05,194.8665287,3.04E-09,0.018541886,0.221241957,1,188.6122735,5.05E-12,399.4986613,391.8729527,2.40653062,0.766484215,0.052098436
60f75a701ac4cfc5c17cceb7,1,0,39,5,2,2,20,0,0,0,0,0,1,1,,,,,,,21,2.85,1.624233848,0.461583752,0.415410846,196.5599498,1.73E-08,0.463433545,0.410262747,-0.257074656,196.4286678,1.51E-08,402.8855034,407.5057413,0.192534305,0.543358051,205.6219346,0.000220507,0.169462355,0.493947637,-0.488338586,204.779376,9.01E-05,421.009473,424.2071578,1.356357025,1.787285951,0.042085444
5e87900b524dca41065df104,0,0,22,5,2,2,16,0,0,0,0,0,0,0,,,,,,,,3.783333333,0.940459078,0.179013264,0.999954602,188.1128498,3.03E-12,0.005809093,0.999954602,-1,181.6433308,4.20E-15,,,0.0458301,4.54E-05,207.8815667,0.002516613,0.000565728,0.999350189,0.475013656,205.7789028,0.000260664,,,1.747134128,0.767095386,-0.000888527
5edc0583f16dff0c806bdbb6,0,1,18,5,2,1,13,0,0,0,0,0,0,0,,,,,,,,2.3,0.88872409,0.266203424,0.382230824,200.5210732,1.04E-06,0.176552904,0.464018228,0.599137452,200.0470139,6.37E-07,,,0.276980174,4.54E-05,161.2933578,4.76E-24,0.16736215,4.54E-05,1,155.3044614,1.13E-26,,,1.000552664,3.19207653,0.000711589
608d0831835bd8f85ac9237e,1,1,44,2,2,1,16,0,0,0,0,0,0,0,,,,,,,,4.616666667,1.49679507,4.54E-05,4.54E-05,212.4483146,1,4.54E-05,0.00031556,0.022203528,212.4320506,0.868271733,434.662233,439.5125071,0.053676999,4.54E-05,205.8249948,0.000273801,0.007844697,0.598455927,0.652504155,202.3742428,7.19E-06,421.4155935,419.3968915,1.085227273,4,0.008952117
6108027a71236aa28a407666,1,1,19,5,2,2,13,0,0,0,1,0,0,0,22,,,20,,,,2.05,0.219784178,0.059451213,0.999954602,205.3842119,0.00017122,4.54E-05,0.99644981,-0.722465392,197.7574098,5.96E-08,420.5340277,410.1632253,0.157549138,0.330076904,203.8403904,3.35E-05,0.164272276,0.281796879,-0.512420296,202.8316184,1.16E-05,417.4463846,420.3116426,1.00003031,1.988575846,0.002287377
6005fd9c8bbd67931607e518,1,0,27,2,2,2,16,0,0,0,0,0,0,0,,,,,,,,6.516666667,1.112207557,0.032897964,0.999954602,209.8615763,0.023000648,4.54E-05,0.999947833,-0.308184945,209.4005125,0.013590417,429.4887565,433.4494308,0.19561961,4.54E-05,171.5774637,1.55E-19,0.025474479,4.54E-05,1,159.0396344,4.89E-25,352.9205313,332.7276745,3.420238818,0.795886,0.03331669
5ee71ce25f11c84a3e909b09,1,1,31,3,2,2,14,0,0,0,0,0,0,0,31,,,,,,,4.066666667,2.231262215,0.002644884,0.999954602,212.4238097,0.833873095,0.061951955,0.248497451,-1,201.9834689,4.78E-06,434.6132232,418.6153435,0.112664097,0.572107722,210.2745043,0.037170114,0.111816192,0.471905916,-0.587393318,208.6562595,0.005904924,430.3146125,431.9609247,1,1.762054296,0.147789133
5ec0d47ecf12be4ea2754516,1,1,44,5,2,1,12,1,1,0,1,0,0,0,8,43,,17,,,,5.133333333,2.0458032,0.359007394,0.53159294,200.7465845,1.32E-06,0.390383172,0.549069526,0.702630019,199.8030289,4.94E-07,411.2587728,414.2544636,0.186450813,0.106676345,197.5751086,4.94E-08,0.126215927,0.205072712,0.838759771,195.2843706,4.67E-09,404.915821,405.217147,2.696057737,0.085157254,0.25
63e5be4daa8fac2e51d4fe91,1,1,20,5,2,1,13,0,0,0,0,0,0,0,,,,,,,,4.65,1.848728377,0.195709664,0.451463504,205.7105642,0.000242346,0.240946544,0.505351943,1,202.5978766,9.08E-06,421.1867322,419.8441589,0.181850242,0.244717875,194.5458065,2.19E-09,0.185052555,0.169283886,-1,188.4630258,4.34E-12,398.8572169,391.5744573,1.892041372,1.875011761,0.03264386
60ff4339f5ffb265d16b144f,1,1,20,3,2,2,15,0,0,0,0,0,0,0,,,,,,,,4.25,1.52521185,0.198715768,0.822864648,197.748823,5.91E-08,0.19874473,0.824105618,0.016122069,197.7478932,5.90E-08,405.2632499,410.1441922,0.034091907,0.67118406,211.7902339,0.252188173,0.033780281,0.5869174,-0.099638674,211.7164472,0.227134782,433.3460717,438.0813002,1.000000008,3.159259164,0.010042485
63ea4e8c0e9a66f5843ed4ac,0,1,27,5,2,4,13,0,0,0,0,0,0,0,18,,,,,,,4.05,1.170614788,0.354807406,0.763399605,206.0805898,0.000359754,0.359254219,0.792218503,1,203.6221164,2.66E-05,,,0.117329392,4.54E-05,199.2295435,2.73E-07,4.54E-05,7.12E-05,0.881616589,192.0554905,1.70E-10,,,1.000003815,3.81E-06,-4.29E-16
