"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","trial_duration","targFace","targCol","targOutcome","corr"
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","167","385011","0.0-7.0-2.26","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw015.bmp","1,0","Match","e","3000","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","168","389012","0.0-7.0-3.26","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","169","390201","0.0-7.0-4.26","","1188","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","2","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw015.bmp","1,0","Match","e","","trustrating_stim/white_mw015.bmp","red","Keep","1"
"","","","FEEDBACK","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","170","390716","0.0-7.0-5.26","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"","","","FIX","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","171","391221","0.0-7.0-1.27","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","172","395733","0.0-7.0-2.27","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw003.bmp","0,1,0","Match","e","4500","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","173","399739","0.0-7.0-3.27","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","174","401517","0.0-7.0-4.27","","1777","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw003.bmp","0,1,0","Match","e","","trustrating_stim/white_mw091.bmp","red","Keep","1"
"","","","FEEDBACK","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","175","402022","0.0-7.0-5.27","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"","","","FIX","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","176","402527","0.0-7.0-1.28","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","177","407037","0.0-7.0-2.28","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","3","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw038.bmp","1,0,1","Match","e","4500","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","178","411039","0.0-7.0-3.28","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","179","412613","0.0-7.0-4.28","","1573","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw038.bmp","1,0,1","Match","e","","trustrating_stim/white_mw038.bmp","green","Share","1"
"","","","FEEDBACK","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","180","413121","0.0-7.0-5.28","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"","","","FIX","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","181","413630","0.0-7.0-1.29","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","182","415145","0.0-7.0-2.29","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","1","trustrating_stim/white_mw003.bmp","1","noMatchOutcome","i","1500","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","183","419157","0.0-7.0-3.29","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","184","420272","0.0-7.0-4.29","","1115","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","1","trustrating_stim/white_mw003.bmp","1","noMatchOutcome","i","","trustrating_stim/white_mw003.bmp","red","Keep","1"
"","","","FEEDBACK","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","185","420778","0.0-7.0-5.29","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","186","421283","0.0-7.0-1.30","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","187","424294","0.0-7.0-2.30","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw033.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","1,0","Match","e","3000","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","188","428307","0.0-7.0-3.30","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","189","429452","0.0-7.0-4.30","","1142","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","2","trustrating_stim/white_mw033.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","1,0","Match","e","","trustrating_stim/white_mw033.bmp","green","Share","1"
"","","","FEEDBACK","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","190","429962","0.0-7.0-5.30","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"","","","FIX","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","191","430467","0.0-7.0-1.31","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","192","433471","0.0-7.0-2.31","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw033.bmp","1,0","noMatchFace","i","3000","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","193","437484","0.0-7.0-3.31","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","194","438735","0.0-7.0-4.31","","1249","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw033.bmp","1,0","noMatchFace","i","","trustrating_stim/white_mw092.bmp","red","Keep","1"
"","","","FEEDBACK","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","195","439241","0.0-7.0-5.31","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","196","439743","0.0-7.0-1.32","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","197","444246","0.0-7.0-2.32","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw013.bmp","0,1,0","noMatchOutcome","i","4500","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","198","448258","0.0-7.0-3.32","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","199","450083","0.0-7.0-4.32","","1824","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw013.bmp","0,1,0","noMatchOutcome","i","","trustrating_stim/white_00807_941205_fb_edt.bmp","green","Share","1"
"","","","FEEDBACK","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","200","450592","0.0-7.0-5.32","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","201","451112","0.0-7.0-1.33","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","202","455627","0.0-7.0-2.33","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw040.bmp","1,0,0","noMatchFace","i","4500","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","203","459637","0.0-7.0-3.33","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","204","461179","0.0-7.0-4.33","","1541","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw040.bmp","1,0,0","noMatchFace","i","","trustrating_stim/white_mw003.bmp","red","Keep","1"
"","","","FEEDBACK","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","205","461693","0.0-7.0-5.33","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","206","462198","0.0-7.0-1.34","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","207","463699","0.0-7.0-2.34","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","1","trustrating_stim/white_mw091.bmp","0","Match","e","1500","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","208","467700","0.0-7.0-3.34","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","209","468664","0.0-7.0-4.34","","962","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","1","trustrating_stim/white_mw091.bmp","0","Match","e","","trustrating_stim/white_mw091.bmp","red","Keep","1"
"","","","FEEDBACK","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","210","469178","0.0-7.0-5.34","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"","","","FIX","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","211","469683","0.0-7.0-1.35","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","212","472699","0.0-7.0-2.35","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","1,0","noMatchOutcome","i","3000","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","213","476704","0.0-7.0-3.35","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","214","478883","0.0-7.0-4.35","","2178","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","1,0","noMatchOutcome","i","","trustrating_stim/white_00807_941205_fb_edt.bmp","green","Share","1"
"","","","FEEDBACK","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","215","479397","0.0-7.0-5.35","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","216","479902","0.0-7.0-1.36","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","217","484407","0.0-7.0-2.36","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw003.bmp","0,0,1","Match","e","4500","","","",""
"","","","DELAY","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","218","488420","0.0-7.0-3.36","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","5eebc221ed4f5e389254775c","bdp_wmem","Fri Feb 05 2021 12:28:53 GMT-0800 (Pacific Standard Time)","599914","Match,No Match","html-keyboard-response","219","490077","0.0-7.0-4.36","","1656","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw003.bmp","0,0,1","Match","e","","trustrating_stim/white_mw003.bmp","green","Share","1"
