"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","trial_duration","targFace","targCol","targOutcome","corr"
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","113","328959","0.0-7.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","114","330002","0.0-7.0-4.15","","1040","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw015.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp","1,0,0","noMatchFace","i","","trustrating_stim/white_mw070.bmp","green","Share","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","115","330520","0.0-7.0-5.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","116","331039","0.0-7.0-1.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","117","335550","0.0-7.0-2.16","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","3","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,0,1","Match","e","4500","","","",""
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","118","339561","0.0-7.0-3.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","119","340646","0.0-7.0-4.16","","1083","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,0,1","Match","e","","trustrating_stim/white_mw003.bmp","green","Share","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","120","341150","0.0-7.0-5.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","121","341660","0.0-7.0-1.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","122","344679","0.0-7.0-2.17","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw040.bmp","1,0","noMatchFace","i","3000","","","",""
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","123","348699","0.0-7.0-3.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","124","349791","0.0-7.0-4.17","","1091","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw040.bmp","1,0","noMatchFace","i","","trustrating_stim/white_00050_931230_fa_edt.bmp","green","Share","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","125","350306","0.0-7.0-5.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","126","350819","0.0-7.0-1.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","127","352335","0.0-7.0-2.18","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","1","trustrating_stim/white_mw091.bmp","0","noMatchOutcome","i","1500","","","",""
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","128","356340","0.0-7.0-3.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","129","357610","0.0-7.0-4.18","","1270","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","1","trustrating_stim/white_mw091.bmp","0","noMatchOutcome","i","","trustrating_stim/white_mw091.bmp","green","Share","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","130","358130","0.0-7.0-5.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","131","358640","0.0-7.0-1.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","132","361660","0.0-7.0-2.19","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw070.bmp","1,0","noMatchFace","i","3000","","","",""
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","133","365680","0.0-7.0-3.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","134","366601","0.0-7.0-4.19","","920","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw070.bmp","1,0","noMatchFace","i","","trustrating_stim/white_mw038.bmp","green","Share","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","135","367110","0.0-7.0-5.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","136","367620","0.0-7.0-1.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","137","370630","0.0-7.0-2.20","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw092.bmp","1,0","noMatchOutcome","i","3000","","","",""
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","138","374640","0.0-7.0-3.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","139","378617","0.0-7.0-4.20","","3976","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw092.bmp","1,0","noMatchOutcome","i","","trustrating_stim/white_00050_931230_fa_edt.bmp","red","Keep","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","140","379120","0.0-7.0-5.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","141","379640","0.0-7.0-1.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","142","384157","0.0-7.0-2.21","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw040.bmp","0,1,0","noMatchOutcome","i","4500","","","",""
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","143","388170","0.0-7.0-3.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","144","390663","0.0-7.0-4.21","","2492","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw040.bmp","0,1,0","noMatchOutcome","i","","trustrating_stim/white_mw040.bmp","green","Share","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","145","391180","0.0-7.0-5.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","146","391690","0.0-7.0-1.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","147","394710","0.0-7.0-2.22","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw092.bmp","1,0","noMatchOutcome","i","3000","","","",""
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","148","398720","0.0-7.0-3.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","149","400390","0.0-7.0-4.22","","1668","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw092.bmp","1,0","noMatchOutcome","i","","trustrating_stim/white_mw003.bmp","red","Keep","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","150","400910","0.0-7.0-5.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","151","401430","0.0-7.0-1.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","152","405950","0.0-7.0-2.23","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","3","trustrating_stim/white_mw033.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw012.bmp","0,0,1","noMatchFace","i","4500","","","",""
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","153","409960","0.0-7.0-3.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","154","413566","0.0-7.0-4.23","","3605","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_mw033.bmp,trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw012.bmp","0,0,1","noMatchFace","i","","trustrating_stim/white_00050_931230_fa_edt.bmp","red","Keep","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","155","414080","0.0-7.0-5.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","156","414601","0.0-7.0-1.24","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","157","419120","0.0-7.0-2.24","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw038.bmp","1,1,0","Match","e","4500","","","",""
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","158","423141","0.0-7.0-3.24","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","159","425767","0.0-7.0-4.24","","2625","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw038.bmp","1,1,0","Match","e","","trustrating_stim/white_mw003.bmp","green","Share","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","160","426280","0.0-7.0-5.24","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","161","426799","0.0-7.0-1.25","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","ARRAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","162","431300","0.0-7.0-2.25","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","3","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","1,0,1","noMatchFace","i","4500","","","",""
"","","","DELAY","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","163","435320","0.0-7.0-3.25","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"","","","TARGET","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","164","437849","0.0-7.0-4.25","","2528","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","1,0,1","noMatchFace","i","","trustrating_stim/white_mw013.bmp","green","Share","1"
"","","","FEEDBACK","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","165","438354","0.0-7.0-5.25","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"","","","FIX","601c68ae3baef979dea29b9c","bdp_wmem","Fri Feb 05 2021 11:02:52 GMT-0600 (Central Standard Time)","643377","Match,No Match","html-keyboard-response","166","438871","0.0-7.0-1.26","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
