"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","trial_duration","targFace","targCol","targOutcome","corr"
"html-keyboard-response","111","275325","0.0-7.0-2.15","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw015.bmp","1,0,0","Match","e","4500","","","",""
"html-keyboard-response","112","279327","0.0-7.0-3.15","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","113","279799","0.0-7.0-4.15","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","470","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw015.bmp","1,0,0","Match","e","","trustrating_stim/white_mw015.bmp","red","Keep","1"
"html-keyboard-response","114","280301","0.0-7.0-5.15","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","115","280806","0.0-7.0-1.16","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","116","282313","0.0-7.0-2.16","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","1","trustrating_stim/white_mw003.bmp","0","noMatchOutcome","i","1500","","","",""
"html-keyboard-response","117","286318","0.0-7.0-3.16","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","118","286750","0.0-7.0-4.16","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","431","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","1","trustrating_stim/white_mw003.bmp","0","noMatchOutcome","i","","trustrating_stim/white_mw003.bmp","green","Share","0"
"html-keyboard-response","119","287256","0.0-7.0-5.16","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","120","287762","0.0-7.0-1.17","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","121","290768","0.0-7.0-2.17","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw092.bmp","0,1","Match","e","3000","","","",""
"html-keyboard-response","122","294770","0.0-7.0-3.17","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","123","295585","0.0-7.0-4.17","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","813","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw092.bmp","0,1","Match","e","","trustrating_stim/white_mw092.bmp","green","Share","0"
"html-keyboard-response","124","296090","0.0-7.0-5.17","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","125","296595","0.0-7.0-1.18","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","126","298096","0.0-7.0-2.18","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","1","trustrating_stim/white_mw091.bmp","1","noMatchFace","i","1500","","","",""
"html-keyboard-response","127","302103","0.0-7.0-3.18","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","128","302684","0.0-7.0-4.18","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","580","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","1","trustrating_stim/white_mw091.bmp","1","noMatchFace","i","","trustrating_stim/white_mw092.bmp","green","Share","1"
"html-keyboard-response","129","303186","0.0-7.0-5.18","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","130","303692","0.0-7.0-1.19","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","131","308199","0.0-7.0-2.19","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw033.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw070.bmp","0,1,0","noMatchFace","i","4500","","","",""
"html-keyboard-response","132","312201","0.0-7.0-3.19","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","133","312713","0.0-7.0-4.19","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","510","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw033.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw070.bmp","0,1,0","noMatchFace","i","","trustrating_stim/white_mw013.bmp","red","Keep","0"
"html-keyboard-response","134","313215","0.0-7.0-5.19","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","135","313721","0.0-7.0-1.20","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","136","318229","0.0-7.0-2.20","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw013.bmp","1,0,0","Match","e","4500","","","",""
"html-keyboard-response","137","322235","0.0-7.0-3.20","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","138","322571","0.0-7.0-4.20","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","334","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw013.bmp","1,0,0","Match","e","","trustrating_stim/white_mw092.bmp","red","Keep","1"
"html-keyboard-response","139","323073","0.0-7.0-5.20","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","140","323579","0.0-7.0-1.21","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","141","325086","0.0-7.0-2.21","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","1","trustrating_stim/white_mw003.bmp","0","noMatchOutcome","i","1500","","","",""
"html-keyboard-response","142","329092","0.0-7.0-3.21","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","143","329594","0.0-7.0-4.21","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","500","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","1","trustrating_stim/white_mw003.bmp","0","noMatchOutcome","i","","trustrating_stim/white_mw003.bmp","green","Share","0"
"html-keyboard-response","144","330099","0.0-7.0-5.21","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","145","330605","0.0-7.0-1.22","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","146","335108","0.0-7.0-2.22","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw038.bmp","1,1,0","Match","e","4500","","","",""
"html-keyboard-response","147","339112","0.0-7.0-3.22","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","148","339500","0.0-7.0-4.22","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","387","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw033.bmp,trustrating_stim/white_mw038.bmp","1,1,0","Match","e","","trustrating_stim/white_mw003.bmp","green","Share","0"
"html-keyboard-response","149","340006","0.0-7.0-5.22","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","150","340512","0.0-7.0-1.23","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","151","343518","0.0-7.0-2.23","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw092.bmp","0,1","noMatchOutcome","i","3000","","","",""
"html-keyboard-response","152","347524","0.0-7.0-3.23","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","153","348641","0.0-7.0-4.23","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","1115","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw092.bmp","0,1","noMatchOutcome","i","","trustrating_stim/white_mw092.bmp","red","Keep","0"
"html-keyboard-response","154","349147","0.0-7.0-5.23","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","155","349648","0.0-7.0-1.24","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","156","351155","0.0-7.0-2.24","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","1","trustrating_stim/white_00050_931230_fa_edt.bmp","0","noMatchFace","i","1500","","","",""
"html-keyboard-response","157","355161","0.0-7.0-3.24","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","158","356075","0.0-7.0-4.24","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","912","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","1","trustrating_stim/white_00050_931230_fa_edt.bmp","0","noMatchFace","i","","trustrating_stim/white_mw033.bmp","red","Keep","1"
"html-keyboard-response","159","356580","0.0-7.0-5.24","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","160","357087","0.0-7.0-1.25","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","161","360092","0.0-7.0-2.25","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp","1,0","Match","e","3000","","","",""
"html-keyboard-response","162","364097","0.0-7.0-3.25","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","163","364156","0.0-7.0-4.25","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","TARGET","","57","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw012.bmp","1,0","Match","e","","trustrating_stim/white_mw012.bmp","red","Keep","0"
"html-keyboard-response","164","364661","0.0-7.0-5.25","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","165","365164","0.0-7.0-1.26","5ed2958cf3d85d0880db5011","bdp_wmem","Fri Feb 05 2021 11:48:54 GMT-0800 (Pacific Standard Time)","575600","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
