"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","trial_duration","targFace","targCol","targOutcome","corr"
"html-keyboard-response","218","505988","0.0-7.0-4.36","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","1572","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw015.bmp,trustrating_stim/white_mw070.bmp","0,0,1","Match","e","","trustrating_stim/white_mw012.bmp","red","Keep","1"
"html-keyboard-response","219","506490","0.0-7.0-5.36","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","220","506992","0.0-7.0-1.37","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","221","509994","0.0-7.0-2.37","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp","1,0","noMatchFace","i","3000","","","",""
"html-keyboard-response","222","513996","0.0-7.0-3.37","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","223","515090","0.0-7.0-4.37","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","1093","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_00050_931230_fa_edt.bmp","1,0","noMatchFace","i","","trustrating_stim/white_mw070.bmp","red","Keep","1"
"html-keyboard-response","224","515591","0.0-7.0-5.37","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","225","516093","0.0-7.0-1.38","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","226","519095","0.0-7.0-2.38","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw012.bmp","1,0","Match","e","3000","","","",""
"html-keyboard-response","227","523097","0.0-7.0-3.38","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","228","525042","0.0-7.0-4.38","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","1943","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","2","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw012.bmp","1,0","Match","e","","trustrating_stim/white_mw012.bmp","red","Keep","1"
"html-keyboard-response","229","525543","0.0-7.0-5.38","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","230","526046","0.0-7.0-1.39","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","231","529048","0.0-7.0-2.39","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw033.bmp","1,0","noMatchOutcome","i","3000","","","",""
"html-keyboard-response","232","533050","0.0-7.0-3.39","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","233","534435","0.0-7.0-4.39","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","1384","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw033.bmp","1,0","noMatchOutcome","i","","trustrating_stim/white_mw033.bmp","green","Share","1"
"html-keyboard-response","234","534937","0.0-7.0-5.39","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","235","535438","0.0-7.0-1.40","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","236","538441","0.0-7.0-2.40","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw003.bmp","0,1","Match","e","3000","","","",""
"html-keyboard-response","237","542443","0.0-7.0-3.40","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","238","543565","0.0-7.0-4.40","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","1120","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw003.bmp","0,1","Match","e","","trustrating_stim/white_mw091.bmp","red","Keep","1"
"html-keyboard-response","239","544066","0.0-7.0-5.40","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","240","544569","0.0-7.0-1.41","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","241","547571","0.0-7.0-2.41","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw015.bmp","1,0","noMatchOutcome","i","3000","","","",""
"html-keyboard-response","242","551574","0.0-7.0-3.41","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","243","552849","0.0-7.0-4.41","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","1275","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw015.bmp","1,0","noMatchOutcome","i","","trustrating_stim/white_mw015.bmp","green","Share","1"
"html-keyboard-response","244","553351","0.0-7.0-5.41","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","245","553853","0.0-7.0-1.42","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","246","558356","0.0-7.0-2.42","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw015.bmp","1,0,1","Match","e","4500","","","",""
"html-keyboard-response","247","562357","0.0-7.0-3.42","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","248","563602","0.0-7.0-4.42","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","1243","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw015.bmp","1,0,1","Match","e","","trustrating_stim/white_mw003.bmp","green","Share","1"
"html-keyboard-response","249","564104","0.0-7.0-5.42","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","250","564606","0.0-7.0-1.43","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","251","566107","0.0-7.0-2.43","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","1","trustrating_stim/white_mw092.bmp","1","noMatchOutcome","i","1500","","","",""
"html-keyboard-response","252","570109","0.0-7.0-3.43","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","253","571153","0.0-7.0-4.43","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","1042","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","1","trustrating_stim/white_mw092.bmp","1","noMatchOutcome","i","","trustrating_stim/white_mw092.bmp","red","Keep","1"
"html-keyboard-response","254","571655","0.0-7.0-5.43","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","255","572157","0.0-7.0-1.44","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","256","576661","0.0-7.0-2.44","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw015.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","3","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw015.bmp","0,1,1","Match","e","4500","","","",""
"html-keyboard-response","257","580663","0.0-7.0-3.44","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","258","581972","0.0-7.0-4.44","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","1307","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_00050_931230_fa_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","3","trustrating_stim/white_00050_931230_fa_edt.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw015.bmp","0,1,1","Match","e","","trustrating_stim/white_00050_931230_fa_edt.bmp","red","Keep","1"
"html-keyboard-response","259","582475","0.0-7.0-5.44","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","260","582976","0.0-7.0-1.45","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","261","585979","0.0-7.0-2.45","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","2","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw003.bmp","0,1","Match","e","3000","","","",""
"html-keyboard-response","262","589981","0.0-7.0-3.45","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","263","591163","0.0-7.0-4.45","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","1181","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","2","trustrating_stim/white_00807_941205_fb_edt.bmp,trustrating_stim/white_mw003.bmp","0,1","Match","e","","trustrating_stim/white_mw003.bmp","green","Share","1"
"html-keyboard-response","264","591665","0.0-7.0-5.45","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","265","592167","0.0-7.0-1.46","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","266","593669","0.0-7.0-2.46","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","ARRAY","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","1","trustrating_stim/white_mw013.bmp","1","Match","e","1500","","","",""
"html-keyboard-response","267","597672","0.0-7.0-3.46","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","DELAY","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
"html-keyboard-response","268","598652","0.0-7.0-4.46","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","TARGET","","980","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","1","trustrating_stim/white_mw013.bmp","1","Match","e","","trustrating_stim/white_mw013.bmp","green","Share","1"
"html-keyboard-response","269","599154","0.0-7.0-5.46","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FEEDBACK","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","","","","","","","","","",""
"html-keyboard-response","270","599657","0.0-7.0-1.47","5f7e06f049f7a508b2d53ca7","bdp_wmem","Fri Feb 05 2021 14:43:59 GMT-0500 (Eastern Standard Time)","611233","Match,No Match","","","","FIX","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","","","","","","","","","",""
