totalTime,rat_mean,rat_std,rat_r1r2_corr_r,rat_r1r2_corr_p,qa:rat_%rt<300,qa:rat_%rt>10000,qa:rat_%Conseqs,qa:rat_instruxDur,qa:rat_blurEv,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:dec_blurEv,frat_r1r2_corr_r,frat_r1r2_corr_p,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur
597.194,5.6,1.7388872342849966,0.5720583204690848,0.0009570593465886,0.0,0.0,0.2,16.47,0.0,0.0757575757575757,0.0075757575757575,0.4545454545454545,55.61,0.0,-0.175462783903778,0.5854384022977013,0.0,0.0,0.0833333333333333,17.38
427.435,4.733333333333333,0.6856066636017631,0.712012250111222,1.0213665697665197e-05,0.0,0.0,0.45,3.69,0.0,0.4090909090909091,0.0,0.9924242424242424,56.31,0.0,0.482381910618866,0.1122249027989103,0.0,0.0,0.75,8.99
548.092,4.583333333333333,0.8885651482017909,0.811777710243055,5.2083228641913904e-08,0.0,0.0,0.35,6.39,0.0,0.0151515151515151,0.0,0.2727272727272727,61.27,0.0,0.8465488996618553,0.0005148367571565,0.0,0.0,0.1666666666666666,7.31
573.724,2.7666666666666666,1.5770243021962322,0.7805310177449823,3.63201681025097e-07,0.0,0.0,0.2,11.31,0.0,0.2121212121212121,0.0,0.2803030303030303,88.89,0.0,0.4569367667316876,0.1353389407890705,0.0,0.0,0.25,10.97
735.501,4.683333333333334,2.0460103108465497,0.4907721772688394,0.0058938867856779,0.0,0.0,0.15,31.12,0.0,0.0,0.0,0.5227272727272727,104.19,0.0,0.3887582462036182,0.2116863374498565,0.0,0.0,0.5,17.82
654.207,3.8666666666666663,1.4782796536729033,0.53088055041724,0.0025420667818746,0.0,0.0,0.2,29.36,0.0,0.2121212121212121,0.0,0.1666666666666666,84.99,0.0,0.8127514838977657,0.0013114960179665,0.0,0.0,0.25,24.4
879.883,2.1666666666666665,0.6680776029892186,0.0372974125018381,0.8448655574953776,0.0,0.0,0.8166666666666667,22.11,0.0,0.2424242424242424,0.0075757575757575,0.3409090909090909,168.47,0.0,0.3512883332231023,0.2628523629784051,0.0,0.0,0.1666666666666666,11.73
579.947,2.783333333333333,1.595456118477942,0.6074346409862604,0.0003711237826331,0.0,0.0,0.2333333333333333,7.62,0.0,0.4318181818181818,0.0,0.3636363636363636,105.83,0.0,0.5913074743464388,0.042870147260386,0.0,0.0,0.25,18.33
733.713,3.466666666666667,0.7694741031901108,0.7873048336565077,2.450401298325317e-07,0.0,0.0,0.4166666666666667,39.59,0.0,0.0151515151515151,0.0,0.4166666666666667,149.45,0.0,0.782071840457361,0.0026497232589163,0.0,0.0,0.25,26.4
563.503,5.233333333333333,2.895740101332174,0.328818295717027,0.0760312003746788,0.05,0.0,0.2166666666666666,9.87,0.0,0.3939393939393939,0.0,0.1590909090909091,71.93,0.0,-0.4728273313450827,0.1205723879763327,0.0,0.0,0.0,14.68
1100.364,6.566666666666666,0.9273009250775698,0.8157151540587098,3.976054329420104e-08,0.0,0.0,0.2333333333333333,21.5,0.0,0.0227272727272727,0.0075757575757575,0.2954545454545454,184.93,0.0,0.5331587982070938,0.074265184962787,0.0,0.0,0.1666666666666666,39.8
586.443,8.516666666666667,0.8535403174111501,0.6355828535981627,0.0001606122878604,0.0,0.0,0.5666666666666667,14.82,0.0,0.0378787878787878,0.0,0.2272727272727272,57.7,0.0,0.623713767411735,0.0302151791724092,0.0,0.0,0.3333333333333333,11.96
560.282,3.8833333333333337,1.8419929025670392,0.5157466586972581,0.0035330659430283,0.0,0.0,0.1166666666666666,18.64,0.0,0.0454545454545454,0.0075757575757575,0.3787878787878788,54.93,0.0,-0.0307025930724384,0.9245377220306776,0.0,0.0,0.1666666666666666,8.97
603.087,3.8833333333333337,1.530388968687446,0.6238984732406032,0.0002296262834087,0.0,0.0,0.45,13.66,0.0,0.1363636363636363,0.0,0.8333333333333334,80.54,0.0,0.7312239459402734,0.0068877525958403,0.0,0.0,0.25,9.59
1024.714,4.333333333333333,1.580245278823176,0.0710370140076659,0.7091300435885709,0.5166666666666667,0.0,0.2333333333333333,9.93,0.0,0.2348484848484848,0.0454545454545454,0.4469696969696969,67.3,0.0,-0.2802410413925017,0.3776441208310287,0.4166666666666667,0.0,0.0,10.81
686.704,4.766666666666667,0.4265218680850983,0.6273291925465836,0.000207055734659,0.0,0.0,0.6666666666666666,35.33,0.0,0.0606060606060606,0.0,0.6363636363636364,115.8,0.0,0.0920574617898323,0.775992754990861,0.0,0.0,0.5833333333333334,21.28
1183.459,5.116666666666666,1.627014179791602,0.823310340999728,2.3188940801623743e-08,0.0,0.0,0.1833333333333333,20.24,0.0,0.0,0.0,0.3863636363636363,250.13,0.0,0.756508006240006,0.0044034790780127,0.0,0.0,0.25,15.35
772.455,5.533333333333333,1.3079504819666667,0.6429780507255991,0.0001271182052645,0.0,0.0,0.0833333333333333,49.54,0.0,0.0378787878787878,0.0,0.2651515151515151,159.51,0.0,0.6065970303646696,0.0365059137553674,0.0,0.0,0.25,24.48
838.248,3.55,1.2679223630191512,0.7640656720366978,8.950174429016349e-07,0.0,0.0,0.2333333333333333,7.25,0.0,0.0,0.0,0.2045454545454545,63.84,0.0,0.8941253019098714,8.749728579395533e-05,0.0,0.0,0.1666666666666666,217.72
680.167,2.816666666666667,2.587398842150466,0.5597206866083515,0.0012995565636377,0.0,0.0,0.5166666666666667,30.18,0.0,0.1136363636363636,0.0227272727272727,0.1742424242424242,88.6,0.0,0.1093962990022305,0.7350323701904291,0.1666666666666666,0.0,0.1666666666666666,3.57
857.147,5.216666666666667,1.3160246593262614,0.5437539858655853,0.0018980422066535,0.0166666666666666,0.0,0.15,124.68,0.0,0.0,0.0,0.3181818181818182,94.04,0.0,-0.8343340536660955,0.0007388859928508,0.0,0.0,0.0,27.5
676.598,2.433333333333333,0.9273009250775698,0.6841058778234237,3.068362900640803e-05,0.0,0.0,0.4,13.64,0.0,0.0,0.0,0.4318181818181818,82.4,0.0,0.4045199174779453,0.1921270313561676,0.0,0.0,0.75,13.12
637.779,3.6666666666666665,2.467872662887205,0.6500185530446285,0.0001011595412223,0.0,0.0,0.2833333333333333,16.31,0.0,0.0227272727272727,0.0,0.4696969696969697,134.3,0.0,0.0699105571383111,0.8290707281104559,0.0,0.0,0.0833333333333333,16.69
863.404,3.716666666666667,1.7764148494971903,0.8222716602255451,2.5000682448906383e-08,0.0,0.0,0.1666666666666666,16.87,0.0,0.0227272727272727,0.0,0.2196969696969697,82.7,0.0,0.8612021534849654,0.0003198597074933,0.0,0.0,0.1666666666666666,17.31
849.256,4.433333333333334,2.0532460176607064,0.7696167178463218,6.65810426816235e-07,0.0,0.0,0.1166666666666666,12.78,0.0,0.0909090909090909,0.0075757575757575,0.1666666666666666,91.2,0.0,0.8135560974118833,0.0012854124736275,0.0,0.0,0.0,68.63
714.825,4.8,1.1319699343195428,0.2478671151970679,0.186615938587834,0.0,0.0,0.35,39.82,0.0,0.1590909090909091,0.0,0.2424242424242424,133.87,0.0,-0.0943797537911887,0.7704738219693889,0.0,0.0,0.3333333333333333,30.21
753.616,5.066666666666666,0.8804210600263114,0.7014032333520562,1.574356344385855e-05,0.0,0.0,0.3666666666666666,70.41,0.0,0.0075757575757575,0.0,0.5303030303030303,135.84,0.0,0.3436164855716711,0.2741373574239359,0.0,0.0,0.0833333333333333,16.74
573.017,4.05,2.15834996612486,0.7985575586693835,1.2340746815781986e-07,0.0,0.0,0.1166666666666666,19.09,1.0,0.1363636363636363,0.0,0.5075757575757576,71.86,0.0,0.9132236600617478,3.344937631090141e-05,0.0,0.0,0.1666666666666666,13.49
625.23,3.6,2.4988132776600516,0.6688480757975044,5.332724290572e-05,0.0,0.0,0.15,22.93,0.0,0.4166666666666667,0.0,0.7803030303030303,107.82,0.0,0.3579812415167421,0.2532312448444177,0.0,0.0,0.0833333333333333,23.16
970.822,4.766666666666667,1.2936175353185404,0.7239440411273694,6.133891195561536e-06,0.0,0.0,0.2166666666666666,43.91,0.0,0.0,0.0,0.4924242424242424,121.08,0.0,0.6372923363962355,0.0258115013109245,0.0,0.0,0.3333333333333333,18.76
968.372,4.116666666666666,1.42723706850597,0.7155891489027038,8.789311388307326e-06,0.0,0.0,0.1833333333333333,43.03,0.0,0.0151515151515151,0.0,0.1818181818181818,210.84,0.0,0.5833306960296523,0.0464848531121931,0.0,0.0,0.0833333333333333,12.51
673.962,5.866666666666666,1.7704415485511389,0.7392870302125356,3.060724890772597e-06,0.0,0.0,0.2333333333333333,16.48,0.0,0.0151515151515151,0.0,0.2878787878787879,97.43,0.0,0.6868354109935296,0.0136122274168101,0.0,0.0,0.1666666666666666,15.44
1227.536,4.433333333333334,1.499905835085754,0.6016294305125887,0.0004368527285627,0.0,0.0,0.0333333333333333,72.82,0.0,0.0227272727272727,0.053030303030303,0.0757575757575757,272.29,1.0,0.3618173726543786,0.2478110616400466,0.0833333333333333,0.0,0.0833333333333333,12.25
1016.551,3.1166666666666667,1.5632611140607515,0.4677224355617247,0.0091525652818053,0.0,0.0,0.1166666666666666,46.5,0.0,0.0,0.0151515151515151,0.3106060606060606,173.67,0.0,0.2196895119332333,0.4926720555036802,0.0,0.0,0.5,21.62
883.701,4.283333333333333,1.519273540346004,0.7865017495587027,2.5693185527154057e-07,0.0,0.0,0.1833333333333333,11.92,0.0,0.0,0.0,0.1818181818181818,122.62,0.0,0.9115570948806966,3.668163016010698e-05,0.0,0.0,0.0833333333333333,7.95
585.325,4.483333333333333,2.3827890414006876,0.6422386942879288,0.0001301613483286,0.0,0.0,0.1,19.31,0.0,0.5151515151515151,0.0075757575757575,0.1212121212121212,100.13,0.0,0.8847215360133773,0.0001317256603205,0.0,0.0,0.0,22.6
1260.525,4.45,1.3952097224043154,0.069070539773604,0.7168489118436363,0.3166666666666666,0.0,0.5333333333333333,714.13,0.0,0.3484848484848485,0.0151515151515151,0.4090909090909091,63.41,0.0,0.5175072609946516,0.084851269501928,0.0,0.0,0.5833333333333334,8.76
533.092,4.516666666666667,2.361353150328212,0.5964956946842104,0.0005033131484521,0.0,0.0,0.0833333333333333,3.72,0.0,0.053030303030303,0.0,0.25,44.44,0.0,0.3753987151482169,0.2291750029999002,0.0,0.0,0.0,5.47
798.092,4.316666666666666,1.4899854016651113,0.7630399609819827,9.444826645946892e-07,0.0,0.0,0.1666666666666666,25.32,0.0,0.0075757575757575,0.0075757575757575,0.2424242424242424,94.66,0.0,0.5963466275832056,0.0406920373651788,0.0,0.0,0.3333333333333333,15.41
518.287,5.55,1.5229876970690632,0.5562580592694448,0.001413081779975,0.0,0.0,0.2333333333333333,6.9,0.0,0.4166666666666667,0.0,0.2348484848484848,41.1,0.0,0.4804800296729901,0.1138550861248019,0.0,0.0,0.1666666666666666,4.34
390.238,5.75,2.3551242365301084,0.1204323895952352,0.5261328323225469,0.8166666666666667,0.0166666666666666,0.0333333333333333,9.07,0.0,0.5,0.0,0.3484848484848485,18.19,0.0,,,0.5833333333333334,0.0,0.9166666666666666,7.36
568.133,4.95,1.952182611630516,0.8197164214799901,3.0022027164423e-08,0.0,0.0,0.15,18.14,0.0,0.0,0.0,0.0833333333333333,74.52,0.0,0.786434407545694,0.0024139426521217,0.0,0.0,0.0,9.11
545.384,3.933333333333333,1.527895047716353,0.7507072514929808,1.767387206779914e-06,0.0,0.0,0.0666666666666666,5.3,0.0,0.0833333333333333,0.0,0.2727272727272727,49.26,0.0,0.5836837526198367,0.0463204708128085,0.0,0.0,0.25,6.89
720.505,1.4166666666666667,0.6454972243679026,0.6628418119993291,6.572584514976687e-05,0.0,0.0,0.5166666666666667,17.89,0.0,0.0,0.0,0.2272727272727272,101.52,0.0,-0.2237209702352076,0.4845623847805539,0.0,0.0,0.75,13.53
493.163,4.2,1.7251872902501568,0.6297105059498218,0.0001925681418369,0.0,0.0,0.1666666666666666,5.68,0.0,0.0454545454545454,0.0,0.3257575757575757,55.41,0.0,0.6375958372654886,0.0257187272683767,0.0,0.0,0.1666666666666666,7.74
380.302,4.8,2.4687882157522716,0.0922389379023445,0.6278310998766956,0.3833333333333333,0.0,0.1166666666666666,6.3,1.0,0.8333333333333334,0.0,0.9924242424242424,53.49,0.0,0.0144563624706551,0.9644337068759592,0.6666666666666666,0.0,0.0833333333333333,14.19
1049.825,5.466666666666667,1.294927086052373,0.6968539779337668,1.884736122817375e-05,0.0,0.0,0.2666666666666666,44.02,0.0,0.0075757575757575,0.0,0.1893939393939394,284.7,0.0,0.7958877973566818,0.0019581316048939,0.0,0.0,0.0833333333333333,34.78
443.95,2.966666666666667,1.8316119293908857,0.7963026508018693,1.4207082382227774e-07,0.0,0.0,0.2666666666666666,8.78,0.0,0.5984848484848485,0.0,0.1742424242424242,45.58,0.0,0.9168009909044732,2.7267652431918338e-05,0.0,0.0,0.0,10.01
744.489,4.416666666666667,1.4056986521175052,0.5092161923232137,0.0040538379713688,0.0,0.0,0.2333333333333333,17.46,1.0,0.0,0.0,0.0378787878787878,84.61,3.0,0.8530873517920736,0.0004189216957122,0.0,0.0,0.0833333333333333,5.14
650.145,3.6333333333333337,2.201437640183301,0.3623823746064648,0.0490699593593506,0.0333333333333333,0.0,0.35,22.48,0.0,0.1136363636363636,0.0,0.2651515151515151,74.8,0.0,0.1702476562539853,0.5968059287180487,0.0,0.0,0.25,13.9
950.166,6.033333333333333,1.5066706664613672,0.887716005096389,6.165345195655856e-11,0.0,0.0,0.0833333333333333,29.24,0.0,0.0075757575757575,0.0,0.3257575757575757,202.68,0.0,0.5426814336820435,0.0682881229751056,0.0,0.0,0.0833333333333333,25.45
1119.425,3.9,1.3740944629902054,0.2768051191027715,0.1386565681896097,0.0,0.0,0.3666666666666666,59.89,2.0,0.1439393939393939,0.0151515151515151,0.8181818181818182,311.6,2.0,-0.0348405659568147,0.9143981629880577,0.0,0.0,0.6666666666666666,47.58
450.684,5.0,0.0,,,0.6833333333333333,0.0,0.9833333333333332,5.13,1.0,0.2803030303030303,0.0,0.3636363636363636,38.88,0.0,,,0.8333333333333334,0.0,0.9166666666666666,8.2
865.929,5.083333333333333,2.546460931731754,-0.3914076399770013,0.0324436474752138,0.0,0.0166666666666666,0.4,38.45,1.0,0.5151515151515151,0.0,0.4015151515151515,174.69,5.0,0.7992786101926521,0.001811849903327,0.0,0.0,0.1666666666666666,28.84
596.125,4.616666666666666,2.4222952182369895,0.1985646211555382,0.2928501912518367,0.0,0.0,0.05,25.79,1.0,0.3333333333333333,0.0,0.4924242424242424,94.84,0.0,0.6613816920464743,0.0191708175699977,0.0,0.0,0.0833333333333333,19.66
986.752,6.9,1.5480988887960374,0.6251518851551715,0.0002211394060055,0.0166666666666666,0.0,0.0833333333333333,7.92,0.0,0.5606060606060606,0.0454545454545454,0.1742424242424242,247.25,0.0,-0.1410837470377385,0.6618526735806032,0.9166666666666666,0.0,0.0,27.36
608.452,3.0166666666666666,1.6311757916536265,0.5049967190115918,0.0044242155608049,0.0,0.0,0.2166666666666666,77.77,2.0,0.553030303030303,0.0,0.7803030303030303,95.12,2.0,0.5709621593939298,0.0525067496075758,0.0,0.0,0.25,8.13
552.32,4.233333333333333,1.730745569397391,0.6840834937038094,3.070924946984871e-05,0.0,0.0,0.3166666666666666,12.48,0.0,0.3257575757575757,0.0,0.4696969696969697,91.82,0.0,0.3617243548339384,0.2479416755411203,0.0,0.0,0.25,9.44
761.208,3.55,1.3830082662105747,0.6921816807135819,2.2597200227648258e-05,0.0,0.0,0.2833333333333333,16.67,0.0,0.1666666666666666,0.0,0.6287878787878788,77.53,0.0,0.7766208416857059,0.0029685493727568,0.0,0.0,0.4166666666666667,18.93
1017.562,3.0166666666666666,1.1715796473379425,0.786173584883312,2.6194060016311084e-07,0.0166666666666666,0.05,0.15,13.97,0.0,0.0075757575757575,0.0151515151515151,0.1666666666666666,209.35,0.0,0.9014341181458972,6.196838335751629e-05,0.0,0.0833333333333333,0.0833333333333333,6.23
649.646,5.1,1.9195691607003544,0.8621972639092181,9.203997396139771e-10,0.0,0.0,0.2666666666666666,32.54,0.0,0.2348484848484848,0.0,0.2575757575757575,119.09,0.0,0.9640150487312812,4.473304099662894e-07,0.0,0.0,0.0833333333333333,16.74
533.56,3.7333333333333334,1.8399213935555172,0.3747764062992067,0.0412942426384995,0.0166666666666666,0.0,0.1833333333333333,7.88,0.0,0.3787878787878788,0.0,0.553030303030303,85.93,0.0,0.7100895487098522,0.0096684710569274,0.0,0.0,0.25,13.71
818.186,3.2,1.7831604013518112,0.7281752264142336,5.08720436640649e-06,0.0,0.0,0.1,11.34,0.0,0.0,0.0,0.2575757575757575,87.71,0.0,0.775880177444458,0.0030140260433163,0.0,0.0,0.0833333333333333,20.53
1247.726,5.716666666666667,1.8327682745024263,0.8643748743567323,7.468482287858961e-10,0.0,0.0,0.05,93.68,5.0,0.0,0.0454545454545454,0.5454545454545454,182.58,0.0,0.8328989760842228,0.0007694818945995,0.0,0.0,0.0,23.59
936.527,7.283333333333333,2.059222057046299,0.6512885341767218,9.701648400499036e-05,0.0,0.0166666666666666,0.15,29.78,0.0,0.0075757575757575,0.0075757575757575,0.1212121212121212,107.69,0.0,0.0725196403738677,0.8227792181760851,0.0,0.0,0.0833333333333333,23.91
860.75,4.833333333333333,0.4184987968176886,0.2471557663714905,0.1879245259869828,0.0,0.0,0.6833333333333333,33.53,0.0,0.0151515151515151,0.0,0.4924242424242424,182.39,0.0,0.4392523364485978,0.1530958264954298,0.0,0.0,0.3333333333333333,25.08
781.145,2.8666666666666667,1.826979230134988,0.9346609777404792,4.2329517569595205e-14,0.0,0.0,0.1333333333333333,24.56,0.0,0.0,0.0151515151515151,0.1363636363636363,136.08,0.0,0.7872524129201417,0.0023715783554608,0.0,0.0,0.0833333333333333,17.09
723.748,4.216666666666667,2.4152879371224123,0.818454581369402,3.2827460762084696e-08,0.0,0.0,0.2,3.92,0.0,0.3409090909090909,0.0,0.553030303030303,15.79,0.0,0.7030509811244957,0.0107578259660054,0.0,0.0,0.0833333333333333,4.77
517.185,3.283333333333333,1.462429678641593,0.6316699644289933,0.0001813290225073,0.0,0.0,0.1333333333333333,7.77,0.0,0.0757575757575757,0.0,0.4393939393939394,64.47,0.0,0.2978962439980713,0.3469986818706215,0.0,0.0,0.25,6.16
761.851,5.716666666666667,1.1511477936989036,0.7874184635811596,2.4339864071079073e-07,0.0,0.0,0.1666666666666666,16.43,1.0,0.0075757575757575,0.0,0.3560606060606061,73.15,0.0,0.9363636363636364,7.3815837798307906e-06,0.0,0.0,0.0833333333333333,12.18
515.417,1.0,0.0,,,0.7666666666666667,0.0,0.9833333333333332,8.21,1.0,0.1969696969696969,0.0075757575757575,0.9090909090909092,40.9,1.0,,,0.8333333333333334,0.0,0.9166666666666666,12.1
594.513,3.4,1.9415178406143292,0.7755703921019055,4.803676515913734e-07,0.0,0.0,0.25,8.97,0.0,0.2575757575757575,0.0,0.5303030303030303,105.3,0.0,0.8471706106000175,0.0005050467068349,0.0,0.0,0.25,11.82
789.517,5.55,1.294381600925152,0.5308821480029415,0.0025419764124646,0.0,0.0,0.15,20.26,0.0,0.0075757575757575,0.0,0.1515151515151515,133.98,0.0,0.11286652959662,0.7269065123225846,0.0,0.0,0.1666666666666666,22.74
575.373,2.35,0.8986807657027425,0.7282456058344152,5.07125032786543e-06,0.0,0.0,0.5666666666666667,12.17,0.0,0.0606060606060606,0.0,0.4393939393939394,120.54,0.0,0.44881907428112,0.1433150890108035,0.0,0.0,0.25,13.87
512.68,4.116666666666666,0.7385663314751766,0.6917205172396979,2.300140210977191e-05,0.0,0.0,0.35,11.56,0.0,0.0227272727272727,0.0,0.4469696969696969,57.89,0.0,0.7975116580467632,0.0018869917372164,0.0,0.0,0.4166666666666667,4.95
713.52,2.7666666666666666,1.442298855542971,0.5617676245298946,0.0012362547466992,0.0,0.0,0.0666666666666666,40.51,1.0,0.1590909090909091,0.0,0.3863636363636363,109.9,0.0,0.5125889916357075,0.0883783773076373,0.0,0.0,0.0,16.24
910.24,7.316666666666666,1.1422794141045376,0.8039282243939898,8.760636840011718e-08,0.0,0.0166666666666666,0.3,24.31,0.0,0.0151515151515151,0.0075757575757575,0.4242424242424242,84.59,0.0,0.2318694478800841,0.4683590666709649,0.0,0.0,0.0833333333333333,36.85
596.399,4.766666666666667,1.319561646098092,0.4622760929852898,0.0101127184464993,0.0,0.0,0.15,13.28,0.0,0.0984848484848484,0.0,0.2272727272727272,61.64,0.0,0.8317492631071743,0.0007946928553265,0.0,0.0,0.1666666666666666,9.6
723.718,4.216666666666667,1.4967950695489307,0.5707871530860107,0.0009882514811665,0.0,0.0,0.1166666666666666,11.73,0.0,0.0,0.0,0.2424242424242424,76.02,0.0,0.3230639685489286,0.3057113376810064,0.0,0.0,0.25,15.86
492.701,5.55,2.3680428878388304,-0.1022778636006571,0.5907089237525424,0.15,0.0,0.1833333333333333,8.36,0.0,0.5833333333333334,0.0,0.2575757575757575,94.55,0.0,0.1302018075160756,0.6867144082008443,0.0833333333333333,0.0,0.25,6.55
677.295,4.033333333333333,0.9013486442720556,0.5615144766278841,0.0012439347475821,0.0,0.0,0.35,23.85,0.0,0.0984848484848484,0.0,0.3863636363636363,120.83,0.0,0.8692374021004161,0.0002407642985954,0.0,0.0,0.25,9.91
681.503,2.5833333333333335,1.5545631755148026,0.7874118815086971,2.434934509185589e-07,0.0,0.0,0.2333333333333333,27.51,1.0,0.0075757575757575,0.0,0.3181818181818182,87.54,0.0,0.2588580708412357,0.4165569190231659,0.0,0.0,0.1666666666666666,23.19
675.234,4.45,2.782664251932498,0.903146137096915,8.585334022331774e-12,0.0,0.0,0.2333333333333333,13.33,0.0,0.2196969696969697,0.0,0.6515151515151515,68.17,0.0,-0.3603814318002584,0.249831891043981,0.0,0.0,0.3333333333333333,8.44
394.219,6.016666666666667,2.1192552790669423,0.0790998574082041,0.6777828857718142,0.8333333333333334,0.0,0.0,5.38,7.0,0.4166666666666667,0.0,0.2878787878787879,31.11,1.0,-0.0529627141332376,0.8701483140714772,0.8333333333333334,0.0,0.0,5.22
1056.965,3.6666666666666665,1.491974765391483,0.7112828867249197,1.0528434557829696e-05,0.0,0.0,0.2,13.35,0.0,0.0303030303030303,0.0,0.3484848484848485,75.25,2.0,0.8015941563468147,0.0017168744084486,0.0,0.0,0.25,12.39
512.622,3.0833333333333335,1.8712061429405724,0.506222251555015,0.004313770542743,0.0,0.0,0.3166666666666666,3.92,0.0,0.0303030303030303,0.0,0.4166666666666667,54.47,0.0,0.8433731275277354,0.0005671647051569,0.0,0.0,0.0,6.0
808.046,5.216666666666667,2.0260311596535248,0.0674107209504191,0.7233854679342957,0.0,0.0333333333333333,0.1166666666666666,22.12,0.0,0.0075757575757575,0.0,0.2803030303030303,105.37,1.0,-0.1067912853584073,0.741148722553136,0.0,0.0,0.3333333333333333,21.6
588.069,4.7,1.959764773155619,0.5419545466588565,0.0019785306350841,0.0,0.0,0.05,5.22,0.0,0.1439393939393939,0.0075757575757575,0.1893939393939394,50.08,0.0,0.7844455294523529,0.0025193565819415,0.0,0.0,0.1666666666666666,10.79
430.967,4.55,2.534006006440782,0.8804899549454224,1.4096438213044031e-10,0.0,0.0,0.1833333333333333,7.02,0.0,0.4621212121212121,0.0,0.2727272727272727,20.27,0.0,0.8823411976887782,0.000145294499699,0.0,0.0,0.0833333333333333,4.05
837.97,7.066666666666666,1.8306863274134464,0.2674796841287061,0.1530088161077338,0.0166666666666666,0.0166666666666666,0.3833333333333333,22.72,0.0,0.1893939393939394,0.0075757575757575,0.2196969696969697,120.88,0.0,0.2111632566253339,0.5100220978569521,0.0,0.0,0.0833333333333333,15.04
793.148,4.316666666666666,1.7514320210313008,0.8464063395762779,3.794445733902732e-09,0.0,0.0,0.2333333333333333,26.7,1.0,0.0,0.0,0.1818181818181818,91.15,0.0,0.7593624032595155,0.0041731373474153,0.0,0.0,0.1666666666666666,12.93
763.342,4.816666666666666,1.408108078800033,0.7715939814491257,5.980420704461637e-07,0.0,0.0,0.3,16.95,0.0,0.0075757575757575,0.0,0.7196969696969697,153.2,0.0,0.6205871044276233,0.0313011753795533,0.0,0.0,0.1666666666666666,30.56
909.188,5.0,0.0,,,0.0,0.0,0.9833333333333332,42.96,0.0,0.0681818181818181,0.0,0.553030303030303,212.31,0.0,,,0.0,0.0,0.0833333333333333,26.58
830.876,5.916666666666667,1.356611764738161,0.0500312793274259,0.7928952630785082,0.0,0.0166666666666666,0.2666666666666666,21.22,0.0,0.0075757575757575,0.0,0.25,120.44,0.0,-0.0949467998932842,0.7691277085535465,0.0,0.0,0.1666666666666666,30.8
982.607,4.916666666666667,1.9247862894064387,-0.0510408357531514,0.788808917124226,0.0,0.1166666666666666,0.1166666666666666,30.92,0.0,0.0,0.0,0.1818181818181818,113.11,0.0,0.8504880650458698,0.0004552219285464,0.0,0.0,0.0,19.27
396.157,5.383333333333334,0.8252717408997375,0.3571552534170367,0.0526787981396396,0.0166666666666666,0.0,0.3666666666666666,5.15,0.0,0.3333333333333333,0.0,0.2045454545454545,15.31,0.0,0.5400950650979222,0.069877481685617,0.0,0.0,0.1666666666666666,3.69
373.95,4.65,2.2309456838004365,-0.2164323819587933,0.2506560743806506,0.75,0.0,0.0166666666666666,2.64,0.0,0.6363636363636364,0.0075757575757575,0.1590909090909091,6.59,0.0,0.1609823144984383,0.6172062911297318,0.0833333333333333,0.0,0.0,7.07
519.021,3.9,2.412537871837632,0.9502086404947784,1.0385129783790749e-15,0.0,0.0,0.1333333333333333,2.56,3.0,0.2348484848484848,0.0,0.6439393939393939,29.52,0.0,0.527938551323519,0.0776893122603216,0.0,0.0,0.1666666666666666,3.64
728.115,5.8,1.9204519242148033,0.0900595313134068,0.636013415269661,0.0166666666666666,0.0333333333333333,0.1,8.37,0.0,0.5075757575757576,0.0,0.2196969696969697,181.04,0.0,-0.131611020238457,0.6834781011036513,0.0,0.0,0.0833333333333333,30.52
715.638,4.083333333333333,1.670194007473045,0.6508450207179599,9.844584600085518e-05,0.0,0.0,0.15,11.62,0.0,0.0378787878787878,0.0,0.3257575757575757,96.56,0.0,-0.0530247241230202,0.86999741839239,0.0,0.0,0.25,18.95
552.569,4.666666666666667,1.491974765391483,0.338039508576455,0.0676918375628976,0.0,0.0,0.1666666666666666,15.0,0.0,0.5454545454545454,0.0,0.7727272727272727,63.55,0.0,-0.2875983247964206,0.3647077515945678,0.0833333333333333,0.0,0.0833333333333333,19.46
759.178,6.933333333333334,1.6961238628685378,0.7357872205468108,3.601555646029131e-06,0.0,0.0,0.1,27.77,0.0,0.0,0.0,0.2651515151515151,141.88,0.0,0.3252827833164666,0.3022091292434084,0.0,0.0,0.25,26.46
508.463,5.45,2.142586746458984,0.4774543421453154,0.007627872212172,0.0,0.0,0.1,8.27,1.0,0.4318181818181818,0.0,0.946969696969697,55.08,0.0,0.8088646913656219,0.0014432789070763,0.0,0.0,0.0,2.72
606.159,2.066666666666667,0.6856066636017634,0.1383028280561493,0.4660985911492292,0.0,0.0,0.5666666666666667,4.8,0.0,0.1439393939393939,0.0,0.4848484848484848,58.29,0.0,0.2172349217689344,0.4976394324214775,0.0,0.0,0.4166666666666667,57.02
594.262,2.4166666666666665,1.183096578527845,0.1400719251098334,0.4603581876158821,0.0833333333333333,0.0,0.2166666666666666,5.98,0.0,0.1136363636363636,0.0075757575757575,0.1287878787878787,66.84,0.0,0.3364315551262444,0.2849537933245984,0.0,0.0,0.3333333333333333,4.84
633.37,3.933333333333333,3.002070848353028,0.6915942927726728,2.3113161314449493e-05,0.0,0.0,0.25,19.36,0.0,0.0378787878787878,0.0,0.3636363636363636,71.46,0.0,0.3210226488099709,0.3089532551084539,0.0,0.0,0.3333333333333333,8.06
