totalTime,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
995.674,0.0681818181818181,0.0,0.4621212121212121,22.65,0.0,0.1666666666666666,0.0,109.56,0.0
407.845,0.3560606060606061,0.0,0.8484848484848485,9.36,0.0,0.0,0.3333333333333333,10.14,0.0
963.018,0.0,0.0303030303030303,0.3560606060606061,87.54,0.0,0.0,0.3333333333333333,44.55,0.0
380.932,0.4621212121212121,0.0,0.4772727272727273,6.27,0.0,0.0,0.0,16.55,0.0
413.637,0.1818181818181818,0.0,0.5227272727272727,2.99,0.0,0.0,0.0,21.43,0.0
451.886,0.0378787878787878,0.0,0.3257575757575757,4.44,0.0,0.0,0.0,7.81,0.0
311.084,0.3181818181818182,0.0,0.4848484848484848,1.67,0.0,0.0,0.3333333333333333,11.59,1.0
337.246,0.4545454545454545,0.0,0.2424242424242424,2.78,0.0,0.0,0.0,8.75,0.0
357.542,0.106060606060606,0.0,0.4469696969696969,2.15,0.0,0.0,0.3333333333333333,15.26,1.0
407.726,0.5,0.0,0.5151515151515151,12.9,0.0,0.0,0.0,29.93,0.0
372.097,0.3333333333333333,0.0,0.1287878787878787,3.19,0.0,0.0,0.0,8.77,1.0
315.623,0.4242424242424242,0.0,0.4090909090909091,2.27,0.6666666666666666,0.0,0.8333333333333334,8.02,0.0
477.442,0.0075757575757575,0.0,0.2121212121212121,2.76,0.0,0.0,0.0,19.62,0.0
373.972,0.6136363636363636,0.0,0.5757575757575758,12.24,0.0,0.0,0.5,19.03,1.0
489.085,0.0833333333333333,0.0,0.4848484848484848,36.4,0.0,0.0,0.1666666666666666,21.03,0.0
267.685,0.5378787878787878,0.0,0.2424242424242424,5.27,0.0,0.0,0.0,5.42,0.0
359.587,0.0681818181818181,0.0,0.1818181818181818,4.14,0.0,0.0,0.1666666666666666,8.5,0.0
408.135,0.5454545454545454,0.0,0.6212121212121212,38.72,0.5,0.0,0.8333333333333334,16.32,1.0
570.882,0.0454545454545454,0.0075757575757575,0.2272727272727272,6.79,0.0,0.0,0.1666666666666666,23.17,0.0
603.39,0.3181818181818182,0.0909090909090909,0.3636363636363636,7.04,0.1666666666666666,0.0,0.8333333333333334,7.96,0.0
386.115,0.3787878787878788,0.0,0.4469696969696969,7.79,0.0,0.0,0.1666666666666666,19.03,0.0
287.899,0.6818181818181818,0.0,0.5151515151515151,3.15,0.0,0.0,0.0,6.52,1.0
290.262,0.7272727272727273,0.0,0.4166666666666667,1.6,0.0,0.0,0.8333333333333334,2.36,0.0
357.48,0.2651515151515151,0.0,0.6363636363636364,8.32,0.0,0.0,0.8333333333333334,15.62,0.0
347.764,0.0757575757575757,0.0,0.3863636363636363,2.41,0.0,0.0,0.1666666666666666,6.63,0.0
311.637,0.6136363636363636,0.0,0.2272727272727272,3.89,0.0,0.0,0.1666666666666666,11.18,0.0
439.845,0.0,0.0,0.3409090909090909,3.59,0.0,0.0,0.1666666666666666,9.78,0.0
443.581,0.0681818181818181,0.0,0.2727272727272727,5.14,0.0,0.0,0.3333333333333333,13.98,0.0
378.558,0.4242424242424242,0.0,0.5757575757575758,6.35,0.0,0.0,0.0,23.52,2.0
305.572,0.1515151515151515,0.0,0.9924242424242424,1.1,0.0,0.0,0.8333333333333334,2.02,0.0
687.321,0.0151515151515151,0.0,0.1742424242424242,13.29,0.0,0.1666666666666666,0.3333333333333333,27.7,0.0
340.398,0.053030303030303,0.0,0.4166666666666667,5.03,0.0,0.0,0.3333333333333333,16.15,1.0
576.794,0.0378787878787878,0.0,0.5909090909090909,8.32,0.0,0.0,0.1666666666666666,24.49,0.0
468.982,0.2272727272727272,0.0,0.0833333333333333,9.01,0.0,0.0,0.1666666666666666,31.47,1.0
579.694,0.0984848484848484,0.0,0.3863636363636363,20.89,0.0,0.0,0.1666666666666666,32.7,0.0
284.209,0.5984848484848485,0.0,0.4621212121212121,1.9,0.0,0.0,0.1666666666666666,12.42,0.0
460.817,0.0833333333333333,0.0,0.3257575757575757,11.53,0.0,0.0,0.1666666666666666,24.44,0.0
311.503,0.2272727272727272,0.0,0.6060606060606061,2.02,0.0,0.0,0.8333333333333334,4.66,0.0
435.648,0.2196969696969697,0.0,0.7121212121212122,5.05,0.0,0.0,0.1666666666666666,8.61,0.0
583.619,0.5606060606060606,0.0,0.3106060606060606,14.32,0.0,0.0,0.0,20.53,3.0
320.975,0.696969696969697,0.0,0.4545454545454545,1.5,0.0,0.0,0.1666666666666666,7.78,0.0
492.639,0.1590909090909091,0.0,0.5075757575757576,17.75,0.0,0.0,0.0,36.61,0.0
382.153,0.0833333333333333,0.0,0.3863636363636363,2.79,0.0,0.0,0.0,8.94,0.0
436.738,0.053030303030303,0.0,0.1742424242424242,6.7,0.0,0.0,0.1666666666666666,15.58,1.0
391.848,0.0454545454545454,0.0,0.303030303030303,3.02,0.0,0.0,0.0,16.75,0.0
511.136,0.2651515151515151,0.0,0.5833333333333334,14.02,0.0,0.0,0.0,38.69,0.0
477.424,0.4848484848484848,0.0,0.1515151515151515,23.15,0.0,0.0,0.0,46.51,0.0
382.881,0.4469696969696969,0.0,0.4924242424242424,3.16,0.0,0.0,0.0,17.56,0.0
370.891,0.5984848484848485,0.0,0.1212121212121212,5.61,0.0,0.0,0.3333333333333333,22.77,0.0
633.993,0.2196969696969697,0.0,0.1212121212121212,14.04,0.0,0.0,0.5,29.5,0.0
554.047,0.1969696969696969,0.0075757575757575,0.9924242424242424,15.08,0.0,0.0,0.0,28.44,0.0
676.432,0.2651515151515151,0.0,0.1666666666666666,52.3,0.0,0.0,0.0,47.81,0.0
525.09,0.0,0.0,0.1893939393939394,11.85,0.0,0.0,0.0,29.82,0.0
534.309,0.0075757575757575,0.0,0.4393939393939394,21.24,0.0,0.0,0.1666666666666666,28.72,1.0
537.832,0.3636363636363636,0.0,0.4090909090909091,17.47,0.0,0.0,0.0,13.49,0.0
768.074,0.4848484848484848,0.0151515151515151,0.4318181818181818,52.93,0.0,0.0,0.3333333333333333,14.94,1.0
710.366,0.0227272727272727,0.0,0.4696969696969697,11.42,0.0,0.0,0.0,16.77,0.0
360.863,0.25,0.0,0.0606060606060606,3.84,0.0,0.0,0.0,15.2,0.0
389.372,0.5303030303030303,0.0,0.7803030303030303,4.39,0.0,0.0,0.0,11.73,1.0
600.368,0.0151515151515151,0.0,0.3181818181818182,11.21,0.0,0.0,0.0,42.81,0.0
463.548,0.3484848484848485,0.0,0.553030303030303,5.12,0.0,0.0,0.0,16.57,0.0
495.974,0.0,0.0075757575757575,0.2272727272727272,4.38,0.0,0.3333333333333333,0.0,18.72,3.0
483.007,0.4848484848484848,0.0,0.2651515151515151,8.65,0.0,0.0,0.3333333333333333,77.0,0.0
584.922,0.3333333333333333,0.0075757575757575,0.4166666666666667,45.04,0.0,0.0,0.3333333333333333,27.12,3.0
337.164,0.3863636363636363,0.0,0.7272727272727273,1.67,0.0,0.1666666666666666,0.3333333333333333,14.53,0.0
325.773,0.25,0.0,0.2651515151515151,1.93,0.0,0.0,0.0,4.47,0.0
363.497,0.2121212121212121,0.0,0.2348484848484848,3.15,0.0,0.0,0.0,16.42,2.0
299.796,0.7196969696969697,0.0,0.3106060606060606,11.26,0.0,0.0,0.1666666666666666,24.08,1.0
520.499,0.3787878787878788,0.0,0.1742424242424242,14.54,0.0,0.0,0.0,41.1,0.0
745.734,0.0681818181818181,0.0075757575757575,0.2575757575757575,2.8,0.0,0.0,0.0,22.18,2.0
479.701,0.1212121212121212,0.0,0.2348484848484848,12.01,0.0,0.0,0.1666666666666666,16.57,0.0
615.297,0.2348484848484848,0.0,0.0757575757575757,24.24,0.0,0.0,0.0,40.61,0.0
601.134,0.6439393939393939,0.0075757575757575,0.9696969696969696,181.59,0.0,0.1666666666666666,0.3333333333333333,27.93,0.0
377.541,0.0681818181818181,0.0,0.3333333333333333,9.01,0.0,0.0,0.3333333333333333,14.76,0.0
467.554,0.5454545454545454,0.0075757575757575,0.2651515151515151,8.37,0.0,0.0,0.1666666666666666,42.12,1.0
377.914,0.6060606060606061,0.0,0.4545454545454545,7.61,0.0,0.0,0.1666666666666666,32.14,0.0
267.097,0.8409090909090909,0.0,0.3181818181818182,23.12,0.3333333333333333,0.0,0.3333333333333333,4.68,0.0
377.692,0.053030303030303,0.0,0.1666666666666666,2.08,0.0,0.0,0.1666666666666666,10.96,0.0
386.011,0.0378787878787878,0.0,0.3106060606060606,10.18,0.0,0.0,0.1666666666666666,15.56,0.0
367.567,0.2954545454545454,0.0,0.4393939393939394,1.34,0.0,0.0,0.5,14.03,0.0
533.999,0.0,0.0,0.25,10.82,0.0,0.0,0.1666666666666666,26.7,0.0
450.144,0.0227272727272727,0.0,0.4015151515151515,4.93,0.0,0.0,0.1666666666666666,25.42,1.0
433.802,0.3712121212121212,0.0,0.2272727272727272,8.48,0.0,0.0,0.0,29.29,0.0
393.362,0.4090909090909091,0.0,0.7272727272727273,2.62,0.0,0.0,0.5,3.56,2.0
499.376,0.5757575757575758,0.0,0.3560606060606061,12.86,0.0,0.0,0.0,33.54,1.0
626.48,0.0,0.0,0.1969696969696969,6.55,0.0,0.0,0.1666666666666666,31.38,0.0
472.751,0.0303030303030303,0.0,0.3939393939393939,9.77,0.0,0.0,0.0,22.24,0.0
355.45,0.0681818181818181,0.0,0.4393939393939394,1.54,0.0,0.0,0.5,4.51,1.0
515.264,0.1287878787878787,0.0,0.3257575757575757,7.73,0.0,0.0,0.0,13.17,0.0
1126.03,0.1742424242424242,0.0151515151515151,0.9242424242424242,17.97,0.0,0.0,0.5,252.42,1.0
403.017,0.3560606060606061,0.0,0.2727272727272727,5.14,0.0,0.0,0.0,44.95,0.0
588.639,0.0,0.0,0.4015151515151515,10.72,0.0,0.1666666666666666,0.1666666666666666,42.35,0.0
336.266,0.5833333333333334,0.0,0.4772727272727273,19.63,0.0,0.0,0.6666666666666666,15.41,1.0
468.997,0.0,0.0,0.3863636363636363,8.12,0.0,0.0,0.0,22.54,0.0
425.671,0.0,0.0,0.2272727272727272,4.0,0.0,0.0,0.1666666666666666,19.42,0.0
561.119,0.0227272727272727,0.0151515151515151,0.25,26.45,0.0,0.0,0.0,42.65,0.0
519.85,0.0151515151515151,0.0227272727272727,0.1742424242424242,8.79,0.0,0.0,0.1666666666666666,10.11,0.0
372.137,0.1893939393939394,0.0,0.5151515151515151,5.64,0.0,0.0,0.0,20.85,1.0
304.111,0.5833333333333334,0.0,0.5303030303030303,3.02,0.0,0.0,0.0,16.3,0.0
476.197,0.0,0.0,0.4242424242424242,4.65,0.0,0.0,0.0,15.64,0.0
300.446,0.7045454545454546,0.0,0.3484848484848485,1.9,0.0,0.0,0.1666666666666666,10.91,0.0
430.376,0.4015151515151515,0.0,0.1439393939393939,13.42,0.0,0.0,0.0,18.6,0.0
373.681,0.1969696969696969,0.0,0.4772727272727273,2.78,0.0,0.0,0.0,13.79,0.0
548.702,0.0075757575757575,0.0,0.4242424242424242,9.53,0.0,0.0,0.0,32.83,0.0
461.487,0.303030303030303,0.0075757575757575,0.4924242424242424,4.19,0.0,0.0,0.1666666666666666,28.49,0.0
731.497,0.0151515151515151,0.0075757575757575,0.1818181818181818,18.88,0.0,0.0,0.0,57.7,1.0
487.525,0.0151515151515151,0.0,0.0075757575757575,15.0,0.0,0.0,0.0,44.22,0.0
263.983,0.9696969696969696,0.0,0.3787878787878788,4.37,0.0,0.0,0.1666666666666666,3.81,0.0
526.257,0.106060606060606,0.0,0.2651515151515151,16.12,0.0,0.0,0.0,40.02,0.0
510.96,0.1439393939393939,0.0,0.303030303030303,14.96,0.0,0.0,0.0,24.44,0.0
477.169,0.4242424242424242,0.0,0.4166666666666667,12.15,0.0,0.1666666666666666,0.0,33.8,0.0
448.026,0.1666666666666666,0.0,0.5303030303030303,4.4,0.0,0.0,0.0,12.51,0.0
535.206,0.0151515151515151,0.0151515151515151,0.2196969696969697,7.6,0.0,0.0,0.0,25.62,0.0
785.425,0.0303030303030303,0.0,0.106060606060606,136.78,0.0,0.0,0.1666666666666666,84.44,0.0
376.654,0.2272727272727272,0.0,0.3181818181818182,2.97,0.0,0.0,0.1666666666666666,5.13,0.0
455.84,0.0378787878787878,0.0,0.4621212121212121,5.88,0.0,0.0,0.8333333333333334,16.71,0.0
297.398,0.2878787878787879,0.0,0.5606060606060606,1.84,0.0,0.0,0.0,7.68,1.0
504.959,0.0833333333333333,0.0,0.3939393939393939,19.45,0.0,0.0,0.1666666666666666,33.46,0.0
348.807,0.5681818181818182,0.0,0.9318181818181818,8.48,0.0,0.0,0.3333333333333333,16.26,0.0
441.12,0.0,0.0,0.303030303030303,22.48,0.0,0.0,0.1666666666666666,16.58,0.0
713.165,0.0757575757575757,0.0454545454545454,0.3257575757575757,26.0,0.0,0.0,0.1666666666666666,13.08,0.0
417.421,0.0,0.0,0.1969696969696969,7.6,0.0,0.0,0.3333333333333333,28.3,0.0
457.17,0.0,0.0,0.2348484848484848,5.19,0.0,0.0,0.0,17.39,0.0
463.268,0.1590909090909091,0.0,0.4166666666666667,3.36,0.0,0.0,0.1666666666666666,14.5,2.0
349.272,0.3939393939393939,0.0,0.2121212121212121,7.74,0.0,0.0,0.0,15.47,0.0
408.587,0.0227272727272727,0.0,0.106060606060606,5.74,0.0,0.0,0.0,8.19,0.0
420.282,0.0227272727272727,0.0,0.4166666666666667,3.7,0.0,0.0,0.1666666666666666,7.7,1.0
438.005,0.1439393939393939,0.0,0.7196969696969697,84.82,0.0,0.0,0.3333333333333333,7.82,0.0
356.908,0.2651515151515151,0.0,0.3636363636363636,4.25,0.0,0.0,0.0,17.44,0.0
504.731,0.1136363636363636,0.0,0.4621212121212121,7.62,0.0,0.0,0.0,19.93,0.0
379.022,0.1969696969696969,0.0151515151515151,0.6439393939393939,2.94,0.0,0.0,0.0,11.94,0.0
926.632,0.0303030303030303,0.0075757575757575,0.4696969696969697,18.28,0.0,0.0,0.1666666666666666,40.82,1.0
405.089,0.2954545454545454,0.0,0.4545454545454545,4.88,0.0,0.0,0.5,18.4,1.0
389.938,0.2727272727272727,0.0151515151515151,0.3257575757575757,2.58,0.0,0.0,0.1666666666666666,8.35,0.0
295.246,0.3712121212121212,0.0,0.3181818181818182,1.33,0.0,0.0,0.5,7.76,1.0
298.977,0.8787878787878788,0.0,0.2045454545454545,2.63,0.1666666666666666,0.0,0.1666666666666666,11.64,1.0
507.383,0.0454545454545454,0.0,0.2878787878787879,9.05,0.0,0.0,0.1666666666666666,8.74,4.0
480.118,0.4924242424242424,0.0,0.106060606060606,18.21,0.0,0.0,0.0,15.54,4.0
470.599,0.3484848484848485,0.0,0.5757575757575758,16.72,0.0,0.0,0.3333333333333333,30.19,0.0
385.539,0.696969696969697,0.0075757575757575,0.3787878787878788,8.71,0.0,0.0,0.0,24.15,1.0
566.653,0.0075757575757575,0.0075757575757575,0.2651515151515151,5.48,0.0,0.0,0.1666666666666666,25.03,1.0
854.233,0.1818181818181818,0.0,0.5227272727272727,72.64,0.0,0.0,0.0,124.41,0.0
420.391,0.0,0.0,0.3863636363636363,4.01,0.0,0.0,0.3333333333333333,6.83,0.0
351.429,0.2954545454545454,0.0,0.4015151515151515,2.76,0.0,0.0,0.0,8.68,1.0
306.311,0.553030303030303,0.0075757575757575,0.2424242424242424,2.41,0.0,0.0,0.5,5.46,0.0
371.53,0.1515151515151515,0.0075757575757575,0.3939393939393939,1.78,0.0,0.0,0.3333333333333333,7.77,0.0
664.178,0.0,0.0,0.25,28.76,0.0,0.1666666666666666,0.0,25.14,0.0
553.928,0.0075757575757575,0.0,0.1363636363636363,7.47,0.0,0.0,0.0,26.41,0.0
551.233,0.0,0.0,0.2348484848484848,5.87,0.0,0.0,0.0,26.08,1.0
521.014,0.4242424242424242,0.0,0.6060606060606061,15.98,0.0,0.0,0.0,37.02,1.0
1222.505,0.0,0.0075757575757575,0.3484848484848485,24.77,0.0,1.0,0.3333333333333333,78.76,0.0
506.296,0.0,0.0,0.0303030303030303,7.37,0.0,0.0,0.0,33.69,0.0
860.386,0.0075757575757575,0.0075757575757575,0.2878787878787879,14.53,0.0,0.1666666666666666,0.1666666666666666,75.07,1.0
546.348,0.0075757575757575,0.0,0.4318181818181818,13.8,0.0,0.0,0.0,71.33,1.0
465.434,0.0,0.0,0.2424242424242424,10.85,0.0,0.0,0.1666666666666666,12.14,0.0
336.128,0.6666666666666666,0.0,0.553030303030303,5.47,0.0,0.0,0.8333333333333334,21.47,0.0
335.259,0.2575757575757575,0.0,0.2651515151515151,3.28,0.1666666666666666,0.0,0.1666666666666666,5.62,0.0
