PID,"0.2,0.65","0.35,0.65","0.35,0.8","0.65,0.2","0.8,0.2","0.8,0.35","0.2,0.8","0.65,0.35"
5dbf692c2a1dd63f64ef5ae4,1,,1,1,,5,1.0,1.0
5fd8025bcfda8b1165a0b16e,1,2.0,3,5,5.0,5,,
5fd8025bcfda8b1165a0b16e,5,2.0,2,1,1.0,3,,
5fd8025bcfda8b1165a0b16e,1,5.0,3,1,5.0,3,,
5fd8025bcfda8b1165a0b16e,1,1.0,5,1,2.0,5,,
5fd8025bcfda8b1165a0b16e,1,5.0,1,1,5.0,5,,
5fd8025bcfda8b1165a0b16e,1,1.0,3,5,5.0,2,,
5fd8025bcfda8b1165a0b16e,1,5.0,5,5,5.0,2,,
5fd8025bcfda8b1165a0b16e,1,1.0,2,5,4.0,1,,
5fd8025bcfda8b1165a0b16e,1,5.0,1,5,1.0,5,,
5fd8025bcfda8b1165a0b16e,1,2.0,3,2,3.0,5,,
5fd8025bcfda8b1165a0b16e,3,1.0,1,5,2.0,5,,
5fd8025bcfda8b1165a0b16e,2,1.0,1,5,2.0,5,,
5fd8025bcfda8b1165a0b16e,2,3.0,2,2,1.0,5,,
5fd8025bcfda8b1165a0b16e,1,2.0,2,1,5.0,5,,
5fd8025bcfda8b1165a0b16e,1,5.0,5,5,1.0,2,,
5fd8025bcfda8b1165a0b16e,5,2.0,5,1,3.0,1,,
5fd8025bcfda8b1165a0b16e,5,3.0,2,1,3.0,5,,
5fd8025bcfda8b1165a0b16e,3,2.0,2,1,2.0,5,,
5fd8025bcfda8b1165a0b16e,5,5.0,5,2,1.0,3,,
5fd8025bcfda8b1165a0b16e,3,1.0,2,1,5.0,3,,
5fd8025bcfda8b1165a0b16e,2,3.0,5,1,2.0,1,,
5fd8025bcfda8b1165a0b16e,5,4.0,5,1,1.0,1,,
60fd933d5461857048f9e74c,4,3.0,3,2,4.0,2,,
60fd933d5461857048f9e74c,1,5.0,1,5,5.0,5,,
60fd933d5461857048f9e74c,5,3.0,2,4,5.0,4,,
60fd933d5461857048f9e74c,1,2.0,3,5,5.0,5,,
60fd933d5461857048f9e74c,5,5.0,5,5,5.0,1,,
60fd933d5461857048f9e74c,5,5.0,5,4,5.0,1,,
60fd933d5461857048f9e74c,5,1.0,5,5,5.0,5,,
60fd933d5461857048f9e74c,5,5.0,5,5,3.0,1,,
60fd933d5461857048f9e74c,5,5.0,4,5,5.0,1,,
60fd933d5461857048f9e74c,5,1.0,5,5,5.0,1,,
60fd933d5461857048f9e74c,2,5.0,5,5,5.0,5,,
60fd933d5461857048f9e74c,5,1.0,3,5,3.0,3,,
60fd933d5461857048f9e74c,3,5.0,3,5,5.0,5,,
60fd933d5461857048f9e74c,5,5.0,2,5,4.0,5,,
60fd933d5461857048f9e74c,5,1.0,3,4,5.0,2,,
60fd933d5461857048f9e74c,2,5.0,5,5,5.0,5,,
60fd933d5461857048f9e74c,2,2.0,2,4,5.0,5,,
60fd933d5461857048f9e74c,1,5.0,5,3,5.0,5,,
60fd933d5461857048f9e74c,3,2.0,5,5,4.0,4,,
60fd933d5461857048f9e74c,1,4.0,4,5,3.0,2,,
60fd933d5461857048f9e74c,1,2.0,5,5,5.0,5,,
60fd933d5461857048f9e74c,1,5.0,4,2,4.0,2,,
60f75a701ac4cfc5c17cceb7,3,3.0,3,3,3.0,3,,
60f75a701ac4cfc5c17cceb7,4,2.0,2,2,2.0,4,,
60f75a701ac4cfc5c17cceb7,3,5.0,2,2,3.0,3,,
60f75a701ac4cfc5c17cceb7,3,3.0,3,3,3.0,3,,
60f75a701ac4cfc5c17cceb7,1,2.0,2,3,3.0,3,,
60f75a701ac4cfc5c17cceb7,1,1.0,3,3,3.0,3,,
60f75a701ac4cfc5c17cceb7,2,1.0,1,1,2.0,5,,
60f75a701ac4cfc5c17cceb7,1,1.0,3,3,2.0,5,,
60f75a701ac4cfc5c17cceb7,2,3.0,3,3,2.0,5,,
60f75a701ac4cfc5c17cceb7,1,1.0,5,5,3.0,5,,
60f75a701ac4cfc5c17cceb7,1,5.0,1,5,2.0,5,,
60f75a701ac4cfc5c17cceb7,1,1.0,1,1,3.0,5,,
60f75a701ac4cfc5c17cceb7,1,5.0,1,5,3.0,5,,
60f75a701ac4cfc5c17cceb7,1,1.0,1,5,3.0,5,,
60f75a701ac4cfc5c17cceb7,1,5.0,3,5,3.0,5,,
60f75a701ac4cfc5c17cceb7,1,1.0,1,5,5.0,5,,
60f75a701ac4cfc5c17cceb7,1,5.0,5,5,3.0,3,,
60f75a701ac4cfc5c17cceb7,5,5.0,1,5,1.0,1,,
60f75a701ac4cfc5c17cceb7,5,5.0,1,5,3.0,1,,
60f75a701ac4cfc5c17cceb7,5,3.0,5,5,3.0,1,,
60f75a701ac4cfc5c17cceb7,3,5.0,2,1,3.0,3,,
60f75a701ac4cfc5c17cceb7,5,1.0,5,5,1.0,3,,
5e87900b524dca41065df104,2,3.0,4,4,,3,5.0,
5e87900b524dca41065df104,3,4.0,3,3,,3,3.0,
5e87900b524dca41065df104,2,4.0,3,3,,3,3.0,
5e87900b524dca41065df104,3,4.0,2,3,,5,3.0,
5e87900b524dca41065df104,3,4.0,3,2,,3,5.0,
5e87900b524dca41065df104,3,4.0,5,4,,3,4.0,
5e87900b524dca41065df104,5,4.0,4,3,,2,5.0,
5e87900b524dca41065df104,4,4.0,4,3,,5,3.0,
5e87900b524dca41065df104,4,3.0,5,2,,3,3.0,
5e87900b524dca41065df104,3,4.0,5,5,,5,3.0,
5e87900b524dca41065df104,4,4.0,4,3,,3,2.0,
5e87900b524dca41065df104,1,2.0,5,3,,3,5.0,
5e87900b524dca41065df104,4,5.0,1,3,,3,2.0,
5e87900b524dca41065df104,5,3.0,3,4,,5,2.0,
5e87900b524dca41065df104,4,4.0,3,4,,3,4.0,
5e87900b524dca41065df104,5,3.0,3,4,,4,2.0,
5e87900b524dca41065df104,3,3.0,2,2,,3,5.0,
5e87900b524dca41065df104,3,2.0,4,5,,5,3.0,
5e87900b524dca41065df104,4,5.0,2,3,,1,3.0,
5e87900b524dca41065df104,4,3.0,3,3,,5,3.0,
5e87900b524dca41065df104,3,5.0,4,4,,3,4.0,
5e87900b524dca41065df104,2,4.0,3,3,,3,4.0,
5edc0583f16dff0c806bdbb6,5,3.0,5,5,,5,5.0,
5edc0583f16dff0c806bdbb6,3,2.0,2,5,,5,3.0,
5edc0583f16dff0c806bdbb6,5,5.0,5,5,,5,3.0,
5edc0583f16dff0c806bdbb6,3,5.0,5,5,,2,2.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,5,3.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,5,3.0,
5edc0583f16dff0c806bdbb6,3,5.0,5,5,,2,4.0,
5edc0583f16dff0c806bdbb6,3,5.0,5,5,,5,4.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,5,3.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,5,2.0,
5edc0583f16dff0c806bdbb6,5,5.0,5,5,,5,2.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,5,2.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,2,3.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,5,4.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,3,2.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,5,3.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,5,3.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,5,2.0,
5edc0583f16dff0c806bdbb6,3,5.0,5,5,,5,2.0,
5edc0583f16dff0c806bdbb6,3,5.0,5,5,,5,2.0,
5edc0583f16dff0c806bdbb6,3,5.0,5,5,,5,3.0,
5edc0583f16dff0c806bdbb6,2,5.0,5,5,,5,2.0,
608d0831835bd8f85ac9237e,4,5.0,3,4,4.0,3,,
608d0831835bd8f85ac9237e,2,4.0,5,3,2.0,3,,
608d0831835bd8f85ac9237e,5,4.0,5,4,5.0,2,,
608d0831835bd8f85ac9237e,2,5.0,4,2,4.0,5,,
608d0831835bd8f85ac9237e,3,4.0,3,4,4.0,5,,
608d0831835bd8f85ac9237e,5,3.0,2,1,4.0,2,,
608d0831835bd8f85ac9237e,3,5.0,5,3,2.0,3,,
608d0831835bd8f85ac9237e,5,2.0,4,1,2.0,3,,
608d0831835bd8f85ac9237e,5,5.0,4,5,2.0,4,,
608d0831835bd8f85ac9237e,5,3.0,3,5,4.0,2,,
608d0831835bd8f85ac9237e,3,5.0,3,5,3.0,5,,
608d0831835bd8f85ac9237e,2,3.0,3,4,4.0,5,,
608d0831835bd8f85ac9237e,2,3.0,5,5,3.0,4,,
608d0831835bd8f85ac9237e,1,2.0,4,3,4.0,5,,
608d0831835bd8f85ac9237e,3,5.0,5,4,2.0,2,,
608d0831835bd8f85ac9237e,5,4.0,3,4,2.0,2,,
608d0831835bd8f85ac9237e,1,5.0,4,2,2.0,3,,
608d0831835bd8f85ac9237e,5,4.0,3,5,5.0,5,,
608d0831835bd8f85ac9237e,5,2.0,5,3,2.0,3,,
608d0831835bd8f85ac9237e,5,5.0,2,4,2.0,3,,
608d0831835bd8f85ac9237e,4,2.0,5,3,1.0,3,,
608d0831835bd8f85ac9237e,3,5.0,2,4,5.0,5,,
6108027a71236aa28a407666,3,,2,2,2.0,2,,2.0
6108027a71236aa28a407666,3,,3,3,3.0,3,,3.0
6108027a71236aa28a407666,2,,3,3,4.0,3,,3.0
6108027a71236aa28a407666,2,,2,3,4.0,2,,1.0
6108027a71236aa28a407666,3,,2,3,4.0,3,,3.0
6108027a71236aa28a407666,2,,5,4,5.0,3,,5.0
6108027a71236aa28a407666,1,,5,3,4.0,5,,2.0
6108027a71236aa28a407666,1,,2,3,3.0,5,,2.0
6108027a71236aa28a407666,1,,2,4,4.0,1,,3.0
6108027a71236aa28a407666,1,,1,4,4.0,4,,5.0
6108027a71236aa28a407666,1,,2,2,5.0,2,,5.0
6108027a71236aa28a407666,1,,5,3,5.0,3,,5.0
6108027a71236aa28a407666,2,,5,2,5.0,3,,4.0
6108027a71236aa28a407666,1,,4,2,3.0,4,,5.0
6108027a71236aa28a407666,2,,3,2,3.0,5,,4.0
6108027a71236aa28a407666,3,,3,3,4.0,4,,5.0
6108027a71236aa28a407666,2,,4,2,3.0,4,,5.0
6108027a71236aa28a407666,3,,3,3,3.0,4,,5.0
6108027a71236aa28a407666,4,,4,3,5.0,4,,5.0
6108027a71236aa28a407666,2,,5,2,2.0,5,,3.0
6108027a71236aa28a407666,5,,5,2,2.0,3,,5.0
6108027a71236aa28a407666,3,,2,2,2.0,4,,3.0
6005fd9c8bbd67931607e518,5,,4,4,2.0,5,,5.0
6005fd9c8bbd67931607e518,3,,3,5,2.0,2,,3.0
6005fd9c8bbd67931607e518,4,,5,5,5.0,1,,5.0
6005fd9c8bbd67931607e518,3,,5,5,5.0,5,,5.0
6005fd9c8bbd67931607e518,5,,5,5,5.0,5,,5.0
6005fd9c8bbd67931607e518,5,,5,5,5.0,5,,5.0
6005fd9c8bbd67931607e518,1,,5,5,1.0,1,,5.0
6005fd9c8bbd67931607e518,5,,5,5,5.0,5,,5.0
6005fd9c8bbd67931607e518,5,,5,5,5.0,5,,5.0
6005fd9c8bbd67931607e518,5,,5,5,1.0,4,,5.0
6005fd9c8bbd67931607e518,1,,5,5,1.0,5,,5.0
6005fd9c8bbd67931607e518,1,,5,5,1.0,1,,5.0
6005fd9c8bbd67931607e518,5,,5,5,1.0,1,,5.0
6005fd9c8bbd67931607e518,5,,5,5,5.0,5,,5.0
6005fd9c8bbd67931607e518,5,,5,5,5.0,5,,5.0
6005fd9c8bbd67931607e518,1,,5,5,5.0,5,,5.0
6005fd9c8bbd67931607e518,5,,5,5,5.0,1,,5.0
6005fd9c8bbd67931607e518,1,,5,3,5.0,5,,5.0
6005fd9c8bbd67931607e518,1,,5,5,5.0,1,,5.0
6005fd9c8bbd67931607e518,5,,5,5,5.0,5,,5.0
6005fd9c8bbd67931607e518,5,,5,5,5.0,5,,5.0
6005fd9c8bbd67931607e518,5,,5,5,5.0,5,,5.0
5ee71ce25f11c84a3e909b09,2,2.0,1,3,,1,1.0,
5ee71ce25f11c84a3e909b09,2,1.0,2,2,,5,5.0,
5ee71ce25f11c84a3e909b09,2,3.0,5,3,,1,5.0,
5ee71ce25f11c84a3e909b09,1,2.0,2,2,,1,5.0,
5ee71ce25f11c84a3e909b09,3,5.0,5,3,,5,1.0,
5ee71ce25f11c84a3e909b09,4,3.0,1,4,,1,1.0,
5ee71ce25f11c84a3e909b09,4,3.0,1,1,,5,1.0,
5ee71ce25f11c84a3e909b09,5,2.0,1,4,,1,5.0,
5ee71ce25f11c84a3e909b09,3,5.0,1,5,,5,1.0,
5ee71ce25f11c84a3e909b09,4,1.0,1,2,,1,5.0,
5ee71ce25f11c84a3e909b09,1,2.0,1,1,,5,5.0,
5ee71ce25f11c84a3e909b09,1,5.0,5,5,,5,1.0,
5ee71ce25f11c84a3e909b09,1,1.0,1,1,,1,1.0,
5ee71ce25f11c84a3e909b09,5,5.0,1,5,,5,1.0,
5ee71ce25f11c84a3e909b09,5,5.0,1,2,,1,1.0,
5ee71ce25f11c84a3e909b09,5,1.0,5,5,,1,1.0,
5ee71ce25f11c84a3e909b09,5,1.0,5,5,,1,1.0,
5ee71ce25f11c84a3e909b09,5,5.0,5,5,,1,5.0,
5ee71ce25f11c84a3e909b09,1,1.0,5,1,,5,5.0,
5ee71ce25f11c84a3e909b09,5,5.0,1,5,,1,1.0,
5ee71ce25f11c84a3e909b09,1,1.0,5,5,,1,1.0,
5ee71ce25f11c84a3e909b09,5,5.0,1,1,,1,5.0,
5ec0d47ecf12be4ea2754516,2,,4,4,3.0,5,,3.0
5ec0d47ecf12be4ea2754516,1,,5,2,1.0,5,,5.0
5ec0d47ecf12be4ea2754516,1,,5,5,5.0,5,,5.0
5ec0d47ecf12be4ea2754516,1,,5,2,1.0,5,,2.0
5ec0d47ecf12be4ea2754516,5,,5,5,5.0,5,,5.0
5ec0d47ecf12be4ea2754516,1,,5,4,5.0,5,,3.0
5ec0d47ecf12be4ea2754516,5,,5,4,1.0,1,,3.0
5ec0d47ecf12be4ea2754516,1,,5,5,5.0,5,,5.0
5ec0d47ecf12be4ea2754516,1,,4,2,5.0,5,,3.0
5ec0d47ecf12be4ea2754516,1,,5,3,5.0,5,,5.0
5ec0d47ecf12be4ea2754516,1,,5,3,1.0,5,,3.0
5ec0d47ecf12be4ea2754516,1,,5,5,5.0,5,,5.0
5ec0d47ecf12be4ea2754516,5,,3,5,1.0,5,,3.0
5ec0d47ecf12be4ea2754516,1,,3,5,5.0,1,,5.0
5ec0d47ecf12be4ea2754516,1,,5,5,1.0,5,,3.0
5ec0d47ecf12be4ea2754516,3,,2,2,5.0,3,,2.0
5ec0d47ecf12be4ea2754516,5,,5,5,3.0,5,,5.0
5ec0d47ecf12be4ea2754516,1,,1,2,3.0,1,,1.0
5ec0d47ecf12be4ea2754516,1,,1,5,5.0,5,,5.0
5ec0d47ecf12be4ea2754516,4,,5,1,4.0,4,,1.0
5ec0d47ecf12be4ea2754516,5,,5,1,5.0,4,,1.0
5ec0d47ecf12be4ea2754516,5,,5,1,3.0,5,,5.0
63e5be4daa8fac2e51d4fe91,1,1.0,1,1,1.0,3,,
63e5be4daa8fac2e51d4fe91,1,1.0,1,1,1.0,1,,
63e5be4daa8fac2e51d4fe91,5,1.0,1,5,5.0,5,,
63e5be4daa8fac2e51d4fe91,1,5.0,5,1,5.0,5,,
63e5be4daa8fac2e51d4fe91,1,1.0,2,5,1.0,5,,
63e5be4daa8fac2e51d4fe91,1,1.0,1,2,5.0,5,,
63e5be4daa8fac2e51d4fe91,1,1.0,1,5,5.0,5,,
63e5be4daa8fac2e51d4fe91,1,1.0,1,5,5.0,5,,
63e5be4daa8fac2e51d4fe91,1,1.0,1,5,5.0,5,,
63e5be4daa8fac2e51d4fe91,1,1.0,2,5,5.0,5,,
63e5be4daa8fac2e51d4fe91,5,1.0,5,5,5.0,5,,
63e5be4daa8fac2e51d4fe91,5,1.0,1,1,5.0,5,,
63e5be4daa8fac2e51d4fe91,2,1.0,1,3,5.0,5,,
63e5be4daa8fac2e51d4fe91,1,1.0,3,3,5.0,5,,
63e5be4daa8fac2e51d4fe91,3,5.0,1,3,5.0,5,,
63e5be4daa8fac2e51d4fe91,3,2.0,1,3,3.0,5,,
63e5be4daa8fac2e51d4fe91,3,3.0,2,1,4.0,5,,
63e5be4daa8fac2e51d4fe91,3,4.0,5,5,5.0,1,,
63e5be4daa8fac2e51d4fe91,1,5.0,5,4,5.0,2,,
63e5be4daa8fac2e51d4fe91,5,4.0,4,5,2.0,3,,
63e5be4daa8fac2e51d4fe91,2,5.0,5,3,5.0,1,,
63e5be4daa8fac2e51d4fe91,4,4.0,3,4,4.0,5,,
60ff4339f5ffb265d16b144f,3,,2,3,,3,2.0,4.0
60ff4339f5ffb265d16b144f,5,,5,2,,2,4.0,1.0
60ff4339f5ffb265d16b144f,1,,4,2,,3,2.0,3.0
60ff4339f5ffb265d16b144f,4,,2,5,,2,2.0,2.0
60ff4339f5ffb265d16b144f,5,,4,1,,1,4.0,5.0
60ff4339f5ffb265d16b144f,4,,4,1,,1,2.0,3.0
60ff4339f5ffb265d16b144f,1,,4,5,,2,2.0,5.0
60ff4339f5ffb265d16b144f,4,,1,2,,5,1.0,1.0
60ff4339f5ffb265d16b144f,3,,3,4,,4,1.0,3.0
60ff4339f5ffb265d16b144f,5,,4,2,,2,3.0,1.0
60ff4339f5ffb265d16b144f,4,,2,5,,5,2.0,4.0
60ff4339f5ffb265d16b144f,1,,1,3,,4,4.0,5.0
60ff4339f5ffb265d16b144f,1,,2,4,,4,2.0,4.0
60ff4339f5ffb265d16b144f,4,,3,2,,3,5.0,1.0
60ff4339f5ffb265d16b144f,5,,5,4,,2,3.0,4.0
60ff4339f5ffb265d16b144f,1,,1,5,,2,2.0,4.0
60ff4339f5ffb265d16b144f,3,,4,2,,2,4.0,4.0
60ff4339f5ffb265d16b144f,5,,1,2,,3,1.0,1.0
60ff4339f5ffb265d16b144f,4,,2,3,,5,3.0,1.0
60ff4339f5ffb265d16b144f,1,,1,4,,4,2.0,3.0
60ff4339f5ffb265d16b144f,4,,2,2,,4,5.0,4.0
60ff4339f5ffb265d16b144f,2,,3,3,,5,2.0,2.0
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,1,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,4.0,4,,
63ea4e8c0e9a66f5843ed4ac,5,5.0,5,5,5.0,5,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,5.0,5,,
63ea4e8c0e9a66f5843ed4ac,5,5.0,5,5,5.0,1,,
63ea4e8c0e9a66f5843ed4ac,5,5.0,5,5,1.0,5,,
63ea4e8c0e9a66f5843ed4ac,5,5.0,5,5,1.0,1,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,5,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,5,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,5,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,5,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,5,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,1,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,5,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,1,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,1,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,1,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,1,,
63ea4e8c0e9a66f5843ed4ac,5,5.0,5,5,1.0,5,,
63ea4e8c0e9a66f5843ed4ac,1,5.0,5,5,1.0,1,,
63ea4e8c0e9a66f5843ed4ac,5,5.0,5,5,5.0,5,,
63ea4e8c0e9a66f5843ed4ac,5,5.0,5,5,5.0,5,,
6361769fee0c219b0f1cc480,2,2.0,1,1,,2,2.0,
6361769fee0c219b0f1cc480,2,2.0,1,1,,2,1.0,
6361769fee0c219b0f1cc480,1,4.0,1,1,,3,1.0,
6361769fee0c219b0f1cc480,1,1.0,1,3,,4,3.0,
6361769fee0c219b0f1cc480,2,1.0,1,1,,2,5.0,
6361769fee0c219b0f1cc480,1,1.0,5,3,,1,2.0,
6361769fee0c219b0f1cc480,1,1.0,1,2,,1,1.0,
6361769fee0c219b0f1cc480,1,2.0,2,1,,1,1.0,
6361769fee0c219b0f1cc480,1,1.0,2,1,,2,1.0,
6361769fee0c219b0f1cc480,1,1.0,2,1,,2,1.0,
6361769fee0c219b0f1cc480,1,1.0,3,2,,3,1.0,
6361769fee0c219b0f1cc480,1,2.0,1,2,,3,2.0,
6361769fee0c219b0f1cc480,3,1.0,1,5,,1,2.0,
6361769fee0c219b0f1cc480,1,1.0,2,2,,1,1.0,
6361769fee0c219b0f1cc480,1,3.0,1,2,,3,2.0,
6361769fee0c219b0f1cc480,2,2.0,1,5,,1,1.0,
6361769fee0c219b0f1cc480,5,1.0,1,1,,2,2.0,
6361769fee0c219b0f1cc480,1,2.0,1,2,,1,2.0,
6361769fee0c219b0f1cc480,1,1.0,2,2,,1,2.0,
6361769fee0c219b0f1cc480,1,1.0,2,2,,1,3.0,
6361769fee0c219b0f1cc480,1,3.0,1,1,,1,1.0,
6361769fee0c219b0f1cc480,2,5.0,5,3,,1,2.0,
63d13b44f511eff0aef876f2,4,2.0,3,1,5.0,4,,
63d13b44f511eff0aef876f2,1,2.0,2,1,5.0,4,,
63d13b44f511eff0aef876f2,1,1.0,4,1,1.0,1,,
63d13b44f511eff0aef876f2,1,1.0,1,1,5.0,4,,
63d13b44f511eff0aef876f2,1,1.0,1,1,1.0,4,,
63d13b44f511eff0aef876f2,1,1.0,1,1,5.0,4,,
63d13b44f511eff0aef876f2,1,1.0,5,1,5.0,5,,
63d13b44f511eff0aef876f2,1,1.0,1,1,1.0,5,,
63d13b44f511eff0aef876f2,1,1.0,1,1,5.0,5,,
63d13b44f511eff0aef876f2,5,1.0,1,5,5.0,5,,
63d13b44f511eff0aef876f2,1,1.0,1,1,1.0,5,,
63d13b44f511eff0aef876f2,1,1.0,1,1,1.0,5,,
63d13b44f511eff0aef876f2,5,1.0,1,1,1.0,1,,
63d13b44f511eff0aef876f2,5,5.0,5,1,1.0,1,,
63d13b44f511eff0aef876f2,1,5.0,5,1,1.0,1,,
63d13b44f511eff0aef876f2,5,5.0,5,1,1.0,1,,
63d13b44f511eff0aef876f2,1,5.0,1,5,5.0,5,,
63d13b44f511eff0aef876f2,1,1.0,5,1,1.0,1,,
63d13b44f511eff0aef876f2,5,1.0,5,1,5.0,5,,
63d13b44f511eff0aef876f2,5,1.0,5,1,1.0,5,,
63d13b44f511eff0aef876f2,5,1.0,5,1,1.0,1,,
63d13b44f511eff0aef876f2,1,1.0,1,1,1.0,5,,
61021c2ad3b0633be797eddf,1,3.0,2,2,3.0,1,,
61021c2ad3b0633be797eddf,4,4.0,5,2,2.0,2,,
61021c2ad3b0633be797eddf,1,2.0,4,2,3.0,5,,
61021c2ad3b0633be797eddf,5,2.0,4,3,1.0,5,,
61021c2ad3b0633be797eddf,5,1.0,3,3,2.0,5,,
61021c2ad3b0633be797eddf,1,2.0,3,3,4.0,5,,
61021c2ad3b0633be797eddf,4,2.0,1,1,2.0,5,,
61021c2ad3b0633be797eddf,2,1.0,4,3,3.0,5,,
61021c2ad3b0633be797eddf,1,1.0,2,5,4.0,5,,
61021c2ad3b0633be797eddf,5,2.0,3,4,2.0,5,,
61021c2ad3b0633be797eddf,3,4.0,1,2,1.0,2,,
61021c2ad3b0633be797eddf,3,2.0,1,3,4.0,5,,
61021c2ad3b0633be797eddf,4,2.0,1,1,2.0,5,,
61021c2ad3b0633be797eddf,3,2.0,3,5,2.0,4,,
61021c2ad3b0633be797eddf,2,1.0,2,1,4.0,5,,
61021c2ad3b0633be797eddf,3,2.0,1,5,5.0,4,,
61021c2ad3b0633be797eddf,1,2.0,1,2,4.0,4,,
61021c2ad3b0633be797eddf,1,2.0,3,3,4.0,4,,
61021c2ad3b0633be797eddf,4,1.0,3,5,2.0,5,,
61021c2ad3b0633be797eddf,2,3.0,1,5,4.0,2,,
61021c2ad3b0633be797eddf,4,3.0,2,1,2.0,5,,
61021c2ad3b0633be797eddf,2,1.0,4,5,5.0,5,,
5fe354a2e44df4fb4634bbc3,1,1.0,5,5,,1,5.0,
5fe354a2e44df4fb4634bbc3,1,3.0,5,5,,3,5.0,
5fe354a2e44df4fb4634bbc3,3,1.0,5,2,,3,2.0,
5fe354a2e44df4fb4634bbc3,3,5.0,5,1,,5,5.0,
5fe354a2e44df4fb4634bbc3,5,5.0,5,2,,5,4.0,
5fe354a2e44df4fb4634bbc3,2,5.0,5,5,,5,5.0,
5fe354a2e44df4fb4634bbc3,2,5.0,2,5,,5,5.0,
5fe354a2e44df4fb4634bbc3,1,4.0,4,2,,5,1.0,
5fe354a2e44df4fb4634bbc3,1,4.0,4,1,,5,2.0,
5fe354a2e44df4fb4634bbc3,5,5.0,5,4,,5,5.0,
5fe354a2e44df4fb4634bbc3,4,5.0,5,4,,5,2.0,
5fe354a2e44df4fb4634bbc3,1,5.0,1,2,,5,1.0,
5fe354a2e44df4fb4634bbc3,1,2.0,4,5,,5,4.0,
5fe354a2e44df4fb4634bbc3,1,2.0,2,4,,5,2.0,
5fe354a2e44df4fb4634bbc3,2,5.0,4,4,,2,5.0,
5fe354a2e44df4fb4634bbc3,2,5.0,2,1,,5,1.0,
5fe354a2e44df4fb4634bbc3,2,1.0,5,5,,1,2.0,
5fe354a2e44df4fb4634bbc3,4,1.0,2,4,,5,2.0,
5fe354a2e44df4fb4634bbc3,2,4.0,1,2,,2,4.0,
5fe354a2e44df4fb4634bbc3,2,5.0,5,4,,5,5.0,
5fe354a2e44df4fb4634bbc3,4,5.0,5,2,,5,4.0,
5fe354a2e44df4fb4634bbc3,1,4.0,1,2,,5,4.0,
5d5a48a67ca41f0001e97f8b,1,,1,1,,2,1.0,3.0
5d5a48a67ca41f0001e97f8b,5,,1,2,,3,5.0,5.0
5d5a48a67ca41f0001e97f8b,2,,1,1,,3,2.0,5.0
5d5a48a67ca41f0001e97f8b,1,,1,5,,3,1.0,2.0
5d5a48a67ca41f0001e97f8b,2,,5,1,,3,5.0,4.0
5d5a48a67ca41f0001e97f8b,1,,1,3,,1,5.0,1.0
5d5a48a67ca41f0001e97f8b,2,,3,4,,5,1.0,2.0
5d5a48a67ca41f0001e97f8b,2,,2,1,,1,2.0,1.0
5d5a48a67ca41f0001e97f8b,5,,2,1,,1,1.0,5.0
5d5a48a67ca41f0001e97f8b,5,,1,4,,5,1.0,2.0
5d5a48a67ca41f0001e97f8b,5,,1,2,,1,4.0,1.0
5d5a48a67ca41f0001e97f8b,1,,5,3,,5,2.0,5.0
5d5a48a67ca41f0001e97f8b,5,,1,1,,2,1.0,1.0
5d5a48a67ca41f0001e97f8b,5,,1,2,,2,2.0,4.0
5d5a48a67ca41f0001e97f8b,1,,2,5,,1,1.0,5.0
5d5a48a67ca41f0001e97f8b,2,,1,5,,2,4.0,1.0
5d5a48a67ca41f0001e97f8b,1,,1,1,,2,2.0,5.0
5d5a48a67ca41f0001e97f8b,1,,2,2,,4,5.0,1.0
5d5a48a67ca41f0001e97f8b,2,,1,5,,1,4.0,5.0
5d5a48a67ca41f0001e97f8b,1,,2,2,,3,5.0,1.0
5d5a48a67ca41f0001e97f8b,2,,1,1,,5,4.0,2.0
