PID,"0.2,0.65","0.2,0.8","0.35,0.65","0.35,0.8","0.65,0.2","0.8,0.35","0.65,0.35","0.8,0.2"
63fe38bfab28b75385783fba,0,1.0,1.0,0,0,0,,
5c75dbce7d36140017c53257,0,0.0,0.0,1,1,1,,
5c75dbce7d36140017c53257,0,0.0,0.0,0,0,0,,
5c75dbce7d36140017c53257,1,0.0,0.0,0,1,1,,
5c75dbce7d36140017c53257,0,0.0,0.0,1,1,1,,
5c75dbce7d36140017c53257,0,1.0,1.0,1,1,0,,
5c75dbce7d36140017c53257,1,0.0,1.0,1,1,1,,
5c75dbce7d36140017c53257,0,0.0,0.0,0,0,1,,
5c75dbce7d36140017c53257,1,0.0,0.0,0,1,0,,
5c75dbce7d36140017c53257,0,0.0,0.0,0,1,0,,
5c75dbce7d36140017c53257,0,0.0,0.0,0,1,0,,
5c75dbce7d36140017c53257,1,1.0,0.0,1,0,0,,
5c75dbce7d36140017c53257,1,1.0,0.0,1,0,1,,
5c75dbce7d36140017c53257,1,1.0,1.0,1,0,0,,
5c75dbce7d36140017c53257,1,0.0,1.0,1,1,0,,
5c75dbce7d36140017c53257,0,1.0,1.0,1,0,0,,
5c75dbce7d36140017c53257,1,1.0,1.0,0,0,1,,
5c75dbce7d36140017c53257,1,1.0,0.0,1,0,0,,
5c75dbce7d36140017c53257,1,0.0,1.0,1,0,1,,
5c75dbce7d36140017c53257,1,1.0,1.0,0,0,0,,
5c75dbce7d36140017c53257,0,0.0,1.0,1,1,0,,
5c75dbce7d36140017c53257,1,0.0,0.0,1,0,0,,
5c75dbce7d36140017c53257,0,1.0,1.0,1,0,1,,
62c5e680e4a4b4648606d756,0,0.0,0.0,0,0,1,,
62c5e680e4a4b4648606d756,1,1.0,0.0,0,1,1,,
62c5e680e4a4b4648606d756,1,0.0,0.0,0,1,0,,
62c5e680e4a4b4648606d756,0,0.0,0.0,1,0,1,,
62c5e680e4a4b4648606d756,0,1.0,0.0,0,0,1,,
62c5e680e4a4b4648606d756,0,1.0,0.0,0,1,0,,
62c5e680e4a4b4648606d756,0,0.0,0.0,1,0,1,,
62c5e680e4a4b4648606d756,0,1.0,1.0,1,1,1,,
62c5e680e4a4b4648606d756,0,0.0,1.0,1,0,1,,
62c5e680e4a4b4648606d756,0,1.0,1.0,1,0,1,,
62c5e680e4a4b4648606d756,1,0.0,1.0,1,1,0,,
62c5e680e4a4b4648606d756,1,1.0,0.0,1,0,0,,
62c5e680e4a4b4648606d756,0,0.0,1.0,0,0,0,,
62c5e680e4a4b4648606d756,1,1.0,1.0,1,0,0,,
62c5e680e4a4b4648606d756,1,1.0,1.0,1,0,0,,
62c5e680e4a4b4648606d756,0,1.0,1.0,0,1,0,,
62c5e680e4a4b4648606d756,0,1.0,0.0,0,0,1,,
62c5e680e4a4b4648606d756,1,1.0,1.0,1,0,1,,
62c5e680e4a4b4648606d756,0,1.0,0.0,1,0,0,,
62c5e680e4a4b4648606d756,1,0.0,0.0,1,0,1,,
62c5e680e4a4b4648606d756,1,0.0,1.0,1,0,0,,
62c5e680e4a4b4648606d756,1,0.0,1.0,1,0,0,,
5dd03c5486c8861300974102,0,,,0,0,1,1.0,1.0
5dd03c5486c8861300974102,0,,,1,1,1,1.0,1.0
5dd03c5486c8861300974102,0,,,1,1,1,1.0,1.0
5dd03c5486c8861300974102,0,,,0,1,1,0.0,1.0
5dd03c5486c8861300974102,0,,,1,1,1,1.0,1.0
5dd03c5486c8861300974102,0,,,1,1,1,1.0,1.0
5dd03c5486c8861300974102,1,,,0,1,1,1.0,1.0
5dd03c5486c8861300974102,0,,,1,1,1,0.0,0.0
5dd03c5486c8861300974102,1,,,0,1,0,1.0,1.0
5dd03c5486c8861300974102,1,,,1,1,0,1.0,1.0
5dd03c5486c8861300974102,0,,,1,0,1,1.0,1.0
5dd03c5486c8861300974102,1,,,1,0,0,0.0,1.0
5dd03c5486c8861300974102,1,,,1,0,1,1.0,1.0
5dd03c5486c8861300974102,0,,,1,0,0,1.0,0.0
5dd03c5486c8861300974102,0,,,1,0,1,1.0,1.0
5dd03c5486c8861300974102,0,,,0,0,1,0.0,0.0
5dd03c5486c8861300974102,0,,,0,0,0,0.0,0.0
5dd03c5486c8861300974102,1,,,0,0,0,1.0,1.0
5dd03c5486c8861300974102,1,,,1,0,0,1.0,1.0
5dd03c5486c8861300974102,0,,,0,0,0,0.0,0.0
5dd03c5486c8861300974102,1,,,1,0,0,0.0,0.0
5dd03c5486c8861300974102,1,,,1,0,1,0.0,0.0
63eafad399e87039254d1078,0,0.0,,0,0,1,1.0,
63eafad399e87039254d1078,0,0.0,,0,1,1,0.0,
63eafad399e87039254d1078,0,0.0,,0,1,1,1.0,
63eafad399e87039254d1078,1,0.0,,0,0,1,1.0,
63eafad399e87039254d1078,1,0.0,,1,0,1,0.0,
63eafad399e87039254d1078,1,0.0,,1,1,0,0.0,
63eafad399e87039254d1078,0,0.0,,0,0,1,0.0,
63eafad399e87039254d1078,0,0.0,,0,0,1,0.0,
63eafad399e87039254d1078,0,0.0,,0,0,1,1.0,
63eafad399e87039254d1078,1,0.0,,1,1,0,0.0,
63eafad399e87039254d1078,1,1.0,,0,0,0,0.0,
63eafad399e87039254d1078,1,1.0,,0,1,0,1.0,
63eafad399e87039254d1078,0,1.0,,1,0,0,1.0,
63eafad399e87039254d1078,0,1.0,,1,0,1,0.0,
63eafad399e87039254d1078,1,1.0,,1,0,0,1.0,
63eafad399e87039254d1078,0,1.0,,1,0,0,0.0,
63eafad399e87039254d1078,1,1.0,,1,0,1,0.0,
63eafad399e87039254d1078,1,1.0,,1,0,1,0.0,
63eafad399e87039254d1078,0,1.0,,0,0,0,0.0,
63eafad399e87039254d1078,0,1.0,,0,0,1,0.0,
63eafad399e87039254d1078,1,1.0,,1,0,0,1.0,
63eafad399e87039254d1078,0,0.0,,1,0,0,0.0,
60a3128cb035414bb4588090,0,,,0,1,0,0.0,1.0
60a3128cb035414bb4588090,0,,,0,0,1,1.0,1.0
60a3128cb035414bb4588090,0,,,0,1,1,1.0,1.0
60a3128cb035414bb4588090,0,,,0,1,1,1.0,1.0
60a3128cb035414bb4588090,0,,,1,0,1,1.0,1.0
60a3128cb035414bb4588090,0,,,0,1,1,0.0,0.0
60a3128cb035414bb4588090,1,,,0,1,1,0.0,1.0
60a3128cb035414bb4588090,0,,,1,1,1,0.0,1.0
60a3128cb035414bb4588090,0,,,1,0,1,0.0,1.0
60a3128cb035414bb4588090,0,,,0,0,1,0.0,0.0
60a3128cb035414bb4588090,0,,,1,0,1,1.0,1.0
60a3128cb035414bb4588090,1,,,1,0,1,0.0,0.0
60a3128cb035414bb4588090,0,,,1,0,1,0.0,0.0
60a3128cb035414bb4588090,1,,,1,1,0,0.0,1.0
60a3128cb035414bb4588090,0,,,0,0,1,0.0,0.0
60a3128cb035414bb4588090,0,,,1,0,0,0.0,0.0
60a3128cb035414bb4588090,0,,,1,0,1,0.0,0.0
60a3128cb035414bb4588090,0,,,0,0,0,0.0,0.0
60a3128cb035414bb4588090,1,,,1,1,0,0.0,0.0
60a3128cb035414bb4588090,0,,,1,0,1,0.0,0.0
60a3128cb035414bb4588090,1,,,1,0,0,0.0,1.0
60a3128cb035414bb4588090,1,,,1,0,1,0.0,0.0
63b6c76ff03d438cd09b8c56,0,,,0,1,1,1.0,1.0
63b6c76ff03d438cd09b8c56,0,,,0,1,1,0.0,0.0
63b6c76ff03d438cd09b8c56,1,,,1,1,0,1.0,1.0
63b6c76ff03d438cd09b8c56,0,,,1,1,1,1.0,1.0
63b6c76ff03d438cd09b8c56,1,,,0,1,0,1.0,1.0
63b6c76ff03d438cd09b8c56,1,,,0,1,1,1.0,1.0
63b6c76ff03d438cd09b8c56,0,,,0,1,1,1.0,1.0
63b6c76ff03d438cd09b8c56,1,,,1,0,1,1.0,1.0
63b6c76ff03d438cd09b8c56,0,,,0,0,0,1.0,1.0
63b6c76ff03d438cd09b8c56,0,,,0,1,1,1.0,1.0
63b6c76ff03d438cd09b8c56,1,,,0,0,0,1.0,0.0
63b6c76ff03d438cd09b8c56,1,,,1,0,1,1.0,0.0
63b6c76ff03d438cd09b8c56,0,,,0,1,0,0.0,0.0
63b6c76ff03d438cd09b8c56,1,,,1,0,1,1.0,0.0
63b6c76ff03d438cd09b8c56,0,,,0,0,0,0.0,0.0
63b6c76ff03d438cd09b8c56,1,,,1,0,0,0.0,0.0
63b6c76ff03d438cd09b8c56,0,,,1,0,1,0.0,0.0
63b6c76ff03d438cd09b8c56,1,,,1,0,0,0.0,0.0
63b6c76ff03d438cd09b8c56,0,,,1,1,1,0.0,1.0
63b6c76ff03d438cd09b8c56,0,,,1,0,1,1.0,0.0
63b6c76ff03d438cd09b8c56,1,,,1,0,1,0.0,1.0
63b6c76ff03d438cd09b8c56,0,,,1,0,1,0.0,1.0
6400ed09421b2727c2f7c553,0,,0.0,0,1,0,,1.0
6400ed09421b2727c2f7c553,1,,1.0,1,0,0,,1.0
6400ed09421b2727c2f7c553,0,,0.0,1,0,0,,0.0
6400ed09421b2727c2f7c553,1,,1.0,0,0,1,,1.0
6400ed09421b2727c2f7c553,0,,0.0,1,0,1,,1.0
6400ed09421b2727c2f7c553,0,,0.0,0,0,1,,1.0
6400ed09421b2727c2f7c553,1,,1.0,1,1,0,,0.0
6400ed09421b2727c2f7c553,0,,1.0,1,0,1,,1.0
6400ed09421b2727c2f7c553,0,,0.0,0,1,1,,1.0
6400ed09421b2727c2f7c553,0,,1.0,0,0,1,,1.0
6400ed09421b2727c2f7c553,0,,1.0,0,1,1,,0.0
6400ed09421b2727c2f7c553,0,,0.0,0,1,1,,1.0
6400ed09421b2727c2f7c553,0,,1.0,1,0,1,,1.0
6400ed09421b2727c2f7c553,1,,0.0,1,0,1,,0.0
6400ed09421b2727c2f7c553,1,,1.0,1,0,1,,0.0
6400ed09421b2727c2f7c553,1,,1.0,1,0,0,,0.0
6400ed09421b2727c2f7c553,0,,1.0,0,0,0,,0.0
6400ed09421b2727c2f7c553,1,,1.0,0,0,1,,1.0
6400ed09421b2727c2f7c553,0,,1.0,1,0,0,,0.0
6400ed09421b2727c2f7c553,1,,1.0,1,1,1,,0.0
6400ed09421b2727c2f7c553,1,,1.0,0,0,1,,0.0
6400ed09421b2727c2f7c553,1,,0.0,1,0,0,,0.0
62a74b5136555a52d4911cac,0,0.0,,0,1,1,1.0,
62a74b5136555a52d4911cac,0,0.0,,0,0,1,1.0,
62a74b5136555a52d4911cac,1,1.0,,0,1,1,1.0,
62a74b5136555a52d4911cac,0,1.0,,1,1,0,0.0,
62a74b5136555a52d4911cac,0,1.0,,0,1,1,0.0,
62a74b5136555a52d4911cac,0,0.0,,0,1,0,1.0,
62a74b5136555a52d4911cac,0,0.0,,1,1,1,0.0,
62a74b5136555a52d4911cac,0,1.0,,0,0,0,1.0,
62a74b5136555a52d4911cac,0,0.0,,0,1,0,0.0,
62a74b5136555a52d4911cac,0,0.0,,0,1,0,1.0,
62a74b5136555a52d4911cac,1,0.0,,0,1,0,0.0,
62a74b5136555a52d4911cac,1,1.0,,0,1,0,1.0,
62a74b5136555a52d4911cac,0,1.0,,1,1,0,0.0,
62a74b5136555a52d4911cac,0,1.0,,1,1,0,0.0,
62a74b5136555a52d4911cac,1,1.0,,1,0,0,1.0,
62a74b5136555a52d4911cac,0,1.0,,1,0,0,0.0,
62a74b5136555a52d4911cac,1,1.0,,0,0,1,1.0,
62a74b5136555a52d4911cac,0,1.0,,1,0,0,0.0,
62a74b5136555a52d4911cac,1,1.0,,1,0,1,0.0,
62a74b5136555a52d4911cac,1,1.0,,1,0,0,1.0,
62a74b5136555a52d4911cac,1,1.0,,0,0,0,1.0,
62a74b5136555a52d4911cac,1,1.0,,1,0,0,0.0,
6400f80179f04251a962fd22,0,0.0,1.0,0,0,1,,
6400f80179f04251a962fd22,0,0.0,1.0,0,1,1,,
6400f80179f04251a962fd22,0,0.0,0.0,0,1,0,,
6400f80179f04251a962fd22,1,0.0,1.0,0,1,1,,
6400f80179f04251a962fd22,0,0.0,0.0,1,1,0,,
6400f80179f04251a962fd22,0,0.0,0.0,0,1,1,,
6400f80179f04251a962fd22,0,0.0,0.0,0,1,1,,
6400f80179f04251a962fd22,0,0.0,0.0,1,1,1,,
6400f80179f04251a962fd22,1,0.0,0.0,1,1,1,,
6400f80179f04251a962fd22,0,0.0,0.0,1,1,1,,
6400f80179f04251a962fd22,0,0.0,1.0,1,1,0,,
6400f80179f04251a962fd22,0,1.0,0.0,1,0,1,,
6400f80179f04251a962fd22,1,1.0,1.0,0,0,0,,
6400f80179f04251a962fd22,1,1.0,0.0,1,0,1,,
6400f80179f04251a962fd22,1,1.0,1.0,1,0,0,,
6400f80179f04251a962fd22,1,1.0,1.0,1,0,0,,
6400f80179f04251a962fd22,1,1.0,0.0,0,0,0,,
6400f80179f04251a962fd22,1,1.0,1.0,1,0,0,,
6400f80179f04251a962fd22,0,1.0,1.0,1,1,1,,
6400f80179f04251a962fd22,1,1.0,1.0,1,0,0,,
6400f80179f04251a962fd22,1,0.0,1.0,1,0,0,,
6400f80179f04251a962fd22,1,1.0,1.0,0,0,1,,
5fa9fffcf843322ce7456283,0,,,1,1,1,1.0,0.0
5fa9fffcf843322ce7456283,0,,,0,1,1,0.0,1.0
5fa9fffcf843322ce7456283,0,,,0,1,0,1.0,1.0
5fa9fffcf843322ce7456283,0,,,1,1,1,1.0,1.0
5fa9fffcf843322ce7456283,1,,,0,0,1,1.0,1.0
5fa9fffcf843322ce7456283,0,,,0,1,1,0.0,1.0
5fa9fffcf843322ce7456283,1,,,0,0,1,1.0,0.0
5fa9fffcf843322ce7456283,0,,,1,0,0,0.0,1.0
5fa9fffcf843322ce7456283,1,,,0,1,0,1.0,1.0
5fa9fffcf843322ce7456283,1,,,1,0,1,1.0,1.0
5fa9fffcf843322ce7456283,0,,,0,0,1,0.0,0.0
5fa9fffcf843322ce7456283,1,,,1,1,0,1.0,1.0
5fa9fffcf843322ce7456283,1,,,1,0,0,0.0,0.0
5fa9fffcf843322ce7456283,0,,,0,0,1,0.0,1.0
5fa9fffcf843322ce7456283,1,,,1,0,1,1.0,0.0
5fa9fffcf843322ce7456283,1,,,1,0,1,0.0,0.0
5fa9fffcf843322ce7456283,1,,,0,0,0,1.0,1.0
5fa9fffcf843322ce7456283,1,,,1,0,1,0.0,0.0
5fa9fffcf843322ce7456283,0,,,1,0,0,0.0,1.0
5fa9fffcf843322ce7456283,0,,,0,0,1,0.0,0.0
5fa9fffcf843322ce7456283,1,,,1,0,0,0.0,0.0
5fa9fffcf843322ce7456283,1,,,1,0,0,1.0,0.0
60cd717e463162435e3b7d46,0,0.0,,0,1,1,0.0,
60cd717e463162435e3b7d46,1,0.0,,0,1,1,1.0,
60cd717e463162435e3b7d46,0,0.0,,1,1,1,1.0,
60cd717e463162435e3b7d46,0,0.0,,1,1,1,0.0,
60cd717e463162435e3b7d46,0,0.0,,0,1,1,1.0,
60cd717e463162435e3b7d46,0,0.0,,1,1,1,0.0,
60cd717e463162435e3b7d46,0,0.0,,1,1,0,1.0,
60cd717e463162435e3b7d46,0,0.0,,1,1,1,1.0,
60cd717e463162435e3b7d46,0,0.0,,1,0,1,0.0,
60cd717e463162435e3b7d46,0,0.0,,0,0,1,1.0,
60cd717e463162435e3b7d46,0,1.0,,1,1,0,1.0,
60cd717e463162435e3b7d46,0,1.0,,1,0,0,1.0,
60cd717e463162435e3b7d46,1,1.0,,1,0,0,0.0,
60cd717e463162435e3b7d46,1,0.0,,1,0,1,0.0,
60cd717e463162435e3b7d46,1,1.0,,1,1,1,0.0,
60cd717e463162435e3b7d46,0,0.0,,1,1,0,0.0,
60cd717e463162435e3b7d46,1,1.0,,0,0,0,1.0,
60cd717e463162435e3b7d46,0,1.0,,1,0,0,0.0,
60cd717e463162435e3b7d46,1,1.0,,1,0,0,0.0,
60cd717e463162435e3b7d46,0,1.0,,0,0,0,1.0,
60cd717e463162435e3b7d46,0,1.0,,1,0,0,0.0,
60cd717e463162435e3b7d46,1,1.0,,1,1,0,1.0,
60c837327440575481e333ce,0,,,0,1,1,1.0,1.0
60c837327440575481e333ce,0,,,0,1,1,0.0,1.0
60c837327440575481e333ce,0,,,0,1,1,0.0,0.0
60c837327440575481e333ce,1,,,0,1,1,1.0,1.0
60c837327440575481e333ce,0,,,0,1,1,0.0,1.0
60c837327440575481e333ce,0,,,1,1,1,0.0,1.0
60c837327440575481e333ce,0,,,1,1,1,1.0,1.0
60c837327440575481e333ce,0,,,0,1,0,1.0,0.0
60c837327440575481e333ce,1,,,1,1,0,0.0,1.0
60c837327440575481e333ce,1,,,0,1,0,1.0,0.0
60c837327440575481e333ce,0,,,1,1,0,1.0,0.0
60c837327440575481e333ce,0,,,0,0,1,0.0,0.0
60c837327440575481e333ce,1,,,1,0,0,0.0,0.0
60c837327440575481e333ce,1,,,1,0,1,1.0,0.0
60c837327440575481e333ce,1,,,1,0,0,1.0,0.0
60c837327440575481e333ce,1,,,1,1,0,0.0,0.0
60c837327440575481e333ce,1,,,1,0,1,0.0,0.0
60c837327440575481e333ce,1,,,0,1,1,1.0,0.0
60c837327440575481e333ce,0,,,1,1,1,1.0,1.0
60c837327440575481e333ce,0,,,0,1,0,0.0,0.0
60c837327440575481e333ce,1,,,1,0,0,0.0,0.0
60c837327440575481e333ce,0,,,1,1,1,0.0,0.0
63d69e4d6648b39324fdf0ad,0,0.0,1.0,0,0,1,,
63d69e4d6648b39324fdf0ad,0,0.0,1.0,0,1,0,,
63d69e4d6648b39324fdf0ad,0,1.0,0.0,0,1,1,,
63d69e4d6648b39324fdf0ad,0,0.0,0.0,0,0,1,,
63d69e4d6648b39324fdf0ad,1,1.0,0.0,0,0,1,,
63d69e4d6648b39324fdf0ad,0,0.0,0.0,0,1,1,,
63d69e4d6648b39324fdf0ad,1,0.0,1.0,0,0,1,,
63d69e4d6648b39324fdf0ad,0,0.0,0.0,0,0,1,,
63d69e4d6648b39324fdf0ad,0,1.0,0.0,0,0,1,,
63d69e4d6648b39324fdf0ad,0,1.0,0.0,0,1,1,,
63d69e4d6648b39324fdf0ad,1,1.0,1.0,1,0,1,,
63d69e4d6648b39324fdf0ad,0,1.0,0.0,1,1,1,,
63d69e4d6648b39324fdf0ad,1,1.0,1.0,0,1,1,,
63d69e4d6648b39324fdf0ad,1,0.0,1.0,1,0,1,,
63d69e4d6648b39324fdf0ad,1,1.0,1.0,0,0,0,,
63d69e4d6648b39324fdf0ad,0,1.0,1.0,1,0,0,,
63d69e4d6648b39324fdf0ad,1,1.0,0.0,0,0,0,,
63d69e4d6648b39324fdf0ad,1,1.0,1.0,1,0,0,,
63d69e4d6648b39324fdf0ad,0,1.0,1.0,1,1,0,,
63d69e4d6648b39324fdf0ad,1,1.0,0.0,1,0,0,,
63d69e4d6648b39324fdf0ad,1,1.0,1.0,1,0,1,,
63d69e4d6648b39324fdf0ad,1,1.0,1.0,1,0,1,,
63153455849b153d56dd81db,1,,0.0,1,1,1,,1.0
63153455849b153d56dd81db,0,,0.0,0,0,1,,1.0
63153455849b153d56dd81db,0,,0.0,1,0,1,,1.0
63153455849b153d56dd81db,0,,1.0,0,0,0,,1.0
63153455849b153d56dd81db,1,,1.0,0,1,0,,1.0
63153455849b153d56dd81db,0,,0.0,0,1,1,,1.0
63153455849b153d56dd81db,0,,1.0,1,0,1,,1.0
63153455849b153d56dd81db,0,,1.0,1,1,1,,0.0
63153455849b153d56dd81db,0,,1.0,0,0,1,,1.0
63153455849b153d56dd81db,0,,0.0,0,1,0,,0.0
63153455849b153d56dd81db,1,,0.0,1,0,0,,0.0
63153455849b153d56dd81db,0,,1.0,1,1,0,,0.0
63153455849b153d56dd81db,1,,0.0,1,0,0,,1.0
63153455849b153d56dd81db,1,,0.0,0,0,0,,0.0
63153455849b153d56dd81db,1,,0.0,0,0,0,,0.0
63153455849b153d56dd81db,0,,1.0,1,0,1,,0.0
63153455849b153d56dd81db,0,,1.0,0,0,0,,1.0
63153455849b153d56dd81db,0,,1.0,1,0,0,,0.0
63153455849b153d56dd81db,1,,1.0,1,0,0,,0.0
63153455849b153d56dd81db,0,,1.0,1,0,1,,0.0
63153455849b153d56dd81db,1,,0.0,1,1,0,,1.0
63153455849b153d56dd81db,1,,1.0,1,1,0,,0.0
63fe39cd075bd5283fad495d,0,0.0,1.0,0,0,1,,
63fe39cd075bd5283fad495d,0,0.0,0.0,1,1,1,,
63fe39cd075bd5283fad495d,1,1.0,0.0,0,0,1,,
63fe39cd075bd5283fad495d,0,0.0,0.0,0,0,1,,
63fe39cd075bd5283fad495d,0,0.0,0.0,1,0,1,,
63fe39cd075bd5283fad495d,0,0.0,0.0,1,0,1,,
63fe39cd075bd5283fad495d,0,0.0,0.0,0,0,0,,
63fe39cd075bd5283fad495d,1,0.0,0.0,0,1,1,,
63fe39cd075bd5283fad495d,1,0.0,1.0,1,1,1,,
63fe39cd075bd5283fad495d,0,0.0,0.0,1,0,1,,
63fe39cd075bd5283fad495d,0,0.0,0.0,1,0,1,,
63fe39cd075bd5283fad495d,1,1.0,1.0,1,1,0,,
63fe39cd075bd5283fad495d,0,1.0,1.0,0,0,0,,
63fe39cd075bd5283fad495d,1,0.0,1.0,0,1,0,,
63fe39cd075bd5283fad495d,1,0.0,1.0,0,0,0,,
63fe39cd075bd5283fad495d,0,1.0,1.0,1,0,0,,
63fe39cd075bd5283fad495d,1,1.0,1.0,0,0,0,,
63fe39cd075bd5283fad495d,1,1.0,1.0,1,0,0,,
63fe39cd075bd5283fad495d,1,1.0,0.0,1,0,0,,
63fe39cd075bd5283fad495d,1,1.0,0.0,1,0,0,,
63fe39cd075bd5283fad495d,0,1.0,1.0,1,0,0,,
63fe39cd075bd5283fad495d,1,1.0,0.0,1,0,0,,
5971640e7ec240000170cb69,1,1.0,,0,1,0,1.0,
5971640e7ec240000170cb69,0,0.0,,0,0,1,0.0,
5971640e7ec240000170cb69,1,1.0,,0,0,1,1.0,
5971640e7ec240000170cb69,0,0.0,,0,1,1,0.0,
5971640e7ec240000170cb69,0,0.0,,0,1,1,1.0,
5971640e7ec240000170cb69,0,1.0,,0,1,0,0.0,
5971640e7ec240000170cb69,0,0.0,,1,0,1,1.0,
5971640e7ec240000170cb69,0,0.0,,1,1,1,1.0,
5971640e7ec240000170cb69,0,1.0,,1,0,0,0.0,
5971640e7ec240000170cb69,0,1.0,,0,0,1,0.0,
5971640e7ec240000170cb69,1,0.0,,0,0,1,0.0,
5971640e7ec240000170cb69,1,0.0,,0,0,1,1.0,
5971640e7ec240000170cb69,1,1.0,,1,0,0,0.0,
5971640e7ec240000170cb69,1,0.0,,1,1,1,0.0,
5971640e7ec240000170cb69,1,1.0,,1,0,0,0.0,
5971640e7ec240000170cb69,0,1.0,,1,1,0,0.0,
5971640e7ec240000170cb69,0,1.0,,1,1,1,1.0,
5971640e7ec240000170cb69,1,1.0,,1,1,0,1.0,
5971640e7ec240000170cb69,0,1.0,,1,1,0,0.0,
5971640e7ec240000170cb69,1,1.0,,1,0,0,1.0,
5971640e7ec240000170cb69,0,1.0,,1,0,0,1.0,
5971640e7ec240000170cb69,0,1.0,,1,1,0,1.0,
610745dee13497549c9d6fba,0,,1.0,1,1,1,,1.0
610745dee13497549c9d6fba,1,,1.0,0,0,1,,0.0
610745dee13497549c9d6fba,0,,0.0,0,0,1,,0.0
610745dee13497549c9d6fba,0,,0.0,1,1,1,,1.0
610745dee13497549c9d6fba,0,,1.0,0,1,0,,0.0
610745dee13497549c9d6fba,1,,1.0,0,0,0,,1.0
610745dee13497549c9d6fba,1,,1.0,0,1,1,,1.0
610745dee13497549c9d6fba,0,,0.0,0,1,1,,1.0
610745dee13497549c9d6fba,1,,1.0,0,0,0,,0.0
610745dee13497549c9d6fba,0,,1.0,1,1,1,,0.0
610745dee13497549c9d6fba,1,,0.0,0,0,1,,0.0
610745dee13497549c9d6fba,0,,0.0,1,0,1,,0.0
610745dee13497549c9d6fba,1,,1.0,0,0,0,,0.0
610745dee13497549c9d6fba,0,,0.0,1,0,1,,0.0
610745dee13497549c9d6fba,1,,1.0,0,0,0,,0.0
610745dee13497549c9d6fba,1,,1.0,1,1,0,,0.0
610745dee13497549c9d6fba,0,,1.0,1,0,1,,0.0
610745dee13497549c9d6fba,1,,1.0,1,0,1,,0.0
610745dee13497549c9d6fba,0,,1.0,0,0,0,,0.0
610745dee13497549c9d6fba,1,,1.0,1,0,1,,0.0
610745dee13497549c9d6fba,1,,0.0,0,0,0,,1.0
610745dee13497549c9d6fba,1,,0.0,0,0,0,,1.0
63615888b5606b24a845f73e,1,1.0,0.0,0,1,0,,
63615888b5606b24a845f73e,0,0.0,1.0,0,1,1,,
63615888b5606b24a845f73e,0,1.0,0.0,0,0,1,,
63615888b5606b24a845f73e,1,0.0,0.0,0,1,1,,
63615888b5606b24a845f73e,0,1.0,0.0,0,1,1,,
63615888b5606b24a845f73e,0,0.0,1.0,1,1,1,,
63615888b5606b24a845f73e,0,1.0,1.0,0,0,1,,
63615888b5606b24a845f73e,0,0.0,0.0,0,0,1,,
63615888b5606b24a845f73e,0,0.0,0.0,0,0,1,,
63615888b5606b24a845f73e,0,0.0,1.0,1,0,1,,
63615888b5606b24a845f73e,0,1.0,0.0,1,0,1,,
63615888b5606b24a845f73e,1,1.0,1.0,0,0,0,,
63615888b5606b24a845f73e,0,0.0,0.0,0,0,0,,
63615888b5606b24a845f73e,1,0.0,0.0,1,1,0,,
63615888b5606b24a845f73e,1,1.0,0.0,1,0,0,,
63615888b5606b24a845f73e,1,1.0,1.0,1,1,0,,
63615888b5606b24a845f73e,1,1.0,1.0,1,0,1,,
63615888b5606b24a845f73e,1,1.0,0.0,1,0,0,,
63615888b5606b24a845f73e,1,1.0,0.0,1,0,0,,
63615888b5606b24a845f73e,1,0.0,1.0,1,0,1,,
63615888b5606b24a845f73e,0,1.0,1.0,0,1,0,,
63615888b5606b24a845f73e,0,1.0,1.0,1,0,0,,
6063a00c6fd08d0a972382a4,0,0.0,0.0,1,0,1,,
6063a00c6fd08d0a972382a4,0,0.0,0.0,0,1,1,,
6063a00c6fd08d0a972382a4,0,0.0,1.0,0,1,1,,
6063a00c6fd08d0a972382a4,0,0.0,1.0,1,1,1,,
6063a00c6fd08d0a972382a4,0,0.0,1.0,0,1,0,,
6063a00c6fd08d0a972382a4,0,0.0,0.0,0,1,1,,
6063a00c6fd08d0a972382a4,0,0.0,0.0,0,1,1,,
6063a00c6fd08d0a972382a4,1,1.0,0.0,1,1,1,,
6063a00c6fd08d0a972382a4,1,1.0,0.0,1,1,1,,
6063a00c6fd08d0a972382a4,0,1.0,0.0,0,0,1,,
6063a00c6fd08d0a972382a4,0,1.0,1.0,1,0,1,,
6063a00c6fd08d0a972382a4,0,1.0,1.0,1,0,0,,
6063a00c6fd08d0a972382a4,1,1.0,1.0,1,0,0,,
6063a00c6fd08d0a972382a4,0,1.0,1.0,1,0,0,,
6063a00c6fd08d0a972382a4,1,1.0,1.0,0,0,1,,
6063a00c6fd08d0a972382a4,1,1.0,1.0,1,0,0,,
6063a00c6fd08d0a972382a4,0,1.0,1.0,0,1,1,,
6063a00c6fd08d0a972382a4,1,0.0,0.0,1,0,1,,
6063a00c6fd08d0a972382a4,1,1.0,0.0,1,0,0,,
6063a00c6fd08d0a972382a4,1,1.0,1.0,1,0,0,,
6063a00c6fd08d0a972382a4,0,1.0,0.0,1,0,1,,
6063a00c6fd08d0a972382a4,1,1.0,1.0,1,0,1,,
62f94c417a55be0afc4c5a4b,1,,0.0,0,1,1,,1.0
62f94c417a55be0afc4c5a4b,0,,1.0,0,0,0,,1.0
62f94c417a55be0afc4c5a4b,1,,1.0,0,0,1,,1.0
