"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","172","208707","0.0-19.0-2.11","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","56","12"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","173","209710","0.0-19.0-3.11","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","58","12"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","174","211013","0.0-19.0-1.12","","","1303","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","5","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","63","13"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","175","211270","0.0-19.0-2.12","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","5","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","60","13"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","176","212275","0.0-19.0-3.12","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","66","13"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","177","213481","0.0-19.0-1.13","","","1206","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","5","Brian","7","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","71","14"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","178","213735","0.0-19.0-2.13","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","5","Brian","7","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","68","14"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","179","214738","0.0-19.0-3.13","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Brian","7","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","68","14"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","180","215816","0.0-19.0-1.14","","","1076","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","5","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","73","15"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","181","216072","0.0-19.0-2.14","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","5","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","72","15"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","182","217075","0.0-19.0-3.14","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","74","15"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","183","218483","0.0-19.0-1.15","","","1405","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","6","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","79","16"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","184","218739","0.0-19.0-2.15","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","6","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","75","16"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","185","219741","0.0-19.0-3.15","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","83","16"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","186","221220","0.0-19.0-1.16","","","1478","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","6","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","88","17"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","187","221477","0.0-19.0-2.16","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","6","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","87","17"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","188","222483","0.0-19.0-3.16","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","89","17"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","189","224098","0.0-19.0-1.17","","","1614","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","6","Brian","7","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","94","18"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","190","224355","0.0-19.0-2.17","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","6","Brian","7","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","89","18"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","191","225356","0.0-19.0-3.17","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Brian","7","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","89","18"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","192","226992","0.0-19.0-1.18","","","1635","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","7","Jordan","2","Kept","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","94","19"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","193","227248","0.0-19.0-2.18","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","7","Jordan","2","Kept","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","93","19"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","194","228252","0.0-19.0-3.18","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Jordan","2","Kept","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","93","19"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","195","229630","0.0-19.0-1.19","","","1377","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","7","Brian","7","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","98","20"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","196","229885","0.0-19.0-2.19","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","7","Brian","7","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","94","20"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","197","230891","0.0-19.0-3.19","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Brian","7","Kept","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","94","20"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","198","231923","0.0-19.0-1.20","","","1030","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","7","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","99","21"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","199","232176","0.0-19.0-2.20","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","7","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","94","21"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","200","233182","0.0-19.0-3.20","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","104","21"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","201","234310","0.0-19.0-1.21","","","1127","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","8","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","109","22"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","202","234563","0.0-19.0-2.21","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","8","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","108","22"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","203","235568","0.0-19.0-3.21","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Jordan","2","Shared","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","110","22"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","204","236875","0.0-19.0-1.22","","","1305","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","8","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","115","23"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","205","237128","0.0-19.0-2.22","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","8","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","110","23"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","206","238130","0.0-19.0-3.22","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","120","23"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","207","238871","0.0-19.0-1.23","","","739","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","8","Brian","7","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","125","24"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","208","239123","0.0-19.0-2.23","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","8","Brian","7","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","120","24"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","209","240125","0.0-19.0-3.23","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Brian","7","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw066.bmp","6.5","130","24"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","210","240731","0.0-19.0-1.24","","","605","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Jordan","2","Kept","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","135","25"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","211","240987","0.0-19.0-2.24","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Jordan","2","Kept","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","134","25"
"","","","feedback","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","212","241990","0.0-19.0-3.24","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00659_941121_fa_edt.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Jordan","2","Kept","0.35,0.65","10","0.35","trustrating_stim/white_00659_941121_fa_edt.bmp","5","134","25"
"","","","decision","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","213","243884","0.0-19.0-1.25","","","1893","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","9","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","139","26"
"","","","decisionFB","6005fd9c8bbd67931607e518","bdp_trlrn","Sun Mar 12 2023 20:28:29 GMT-0700 (Pacific Daylight Time)","461831","Untrustworthy,Trustworthy","html-keyboard-response","214","244141","0.0-19.0-2.25","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","9","Lucas","9","Shared","0.8,0.35","9","0.8","trustrating_stim/white_mw049.bmp","8","136","26"
