"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","159","300633","0.0-19.0-1.7","","1352","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Caleb","5","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","49","8"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","160","300888","0.0-19.0-2.7","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Caleb","5","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","44","8"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","161","301894","0.0-19.0-3.7","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Caleb","5","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","54","8"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","162","302989","0.0-19.0-1.8","","1095","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","59","9"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","163","303246","0.0-19.0-2.8","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","54","9"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","164","304249","0.0-19.0-3.8","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","64","9"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","165","304961","0.0-19.0-1.9","","711","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Ryan","1","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","69","10"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","166","305219","0.0-19.0-2.9","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Ryan","1","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","68","10"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","167","306225","0.0-19.0-3.9","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Ryan","1","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","68","10"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","168","306826","0.0-19.0-1.10","","600","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","73","11"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","169","307090","0.0-19.0-2.10","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","68","11"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","170","308094","0.0-19.0-3.10","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","78","11"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","171","308832","0.0-19.0-1.11","","738","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Caleb","5","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","83","12"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","172","309098","0.0-19.0-2.11","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Caleb","5","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","78","12"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","173","310102","0.0-19.0-3.11","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Caleb","5","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","78","12"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","174","311069","0.0-19.0-1.12","","967","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","5","Devin","9","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","83","13"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","175","311326","0.0-19.0-2.12","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","5","Devin","9","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","78","13"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","176","312341","0.0-19.0-3.12","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Devin","9","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","78","13"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","177","312961","0.0-19.0-1.13","","620","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","5","Ryan","1","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","83","14"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","178","313225","0.0-19.0-2.13","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","5","Ryan","1","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","82","14"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","179","314235","0.0-19.0-3.13","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Ryan","1","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","82","14"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","180","314863","0.0-19.0-1.14","","628","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","5","Caleb","5","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","87","15"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","181","315114","0.0-19.0-2.14","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","5","Caleb","5","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","82","15"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","182","316127","0.0-19.0-3.14","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Caleb","5","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","82","15"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","183","317001","0.0-19.0-1.15","","874","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","6","Ryan","1","Shared","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","87","16"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","184","317253","0.0-19.0-2.15","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","6","Ryan","1","Shared","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","86","16"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","185","318255","0.0-19.0-3.15","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Ryan","1","Shared","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","88","16"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","186","319098","0.0-19.0-1.16","","842","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","6","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","93","17"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","187","319355","0.0-19.0-2.16","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","6","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","88","17"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","188","320369","0.0-19.0-3.16","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","98","17"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","189","321748","0.0-19.0-1.17","","1377","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","6","Caleb","5","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","103","18"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","190","322012","0.0-19.0-2.17","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","6","Caleb","5","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","98","18"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","191","323022","0.0-19.0-3.17","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Caleb","5","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","108","18"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","192","324014","0.0-19.0-1.18","","992","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","7","Ryan","1","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","113","19"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","193","324275","0.0-19.0-2.18","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","7","Ryan","1","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","112","19"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","194","325277","0.0-19.0-3.18","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00223_940128_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Ryan","1","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00223_940128_fb_edt.bmp","1","112","19"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","195","326239","0.0-19.0-1.19","","962","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","7","Caleb","5","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","117","20"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","196","326499","0.0-19.0-2.19","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","7","Caleb","5","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","112","20"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","197","327505","0.0-19.0-3.19","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Caleb</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Caleb","5","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","3","122","20"
"","","","decision","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","198","328664","0.0-19.0-1.20","","1156","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","7","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","127","21"
"","","","decisionFB","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","199","328921","0.0-19.0-2.20","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","7","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","122","21"
"","","","feedback","5f5834134283933a1c3b42d0","bdp_trlrn","Wed Mar 15 2023 15:17:23 GMT-0400 (Eastern Daylight Time)","577561","Untrustworthy,Trustworthy","","html-keyboard-response","200","329924","0.0-19.0-3.20","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Devin","9","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00120_931230_fa_edt.bmp","4.5","132","21"
