"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","224","245025","0.0-18.0-3.42","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","201","43"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","225","245849","0.0-18.0-1.43","","821","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","11","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","206","44"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","226","246102","0.0-18.0-2.43","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","11","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","204","44"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","227","247105","0.0-18.0-3.43","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","208","44"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","228","247894","0.0-18.0-1.44","","787","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","12","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","213","45"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","229","248147","0.0-18.0-2.44","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","12","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","211","45"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","230","249151","0.0-18.0-3.44","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","215","45"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","231","250262","0.0-18.0-1.45","","1109","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","12","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","220","46"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","232","250514","0.0-18.0-2.45","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","12","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","218","46"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","233","251518","0.0-18.0-3.45","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","222","46"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","234","252209","0.0-18.0-1.46","","688","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","227","47"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","235","252462","0.0-18.0-2.46","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","226","47"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","236","253465","0.0-18.0-3.46","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","228","47"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","237","254314","0.0-18.0-1.47","","847","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","12","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.8,0.4","10","0.8","233","48"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","238","254567","0.0-18.0-2.47","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","12","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.8,0.4","10","0.8","228","48"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","239","255570","0.0-18.0-3.47","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.8,0.4","10","0.8","238","48"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","240","256683","0.0-18.0-1.48","","1110","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","13","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","243","49"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","241","256936","0.0-18.0-2.48","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","13","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","242","49"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","242","257939","0.0-18.0-3.48","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","244","49"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","243","258855","0.0-18.0-1.49","","913","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","13","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","249","50"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","244","259108","0.0-18.0-2.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","13","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","247","50"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","245","260111","0.0-18.0-3.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","251","50"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","246","260756","0.0-18.0-1.50","","642","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","13","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","256","51"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","247","261009","0.0-18.0-2.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","13","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","254","51"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","248","262012","0.0-18.0-3.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","254","51"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","249","262729","0.0-18.0-1.51","","716","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","259","52"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","250","262982","0.0-18.0-2.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","254","52"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","251","263985","0.0-18.0-3.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","254","52"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","252","264586","0.0-18.0-1.52","","599","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","14","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","259","53"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","253","264839","0.0-18.0-2.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","14","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","257","53"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","254","265842","0.0-18.0-3.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","261","53"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","255","266683","0.0-18.0-1.53","","840","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","14","David","trustrating_stim/white_mw089.bmp","Kept","0.2,0.6","12","0.2","266","54"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","256","266936","0.0-18.0-2.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","14","David","trustrating_stim/white_mw089.bmp","Kept","0.2,0.6","12","0.2","265","54"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","257","267939","0.0-18.0-3.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","David","trustrating_stim/white_mw089.bmp","Kept","0.2,0.6","12","0.2","265","54"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","258","268289","0.0-18.0-1.54","","347","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","14","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","270","55"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","259","268541","0.0-18.0-2.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","14","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","267","55"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","260","269544","0.0-18.0-3.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","267","55"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","261","270215","0.0-18.0-1.55","","669","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","14","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","11","0.4","272","56"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","262","270468","0.0-18.0-2.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","14","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","11","0.4","269","56"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","263","271471","0.0-18.0-3.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","11","0.4","269","56"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","264","271910","0.0-18.0-1.56","","437","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","15","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","274","57"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","265","272163","0.0-18.0-2.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","15","Ryan","trustrating_stim/white_mw099.bmp","Shared","0.6,0.2","13","0.6","271","57"
