"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","197","463552","0.0-10.0-3.22","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Jonathan","4","Shared","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","138","23"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","198","465292","0.0-10.0-1.23","","","1739","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","8","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","143","24"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","199","465544","0.0-10.0-2.23","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","8","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","142","24"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","200","466555","0.0-10.0-3.23","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","142","24"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","201","467471","0.0-10.0-1.24","","","915","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","9","Anthony","3","Kept","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","147","25"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","202","467727","0.0-10.0-2.24","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","9","Anthony","3","Kept","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","142","25"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","203","468743","0.0-10.0-3.24","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Anthony","3","Kept","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","142","25"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","204","470991","0.0-10.0-1.25","","","2247","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","9","Jonathan","4","Shared","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","147","26"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","205","471251","0.0-10.0-2.25","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","9","Jonathan","4","Shared","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","142","26"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","206","472259","0.0-10.0-3.25","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Jonathan","4","Shared","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","152","26"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","207","473876","0.0-10.0-1.26","","","1616","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Richard","10","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","157","27"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","208","474140","0.0-10.0-2.26","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Richard","10","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","156","27"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","209","475156","0.0-10.0-3.26","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Richard","10","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","158","27"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","210","476457","0.0-10.0-1.27","","","1300","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","10","Jonathan","4","Shared","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","163","28"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","211","476714","0.0-10.0-2.27","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","10","Jonathan","4","Shared","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","158","28"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","212","477730","0.0-10.0-3.27","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Jonathan","4","Shared","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","168","28"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","213","479106","0.0-10.0-1.28","","","1375","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","173","29"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","214","479370","0.0-10.0-2.28","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","172","29"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","215","480376","0.0-10.0-3.28","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","172","29"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","216","481384","0.0-10.0-1.29","","","1007","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Anthony","3","Shared","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","177","30"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","217","481647","0.0-10.0-2.29","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Anthony","3","Shared","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","176","30"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","218","482663","0.0-10.0-3.29","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Anthony","3","Shared","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","178","30"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","219","485614","0.0-10.0-1.30","","","2948","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","11","Richard","10","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","183","31"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","220","485876","0.0-10.0-2.30","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","11","Richard","10","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","180","31"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","221","486883","0.0-10.0-3.30","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Richard","10","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","186","31"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","222","487930","0.0-10.0-1.31","","","1046","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Anthony","3","Shared","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","191","32"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","223","488195","0.0-10.0-2.31","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Anthony","3","Shared","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","186","32"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","224","489212","0.0-10.0-3.31","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Anthony","3","Shared","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","196","32"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","225","490793","0.0-10.0-1.32","","","1579","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Jonathan","4","Kept","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","201","33"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","226","491048","0.0-10.0-2.32","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Jonathan","4","Kept","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","196","33"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","227","492063","0.0-10.0-3.32","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Jonathan","4","Kept","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","196","33"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","228","494736","0.0-10.0-1.33","","","2671","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","12","Anthony","3","Shared","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","201","34"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","229","495001","0.0-10.0-2.33","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","12","Anthony","3","Shared","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","196","34"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","230","496015","0.0-10.0-3.33","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Anthony</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Anthony","3","Shared","0.8,0.35","12","0.8","trustrating_stim/white_00807_941205_fb_edt.bmp","2.5","206","34"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","231","496786","0.0-10.0-1.34","","","769","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","211","35"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","232","497048","0.0-10.0-2.34","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","210","35"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","233","498064","0.0-10.0-3.34","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","210","35"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","234","499340","0.0-10.0-1.35","","","1275","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","12","Jonathan","4","Kept","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","215","36"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","235","499595","0.0-10.0-2.35","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","12","Jonathan","4","Kept","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","212","36"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","236","500610","0.0-10.0-3.35","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Jonathan","4","Kept","0.8,0.2","12","0.8","trustrating_stim/white_mw063.bmp","3.5","212","36"
"","","","decision","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","237","502052","0.0-10.0-1.36","","","1441","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","13","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","217","37"
"","","","decisionFB","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","238","502314","0.0-10.0-2.36","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","13","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","216","37"
"","","","feedback","629fa760fe340707d1dfd548","bdp_trlrn","Wed Jul 27 2022 12:19:16 GMT-0500 (Central Daylight Time)","786520","Untrustworthy,Trustworthy","html-keyboard-response","239","503329","0.0-10.0-3.36","","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Richard","10","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","7","216","37"
