"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","numBlurs","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","304","522599","0.0-19.0-2.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","19","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","250","56"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","305","523606","0.0-19.0-3.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","19","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","260","56"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","306","523971","0.0-19.0-1.56","","364","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","19","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","265","57"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","307","524230","0.0-19.0-2.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","19","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","260","57"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","308","525238","0.0-19.0-3.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","19","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","260","57"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","309","525475","0.0-19.0-1.57","","235","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","20","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","265","58"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","310","525740","0.0-19.0-2.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","20","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","260","58"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","311","526750","0.0-19.0-3.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","20","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","270","58"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","312","527011","0.0-19.0-1.58","","261","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","20","Evan","4","Shared","0.65,0.2","8","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","4.5","275","59"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","313","527270","0.0-19.0-2.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","20","Evan","4","Shared","0.65,0.2","8","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","4.5","270","59"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","314","528283","0.0-19.0-3.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","20","Evan","4","Shared","0.65,0.2","8","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","4.5","280","59"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","315","528531","0.0-19.0-1.59","","248","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","20","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","285","60"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","316","528796","0.0-19.0-2.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","20","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","280","60"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","317","529802","0.0-19.0-3.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","20","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","280","60"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","318","530034","0.0-19.0-1.60","","232","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","21","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","285","61"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","319","530294","0.0-19.0-2.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","21","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","280","61"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","320","531299","0.0-19.0-3.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","21","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","290","61"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","321","531603","0.0-19.0-1.61","","304","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","21","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","295","62"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","322","531863","0.0-19.0-2.61","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","21","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","290","62"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","323","532871","0.0-19.0-3.61","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","21","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","290","62"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","324","533107","0.0-19.0-1.62","","235","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","21","Evan","4","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","4.5","295","63"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","325","533358","0.0-19.0-2.62","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","21","Evan","4","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","4.5","290","63"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","326","534369","0.0-19.0-3.62","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","21","Evan","4","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","4.5","290","63"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","327","534627","0.0-19.0-1.63","","257","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","22","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","295","64"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","328","534892","0.0-19.0-2.63","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","22","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","290","64"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","329","535903","0.0-19.0-3.63","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Chris</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","22","Chris","11","Shared","0.35,0.8","14","0.35","trustrating_stim/white_mw066.bmp","6.5","300","64"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","330","536163","0.0-19.0-1.64","","260","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","22","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","305","65"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","331","536423","0.0-19.0-2.64","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","22","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","300","65"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","332","537436","0.0-19.0-3.64","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","22","Ryan","1","Kept","0.8,0.2","11","0.8","trustrating_stim/white_mw048.bmp","3.5","300","65"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","333","537731","0.0-19.0-1.65","","295","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","22","Evan","4","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","4.5","305","66"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","334","537996","0.0-19.0-2.65","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","22","Evan","4","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","4.5","300","66"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","335","539005","0.0-19.0-3.65","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00807_941205_fb_edt.bmp'><br><font class='baseline'><strong>Evan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","22","Evan","4","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00807_941205_fb_edt.bmp","4.5","300","66"
"","","","","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","336","544016","0.0-20.0","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the first block<p>These are the actual partners you will be interacting with in the next block:<p><div class='tc' align='center'><img class='introPic' src='trustrating_stim/white_mw097.bmp'><br><strong>Brian</strong></div><div class='bl' align='center'><img class='introPic' src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><strong>Michael</strong></div><div class='br' align='center'><img class='introPic' src='trustrating_stim/white_mw084.bmp'><br><strong>Jordan</strong></div></div><p>Across <strong>66 rounds</strong> you will interact with each partner <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","","",""
"","","","","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","instructions","337","549171","0.0-21.0","[{""page_index"":0,""viewing_time"":1635},{""page_index"":1,""viewing_time"":3520}]","5155","","","","","","","","","","","","","","",""
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","338","550469","0.0-22.0-1.0","","1187","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","1","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","305","67"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","339","550732","0.0-22.0-2.0","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","1","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","300","67"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","340","551745","0.0-22.0-3.0","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","1","Michael","6","Kept","0.35,0.65","9","0.35","trustrating_stim/white_00898_960530_fa_edt.bmp","5.5","300","67"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","341","551971","0.0-22.0-1.1","","226","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","1","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","305","68"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","342","552234","0.0-22.0-2.1","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","1","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","300","68"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","343","553247","0.0-22.0-3.1","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","1","Brian","3","Kept","0.8,0.35","8","0.8","trustrating_stim/white_mw097.bmp","4","300","68"
"","","","decision","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","344","553475","0.0-22.0-1.2","","228","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","1","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","305","69"
"","","","decisionFB","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","345","553732","0.0-22.0-2.2","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","1","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","300","69"
"","","","feedback","5f721a81ee2a860fe028a8a4","bdp_trlrn","Sat Apr 08 2023 08:31:44 GMT-0700 (Pacific Daylight Time)","685836","Untrustworthy,Trustworthy","html-keyboard-response","346","554735","0.0-22.0-3.2","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","1","Jordan","9","Shared","0.2,0.65","12","0.2","trustrating_stim/white_mw084.bmp","6","310","69"
