"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","numBlurs","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","285","907435","0.0-19.0-1.49","","804","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","","17","James","9","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","234","50"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","286","907694","0.0-19.0-2.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","","17","James","9","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","232","50"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","287","908709","0.0-19.0-3.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","17","James","9","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","236","50"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","288","909733","0.0-19.0-1.50","","1023","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","17","Chris","4","Shared","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","241","51"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","289","909994","0.0-19.0-2.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","17","Chris","4","Shared","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","240","51"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","290","911009","0.0-19.0-3.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","17","Chris","4","Shared","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","242","51"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","291","913521","0.0-19.0-1.51","","2511","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","18","Marcus","0","Kept","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","247","52"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","292","913774","0.0-19.0-2.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","18","Marcus","0","Kept","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","246","52"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","293","914777","0.0-19.0-3.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","18","Marcus","0","Kept","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","246","52"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","294","917114","0.0-19.0-1.52","","2336","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","","18","Chris","4","Shared","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","251","53"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","295","917367","0.0-19.0-2.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","","18","Chris","4","Shared","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","249","53"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","296","918368","0.0-19.0-3.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","18","Chris","4","Shared","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","253","53"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","297","919286","0.0-19.0-1.53","","917","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","","18","James","9","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","258","54"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","298","919540","0.0-19.0-2.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","","18","James","9","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","256","54"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","299","920555","0.0-19.0-3.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","18","James","9","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","260","54"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","300","922537","0.0-19.0-1.54","","1982","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","","19","Chris","4","Kept","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","265","55"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","301","922788","0.0-19.0-2.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","","19","Chris","4","Kept","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","262","55"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","302","923788","0.0-19.0-3.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","19","Chris","4","Kept","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","262","55"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","303","926199","0.0-19.0-1.55","","2409","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","19","Marcus","0","Shared","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","267","56"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","304","926449","0.0-19.0-2.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","19","Marcus","0","Shared","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","266","56"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","305","927465","0.0-19.0-3.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","19","Marcus","0","Shared","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","268","56"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","306","929908","0.0-19.0-1.56","","2442","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","","19","James","9","Kept","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","273","57"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","307","930168","0.0-19.0-2.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","","19","James","9","Kept","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","270","57"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","308","931170","0.0-19.0-3.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","19","James","9","Kept","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","270","57"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","309","932209","0.0-19.0-1.57","","1039","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","20","Chris","4","Kept","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","275","58"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","310","932475","0.0-19.0-2.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","20","Chris","4","Kept","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","274","58"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","311","933475","0.0-19.0-3.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","20","Chris","4","Kept","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","274","58"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","312","934207","0.0-19.0-1.58","","732","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","20","James","9","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","279","59"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","313","934460","0.0-19.0-2.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","20","James","9","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","278","59"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","314","935464","0.0-19.0-3.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","20","James","9","Shared","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","280","59"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","315","938051","0.0-19.0-1.59","","2585","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","20","Marcus","0","Kept","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","285","60"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","316","938314","0.0-19.0-2.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","20","Marcus","0","Kept","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","284","60"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","317","939331","0.0-19.0-3.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","20","Marcus","0","Kept","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","284","60"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","318","940062","0.0-19.0-1.60","","731","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","","21","James","9","Kept","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","289","61"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","319","940327","0.0-19.0-2.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","","21","James","9","Kept","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","287","61"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","320","941332","0.0-19.0-3.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw048.bmp'><br><font class='baseline'><strong>James</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","21","James","9","Kept","0.2,0.65","8","0.2","trustrating_stim/white_mw048.bmp","8","287","61"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","321","943410","0.0-19.0-1.61","","2078","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","21","Chris","4","Shared","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","292","62"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","322","943662","0.0-19.0-2.61","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","21","Chris","4","Shared","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","291","62"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","323","944663","0.0-19.0-3.61","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","21","Chris","4","Shared","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","293","62"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","324","948984","0.0-19.0-1.62","","4321","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","21","Marcus","0","Shared","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","298","63"
"","","","decisionFB","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","325","949236","0.0-19.0-2.62","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","21","Marcus","0","Shared","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","297","63"
"","","","feedback","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","326","950245","0.0-19.0-3.62","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","","21","Marcus","0","Shared","0.65,0.35","11","0.65","trustrating_stim/white_mw049.bmp","3.5","299","63"
"","","","decision","6404fb7b9a7b3cfb4179d185","bdp_trlrn","Tue Mar 14 2023 00:10:11 GMT-0400 (Eastern Daylight Time)","1247726","Trustworthy,Untrustworthy","html-keyboard-response","327","952964","0.0-19.0-1.63","","2719","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","","22","Chris","4","Kept","0.8,0.35","13","0.8","trustrating_stim/white_00785_941205_fb_edt.bmp","5","304","64"
