"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","243","456303","0.0-18.0-1.49","","615","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","13","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","10","0.4","240","50"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","244","456557","0.0-18.0-2.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","13","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","10","0.4","237","50"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","245","457560","0.0-18.0-3.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","10","0.4","237","50"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","246","458088","0.0-18.0-1.50","","527","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","242","51"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","247","458341","0.0-18.0-2.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","238","51"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","248","459343","0.0-18.0-3.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","238","51"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","249","460525","0.0-18.0-1.51","","1179","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Benjamin","trustrating_stim/white_mw071.bmp","Kept","0.8,0.4","13","0.8","243","52"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","250","460777","0.0-18.0-2.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Benjamin","trustrating_stim/white_mw071.bmp","Kept","0.8,0.4","13","0.8","239","52"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","251","461781","0.0-18.0-3.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Benjamin","trustrating_stim/white_mw071.bmp","Kept","0.8,0.4","13","0.8","239","52"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","252","462355","0.0-18.0-1.52","","572","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","14","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","244","53"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","253","462607","0.0-18.0-2.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","14","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","242","53"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","254","463609","0.0-18.0-3.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Brian","trustrating_stim/white_mw035.bmp","Kept","0.6,0.2","10","0.6","242","53"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","255","463976","0.0-18.0-1.53","","364","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","14","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","247","54"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","256","464229","0.0-18.0-2.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","14","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","245","54"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","257","465232","0.0-18.0-3.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","249","54"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","258","465963","0.0-18.0-1.54","","730","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","14","Benjamin","trustrating_stim/white_mw071.bmp","Kept","0.8,0.4","13","0.8","254","55"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","259","466216","0.0-18.0-2.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","14","Benjamin","trustrating_stim/white_mw071.bmp","Kept","0.8,0.4","13","0.8","252","55"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","260","467219","0.0-18.0-3.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Benjamin","trustrating_stim/white_mw071.bmp","Kept","0.8,0.4","13","0.8","252","55"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","261","467510","0.0-18.0-1.55","","290","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","14","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","257","56"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","262","467763","0.0-18.0-2.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","14","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","254","56"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","263","468765","0.0-18.0-3.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","254","56"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","264","469036","0.0-18.0-1.56","","269","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","15","Brian","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","10","0.6","259","57"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","265","469289","0.0-18.0-2.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","15","Brian","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","10","0.6","256","57"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","266","470292","0.0-18.0-3.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Brian","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","10","0.6","262","57"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","267","470878","0.0-18.0-1.57","","583","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","15","Benjamin","trustrating_stim/white_mw071.bmp","Kept","0.8,0.4","13","0.8","267","58"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","268","471133","0.0-18.0-2.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","15","Benjamin","trustrating_stim/white_mw071.bmp","Kept","0.8,0.4","13","0.8","265","58"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","269","472137","0.0-18.0-3.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Benjamin","trustrating_stim/white_mw071.bmp","Kept","0.8,0.4","13","0.8","265","58"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","270","472460","0.0-18.0-1.58","","319","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","15","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","270","59"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","271","472712","0.0-18.0-2.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","15","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","269","59"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","272","473715","0.0-18.0-3.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Jacob","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","12","0.2","269","59"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","273","473988","0.0-18.0-1.59","","272","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","15","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","274","60"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","274","474240","0.0-18.0-2.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","15","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","273","60"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","275","475243","0.0-18.0-3.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","10","0.4","275","60"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","276","475551","0.0-18.0-1.60","","305","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","16","Jacob","trustrating_stim/white_mw046.bmp","Shared","0.2,0.6","12","0.2","280","61"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","277","475803","0.0-18.0-2.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","16","Jacob","trustrating_stim/white_mw046.bmp","Shared","0.2,0.6","12","0.2","276","61"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","278","476805","0.0-18.0-3.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Jacob","trustrating_stim/white_mw046.bmp","Shared","0.2,0.6","12","0.2","284","61"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","279","477181","0.0-18.0-1.61","","374","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","16","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","289","62"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","280","477434","0.0-18.0-2.61","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","16","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","286","62"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","281","478437","0.0-18.0-3.61","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Benjamin","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","13","0.8","292","62"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","282","479063","0.0-18.0-1.62","","623","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","16","Brian","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","10","0.6","297","63"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","283","479315","0.0-18.0-2.62","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","16","Brian","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","10","0.6","294","63"
"","","","feedback","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","284","480319","0.0-18.0-3.62","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Brian","trustrating_stim/white_mw035.bmp","Shared","0.6,0.2","10","0.6","300","63"
"","","","decision","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","285","480654","0.0-18.0-1.63","","333","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","16","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","10","0.4","305","64"
"","","","decisionFB","","5fa774ae1bcae04f0bd898b3","bdp_trlrn","Tue May 11 2021 15:36:11 GMT-0400 (Eastern Daylight Time)","592714","Untrustworthy,Trustworthy","html-keyboard-response","286","480907","0.0-18.0-2.63","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","16","Joseph","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.4,0.8","10","0.4","301","64"
