"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","293","290089","0.0-19.0-3.51","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Brian","8","Kept","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","304","52"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","294","291251","0.0-19.0-1.52","","1160","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","18","Alex","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","309","53"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","295","291505","0.0-19.0-2.52","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","18","Alex","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","304","53"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","296","292507","0.0-19.0-3.52","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Alex","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","314","53"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","297","293456","0.0-19.0-1.53","","948","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","18","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","319","54"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","298","293708","0.0-19.0-2.53","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","18","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","318","54"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","299","294712","0.0-19.0-3.53","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","318","54"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","300","295635","0.0-19.0-1.54","","922","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","19","Brian","8","Shared","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","323","55"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","301","295891","0.0-19.0-2.54","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","19","Brian","8","Shared","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","322","55"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","302","296893","0.0-19.0-3.54","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","19","Brian","8","Shared","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","324","55"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","303","300164","0.0-19.0-1.55","","3270","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","19","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","329","56"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","304","300417","0.0-19.0-2.55","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","19","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","328","56"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","305","301420","0.0-19.0-3.55","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","19","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","328","56"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","306","302307","0.0-19.0-1.56","","886","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","19","Alex","2","Kept","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","333","57"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","307","302561","0.0-19.0-2.56","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","19","Alex","2","Kept","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","328","57"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","308","303563","0.0-19.0-3.56","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","19","Alex","2","Kept","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","328","57"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","309","305762","0.0-19.0-1.57","","2198","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","20","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","333","58"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","310","306014","0.0-19.0-2.57","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","20","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","332","58"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","311","307016","0.0-19.0-3.57","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","332","58"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","312","309590","0.0-19.0-1.58","","2572","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","20","Alex","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","337","59"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","313","309843","0.0-19.0-2.58","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","20","Alex","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","333","59"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","314","310848","0.0-19.0-3.58","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Alex","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","341","59"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","315","314739","0.0-19.0-1.59","","3891","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","20","Brian","8","Shared","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","346","60"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","316","314992","0.0-19.0-2.59","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","20","Brian","8","Shared","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","342","60"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","317","315996","0.0-19.0-3.59","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Brian","8","Shared","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","350","60"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","318","318243","0.0-19.0-1.60","","2246","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","21","Jason","6","Shared","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","355","61"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","319","318500","0.0-19.0-2.60","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","21","Jason","6","Shared","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","354","61"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","320","319506","0.0-19.0-3.60","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Jason","6","Shared","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","356","61"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","321","320201","0.0-19.0-1.61","","693","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","Alex","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","361","62"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","322","320457","0.0-19.0-2.61","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","Alex","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","356","62"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","323","321459","0.0-19.0-3.61","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Alex","2","Shared","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","366","62"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","324","325097","0.0-19.0-1.62","","3637","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","21","Brian","8","Shared","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","371","63"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","325","325353","0.0-19.0-2.62","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","21","Brian","8","Shared","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","367","63"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","326","326359","0.0-19.0-3.62","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Brian","8","Shared","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","375","63"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","327","327793","0.0-19.0-1.63","","1432","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","22","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","380","64"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","328","328050","0.0-19.0-2.63","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","22","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","379","64"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","329","329057","0.0-19.0-3.63","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw056.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Jason","6","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw056.bmp","1","379","64"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","330","331046","0.0-19.0-1.64","","1988","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","22","Brian","8","Kept","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","384","65"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","331","331298","0.0-19.0-2.64","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","22","Brian","8","Kept","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","379","65"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","332","332305","0.0-19.0-3.64","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Brian","8","Kept","0.2,0.65","13","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","2","379","65"
"","","","decision","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","333","333490","0.0-19.0-1.65","","1184","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","22","Alex","2","Kept","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","384","66"
"","","","decisionFB","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","334","333742","0.0-19.0-2.65","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","22","Alex","2","Kept","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","379","66"
"","","","feedback","5e7fb4743c00ce69510024fb","bdp_trlrn","Tue Mar 14 2023 19:51:09 GMT-0500 (Central Daylight Time)","588785","Untrustworthy,Trustworthy","html-keyboard-response","335","334744","0.0-19.0-3.65","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Alex","2","Kept","0.8,0.2","14","0.8","trustrating_stim/white_mw063.bmp","1","379","66"
