"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","success","event","trial","time","trialtype","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"html-keyboard-response","326","475141","0.0-19.0-3.62","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","David","2","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","314","63"
"html-keyboard-response","327","475646","0.0-19.0-1.63","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","504","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","22","Aaron","4","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","319","64"
"html-keyboard-response","328","475899","0.0-19.0-2.63","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","22","Aaron","4","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","318","64"
"html-keyboard-response","329","476900","0.0-19.0-3.63","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Aaron","4","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","318","64"
"html-keyboard-response","330","477991","0.0-19.0-1.64","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1089","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","22","Brian","11","Kept","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","323","65"
"html-keyboard-response","331","478243","0.0-19.0-2.64","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","22","Brian","11","Kept","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","322","65"
"html-keyboard-response","332","479247","0.0-19.0-3.64","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Brian","11","Kept","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","322","65"
"html-keyboard-response","333","480017","0.0-19.0-1.65","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","769","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","22","David","2","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","327","66"
"html-keyboard-response","334","480270","0.0-19.0-2.65","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","22","David","2","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","324","66"
"html-keyboard-response","335","481273","0.0-19.0-3.65","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","David","2","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","330","66"
"html-keyboard-response","336","486276","0.0-20.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the first block<p>These are the actual partners you will be interacting with in the next block:<p><div class='tc' align='center'><img class='introPic' src='trustrating_stim/white_mw033.bmp'><br><strong>Tyler</strong></div><div class='bl' align='center'><img class='introPic' src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><strong>Lucas</strong></div><div class='br' align='center'><img class='introPic' src='trustrating_stim/white_mw035.bmp'><br><strong>Jordan</strong></div></div><p>Across <strong>66 rounds</strong> you will interact with each partner <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"instructions","337","488205","0.0-21.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":752},{""page_index"":1,""viewing_time"":1175}]","1927","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","338","490288","0.0-22.0-1.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1979","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","335","67"
"html-keyboard-response","339","490540","0.0-22.0-2.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","331","67"
"html-keyboard-response","340","491543","0.0-22.0-3.0","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","331","67"
"html-keyboard-response","341","493966","0.0-22.0-1.1","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2422","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","1","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","336","68"
"html-keyboard-response","342","494217","0.0-22.0-2.1","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","1","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","335","68"
"html-keyboard-response","343","495220","0.0-22.0-3.1","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","337","68"
"html-keyboard-response","344","496246","0.0-22.0-1.2","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1024","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Jordan","8","Kept","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","342","69"
"html-keyboard-response","345","496498","0.0-22.0-2.2","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Jordan","8","Kept","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","340","69"
"html-keyboard-response","346","497500","0.0-22.0-3.2","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Jordan","8","Kept","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","340","69"
"html-keyboard-response","347","498022","0.0-22.0-1.3","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","520","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","2","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","345","70"
"html-keyboard-response","348","498275","0.0-22.0-2.3","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","2","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","344","70"
"html-keyboard-response","349","499277","0.0-22.0-3.3","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","346","70"
"html-keyboard-response","350","500990","0.0-22.0-1.4","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1711","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","2","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","351","71"
"html-keyboard-response","351","501242","0.0-22.0-2.4","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","2","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","350","71"
"html-keyboard-response","352","502244","0.0-22.0-3.4","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","350","71"
"html-keyboard-response","353","502855","0.0-22.0-1.5","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","608","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","355","72"
"html-keyboard-response","354","503107","0.0-22.0-2.5","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","353","72"
"html-keyboard-response","355","504109","0.0-22.0-3.5","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","357","72"
"html-keyboard-response","356","506166","0.0-22.0-1.6","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","2055","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","362","73"
"html-keyboard-response","357","506417","0.0-22.0-2.6","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","361","73"
"html-keyboard-response","358","507420","0.0-22.0-3.6","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","361","73"
"html-keyboard-response","359","508389","0.0-22.0-1.7","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","968","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","366","74"
"html-keyboard-response","360","508641","0.0-22.0-2.7","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","365","74"
"html-keyboard-response","361","509644","0.0-22.0-3.7","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","365","74"
"html-keyboard-response","362","510165","0.0-22.0-1.8","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","518","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Jordan","8","Kept","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","370","75"
"html-keyboard-response","363","510416","0.0-22.0-2.8","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Jordan","8","Kept","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","367","75"
"html-keyboard-response","364","511418","0.0-22.0-3.8","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Jordan","8","Kept","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","367","75"
"html-keyboard-response","365","511950","0.0-22.0-1.9","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","531","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","372","76"
"html-keyboard-response","366","512203","0.0-22.0-2.9","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","370","76"
"html-keyboard-response","367","513206","0.0-22.0-3.9","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","374","76"
"html-keyboard-response","368","513952","0.0-22.0-1.10","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","744","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","379","77"
"html-keyboard-response","369","514204","0.0-22.0-2.10","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","377","77"
