"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","197","327971","0.0-19.0-1.20","","679","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","7","Brian","2","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","86","21"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","198","328235","0.0-19.0-2.20","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","7","Brian","2","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","81","21"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","199","329241","0.0-19.0-3.20","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Brian","2","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","91","21"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","200","330101","0.0-19.0-1.21","","859","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","8","Tyler","8","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","96","22"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","201","330354","0.0-19.0-2.21","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","8","Tyler","8","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","94","22"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","202","331360","0.0-19.0-3.21","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Tyler","8","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","98","22"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","203","332317","0.0-19.0-1.22","","956","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","8","Brian","2","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","103","23"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","204","332583","0.0-19.0-2.22","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","8","Brian","2","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","98","23"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","205","333591","0.0-19.0-3.22","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Brian","2","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","108","23"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","206","334403","0.0-19.0-1.23","","811","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","8","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","113","24"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","207","334660","0.0-19.0-2.23","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","8","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","111","24"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","208","335666","0.0-19.0-3.23","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","8","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","111","24"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","209","336636","0.0-19.0-1.24","","969","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","9","Brian","2","Kept","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","116","25"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","210","336889","0.0-19.0-2.24","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","9","Brian","2","Kept","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","111","25"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","211","337896","0.0-19.0-3.24","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Brian","2","Kept","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","111","25"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","212","340113","0.0-19.0-1.25","","2217","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","9","Tyler","8","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","116","26"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","213","340369","0.0-19.0-2.25","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","9","Tyler","8","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","114","26"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","214","341374","0.0-19.0-3.25","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Tyler","8","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","114","26"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","215","342679","0.0-19.0-1.26","","1304","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","119","27"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","216","342937","0.0-19.0-2.26","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","118","27"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","217","343943","0.0-19.0-3.26","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","9","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","118","27"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","218","344276","0.0-19.0-1.27","","333","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","10","Brian","2","Kept","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","123","28"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","219","344532","0.0-19.0-2.27","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","10","Brian","2","Kept","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","118","28"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","220","345538","0.0-19.0-3.27","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Brian","2","Kept","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","118","28"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","221","348826","0.0-19.0-1.28","","3287","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","123","29"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","222","349080","0.0-19.0-2.28","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","122","29"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","223","350087","0.0-19.0-3.28","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","122","29"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","224","351432","0.0-19.0-1.29","","1344","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","10","Tyler","8","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","127","30"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","225","351695","0.0-19.0-2.29","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","10","Tyler","8","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","125","30"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","226","352701","0.0-19.0-3.29","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","10","Tyler","8","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","129","30"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","227","353786","0.0-19.0-1.30","","1083","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","11","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","134","31"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","228","354049","0.0-19.0-2.30","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","11","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","132","31"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","229","355056","0.0-19.0-3.30","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","132","31"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","230","355688","0.0-19.0-1.31","","631","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Brian","2","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","137","32"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","231","355954","0.0-19.0-2.31","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Brian","2","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","132","32"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","232","356958","0.0-19.0-3.31","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw066.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Brian","2","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw066.bmp","2.5","142","32"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","233","358250","0.0-19.0-1.32","","1291","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","11","Tyler","8","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","147","33"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","234","358505","0.0-19.0-2.32","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","11","Tyler","8","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","145","33"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","235","359511","0.0-19.0-3.32","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Tyler","8","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","145","33"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","236","361459","0.0-19.0-1.33","","1946","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","150","34"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","237","361711","0.0-19.0-2.33","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","149","34"
"","","","feedback","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","238","362715","0.0-19.0-3.33","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Ryan","4","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00340_940422_fa_edt.bmp","4","149","34"
"","","","decision","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","239","363996","0.0-19.0-1.34","","1280","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Tyler","8","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","154","35"
"","","","decisionFB","63d413840c9c512ac3dfc533","bdp_trlrn","Sun Mar 12 2023 14:17:23 GMT-0700 (Mountain Standard Time)","638082","Trustworthy,Untrustworthy","","html-keyboard-response","240","364249","0.0-19.0-2.34","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Tyler","8","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw099.bmp","5.5","153","35"
