"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"html-keyboard-response","158","845290","0.0-19.0-1.7","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","4676","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","53","8"
"html-keyboard-response","159","845553","0.0-19.0-2.7","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","50","8"
"html-keyboard-response","160","846560","0.0-19.0-3.7","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","50","8"
"html-keyboard-response","161","850417","0.0-19.0-1.8","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","3855","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Benjamin","5","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","55","9"
"html-keyboard-response","162","850682","0.0-19.0-2.8","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Benjamin","5","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","51","9"
"html-keyboard-response","163","851690","0.0-19.0-3.8","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Benjamin","5","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","59","9"
"html-keyboard-response","164","853553","0.0-19.0-1.9","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","1861","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","David","8","Kept","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","64","10"
"html-keyboard-response","165","853809","0.0-19.0-2.9","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","David","8","Kept","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","63","10"
"html-keyboard-response","166","854816","0.0-19.0-3.9","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","David","8","Kept","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","63","10"
"html-keyboard-response","167","856588","0.0-19.0-1.10","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","1771","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","68","11"
"html-keyboard-response","168","856850","0.0-19.0-2.10","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","67","11"
"html-keyboard-response","169","857859","0.0-19.0-3.10","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","67","11"
"html-keyboard-response","170","859385","0.0-19.0-1.11","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","1524","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Benjamin","5","Kept","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","72","12"
"html-keyboard-response","171","859641","0.0-19.0-2.11","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Benjamin","5","Kept","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","67","12"
"html-keyboard-response","172","860649","0.0-19.0-3.11","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Benjamin","5","Kept","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","67","12"
"html-keyboard-response","173","862945","0.0-19.0-1.12","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","2294","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","5","David","8","Shared","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","72","13"
"html-keyboard-response","174","863199","0.0-19.0-2.12","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","5","David","8","Shared","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","71","13"
"html-keyboard-response","175","864210","0.0-19.0-3.12","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","David","8","Shared","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","73","13"
"html-keyboard-response","176","867162","0.0-19.0-1.13","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","2950","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","5","Benjamin","5","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","78","14"
"html-keyboard-response","177","867415","0.0-19.0-2.13","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","5","Benjamin","5","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","77","14"
"html-keyboard-response","178","868425","0.0-19.0-3.13","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Benjamin","5","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","79","14"
"html-keyboard-response","179","870098","0.0-19.0-1.14","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","1671","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","5","Daniel","3","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","84","15"
"html-keyboard-response","180","870351","0.0-19.0-2.14","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","5","Daniel","3","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","81","15"
"html-keyboard-response","181","871361","0.0-19.0-3.14","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Daniel","3","Shared","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","87","15"
"html-keyboard-response","182","873857","0.0-19.0-1.15","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","2494","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","6","Benjamin","5","Kept","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","92","16"
"html-keyboard-response","183","874115","0.0-19.0-2.15","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","6","Benjamin","5","Kept","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","89","16"
"html-keyboard-response","184","875119","0.0-19.0-3.15","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Benjamin","5","Kept","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","89","16"
"html-keyboard-response","185","877322","0.0-19.0-1.16","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","2201","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","6","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","94","17"
"html-keyboard-response","186","877584","0.0-19.0-2.16","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","6","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","92","17"
"html-keyboard-response","187","878594","0.0-19.0-3.16","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","92","17"
"html-keyboard-response","188","881049","0.0-19.0-1.17","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","2452","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","6","David","8","Kept","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","97","18"
"html-keyboard-response","189","881302","0.0-19.0-2.17","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","6","David","8","Kept","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","93","18"
"html-keyboard-response","190","882316","0.0-19.0-3.17","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","6","David","8","Kept","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","93","18"
"html-keyboard-response","191","884065","0.0-19.0-1.18","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","1748","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","7","Benjamin","5","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","98","19"
"html-keyboard-response","192","884321","0.0-19.0-2.18","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","7","Benjamin","5","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","96","19"
"html-keyboard-response","193","885326","0.0-19.0-3.18","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Benjamin","5","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","100","19"
"html-keyboard-response","194","888074","0.0-19.0-1.19","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","2747","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","7","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","105","20"
"html-keyboard-response","195","888335","0.0-19.0-2.19","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","7","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","102","20"
"html-keyboard-response","196","889347","0.0-19.0-3.19","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","Daniel","3","Kept","0.8,0.2","8","0.8","trustrating_stim/white_00129_931230_fb_edt.bmp","1.5","102","20"
"html-keyboard-response","197","890673","0.0-19.0-1.20","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","1324","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","7","David","8","Shared","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","107","21"
"html-keyboard-response","198","890929","0.0-19.0-2.20","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","7","David","8","Shared","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","106","21"
"html-keyboard-response","199","891937","0.0-19.0-3.20","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","7","David","8","Shared","0.35,0.8","11","0.35","trustrating_stim/white_00761_941201_fb_edt.bmp","4","108","21"
"html-keyboard-response","200","894825","0.0-19.0-1.21","63e711bb284d2bc894a057a6","bdp_trlrn","Sun Mar 12 2023 22:50:09 GMT-0500 (Central Daylight Time)","1613075","Trustworthy,Untrustworthy","","2886","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","8","Benjamin","5","Shared","0.8,0.35","12","0.8","trustrating_stim/white_mw089.bmp","2","113","22"
