PROLIFIC_PID,totalTime,rat_mean,rat_std,rat_r1r2_corr_r,rat_r1r2_corr_p,frat_r1r2_corr_r,frat_r1r2_corr_p,subjLR_3prm,subjD_3prm,subjp0_3prm,subjNLL_3prm,subjLRTp_3prm,qa:rat_%rt<300,qa:rat_%rt>10000,qa:rat_%Conseqs,qa:rat_instruxDur,qa:rat_blurEv,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:dec_blurEv,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur
5d9303bbc400a90018821b13,453.709,5.166666666666667,2.2934443541646514,0.6732553440899495,4.560666665421582e-05,0.6565642609521921,0.0203854641436905,0.5177974029098353,0.8874675481192587,-0.3498133692911451,184.64913004350183,8.91246694298207e-14,0.0,0.0,0.05,5.34,1.0,0.4318181818181818,0.0,0.4090909090909091,53.78,0.0,0.0,0.0,0.0833333333333333,12.32
63f77d4f671167ec16eee15c,549.587,2.783333333333333,2.132013186166704,0.7406541460818785,2.8702494218340654e-06,-0.0837218358278921,0.7958792412706381,4.53978687024344e-05,0.9999546021312976,-0.8030498869136447,152.3136292376886,5.536824060387443e-28,0.0,0.0,0.35,6.24,0.0,0.0075757575757575,0.0,0.4015151515151515,40.36,0.0,0.0,0.0,0.25,10.4
63e576170eb086a90644efb4,614.13,4.7,0.5908913118102868,0.5245468310835593,0.0029228979143743,0.0852802865422442,0.7921523680115263,0.1132172959998526,0.9999546021312976,0.4157193340894316,194.83723386560848,2.949162949484212e-09,0.0,0.0166666666666666,0.6,9.81,1.0,0.3636363636363636,0.0,0.5075757575757576,68.35,0.0,0.0,0.0,0.0,18.13
60d2d061fd054556769ca306,580.486,4.266666666666667,1.5608197179976917,0.607589509935474,0.0003694969086193,0.5042307219313722,0.0945973974423744,0.024616032493774,4.53978687024344e-05,0.6828901997637902,167.16997376277743,1.80209650353648e-21,0.0,0.0,0.15,26.15,1.0,0.4393939393939394,0.0,0.6515151515151515,95.6,0.0,0.0,0.0,0.25,4.92
5fb7c9fa2be0a83d8f8913b8,603.406,1.3333333333333333,0.5724365605193371,0.4926307195228045,0.0056809556572492,0.6202042508632992,0.0314360537385619,0.7561495970638877,0.9999546021312976,-0.9999092042625952,155.06116866273905,8.840800848707441e-27,0.0,0.0,0.5,24.76,0.0,0.0,0.0,0.2803030303030303,85.72,0.0,0.0,0.0,0.1666666666666666,14.19
63bda65b774a91e291c5b1a8,702.502,5.05,2.493551004124337,0.4871817198158463,0.0063245266638524,0.4938660633457113,0.1027092825895065,0.1744385855213468,4.53978687024344e-05,0.5546462355721586,182.58846903974185,1.0965606349448074e-14,0.0,0.0,0.15,12.23,0.0,0.0,0.0,0.2196969696969697,118.72,0.0,0.0,0.0,0.3333333333333333,21.79
63e857fe022e159687d56f41,823.542,5.816666666666666,2.4040338040621325,0.0776005458078703,0.6835740795552138,0.2552712474632659,0.4232718873327736,0.0556030718665533,4.53978687024344e-05,-0.0471204089346452,202.24138930021363,6.254055386113712e-06,0.0,0.0,0.2166666666666666,79.52,0.0,0.6742424242424242,0.0075757575757575,0.9696969696969696,209.14,0.0,0.0833333333333333,0.0,0.1666666666666666,18.28
5bb94dea3ea7ed00017cb109,673.724,5.216666666666667,2.1080287736969967,0.7987409521650208,1.21992572573492e-07,0.0254843515723559,0.9373388793532672,0.4743398074207071,0.8864716640935546,-0.5247722412687881,174.80028436441816,4.061987769338293e-18,0.0,0.0,0.0666666666666666,9.1,1.0,0.0075757575757575,0.0,0.25,89.93,0.0,0.0,0.0,0.0,18.81
63d73bfc8765da5b8a06f465,960.902,3.433333333333333,2.1968133058057004,0.4023576515350769,0.0275051711030504,0.831005327905487,0.0008113428624302,0.0084259822505893,0.9999546021312976,0.3393884938389602,203.61473526652236,2.6382616945144744e-05,0.0,0.0,0.15,41.27,0.0,0.0,0.0,0.0378787878787878,220.75,0.0,0.0,0.0,0.1666666666666666,54.75
628419137c4c3ded72e4874d,1005.866,5.333333333333333,1.694124109141695,0.5726252594149599,0.0009434276474224,0.5162441887172688,0.0857477990442282,0.1104621861264097,0.2859948076188799,-0.0829757460375107,206.35931572768817,0.0004848684686425,0.0,0.0,0.0833333333333333,30.53,0.0,0.0,0.0303030303030303,0.0909090909090909,103.15,0.0,0.0,0.0,0.3333333333333333,19.98
63e711bb284d2bc894a057a6,1613.075,2.333333333333333,1.068289725614315,0.5966470297337483,0.0005012334624711,0.7526776236545194,0.0047275435522988,0.0899119289479174,0.7473550498954556,-0.2098040094423195,203.0977620907213,1.532969351038797e-05,0.0,0.0,0.2333333333333333,100.55,1.0,0.0075757575757575,0.0151515151515151,0.1439393939393939,331.22,0.0,0.0,0.0,0.25,87.52
60ed200c728ab881912aac11,1076.815,6.666666666666667,1.643339578952388,0.844548101630495,4.436240478713528e-09,-0.1099404964540642,0.7337564101456622,0.9999546021312976,0.8557242057624026,0.0835909628455915,166.05623494794253,5.846820889890148e-22,0.0,0.0,0.1833333333333333,30.79,0.0,0.0303030303030303,0.0,0.4393939393939394,150.01,0.0,0.0,0.0,0.25,34.79
63d7ddc0c07dd5787084df8e,3073.058,5.466666666666667,2.303031654636967,0.5600265319682891,0.0012899224120164,0.6051041480794492,0.03709555992402,0.3505604670430451,0.4927214802911382,0.3537560485648474,199.8170696471543,5.016491500297816e-07,0.0166666666666666,0.0,0.1666666666666666,27.31,12.0,0.1515151515151515,0.0,0.4318181818181818,93.62,0.0,0.0,0.0,0.25,15.3
60fd9e6a8312b735fef884d4,987.205,5.75,1.7623655135611995,0.8750808465514175,2.530430957143536e-10,0.6345859521757008,0.0266495322042511,0.3209557594594061,0.3789440211134147,0.3259726987996922,198.96841261968223,2.082710505639952e-07,0.0,0.0166666666666666,0.0666666666666666,20.78,0.0,0.0,0.0,0.3257575757575757,155.18,0.0,0.0,0.0,0.1666666666666666,17.02
5e03f8517f08edece67a3137,1395.24,5.666666666666667,1.6329931618554523,-0.1882949098076189,0.3190262813332392,0.717071462597715,0.0086712796335015,0.1698762599268635,0.8219958881021892,-0.1928913445482504,194.97917079462087,3.4120102156149595e-09,0.0,0.0,0.1,27.54,1.0,0.0,0.0075757575757575,0.1439393939393939,215.89,0.0,0.0,0.0,0.25,60.57
61282ca83be28773ac7c421f,1170.604,6.2,2.1296932221188527,0.9236330166597234,3.506826464600971e-13,0.4638777826447152,0.1287519151729579,0.1657035970665586,0.4680465668721924,0.0826817911838464,204.6329011115216,7.719385945538356e-05,0.0,0.0,0.1833333333333333,16.08,0.0,0.0,0.0151515151515151,0.3333333333333333,151.93,0.0,0.0,0.0833333333333333,0.0,20.36
6310ceffa120ca2c1fbe1d92,897.203,5.4,1.2782403158579947,0.6099991173726891,0.0003449826126178,0.503957352851661,0.0948056293458085,0.1767167705213644,0.4674717994137259,0.5096965940588591,192.760217903386,3.5043234588448236e-10,0.0,0.0,0.2666666666666666,34.33,0.0,0.0,0.0,0.2348484848484848,113.69,0.0,0.0,0.0,0.1666666666666666,29.91
62d78737dcea82e9f96b957c,605.782,5.166666666666667,2.9352715733028085,0.6284175925038922,0.0002003183434445,0.91836940378066,2.4859575707500512e-05,4.53978687024344e-05,4.53978687024344e-05,0.9999092042625952,95.66452083956038,9.963947791084496e-53,0.0,0.0,0.15,24.34,0.0,0.5757575757575758,0.0,0.9015151515151516,86.06,0.0,0.0,0.0,0.0833333333333333,18.02
63d865b3e3e28b34ec2ed45c,377.211,4.9,1.130471627992015,0.0446396544764125,0.8148073867354559,,,4.53978687024344e-05,4.53978687024344e-05,0.9999092042625952,76.67487480845398,5.234452037517755e-61,0.25,0.0,0.6333333333333333,3.58,0.0,0.7424242424242424,0.0,0.9545454545454546,31.22,0.0,0.9166666666666666,0.0,0.9166666666666666,2.42
60fcd5602ff7c8f0866ecd0c,693.263,6.7,1.7103870114139548,0.7723942348187187,5.724441963206336e-07,0.8370719526472797,0.0006831298697229,0.010224314021008,0.9999546021312976,-0.9999092042625952,131.50790337294333,4.403749646946554e-37,0.0,0.0,0.1833333333333333,30.51,0.0,0.0227272727272727,0.0,0.4772727272727273,94.36,0.0,0.0,0.0,0.25,21.92
631699e51577c995252cf3fc,310.811,1.5,0.5042194840896107,0.2053571428571428,0.2763091651214264,-0.1443375672974064,0.6544779187953057,0.0018733552524227,4.53978687024344e-05,0.4558451298210033,188.1315288641688,3.0933294366506097e-12,0.85,0.0,0.4666666666666667,3.18,0.0,0.3939393939393939,0.0,0.4166666666666667,5.0,0.0,0.8333333333333334,0.0,0.75,2.31
62d06d1b651d6922f62fab9b,461.292,5.933333333333334,1.338689805548778,0.4849893029036897,0.0066004160820753,0.5551617047585684,0.0609682796690283,0.0464895810743962,0.1838542473447159,-0.2354844187939507,210.2504647930977,0.0361359129166155,0.0,0.0,0.05,8.21,0.0,0.4545454545454545,0.0,0.2954545454545454,16.72,0.0,0.0,0.0,0.1666666666666666,8.17
627ea14463f25dce42e73d51,1325.662,2.1333333333333333,0.7694741031901111,-0.0894003467548174,0.6384965939582393,-0.1289316742440608,0.6896354593221393,0.0703741226103605,0.753327795662635,0.6746366808270687,197.83431434425748,6.450955257709493e-08,0.1166666666666666,0.0,0.3,103.32,0.0,0.0606060606060606,0.0,0.2045454545454545,491.65,0.0,0.4166666666666667,0.0,0.25,65.93
5fcecd70db3ccb1a7f9331c9,630.556,3.1166666666666667,1.6782927833565473,0.6831054466164646,3.184760835431965e-05,-0.5683014228180618,0.0538702560524538,0.1972478667743021,0.1631072761246879,0.7390274227918834,177.56526803328396,6.694101567852914e-17,0.0,0.0,0.4,24.37,0.0,0.0984848484848484,0.0,0.5606060606060606,104.89,0.0,0.0,0.0,0.1666666666666666,10.99
6338c2127eed17193a7a4d32,611.497,3.5166666666666666,1.2280847244369917,0.0776514799730558,0.6833770515646957,-0.1222454913256092,0.7050757293058545,0.0720512104958497,0.9999546021312976,-0.1688347605216127,193.2927273316961,6.047163452005027e-10,0.0,0.0,0.3,9.52,0.0,0.1818181818181818,0.0,0.3636363636363636,122.64,0.0,0.0,0.0,0.4166666666666667,18.44
60aeef267e494909058ef34e,572.011,2.45,1.294381600925152,0.5659049619022969,0.0011164665487536,0.5032912752356604,0.0953142861668237,0.2404229591761012,0.8099456332285032,-0.1028441309178435,201.58530072951487,3.153193265876328e-06,0.0,0.0,0.3,6.29,0.0,0.1590909090909091,0.0,0.2803030303030303,67.86,0.0,0.0,0.0,0.4166666666666667,5.11
63ed1fa5c88ecae92bf0c920,908.271,5.133333333333334,1.7894859281384832,0.7413713186032489,2.77467850470188e-06,0.4945748846704234,0.1021402447313014,0.7641787575299139,0.8492593029820837,-0.0782394200244972,155.91269611403987,2.08687779302996e-26,0.0,0.0,0.2,40.0,0.0,0.0,0.0,0.3636363636363636,158.4,0.0,0.0,0.0,0.0833333333333333,42.2
63d7457dae12d98a8ebd18f6,737.936,4.2,2.950438059977316,0.6749278713927499,4.2949411795431134e-05,0.5185539930500291,0.0841131337004084,0.0416964788151004,0.9999546021312976,-0.0294274256478466,205.80029844319915,0.0002666814950521,0.0,0.0,0.2333333333333333,32.01,0.0,0.0378787878787878,0.0,0.3560606060606061,152.36,0.0,0.0,0.0,0.1666666666666666,27.28
602b3ed14ae791260d6d12c5,612.748,3.6,1.993208808913959,0.8705007486454717,4.067697824851259e-10,0.2356023644564244,0.4610215315237524,4.53978687024344e-05,0.9999546021312976,-0.9999092042625952,107.6649465399608,1.7119357402718842e-47,0.0,0.0333333333333333,0.15,6.76,0.0,0.3560606060606061,0.0,0.7272727272727273,66.82,0.0,0.0,0.0,0.25,11.24
63d71e67dd0fcccd3cc745b0,675.623,4.85,2.113916759902483,0.6428328488018896,0.0001277108033077,0.7171796483338448,0.0086564594469327,0.9999546021312976,0.3629833901102082,0.6977457406856713,163.41338440593216,4.049047745803434e-23,0.0,0.0,0.1166666666666666,14.5,0.0,0.053030303030303,0.0,0.5,111.01,0.0,0.0,0.0833333333333333,0.1666666666666666,4.87
63e573b546bc72bbe9bffc5f,615.052,5.066666666666666,1.9298429431719917,0.7136174384579654,9.550582263344944e-06,0.7486686657992673,0.0050856932161455,0.0715517854420535,0.7469521654677925,0.0578738274363113,208.98748869887012,0.0085397690622801,0.0,0.0,0.2166666666666666,9.41,0.0,0.0227272727272727,0.0,0.1742424242424242,74.64,0.0,0.0,0.0,0.0,15.29
60f08e2a0d6d27ff93244345,389.316,4.2,2.207844258815925,0.1263626642744794,0.5058056805854438,0.0731712758146035,0.821209352806829,0.0030233235186244,0.9999546021312976,0.1584943407264916,210.0917006827292,0.030018935935495,0.0666666666666666,0.0,0.1833333333333333,1.9,1.0,0.6515151515151515,0.0,0.2651515151515151,39.1,0.0,0.25,0.0,0.1666666666666666,8.57
5d42abf3c9acd700010c41df,546.732,5.333333333333333,1.954279672807356,0.3104691482398967,0.0949578426890171,0.031972387780288,0.9214250952402356,0.0052003840673885,0.9999546021312976,0.1687605164673526,210.06089152713287,0.0289627556346409,0.0333333333333333,0.0,0.1333333333333333,14.12,0.0,0.5151515151515151,0.0,0.1818181818181818,117.24,1.0,0.25,0.0,0.0,23.86
5d5af711bb10640001afd133,503.307,3.433333333333333,1.8445215875683447,0.3208354650012394,0.0838713820663199,0.2323117078407005,0.4674869216245899,0.3869450783049624,0.5804479444272395,0.9999092042625952,174.35315062831913,2.5825608276796664e-18,0.0,0.0,0.25,7.53,0.0,0.106060606060606,0.0,0.5757575757575758,49.06,0.0,0.0,0.0,0.0833333333333333,12.76
6150e9017c1b2aa8bf683c32,680.581,3.983333333333333,2.4528894525980305,0.518866649371567,0.0033052810513827,0.0199171301609817,0.9510111032905348,0.0900531967921031,0.3249814901797814,-0.0326039978116338,209.7917204633015,0.0212256654895081,0.0,0.0,0.05,14.32,0.0,0.0909090909090909,0.0,0.1893939393939394,148.56,0.0,0.0,0.0,0.0833333333333333,24.17
60beba435afc451476fa7781,860.386,4.95,2.086477852867956,-0.0291236132937866,0.8785791603202291,-0.456991977993536,0.1352857008829927,0.1749031837365269,0.3720310017672709,-0.3319866761687426,200.6445075985287,1.184277801538139e-06,0.0,0.0,0.0833333333333333,49.15,0.0,0.0833333333333333,0.0,0.2727272727272727,168.85,0.0,0.0,0.0,0.1666666666666666,25.7
63d1b93d9abc8c4b40e2d92f,1090.445,4.783333333333333,1.584797122947904,0.5713148961231092,0.0009751953689929,0.7392642476861551,0.0060060517263145,0.1496579835207586,0.5582033569456095,-0.0531864574082873,198.3487116232129,1.097337150281403e-07,0.0,0.0,0.0666666666666666,20.62,0.0,0.0227272727272727,0.0,0.1590909090909091,354.15,16.0,0.0,0.0,0.1666666666666666,17.61
63652b3ed1f35f8e04325845,792.605,5.166666666666667,1.2909944487358056,0.411152844389178,0.0239981908274254,-0.0260604071503419,0.9359250054497238,0.5477148356519188,0.5161623500547186,-0.0848417834584716,197.6040156078236,5.086390059435025e-08,0.0,0.0,0.1666666666666666,18.89,0.0,0.0075757575757575,0.0,0.2348484848484848,143.09,0.0,0.0,0.0,0.1666666666666666,17.37
63dab0380b8791f9560fd329,597.194,5.6,1.7388872342849966,0.5720583204690848,0.0009570593465886,-0.175462783903778,0.5854384022977013,0.154181431808251,0.8237363093765477,0.6095262207001313,195.02908098361132,3.591501415051181e-09,0.0,0.0,0.2,16.47,0.0,0.0757575757575757,0.0075757575757575,0.4545454545454545,55.61,0.0,0.0,0.0,0.0833333333333333,17.38
63d80b500adef5b476e289a4,427.435,4.733333333333333,0.6856066636017631,0.712012250111222,1.0213665697665197e-05,0.482381910618866,0.1122249027989103,4.53978687024344e-05,4.53978687024344e-05,0.9999092042625952,59.67568925748179,2.0453982713297713e-68,0.0,0.0,0.45,3.69,0.0,0.4090909090909091,0.0,0.9924242424242424,56.31,0.0,0.0,0.0,0.75,8.99
5f48dab70aa4ce3aa1914003,548.092,4.583333333333333,0.8885651482017909,0.811777710243055,5.2083228641913904e-08,0.8465488996618553,0.0005148367571565,0.2589321033233518,0.5543333005674264,-0.1528587538183036,195.98942534073612,9.638862256021524e-09,0.0,0.0,0.35,6.39,0.0,0.0151515151515151,0.0,0.2727272727272727,61.27,0.0,0.0,0.0,0.1666666666666666,7.31
6400d9993ddcc2436a9f2e1a,573.724,2.7666666666666666,1.5770243021962322,0.7805310177449823,3.63201681025097e-07,0.4569367667316876,0.1353389407890705,0.5674715582061169,0.968951676532173,-0.3807392495712183,173.81045456972814,1.4906104078487685e-18,0.0,0.0,0.2,11.31,0.0,0.2121212121212121,0.0,0.2803030303030303,88.89,0.0,0.0,0.0,0.25,10.97
63cff34d33a9948e3b0b28d6,735.501,4.683333333333334,2.0460103108465497,0.4907721772688394,0.0058938867856779,0.3887582462036182,0.2116863374498565,0.6312491506045963,0.4699712658871223,0.9999092042625952,177.79650742825288,8.46298974806636e-17,0.0,0.0,0.15,31.12,0.0,0.0,0.0,0.5227272727272727,104.19,0.0,0.0,0.0,0.5,17.82
63e55887d67a5c7e32a678fa,654.207,3.8666666666666663,1.4782796536729033,0.53088055041724,0.0025420667818746,0.8127514838977657,0.0013114960179665,4.53978687024344e-05,4.539786987582578e-05,0.433162219442796,190.36099570416405,3.0111887828646936e-11,0.0,0.0,0.2,29.36,0.0,0.2121212121212121,0.0,0.1666666666666666,84.99,0.0,0.0,0.0,0.25,24.4
63d81e2fb6c8f0da25fea602,879.883,2.1666666666666665,0.6680776029892186,0.0372974125018381,0.8448655574953776,0.3512883332231023,0.2628523629784051,4.53978687024344e-05,4.53978687024344e-05,0.8917080168401563,143.00510401316365,4.675545640227517e-32,0.0,0.0,0.8166666666666667,22.11,0.0,0.2424242424242424,0.0075757575757575,0.3409090909090909,168.47,0.0,0.0,0.0,0.1666666666666666,11.73
6400da061dc90debed65731b,579.947,2.783333333333333,1.595456118477942,0.6074346409862604,0.0003711237826331,0.5913074743464388,0.042870147260386,0.1473988539796307,0.4565537052171508,0.1488448464046476,208.52580831323849,0.0051102825524261,0.0,0.0,0.2333333333333333,7.62,0.0,0.4318181818181818,0.0,0.3636363636363636,105.83,0.0,0.0,0.0,0.25,18.33
610189e61b2d3520eea21de6,733.713,3.466666666666667,0.7694741031901108,0.7873048336565077,2.450401298325317e-07,0.782071840457361,0.0026497232589163,0.4547988918596342,0.4048248567989103,0.9999092042625952,200.33275365793128,8.566343278010404e-07,0.0,0.0,0.4166666666666667,39.59,0.0,0.0151515151515151,0.0,0.4166666666666667,149.45,0.0,0.0,0.0,0.25,26.4
5fa5a899f2b7600f72104ad1,563.503,5.233333333333333,2.895740101332174,0.328818295717027,0.0760312003746788,-0.4728273313450827,0.1205723879763327,0.2336159036294158,0.2918551359247176,0.1203109084478948,203.83760366038527,3.335442384089105e-05,0.05,0.0,0.2166666666666666,9.87,0.0,0.3939393939393939,0.0,0.1590909090909091,71.93,0.0,0.0,0.0,0.0,14.68
5e223f4219295951f846dd16,1100.364,6.566666666666666,0.9273009250775698,0.8157151540587098,3.976054329420104e-08,0.5331587982070938,0.074265184962787,0.0145125680713998,0.9999546021312976,0.4951252099021539,196.6332345374413,1.8699310753984933e-08,0.0,0.0,0.2333333333333333,21.5,0.0,0.0227272727272727,0.0075757575757575,0.2954545454545454,184.93,0.0,0.0,0.0,0.1666666666666666,39.8
5df1133b99b28201e0a1181c,586.443,8.516666666666667,0.8535403174111501,0.6355828535981627,0.0001606122878604,0.623713767411735,0.0302151791724092,0.1255216964883004,0.504855241486611,-0.1961191215143677,202.03021483730225,5.015970227192618e-06,0.0,0.0,0.5666666666666667,14.82,0.0,0.0378787878787878,0.0,0.2272727272727272,57.7,0.0,0.0,0.0,0.3333333333333333,11.96
60fd738c235e974993ad455c,560.282,3.883333333333333,1.8419929025670392,0.5157466586972581,0.0035330659430283,-0.0307025930724384,0.9245377220306776,0.176404650642764,0.8252690368944862,0.0496328435448518,191.88063383429468,1.4240841100505658e-10,0.0,0.0,0.1166666666666666,18.64,0.0,0.0454545454545454,0.0075757575757575,0.3787878787878788,54.93,0.0,0.0,0.0,0.1666666666666666,8.97
63b6ef9027eb90f292852ee4,603.087,3.883333333333333,1.530388968687446,0.6238984732406032,0.0002296262834087,0.7312239459402734,0.0068877525958403,4.53978687024344e-05,0.9999546021312976,-0.9999092042625952,96.66647304841936,2.7253928121344888e-52,0.0,0.0,0.45,13.66,0.0,0.1363636363636363,0.0,0.8333333333333334,80.54,0.0,0.0,0.0,0.25,9.59
5e2cd786dc63ca2ff798a0ca,1024.714,4.333333333333333,1.580245278823176,0.0710370140076659,0.7091300435885709,-0.2802410413925017,0.3776441208310287,0.0227777399262851,0.9999546021312976,-0.0200312654510071,209.99203516035223,0.026739720257813,0.5166666666666667,0.0,0.2333333333333333,9.93,0.0,0.2348484848484848,0.0454545454545454,0.4469696969696969,67.3,0.0,0.4166666666666667,0.0,0.0,10.81
5bbc4bd1f83ac60001fe665e,686.704,4.766666666666667,0.4265218680850983,0.6273291925465836,0.000207055734659,0.0920574617898323,0.775992754990861,0.3487952207162664,0.6389570544873311,0.2109146408618245,198.32866716960268,1.0748431976836139e-07,0.0,0.0,0.6666666666666666,35.33,0.0,0.0606060606060606,0.0,0.6363636363636364,115.8,0.0,0.0,0.0,0.5833333333333334,21.28
64013f9fa92a5dd2d30c5575,1183.459,5.116666666666666,1.627014179791602,0.823310340999728,2.3188940801623743e-08,0.756508006240006,0.0044034790780127,0.3847318424089646,0.9999546021312976,-0.2320217616369834,160.69582440176367,2.6039938108497244e-24,0.0,0.0,0.1833333333333333,20.24,0.0,0.0,0.0,0.3863636363636363,250.13,0.0,0.0,0.0,0.25,15.35
63ea6fc5092518554c9b8111,772.455,5.533333333333333,1.3079504819666667,0.6429780507255991,0.0001271182052645,0.6065970303646696,0.0365059137553674,0.0004029662442212,0.9999546021312976,-0.1319581405740115,210.1166794134432,0.0309046737515753,0.0,0.0,0.0833333333333333,49.54,0.0,0.0378787878787878,0.0,0.2651515151515151,159.51,0.0,0.0,0.0,0.25,24.48
63bb98852cdc67dece8adb8e,838.248,3.55,1.2679223630191512,0.7640656720366978,8.950174429016349e-07,0.8941253019098714,8.749728579395533e-05,0.549974493102122,0.8333923541067332,-0.0826039969959803,182.111461684496,6.7535962582277094e-15,0.0,0.0,0.2333333333333333,7.25,0.0,0.0,0.0,0.2045454545454545,63.84,0.0,0.0,0.0,0.1666666666666666,217.72
5c59d8105bbd810001fb26de,680.167,2.816666666666667,2.587398842150466,0.5597206866083515,0.0012995565636377,0.1093962990022305,0.7350323701904291,0.0274034575836507,4.53978687024344e-05,-0.0315967361860728,209.9878142097104,0.0266093563846232,0.0,0.0,0.5166666666666667,30.18,0.0,0.1136363636363636,0.0227272727272727,0.1742424242424242,88.6,0.0,0.1666666666666666,0.0,0.1666666666666666,3.57
55d86f3569dbc30012b6869f,857.147,5.216666666666667,1.3160246593262614,0.5437539858655853,0.0018980422066535,-0.8343340536660955,0.0007388859928508,0.4552373272335066,0.7597970563776514,-0.121274713979636,196.2157258336672,1.2166140729928898e-08,0.0166666666666666,0.0,0.15,124.68,0.0,0.0,0.0,0.3181818181818182,94.04,0.0,0.0,0.0,0.0,27.5
63d1401242635aaffe867c4c,676.598,2.433333333333333,0.9273009250775698,0.6841058778234237,3.068362900640803e-05,0.4045199174779453,0.1921270313561676,0.6312207064186983,0.53513377124837,0.9999092042625952,163.35149395880416,3.803694409593888e-23,0.0,0.0,0.4,13.64,0.0,0.0,0.0,0.4318181818181818,82.4,0.0,0.0,0.0,0.75,13.12
63bd81516745e78ee7f50f7f,637.779,3.6666666666666665,2.467872662887205,0.6500185530446285,0.0001011595412223,0.0699105571383111,0.8290707281104559,0.921350293787158,0.5452662708877574,0.8614020608885504,171.9132115635149,2.1839367610533763e-19,0.0,0.0,0.2833333333333333,16.31,0.0,0.0227272727272727,0.0,0.4696969696969697,134.3,0.0,0.0,0.0,0.0833333333333333,16.69
6362406ab7caf5fc96bb61c8,863.404,3.716666666666667,1.7764148494971903,0.8222716602255451,2.5000682448906383e-08,0.8612021534849654,0.0003198597074933,0.1081973257339444,0.6275490619972283,-0.5076590731678077,201.51003167250536,2.9152482293903958e-06,0.0,0.0,0.1666666666666666,16.87,0.0,0.0227272727272727,0.0,0.2196969696969697,82.7,0.0,0.0,0.0,0.1666666666666666,17.31
5c9432caec114b0001419276,849.256,4.433333333333334,2.0532460176607064,0.7696167178463218,6.65810426816235e-07,0.8135560974118833,0.0012854124736275,0.0077121356716653,0.9999444445136806,-0.0756933141740622,210.88355302232895,0.0771233934679156,0.0,0.0,0.1166666666666666,12.78,0.0,0.0909090909090909,0.0075757575757575,0.1666666666666666,91.2,0.0,0.0,0.0,0.0,68.63
60bafed1d4e636dce6350863,714.825,4.8,1.1319699343195428,0.2478671151970679,0.186615938587834,-0.0943797537911887,0.7704738219693889,0.4054776303791918,0.8548516839114897,0.2474356394960393,183.96249084726404,4.432706331017388e-14,0.0,0.0,0.35,39.82,0.0,0.1590909090909091,0.0,0.2424242424242424,133.87,0.0,0.0,0.0,0.3333333333333333,30.21
63b82398bbe6a599972413ad,753.616,5.066666666666666,0.8804210600263114,0.7014032333520562,1.574356344385855e-05,0.3436164855716711,0.2741373574239359,0.3469933905898011,0.9999546021312976,-0.0883757010795533,159.1086600244685,5.2468993756957185e-25,0.0,0.0,0.3666666666666666,70.41,0.0,0.0075757575757575,0.0,0.5303030303030303,135.84,0.0,0.0,0.0,0.0833333333333333,16.74
608590825d295c858cbe7fa9,573.017,4.05,2.15834996612486,0.7985575586693835,1.2340746815781986e-07,0.9132236600617478,3.344937631090141e-05,0.0094743801181244,4.53978687024344e-05,0.0649001224971974,211.2158257050508,0.1167819439190408,0.0,0.0,0.1166666666666666,19.09,1.0,0.1363636363636363,0.0,0.5075757575757576,71.86,0.0,0.0,0.0,0.1666666666666666,13.49
6400d916e410c86255a45836,625.23,3.6,2.498813277660052,0.6688480757975044,5.332724290572e-05,0.3579812415167421,0.2532312448444177,0.7247877296381627,4.53978687024344e-05,0.9999092042625952,139.34881573026473,1.1774296598428549e-33,0.0,0.0,0.15,22.93,0.0,0.4166666666666667,0.0,0.7803030303030303,107.82,0.0,0.0,0.0,0.0833333333333333,23.16
63f794e7d8d24753edbbb136,970.822,4.766666666666667,1.2936175353185404,0.7239440411273694,6.133891195561536e-06,0.6372923363962355,0.0258115013109245,0.7173465597215051,0.7130772549769624,0.9999092042625952,159.7574166157223,1.0098657695308792e-24,0.0,0.0,0.2166666666666666,43.91,0.0,0.0,0.0,0.4924242424242424,121.08,0.0,0.0,0.0,0.3333333333333333,18.76
5b9b422307c6960001614c35,968.372,4.116666666666666,1.42723706850597,0.7155891489027038,8.789311388307326e-06,0.5833306960296523,0.0464848531121931,0.4812851546734868,0.5342667913417792,0.383723488419347,181.0281979185397,2.247446061629394e-15,0.0,0.0,0.1833333333333333,43.03,0.0,0.0151515151515151,0.0,0.1818181818181818,210.84,0.0,0.0,0.0,0.0833333333333333,12.51
5adfcb03f6b58c0001fa9083,673.962,5.866666666666666,1.7704415485511389,0.7392870302125356,3.060724890772597e-06,0.6868354109935296,0.0136122274168101,0.3970985521541048,0.5716703967441403,-0.1516843283762422,183.34894391965597,2.3753600321243253e-14,0.0,0.0,0.2333333333333333,16.48,0.0,0.0151515151515151,0.0,0.2878787878787879,97.43,0.0,0.0,0.0,0.1666666666666666,15.44
5ba863a346de410001ecfb2a,1227.536,4.433333333333334,1.499905835085754,0.6016294305125887,0.0004368527285627,0.3618173726543786,0.2478110616400466,0.1292518922954291,0.5296301411261537,0.3575709751492049,210.2006922568064,0.0340892033161583,0.0,0.0,0.0333333333333333,72.82,0.0,0.0227272727272727,0.053030303030303,0.0757575757575757,272.29,1.0,0.0833333333333333,0.0,0.0833333333333333,12.25
