PROLIFIC_PID,totalTime,subj2LR_pre,subj2LR_post,subj2p0_4prm,subj2D_4prm,subj2NLL_biasedOC,subj2LRTp_biasedOC,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
63f2e107c4d0bc684b99d2c6,405.341,0.1007261203436385,0.1125938896684699,0.2355402173372367,0.6765781113389486,208.30170280223209,0.0039903450961217,0.2954545454545454,0.0,0.6287878787878788,3.21,0.0,0.0,0.8333333333333334,17.66,0.0
5f43ef4041bb5f11a27aa07e,541.79,0.0589664339372854,0.0174916678137244,0.4146499610274714,0.8544559631919948,206.68508961560156,0.000687984587888,0.0151515151515151,0.0,0.2196969696969697,17.05,0.0,0.1666666666666666,0.1666666666666666,40.69,0.0
5dbf692c2a1dd63f64ef5ae4,506.952,0.2718260435224776,4.53978687024344e-05,-0.9999092042625952,0.9999546021312976,112.87727566753033,3.222161045035377e-45,0.3106060606060606,0.0,0.6363636363636364,8.44,0.0,0.0,0.5,40.78,0.0
5fd8025bcfda8b1165a0b16e,531.762,0.5769425130765635,0.7616920392298548,0.1394353478119741,0.6365433115406832,188.54085003276973,4.69612555871905e-12,0.0151515151515151,0.0,0.1666666666666666,11.18,0.0,0.0,0.1666666666666666,22.04,0.0
60fd933d5461857048f9e74c,439.649,0.0662423448444158,4.53978687024344e-05,0.4048579001841601,0.0195212689051365,187.49319168768744,1.6135436832020769e-12,0.25,0.0,0.3106060606060606,7.17,0.0,0.0,0.0,21.11,0.0
60f75a701ac4cfc5c17cceb7,528.771,0.1234297017777134,0.2009050714630123,-0.266869549875027,0.4454042850727597,204.5487547146869,7.062241005556904e-05,0.0,0.0,0.3712121212121212,7.42,0.0,0.0,0.1666666666666666,17.54,0.0
5e87900b524dca41065df104,336.545,4.53978687024344e-05,0.0480287775032388,0.2471505721959483,0.4927750647619479,205.51237360391556,0.0001962281141577,0.5909090909090909,0.0151515151515151,0.0757575757575757,3.13,0.6666666666666666,0.0,0.6666666666666666,12.15,0.0
5edc0583f16dff0c806bdbb6,420.414,0.1706386235344316,0.0084664040715118,0.7894148090426376,4.53978687024344e-05,152.02779150671918,4.150588023113699e-28,0.3712121212121212,0.0075757575757575,0.5833333333333334,1.59,0.0,0.0,0.3333333333333333,3.62,0.0
608d0831835bd8f85ac9237e,583.844,0.0031759154817071,0.0433222832573473,0.3016675812629255,0.3183513974877037,202.1372198443084,5.609082500339284e-06,0.0984848484848484,0.0,0.0909090909090909,18.75,0.0,0.0,0.0,45.17,0.0
6108027a71236aa28a407666,439.409,0.2860583500688307,0.0664600963857848,-0.3393420154643015,0.3023287930317295,201.159705951352,2.0239248500235267e-06,0.0,0.0,0.3181818181818182,2.01,0.0,0.0,0.5,9.82,0.0
6005fd9c8bbd67931607e518,422.877,4.53978687024344e-05,4.53978687024344e-05,0.8339765737654043,4.53978687024344e-05,149.04182288845786,2.04648087381591e-29,0.2878787878787879,0.0,0.7727272727272727,5.68,0.0,0.0,0.1666666666666666,13.49,0.0
5ee71ce25f11c84a3e909b09,579.666,0.0831960947116229,0.1325623361843162,-0.257316826455037,0.4745021705945626,208.5407560120949,0.0051955119522821,0.1818181818181818,0.0075757575757575,0.4545454545454545,3.62,0.0,0.0,0.0,18.43,0.0
5ec0d47ecf12be4ea2754516,433.187,0.1361748732830648,0.086762728802939,0.3950449551533437,0.201007838712112,195.20085530116668,4.284692384329047e-09,0.5984848484848485,0.0,0.4166666666666667,3.24,0.0,0.0,0.3333333333333333,6.51,0.0
63e5be4daa8fac2e51d4fe91,336.715,0.2620265871376026,4.53978687024344e-05,-0.9445970200260256,0.1611004459200571,184.12812460897928,5.2459978064206597e-14,0.1818181818181818,0.0,0.3636363636363636,4.02,0.0,0.0,0.0,10.02,0.0
60ff4339f5ffb265d16b144f,460.942,0.0702797734816577,4.53978687024344e-05,-0.0884952388546915,0.5208850268281847,210.9318392807846,0.0818423526110048,0.3484848484848485,0.0,0.0681818181818181,15.28,0.0,0.1666666666666666,0.0,35.83,1.0
63ea4e8c0e9a66f5843ed4ac,277.195,0.5195712129383557,4.53978687024344e-05,0.2740936183012956,4.53978687024344e-05,189.13903469816103,8.646079627482031e-12,0.6212121212121212,0.0,0.7727272727272727,2.14,0.1666666666666666,0.0,0.8333333333333334,5.87,1.0
6361769fee0c219b0f1cc480,396.633,4.53978687024344e-05,0.0210035374405153,-0.8559014155149087,7.589496315598391e-05,155.32964921285566,1.1590242003202107e-26,0.1515151515151515,0.0,0.4318181818181818,5.05,0.0,0.0,0.8333333333333334,18.58,0.0
63d13b44f511eff0aef876f2,349.689,0.768612620208369,0.9050509912640798,0.0585825204823415,0.8858165826127109,165.6589928969849,3.913685922995122e-22,0.1515151515151515,0.0,0.4848484848484848,7.25,0.0,0.0,0.0,20.17,0.0
61021c2ad3b0633be797eddf,587.894,0.1785837360210756,4.53978687024344e-05,-0.1469073171986725,0.4720165712598217,207.1766790265532,0.0011692903077222,0.0,0.0075757575757575,0.0151515151515151,15.36,0.0,0.0,0.0,78.61,0.0
5fe354a2e44df4fb4634bbc3,397.853,0.1531264274019467,0.0286553372204743,0.3681634045458501,0.3431353870059396,199.26336667817867,2.826337311885832e-07,0.1136363636363636,0.0,0.3484848484848485,12.01,0.0,0.0,0.0,29.4,0.0
5d5a48a67ca41f0001e97f8b,407.271,4.53978687024344e-05,0.0110625510052533,-0.2783963578009032,4.53978687024344e-05,204.1849688836373,4.809719935192302e-05,0.2575757575757575,0.0,0.1666666666666666,16.33,0.0,0.0,0.1666666666666666,10.74,0.0
5d9303bbc400a90018821b13,351.945,0.2123584425441829,0.1329083652766722,-0.9999092042625952,0.5507207691334701,180.1781369921373,9.481662722355344e-16,0.3863636363636363,0.0,0.4090909090909091,9.2,0.0,0.0,0.0,16.86,1.0
63f77d4f671167ec16eee15c,414.47,0.0531448484698352,0.1242613415625916,0.0499352625240421,0.3557112991881704,209.3644403568596,0.0130469826764537,0.1212121212121212,0.0,0.1969696969696969,4.34,0.0,0.0,0.0,20.32,0.0
63e576170eb086a90644efb4,371.285,0.7452535685517866,0.8337763858371492,0.9999092042625952,0.4278573636838751,176.69346931838757,2.7660265787326578e-17,0.0833333333333333,0.0,0.4924242424242424,2.48,0.0,0.0,0.3333333333333333,15.7,1.0
60d2d061fd054556769ca306,373.885,0.3992058666612482,0.3172231853428718,0.7226999565308418,0.3139380247062326,196.2002143802587,1.1973469758000553e-08,0.1742424242424242,0.0,0.4318181818181818,6.09,0.0,0.0,0.1666666666666666,3.03,0.0
5fb7c9fa2be0a83d8f8913b8,368.783,0.0162177363911597,4.53978687024344e-05,-0.5785721701439724,4.53978687024344e-05,188.91981399586004,6.912875672774023e-12,0.0075757575757575,0.0,0.3939393939393939,2.27,0.0,0.0,0.1666666666666666,13.56,0.0
63bda65b774a91e291c5b1a8,603.434,0.0407470540272382,4.53978687024344e-05,0.2576807398079008,0.0292245647174682,200.7423284659688,1.311038840123478e-06,0.0984848484848484,0.0,0.3409090909090909,10.94,0.0,0.0,0.0,40.09,0.0
63e857fe022e159687d56f41,387.508,4.53978687024344e-05,4.53978687024344e-05,0.9999092042625952,4.53978687024344e-05,73.66910092488396,2.5630634164458462e-62,0.7954545454545454,0.0,0.9621212121212122,9.46,0.0,0.0,0.0,4.25,0.0
5bb94dea3ea7ed00017cb109,458.949,0.2472482273570721,4.53978687024344e-05,-0.2687217564310852,0.6408747835450637,184.91930274398493,1.1732290707022994e-13,0.0,0.0,0.0833333333333333,5.46,0.0,0.0,0.1666666666666666,24.73,0.0
63d73bfc8765da5b8a06f465,889.495,0.1053809749648726,4.53978687024344e-05,0.1448105604882701,0.4216076696040055,204.86040927925924,9.82109351736854e-05,0.0,0.0075757575757575,0.0833333333333333,31.51,0.0,0.1666666666666666,0.1666666666666666,75.31,0.0
628419137c4c3ded72e4874d,493.129,0.1573318092372275,0.0802412035866517,0.206484265324645,0.7607877353050723,208.6393597233364,0.0057952547602636,0.0,0.0,0.2575757575757575,7.07,0.0,0.0,0.3333333333333333,11.61,0.0
63e711bb284d2bc894a057a6,737.706,0.8087727512405091,0.5292478434835692,0.6905602974423914,0.6351040340938078,185.98651666432676,3.476659947465621e-13,0.0,0.0,0.1363636363636363,12.1,0.0,0.0,0.1666666666666666,37.88,0.0
60ed200c728ab881912aac11,501.282,0.5400204907213483,0.0493678710109153,-0.3666432283945653,0.3887847848635057,196.3803624416385,1.44127848223145e-08,0.053030303030303,0.0,0.5227272727272727,31.63,0.0,0.0,0.0,22.43,0.0
63d7ddc0c07dd5787084df8e,418.351,0.1073511960004304,0.0589701610516425,-0.2162901514930384,0.652938010219385,204.6520944263104,7.877696651778657e-05,0.106060606060606,0.0,0.4393939393939394,3.12,0.0,0.0,0.1666666666666666,11.49,0.0
60fd9e6a8312b735fef884d4,729.271,0.0341742332755306,0.1079939584023686,0.2829030981296223,0.2013941471591362,200.9300269426836,1.5936410922851416e-06,0.0,0.0,0.0681818181818181,16.35,0.0,0.0,0.0,51.99,0.0
5e03f8517f08edece67a3137,720.008,0.1190585231463249,0.074785122360071,0.352819114333575,4.53978687024344e-05,187.811760127466,2.232650676009196e-12,0.0303030303030303,0.0227272727272727,0.3333333333333333,38.71,0.0,0.0,0.0,32.73,0.0
61282ca83be28773ac7c421f,961.663,0.6727807077886464,0.8570491143859217,-0.4549212068888733,0.3861257363913283,189.28700575058923,1.0055676571354392e-11,0.0,0.0075757575757575,0.4015151515151515,98.18,0.0,0.1666666666666666,0.1666666666666666,58.62,0.0
6310ceffa120ca2c1fbe1d92,625.906,0.0734510698537929,4.53978687024344e-05,0.5339590668890588,0.0823239063441956,188.0879296261792,2.958808036609966e-12,0.0,0.0,0.1893939393939394,14.62,0.0,0.0,0.5,29.84,0.0
62d78737dcea82e9f96b957c,519.214,4.53978687024344e-05,4.53978687024344e-05,0.4331410885627302,4.53978687024344e-05,190.36191105916657,3.0140062607516386e-11,0.5075757575757576,0.0,0.3181818181818182,9.77,0.0,0.0,0.0,35.27,0.0
63d865b3e3e28b34ec2ed45c,330.253,0.0186557378567166,4.53978687024344e-05,0.7731067320866278,0.9999546021312976,174.4346002463818,2.8046391877158094e-18,0.5984848484848485,0.0,0.5681818181818182,5.4,0.6666666666666666,0.0,0.8333333333333334,14.03,0.0
60fcd5602ff7c8f0866ecd0c,372.939,0.0192480686196009,4.53978687024344e-05,-0.9999092042625952,0.9999546021312976,117.29235306978072,2.724840474097785e-43,0.2727272727272727,0.0,0.4090909090909091,5.38,0.0,0.0,0.1666666666666666,15.42,0.0
631699e51577c995252cf3fc,253.921,0.0227485645012352,4.53978687024344e-05,0.7651379552029138,4.53978687024344e-05,159.14477006206278,5.441636781676611e-25,0.3787878787878788,0.0,0.2575757575757575,0.91,0.3333333333333333,0.0,0.0,1.63,0.0
62d06d1b651d6922f62fab9b,398.975,4.53978687024344e-05,0.0820012931633371,0.0367260797125681,4.53978687024344e-05,208.94871671896937,0.0081775369773368,0.5984848484848485,0.0,0.3636363636363636,2.77,0.0,0.0,0.1666666666666666,29.35,0.0
627ea14463f25dce42e73d51,453.763,0.1994275989167935,0.0203582286278226,0.3507890319936626,0.3254321419307126,199.86405844419863,5.266987496572412e-07,0.4015151515151515,0.0,0.2424242424242424,3.45,0.0,0.1666666666666666,0.1666666666666666,13.11,2.0
5fcecd70db3ccb1a7f9331c9,476.486,0.2305184959240456,0.0517824689855468,-0.017416167656568,0.2082435552828051,196.4257109427876,1.5101599647519643e-08,0.0075757575757575,0.0,0.4924242424242424,11.5,0.0,0.0,0.3333333333333333,44.44,0.0
6338c2127eed17193a7a4d32,424.33,0.0151404779444502,4.53978687024344e-05,0.0591171657320475,4.53978687024344e-05,210.91886829963863,0.0805448912473467,0.5757575757575758,0.0,0.1818181818181818,18.34,0.0,0.0,0.0,24.42,0.0
60aeef267e494909058ef34e,418.209,0.1152331302345613,0.0676551600628289,-0.0246423146448385,0.4622528305179981,211.2999291127415,0.1300631476749,0.5454545454545454,0.0,0.1363636363636363,8.8,0.0,0.0,0.0,16.39,1.0
63ed1fa5c88ecae92bf0c920,510.975,0.8037689257383958,0.7463992711116691,-0.9999092042625952,0.4063033176733661,169.44839526998027,1.804077416213404e-20,0.0,0.0,0.4621212121212121,5.83,0.0,0.0,0.0,23.41,2.0
63d7457dae12d98a8ebd18f6,464.53,0.0188057703842568,4.53978687024344e-05,0.2801956232185303,0.9999546021312976,208.32989184833644,0.0041162113294896,0.0227272727272727,0.0,0.4015151515151515,8.2,0.0,0.0,0.1666666666666666,25.02,0.0
602b3ed14ae791260d6d12c5,330.088,4.53978687024344e-05,4.53978687024344e-05,-0.9999092042625952,0.9999546021312976,123.65809093843342,1.6399190624387903e-40,0.1969696969696969,0.0,0.5757575757575758,1.64,0.0,0.0,0.1666666666666666,11.96,0.0
63d71e67dd0fcccd3cc745b0,478.435,0.0283197264438382,0.0045808952153688,0.6819848829957571,4.53978687024344e-05,169.98101545878188,3.0918321663333345e-20,0.2878787878787879,0.0,0.4393939393939394,12.26,0.0,0.1666666666666666,0.3333333333333333,19.43,6.0
63e573b546bc72bbe9bffc5f,549.771,0.2247795555704982,0.2556404721157395,-0.1508526719750292,0.2386618778054983,197.326270768278,3.819380699404325e-08,0.0,0.0,0.1515151515151515,14.08,0.0,0.0,0.0,25.47,1.0
60f08e2a0d6d27ff93244345,377.922,0.0253953342597963,0.0687796011622855,0.1341286016444185,0.2151003056234779,206.749051763426,0.0007370132418168,0.4015151515151515,0.0,0.2121212121212121,11.96,0.0,0.0,0.1666666666666666,21.08,0.0
5d42abf3c9acd700010c41df,365.708,0.3232934499057439,0.1133516182640613,0.5936551990676995,0.4824018201704487,203.63457428931315,2.6938795347283657e-05,0.3106060606060606,0.0,0.1893939393939394,8.22,0.5,0.0,0.1666666666666666,11.62,0.0
5d5af711bb10640001afd133,465.404,0.0653406270710003,0.1057482626161942,0.9999092042625952,0.8781570208159171,171.28515957166098,1.156694847463415e-19,0.0984848484848484,0.0,0.4318181818181818,7.29,0.0,0.0,0.1666666666666666,11.6,0.0
6150e9017c1b2aa8bf683c32,666.802,0.0345683275661749,4.53978687024344e-05,0.20257782641164,0.999846855161874,211.09790198230223,0.1006126671889765,0.0075757575757575,0.0,0.0378787878787878,21.4,0.0,0.1666666666666666,0.0,38.97,0.0
