PROLIFIC_PID,totalTime,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
62a74b5136555a52d4911cac,459.407,0.32575757575757575,0.0,0.6212121212121212,8.0,0.0,0.0,0.3333333333333333,18.34,0.0
6400f80179f04251a962fd22,447.48,0.007575757575757576,0.0,0.36363636363636365,2.62,0.0,0.0,0.5,13.6,0.0
5fa9fffcf843322ce7456283,467.02,0.007575757575757576,0.0,0.25757575757575757,4.14,0.0,0.0,0.0,15.24,0.0
60cd717e463162435e3b7d46,266.003,0.6893939393939394,0.0,0.5378787878787878,4.2,0.0,0.0,0.0,4.67,0.0
60c837327440575481e333ce,1021.801,0.3712121212121212,0.022727272727272728,0.25,1.58,0.0,0.0,0.0,143.22,0.0
63d69e4d6648b39324fdf0ad,356.718,0.4318181818181818,0.0,0.7651515151515151,6.91,0.0,0.0,0.3333333333333333,13.8,0.0
63153455849b153d56dd81db,793.491,0.3560606060606061,0.0,0.18181818181818182,10.2,0.0,0.0,0.0,36.45,0.0
63fe39cd075bd5283fad495d,352.073,0.2196969696969697,0.0,0.4621212121212121,2.34,0.0,0.0,0.3333333333333333,7.68,0.0
5971640e7ec240000170cb69,302.689,0.7272727272727273,0.0,0.8636363636363636,1.76,0.0,0.0,0.16666666666666666,12.93,0.0
610745dee13497549c9d6fba,516.205,0.0,0.0,0.25757575757575757,5.37,0.0,0.0,0.0,40.72,0.0
63615888b5606b24a845f73e,438.849,0.5378787878787878,0.0,0.6590909090909091,41.59,0.0,0.0,0.8333333333333334,21.43,0.0
6063a00c6fd08d0a972382a4,515.727,0.0,0.007575757575757576,0.14393939393939395,6.07,0.0,0.0,0.5,25.81,0.0
62f94c417a55be0afc4c5a4b,502.501,0.1893939393939394,0.0,0.2196969696969697,20.72,0.0,0.0,0.0,33.22,3.0
605fb0818ad4067b3d99ece0,496.031,0.0,0.0,0.30303030303030304,9.67,0.0,0.0,0.0,31.17,0.0
63d40528f7676637efbd18eb,364.305,0.3106060606060606,0.0,0.21212121212121213,2.92,0.0,0.0,0.16666666666666666,14.85,0.0
5f934f7fdc89a111b5712011,438.316,0.12878787878787878,0.0,0.2727272727272727,5.94,0.0,0.0,0.0,15.32,0.0
5ecbd383243b3438410dae19,494.369,0.09090909090909091,0.0,0.07575757575757576,12.05,0.0,0.16666666666666666,0.0,39.7,2.0
63d7a9346e833b93500723d4,494.206,0.10606060606060606,0.0,0.6893939393939394,22.52,0.0,0.0,0.3333333333333333,29.76,0.0
63d40583fbdb78bfb9b0d3a4,390.252,0.06818181818181818,0.0,0.30303030303030304,5.94,0.0,0.0,0.0,13.02,1.0
63d7d7b654e057b287d2bd9b,403.239,0.15151515151515152,0.0,0.12878787878787878,5.11,0.0,0.0,0.0,8.96,0.0
614fe09fec9ce4a2a415476d,305.289,0.5681818181818182,0.0,0.9772727272727273,2.88,0.0,0.0,0.8333333333333334,6.92,0.0
63ced2da9cad1ae3f98ce914,591.697,0.38636363636363635,0.0,0.8257575757575758,7.15,0.0,0.0,0.16666666666666666,194.31,0.0
60429021c960ed190edaedca,424.247,0.5909090909090909,0.0,0.4318181818181818,9.59,0.0,0.0,0.16666666666666666,26.96,0.0
63f58712a2c1bd62fa7bb352,403.846,0.015151515151515152,0.0,0.2878787878787879,7.03,0.0,0.0,0.0,21.21,0.0
5e7fb4743c00ce69510024fb,602.785,0.0,0.0,0.8636363636363636,14.36,0.0,0.0,0.3333333333333333,26.94,1.0
63d13b5ec81c77c3030c51c5,303.035,0.8636363636363636,0.007575757575757576,0.15151515151515152,1.6,0.5,0.0,0.16666666666666666,4.58,0.0
63d17cf704d2d7053d56b962,265.33,0.7651515151515151,0.0,0.06060606060606061,8.27,0.6666666666666666,0.0,0.6666666666666666,8.46,1.0
63d007388da4ef5b301762f9,469.448,0.21212121212121213,0.0,0.1590909090909091,10.48,0.0,0.0,0.16666666666666666,20.11,0.0
63d53c6bc368b9fa8d33f4cf,384.387,0.7196969696969697,0.0,0.5454545454545454,7.49,0.0,0.0,0.16666666666666666,29.39,0.0
63ea6e6d78fced1e97a149c8,865.582,0.8939393939393939,0.0,0.3181818181818182,1.6,1.0,0.0,0.8333333333333334,2.44,0.0
62dc4a5fef307ee53c61afcc,555.965,0.3939393939393939,0.0,0.3484848484848485,70.67,0.0,0.0,0.16666666666666666,14.71,0.0
63356ce6be65e7962bfc424d,519.621,0.030303030303030304,0.0,0.3939393939393939,6.96,0.0,0.16666666666666666,0.0,14.69,1.0
63ee59dc6e5fbabca14d3d16,476.035,0.07575757575757576,0.0,0.2878787878787879,7.43,0.0,0.0,0.0,13.23,1.0
63d428eb946e85527cfdf058,334.689,0.38636363636363635,0.0,0.16666666666666666,4.25,0.0,0.0,0.0,6.99,0.0
63f79204eb27c9dc523185d9,591.457,0.0,0.0,0.32575757575757575,17.92,0.0,0.16666666666666666,0.3333333333333333,31.96,0.0
5aea7d94a110a00001f7e50e,372.263,0.5681818181818182,0.0,0.7803030303030303,7.7,0.0,0.0,0.3333333333333333,12.02,0.0
63daf5a89c63648ec34664fb,478.793,0.0,0.0,0.6287878787878788,7.57,0.0,0.0,0.3333333333333333,18.61,0.0
636598a7a571403968d03bf2,457.806,0.14393939393939395,0.0,0.6742424242424242,6.28,0.0,0.0,0.0,15.18,0.0
59aae1188cef7d00011f8884,479.683,0.03787878787878788,0.0,0.13636363636363635,11.9,0.0,0.0,0.0,35.75,0.0
63f969ceb2a0b028aa612b33,457.381,0.007575757575757576,0.0,0.5151515151515151,1.0,0.0,0.0,0.3333333333333333,20.95,0.0
63ed9dbc1c7838ffcbb42142,395.168,0.08333333333333333,0.0,0.45454545454545453,1.75,0.0,0.0,0.0,6.74,0.0
615e68b3f55d1cf5f6defc2a,533.578,0.13636363636363635,0.0,0.18181818181818182,15.9,0.0,0.0,0.3333333333333333,33.12,0.0
63ead665638c8546d8c3a962,370.244,0.15151515151515152,0.0,0.45454545454545453,13.35,0.0,0.0,0.0,17.14,0.0
63feb6ae378e8efd6fd318b6,472.462,0.5833333333333334,0.0,0.8636363636363636,16.86,0.0,0.0,0.16666666666666666,16.7,0.0
5c4275e526217400018bf1b4,373.593,0.08333333333333333,0.0,0.3409090909090909,2.4,0.0,0.0,0.0,9.68,1.0
5b65f7935c431c000127ae5f,502.21,0.030303030303030304,0.0,0.19696969696969696,4.42,0.0,0.0,0.3333333333333333,21.99,1.0
60ff5fb6cbf1bb7de9bf2801,531.78,0.4696969696969697,0.0,0.25,24.5,0.0,0.0,0.0,37.7,0.0
5783d80d275be60001358349,560.421,0.045454545454545456,0.007575757575757576,0.4090909090909091,4.54,0.0,0.0,0.0,37.52,0.0
63dafeda84d9a5e684adb6be,378.621,0.0,0.0,0.03787878787878788,1.59,0.0,0.0,0.16666666666666666,12.46,0.0
63f796a016e377d12cff50f1,634.057,0.015151515151515152,0.0,0.5227272727272727,26.26,0.0,0.16666666666666666,0.16666666666666666,39.58,0.0
61038afee6aa0fcfbf968e56,553.496,0.07575757575757576,0.0,0.36363636363636365,22.74,0.0,0.0,0.0,37.81,1.0
63eaa9f8f0637c961dcfc277,496.73,0.0,0.0,0.38636363636363635,8.82,0.0,0.0,0.3333333333333333,10.96,0.0
63ead6f452e11793b2f8dab8,828.857,0.4696969696969697,0.0,0.6666666666666666,9.35,0.0,0.0,0.16666666666666666,46.49,0.0
63f7eb4fd0c75f760998818c,424.568,0.13636363636363635,0.0,0.22727272727272727,2.16,0.0,0.0,0.16666666666666666,16.31,0.0
63d18e630e39bc97ef16152b,549.542,0.0,0.0,0.22727272727272727,15.47,0.0,0.0,0.0,30.48,0.0
6400df3b4bd1fb13b52727fe,391.232,0.25,0.007575757575757576,0.5833333333333334,39.65,0.0,0.0,0.16666666666666666,12.79,0.0
62e19208352cd518d7b2f085,567.797,0.0,0.0,0.4166666666666667,62.19,0.0,0.0,0.0,22.89,0.0
63f77927711e9d061dbec33c,416.182,0.11363636363636363,0.0,0.3560606060606061,12.54,0.0,0.0,0.3333333333333333,13.05,0.0
5e535a49ac9ed13700f62def,1356.559,0.07575757575757576,0.007575757575757576,0.22727272727272727,18.17,0.0,0.0,0.5,516.31,0.0
63fd6f98e4a77457f1b36b9a,759.811,0.0,0.007575757575757576,0.13636363636363635,15.53,0.0,0.16666666666666666,0.16666666666666666,34.36,0.0
5d1b0776e1c05200018b582d,861.694,0.045454545454545456,0.0,0.05303030303030303,13.66,0.0,0.0,0.8333333333333334,31.06,1.0
5c5f525806006e0001db95d2,943.97,0.030303030303030304,0.0,0.4015151515151515,1.27,0.0,0.0,0.0,6.08,0.0
60ae62a5004d7bdf5428bb95,995.674,0.06818181818181818,0.0,0.4621212121212121,22.65,0.0,0.16666666666666666,0.0,109.56,0.0
63dc7c4191d5e30193f1db36,407.845,0.3560606060606061,0.0,0.8484848484848485,9.36,0.0,0.0,0.3333333333333333,10.14,0.0
5b1a3fa488ee7400012aef74,963.018,0.0,0.030303030303030304,0.3560606060606061,87.54,0.0,0.0,0.3333333333333333,44.55,0.0
582009dd87f6b90001f13e40,380.932,0.4621212121212121,0.0,0.4772727272727273,6.27,0.0,0.0,0.0,16.55,0.0
5722c95274e7ff0011a6f011,413.637,0.18181818181818182,0.0,0.5227272727272727,2.99,0.0,0.0,0.0,21.43,0.0
6340d2fa46f2d707e146b63b,451.886,0.03787878787878788,0.0,0.32575757575757575,4.44,0.0,0.0,0.0,7.81,0.0
610940bbdb7795c3be364375,311.084,0.3181818181818182,0.0,0.48484848484848486,1.67,0.0,0.0,0.3333333333333333,11.59,1.0
633471b7c7b5fa52a0a407a7,337.246,0.45454545454545453,0.0,0.24242424242424243,2.78,0.0,0.0,0.0,8.75,0.0
5f4000a47ed89c0e7f2e3760,357.542,0.10606060606060606,0.0,0.44696969696969696,2.15,0.0,0.0,0.3333333333333333,15.26,1.0
62fd76d3f0824c29d4b1e6bd,407.726,0.5,0.0,0.5151515151515151,12.9,0.0,0.0,0.0,29.93,0.0
5d3bcf190e510a001b3df200,372.097,0.3333333333333333,0.0,0.12878787878787878,3.19,0.0,0.0,0.0,8.77,1.0
63f68fcc9f84b736270f0e8e,315.623,0.42424242424242425,0.0,0.4090909090909091,2.27,0.6666666666666666,0.0,0.8333333333333334,8.02,0.0
60fdbd3afcd943b7119d6f4a,477.442,0.007575757575757576,0.0,0.21212121212121213,2.76,0.0,0.0,0.0,19.62,0.0
63d40e3588ba6ef2a3ce7c37,373.972,0.6136363636363636,0.0,0.5757575757575758,12.24,0.0,0.0,0.5,19.03,1.0
5d13e3e6e51708001a43fa66,489.085,0.08333333333333333,0.0,0.48484848484848486,36.4,0.0,0.0,0.16666666666666666,21.03,0.0
5f932e6a3ceaf50d5768745b,267.685,0.5378787878787878,0.0,0.24242424242424243,5.27,0.0,0.0,0.0,5.42,0.0
62951043176ada9a9de2faa4,359.587,0.06818181818181818,0.0,0.18181818181818182,4.14,0.0,0.0,0.16666666666666666,8.5,0.0
63d82d20ed2b67b4f77f1fc7,408.135,0.5454545454545454,0.0,0.6212121212121212,38.72,0.5,0.0,0.8333333333333334,16.32,1.0
6108cd48a97ffccb0e7e518c,570.882,0.045454545454545456,0.007575757575757576,0.22727272727272727,6.79,0.0,0.0,0.16666666666666666,23.17,0.0
63d85999228b7d6b636dd96c,603.39,0.3181818181818182,0.09090909090909091,0.36363636363636365,7.04,0.16666666666666666,0.0,0.8333333333333334,7.96,0.0
5fb3d39a2ceaab00087faddb,386.115,0.3787878787878788,0.0,0.44696969696969696,7.79,0.0,0.0,0.16666666666666666,19.03,0.0
63d13bce0971871b9ff88f56,287.899,0.6818181818181818,0.0,0.5151515151515151,3.15,0.0,0.0,0.0,6.52,1.0
63d7a8a2591096e22405d64a,290.262,0.7272727272727273,0.0,0.4166666666666667,1.6,0.0,0.0,0.8333333333333334,2.36,0.0
63d7edbef6596097994e730e,357.48,0.26515151515151514,0.0,0.6363636363636364,8.32,0.0,0.0,0.8333333333333334,15.62,0.0
60761cf3cc35a2a9b127b414,347.764,0.07575757575757576,0.0,0.38636363636363635,2.41,0.0,0.0,0.16666666666666666,6.63,0.0
63cedc8a97a0bb604736baea,311.637,0.6136363636363636,0.0,0.22727272727272727,3.89,0.0,0.0,0.16666666666666666,11.18,0.0
63f93d2de413ad49cf0dbff1,439.845,0.0,0.0,0.3409090909090909,3.59,0.0,0.0,0.16666666666666666,9.78,0.0
61006f43a84b82fb439d7cba,443.581,0.06818181818181818,0.0,0.2727272727272727,5.14,0.0,0.0,0.3333333333333333,13.98,0.0
63ed4bdcb1977e991fe4f095,378.558,0.42424242424242425,0.0,0.5757575757575758,6.35,0.0,0.0,0.0,23.52,2.0
63ea4164c5b33a0d13129c84,305.572,0.15151515151515152,0.0,0.9924242424242424,1.1,0.0,0.0,0.8333333333333334,2.02,0.0
613e002e81f4b2409b531dbd,687.321,0.015151515151515152,0.0,0.17424242424242425,13.29,0.0,0.16666666666666666,0.3333333333333333,27.7,0.0
63f3a6b6d4c4d564638f38ca,340.398,0.05303030303030303,0.0,0.4166666666666667,5.03,0.0,0.0,0.3333333333333333,16.15,1.0
55e7221441988f000b75cc7a,576.794,0.03787878787878788,0.0,0.5909090909090909,8.32,0.0,0.0,0.16666666666666666,24.49,0.0
6400f1783058946c2b4780cd,468.982,0.22727272727272727,0.0,0.08333333333333333,9.01,0.0,0.0,0.16666666666666666,31.47,1.0
5fd6ebe9b77a3d65df0c0674,579.694,0.09848484848484848,0.0,0.38636363636363635,20.89,0.0,0.0,0.16666666666666666,32.7,0.0
60cfdcfdf8a3c6c42dad17d3,284.209,0.5984848484848485,0.0,0.4621212121212121,1.9,0.0,0.0,0.16666666666666666,12.42,0.0
5c95a379a314c70012bbd4bf,460.817,0.08333333333333333,0.0,0.32575757575757575,11.53,0.0,0.0,0.16666666666666666,24.44,0.0
63e55908254a436361a6787b,311.503,0.22727272727272727,0.0,0.6060606060606061,2.02,0.0,0.0,0.8333333333333334,4.66,0.0
62aa4aba6960dfb1b61f7583,435.648,0.2196969696969697,0.0,0.7121212121212122,5.05,0.0,0.0,0.16666666666666666,8.61,0.0
63dcc00d97b599698e60a1a6,583.619,0.5606060606060606,0.0,0.3106060606060606,14.32,0.0,0.0,0.0,20.53,3.0
63bef4ddef5b4d7295effbbd,320.975,0.696969696969697,0.0,0.45454545454545453,1.5,0.0,0.0,0.16666666666666666,7.78,0.0
5f5834134283933a1c3b42d0,492.639,0.1590909090909091,0.0,0.5075757575757576,17.75,0.0,0.0,0.0,36.61,0.0
6092dea4efd6d61350f0fdbf,382.153,0.08333333333333333,0.0,0.38636363636363635,2.79,0.0,0.0,0.0,8.94,0.0
60fcdd3be2ae9576df065728,436.738,0.05303030303030303,0.0,0.17424242424242425,6.7,0.0,0.0,0.16666666666666666,15.58,1.0
63ea4301f63c1d26f0ff83e9,391.848,0.045454545454545456,0.0,0.30303030303030304,3.02,0.0,0.0,0.0,16.75,0.0
63bd8be8f8c532da7bb5431e,511.136,0.26515151515151514,0.0,0.5833333333333334,14.02,0.0,0.0,0.0,38.69,0.0
63b6be60f23fd8e0399f668c,477.424,0.48484848484848486,0.0,0.15151515151515152,23.15,0.0,0.0,0.0,46.51,0.0
63f3a7e45f338798fd025d99,382.881,0.44696969696969696,0.0,0.49242424242424243,3.16,0.0,0.0,0.0,17.56,0.0
6105338a15c74e8435e95c71,370.891,0.5984848484848485,0.0,0.12121212121212122,5.61,0.0,0.0,0.3333333333333333,22.77,0.0
63d7a6a997f03198526a1941,633.993,0.2196969696969697,0.0,0.12121212121212122,14.04,0.0,0.0,0.5,29.5,0.0
631b428359f449b8159625f8,554.047,0.19696969696969696,0.007575757575757576,0.9924242424242424,15.08,0.0,0.0,0.0,28.44,0.0
631381096e95278a3f97fed4,676.432,0.26515151515151514,0.0,0.16666666666666666,52.3,0.0,0.0,0.0,47.81,0.0
6144bf2539bc8f85335af4be,525.09,0.0,0.0,0.1893939393939394,11.85,0.0,0.0,0.0,29.82,0.0
63f049c2d78b2bc822a16dac,534.309,0.007575757575757576,0.0,0.4393939393939394,21.24,0.0,0.0,0.16666666666666666,28.72,1.0
63d1819e544fa53e891614ec,537.832,0.36363636363636365,0.0,0.4090909090909091,17.47,0.0,0.0,0.0,13.49,0.0
63ea63669423c84daf2c5dbd,768.074,0.48484848484848486,0.015151515151515152,0.4318181818181818,52.93,0.0,0.0,0.3333333333333333,14.94,1.0
63f791c69ca73d3460eeb2d9,710.366,0.022727272727272728,0.0,0.4696969696969697,11.42,0.0,0.0,0.0,16.77,0.0
60fd80b85dd6b22f66d16822,360.863,0.25,0.0,0.06060606060606061,3.84,0.0,0.0,0.0,15.2,0.0
5ad2c8334d061300011b1985,389.372,0.5303030303030303,0.0,0.7803030303030303,4.39,0.0,0.0,0.0,11.73,1.0
63d9f41910c61f3eb102079f,600.368,0.015151515151515152,0.0,0.3181818181818182,11.21,0.0,0.0,0.0,42.81,0.0
570fa921f895a7000f38ca6f,463.548,0.3484848484848485,0.0,0.553030303030303,5.12,0.0,0.0,0.0,16.57,0.0
63d404f4eaf69448ef9e09e6,495.974,0.0,0.007575757575757576,0.22727272727272727,4.38,0.0,0.3333333333333333,0.0,18.72,3.0
63d000d62878aa92b833c5fc,483.007,0.48484848484848486,0.0,0.26515151515151514,8.65,0.0,0.0,0.3333333333333333,77.0,0.0
63212cf14928ea89262e9f24,584.922,0.3333333333333333,0.007575757575757576,0.4166666666666667,45.04,0.0,0.0,0.3333333333333333,27.12,3.0
5c047357d30e3200016dd9fa,337.164,0.38636363636363635,0.0,0.7272727272727273,1.67,0.0,0.16666666666666666,0.3333333333333333,14.53,0.0
61509f0576598bbf74387211,325.773,0.25,0.0,0.26515151515151514,1.93,0.0,0.0,0.0,4.47,0.0
5df5b9f661721940c46c3cd3,363.497,0.21212121212121213,0.0,0.23484848484848486,3.15,0.0,0.0,0.0,16.42,2.0
62ded68be9e12bf448a7ffdb,299.796,0.7196969696969697,0.0,0.3106060606060606,11.26,0.0,0.0,0.16666666666666666,24.08,1.0
61650ba8e42101c561bf7335,520.499,0.3787878787878788,0.0,0.17424242424242425,14.54,0.0,0.0,0.0,41.1,0.0
63e5c56c4ddeee504b9fa17f,745.734,0.06818181818181818,0.007575757575757576,0.25757575757575757,2.8,0.0,0.0,0.0,22.18,2.0
63e5ffdf639ebdcf35aacb09,479.701,0.12121212121212122,0.0,0.23484848484848486,12.01,0.0,0.0,0.16666666666666666,16.57,0.0
61086469e5457fed4f164b8e,615.297,0.23484848484848486,0.0,0.07575757575757576,24.24,0.0,0.0,0.0,40.61,0.0
5fee456f8929f014481adff9,601.134,0.6439393939393939,0.007575757575757576,0.9696969696969697,181.59,0.0,0.16666666666666666,0.3333333333333333,27.93,0.0
611401411bf1ede5a4d85bdc,377.541,0.06818181818181818,0.0,0.3333333333333333,9.01,0.0,0.0,0.3333333333333333,14.76,0.0
636182d3f52ff78fc3f7de50,467.554,0.5454545454545454,0.007575757575757576,0.26515151515151514,8.37,0.0,0.0,0.16666666666666666,42.12,1.0
63d7a0c6fe36d852418ac97a,377.914,0.6060606060606061,0.0,0.45454545454545453,7.61,0.0,0.0,0.16666666666666666,32.14,0.0
63d12f8c48b235842187c959,267.097,0.8409090909090909,0.0,0.3181818181818182,23.12,0.3333333333333333,0.0,0.3333333333333333,4.68,0.0
5d1ce77cbac9bf001a4954f7,377.692,0.05303030303030303,0.0,0.16666666666666666,2.08,0.0,0.0,0.16666666666666666,10.96,0.0
5ec0aeb3d216ee36d856ead2,386.011,0.03787878787878788,0.0,0.3106060606060606,10.18,0.0,0.0,0.16666666666666666,15.56,0.0
640377e3d569a80850182891,367.567,0.29545454545454547,0.0,0.4393939393939394,1.34,0.0,0.0,0.5,14.03,0.0
611d4519393cabb9a4a46ebd,533.999,0.0,0.0,0.25,10.82,0.0,0.0,0.16666666666666666,26.7,0.0
5a983a931ade740001b8ea50,450.144,0.022727272727272728,0.0,0.4015151515151515,4.93,0.0,0.0,0.16666666666666666,25.42,1.0
64015b86a1764cf737326eb7,433.802,0.3712121212121212,0.0,0.22727272727272727,8.48,0.0,0.0,0.0,29.29,0.0
60ce8efd3dc93c8607362691,393.362,0.4090909090909091,0.0,0.7272727272727273,2.62,0.0,0.0,0.5,3.56,2.0
62715bfe8dcc19e21152dce0,499.376,0.5757575757575758,0.0,0.3560606060606061,12.86,0.0,0.0,0.0,33.54,1.0
63f807017a338dfff169fea8,626.48,0.0,0.0,0.19696969696969696,6.55,0.0,0.0,0.16666666666666666,31.38,0.0
63d89eb9781fd5479e5c175a,472.751,0.030303030303030304,0.0,0.3939393939393939,9.77,0.0,0.0,0.0,22.24,0.0
5bf0cb0411439b000168edda,355.45,0.06818181818181818,0.0,0.4393939393939394,1.54,0.0,0.0,0.5,4.51,1.0
64077ddd11208afe2bec171a,515.264,0.12878787878787878,0.0,0.32575757575757575,7.73,0.0,0.0,0.0,13.17,0.0
5c9bfbfa325c3d001ad360a8,1126.03,0.17424242424242425,0.015151515151515152,0.9242424242424242,17.97,0.0,0.0,0.5,252.42,1.0
6400f8f41e203f131c68b79f,403.017,0.3560606060606061,0.0,0.2727272727272727,5.14,0.0,0.0,0.0,44.95,0.0
6401094035971e9972e06328,588.639,0.0,0.0,0.4015151515151515,10.72,0.0,0.16666666666666666,0.16666666666666666,42.35,0.0
63ecff07b619306f41db42fa,336.266,0.5833333333333334,0.0,0.4772727272727273,19.63,0.0,0.0,0.6666666666666666,15.41,1.0
604945573fc8844cdd15b9bf,468.997,0.0,0.0,0.38636363636363635,8.12,0.0,0.0,0.0,22.54,0.0
580777dd827ca10001db494b,425.671,0.0,0.0,0.22727272727272727,4.0,0.0,0.0,0.16666666666666666,19.42,0.0
5ede9b80b8a141131edabbe1,561.119,0.022727272727272728,0.015151515151515152,0.25,26.45,0.0,0.0,0.0,42.65,0.0
6110ac49fa97e0c2c87223a2,519.85,0.015151515151515152,0.022727272727272728,0.17424242424242425,8.79,0.0,0.0,0.16666666666666666,10.11,0.0
63bc9e8cd8106f8d94c636d4,372.137,0.1893939393939394,0.0,0.5151515151515151,5.64,0.0,0.0,0.0,20.85,1.0
63fac97f0d4e8f6bfd753d90,304.111,0.5833333333333334,0.0,0.5303030303030303,3.02,0.0,0.0,0.0,16.3,0.0
6400e07f37c248e81cbc9d41,476.197,0.0,0.0,0.42424242424242425,4.65,0.0,0.0,0.0,15.64,0.0
63df609cf58947e964792bb6,300.446,0.7045454545454546,0.0,0.3484848484848485,1.9,0.0,0.0,0.16666666666666666,10.91,0.0
6156a0460b95fa57be8312c4,430.376,0.4015151515151515,0.0,0.14393939393939395,13.42,0.0,0.0,0.0,18.6,0.0
63b6e5e23b31a38790ff1ce2,373.681,0.19696969696969696,0.0,0.4772727272727273,2.78,0.0,0.0,0.0,13.79,0.0
60fc9ce95a59b3400b38e2a7,548.702,0.007575757575757576,0.0,0.42424242424242425,9.53,0.0,0.0,0.0,32.83,0.0
6276b88b3b4036b3f0ca289b,461.487,0.30303030303030304,0.007575757575757576,0.49242424242424243,4.19,0.0,0.0,0.16666666666666666,28.49,0.0
63034df51d918e1e3b97e5ce,731.497,0.015151515151515152,0.007575757575757576,0.18181818181818182,18.88,0.0,0.0,0.0,57.7,1.0
63fffd232a889b722046523c,487.525,0.015151515151515152,0.0,0.007575757575757576,15.0,0.0,0.0,0.0,44.22,0.0
63d1834e69a637cd32f16634,263.983,0.9696969696969697,0.0,0.3787878787878788,4.37,0.0,0.0,0.16666666666666666,3.81,0.0
63d420b1d5b7dc6a3a4c50aa,526.257,0.10606060606060606,0.0,0.26515151515151514,16.12,0.0,0.0,0.0,40.02,0.0
63e316f79fdeba5ba50385e1,510.96,0.14393939393939395,0.0,0.30303030303030304,14.96,0.0,0.0,0.0,24.44,0.0
5f19fbbb7767270c32464eb5,477.169,0.42424242424242425,0.0,0.4166666666666667,12.15,0.0,0.16666666666666666,0.0,33.8,0.0
63d3fb1c82d319ac2f752d80,448.026,0.16666666666666666,0.0,0.5303030303030303,4.4,0.0,0.0,0.0,12.51,0.0
611343092396f1d9ed7018ad,535.206,0.015151515151515152,0.015151515151515152,0.2196969696969697,7.6,0.0,0.0,0.0,25.62,0.0
60fcd9368e8d2b8740cf9251,785.425,0.030303030303030304,0.0,0.10606060606060606,136.78,0.0,0.0,0.16666666666666666,84.44,0.0
641ec1a9d9fe8a0941e39862,376.654,0.22727272727272727,0.0,0.3181818181818182,2.97,0.0,0.0,0.16666666666666666,5.13,0.0
5b608617208f1c000100bdeb,455.84,0.03787878787878788,0.0,0.4621212121212121,5.88,0.0,0.0,0.8333333333333334,16.71,0.0
63f78c9346da47f7f8f3aef9,297.398,0.2878787878787879,0.0,0.5606060606060606,1.84,0.0,0.0,0.0,7.68,1.0
6320e37620d067c7d322246a,504.959,0.08333333333333333,0.0,0.3939393939393939,19.45,0.0,0.0,0.16666666666666666,33.46,0.0
63dd3dd2593c92be97d8dbde,348.807,0.5681818181818182,0.0,0.9318181818181818,8.48,0.0,0.0,0.3333333333333333,16.26,0.0
5bfb5784a66aa500019dabef,441.12,0.0,0.0,0.30303030303030304,22.48,0.0,0.0,0.16666666666666666,16.58,0.0
6400caf68d8b75041e36f702,713.165,0.07575757575757576,0.045454545454545456,0.32575757575757575,26.0,0.0,0.0,0.16666666666666666,13.08,0.0
610c736500a4b33398fef94f,417.421,0.0,0.0,0.19696969696969696,7.6,0.0,0.0,0.3333333333333333,28.3,0.0
63174f52c207f299e8f8dc08,457.17,0.0,0.0,0.23484848484848486,5.19,0.0,0.0,0.0,17.39,0.0
631ce86c7a3ce20f628bae05,463.268,0.1590909090909091,0.0,0.4166666666666667,3.36,0.0,0.0,0.16666666666666666,14.5,2.0
63f7b890b9c9e7b19a2e9281,349.272,0.3939393939393939,0.0,0.21212121212121213,7.74,0.0,0.0,0.0,15.47,0.0
5f507fb3e29c991f68f5879a,408.587,0.022727272727272728,0.0,0.10606060606060606,5.74,0.0,0.0,0.0,8.19,0.0
5d69d7e23aed95001b1aa05c,420.282,0.022727272727272728,0.0,0.4166666666666667,3.7,0.0,0.0,0.16666666666666666,7.7,1.0
5766d2f7fdff7a0001c1285b,438.005,0.14393939393939395,0.0,0.7196969696969697,84.82,0.0,0.0,0.3333333333333333,7.82,0.0
6127e94c6abf253c484b38b7,356.908,0.26515151515151514,0.0,0.36363636363636365,4.25,0.0,0.0,0.0,17.44,0.0
6400dc45648545e7ca8f35a6,504.731,0.11363636363636363,0.0,0.4621212121212121,7.62,0.0,0.0,0.0,19.93,0.0
631e8c52a408a788b7e62e11,379.022,0.19696969696969696,0.015151515151515152,0.6439393939393939,2.94,0.0,0.0,0.0,11.94,0.0
5f721a81ee2a860fe028a8a4,926.632,0.030303030303030304,0.007575757575757576,0.4696969696969697,18.28,0.0,0.0,0.16666666666666666,40.82,1.0
63ea5b93d1c6d38e1f57dcfa,405.089,0.29545454545454547,0.0,0.45454545454545453,4.88,0.0,0.0,0.5,18.4,1.0
6400d9235287137e7b62fd29,389.938,0.2727272727272727,0.015151515151515152,0.32575757575757575,2.58,0.0,0.0,0.16666666666666666,8.35,0.0
63ee5e103b44d07673cc8bd6,295.246,0.3712121212121212,0.0,0.3181818181818182,1.33,0.0,0.0,0.5,7.76,1.0
64141beda1cef49212be9b6c,298.977,0.8787878787878788,0.0,0.20454545454545456,2.63,0.16666666666666666,0.0,0.16666666666666666,11.64,1.0
63210b26bd58960c97b47ddc,507.383,0.045454545454545456,0.0,0.2878787878787879,9.05,0.0,0.0,0.16666666666666666,8.74,4.0
