PROLIFIC_PID,totalTime,subjLR,subjNLL,subjLRTp,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
63f93d2de413ad49cf0dbff1,439.845,0.01290828533099603,212.07741163331144,0.3906925095488051,0.0,0.0,0.3409090909090909,3.59,0.0,0.0,0.16666666666666666,9.78,0.0
61006f43a84b82fb439d7cba,443.581,0.0846928958133271,209.04111776808531,0.00906805825952272,0.06818181818181818,0.0,0.2727272727272727,5.14,0.0,0.0,0.3333333333333333,13.98,0.0
63ed4bdcb1977e991fe4f095,378.558,4.5397868702434395e-05,212.45815116879817,1.0,0.42424242424242425,0.0,0.5757575757575758,6.35,0.0,0.0,0.0,23.52,2.0
63ea4164c5b33a0d13129c84,305.572,0.03707088574000714,210.43223957410078,0.04477405504767785,0.15151515151515152,0.0,0.9924242424242424,1.1,0.0,0.0,0.8333333333333334,2.02,0.0
613e002e81f4b2409b531dbd,687.321,4.5397868702434395e-05,212.44893720085054,1.0,0.015151515151515152,0.0,0.17424242424242425,13.29,0.0,0.16666666666666666,0.3333333333333333,27.7,0.0
63f3a6b6d4c4d564638f38ca,340.398,0.2545249636533985,162.55035858749883,1.6936737300512567e-23,0.05303030303030303,0.0,0.4166666666666667,5.03,0.0,0.0,0.3333333333333333,16.15,1.0
55e7221441988f000b75cc7a,576.794,0.09095710986630998,205.84127739592185,0.000278599945935624,0.03787878787878788,0.0,0.5909090909090909,8.32,0.0,0.0,0.16666666666666666,24.49,0.0
6400f1783058946c2b4780cd,468.982,0.011289779623086391,212.06829840363324,0.38489400275755925,0.22727272727272727,0.0,0.08333333333333333,9.01,0.0,0.0,0.16666666666666666,31.47,1.0
5fd6ebe9b77a3d65df0c0674,579.694,0.07397526005116682,199.64982424661804,4.217931288363979e-07,0.09848484848484848,0.0,0.38636363636363635,20.89,0.0,0.0,0.16666666666666666,32.7,0.0
60cfdcfdf8a3c6c42dad17d3,284.209,0.03819165830249306,209.68859305613805,0.01886029616081915,0.5984848484848485,0.0,0.4621212121212121,1.9,0.0,0.0,0.16666666666666666,12.42,0.0
5c95a379a314c70012bbd4bf,460.817,0.08819118217953381,203.06507160705755,1.4813007824661617e-05,0.08333333333333333,0.0,0.32575757575757575,11.53,0.0,0.0,0.16666666666666666,24.44,0.0
63e55908254a436361a6787b,311.503,0.41964187352677174,170.02375358368022,3.2284244363079783e-20,0.22727272727272727,0.0,0.6060606060606061,2.02,0.0,0.0,0.8333333333333334,4.66,0.0
62aa4aba6960dfb1b61f7583,435.648,0.1371330917838311,203.95244472333957,3.7642195959215586e-05,0.2196969696969697,0.0,0.7121212121212122,5.05,0.0,0.0,0.16666666666666666,8.61,0.0
63dcc00d97b599698e60a1a6,583.619,4.5397868702434395e-05,212.45279982739325,1.0,0.5606060606060606,0.0,0.3106060606060606,14.32,0.0,0.0,0.0,20.53,3.0
63bef4ddef5b4d7295effbbd,320.975,4.5397868702434395e-05,212.44735017710522,1.0,0.696969696969697,0.0,0.45454545454545453,1.5,0.0,0.0,0.16666666666666666,7.78,0.0
5f5834134283933a1c3b42d0,492.639,0.24744960474389863,168.32433903728432,5.788976327450374e-21,0.1590909090909091,0.0,0.5075757575757576,17.75,0.0,0.0,0.0,36.61,0.0
6092dea4efd6d61350f0fdbf,382.153,0.08173641707167617,208.1493201290312,0.0033746343425492217,0.08333333333333333,0.0,0.38636363636363635,2.79,0.0,0.0,0.0,8.94,0.0
60fcdd3be2ae9576df065728,436.738,4.5397868702434395e-05,212.44685537417072,1.0,0.05303030303030303,0.0,0.17424242424242425,6.7,0.0,0.0,0.16666666666666666,15.58,1.0
63ea4301f63c1d26f0ff83e9,391.848,4.5397868702434395e-05,212.447985102233,1.0,0.045454545454545456,0.0,0.30303030303030304,3.02,0.0,0.0,0.0,16.75,0.0
63bd8be8f8c532da7bb5431e,511.136,4.5397868702434395e-05,212.44662663731617,1.0,0.26515151515151514,0.0,0.5833333333333334,14.02,0.0,0.0,0.0,38.69,0.0
63b6be60f23fd8e0399f668c,477.424,0.019784553529242115,211.83925769674278,0.2707203285580198,0.48484848484848486,0.0,0.15151515151515152,23.15,0.0,0.0,0.0,46.51,0.0
63f3a7e45f338798fd025d99,382.881,0.014169201498019677,212.24958659295908,0.5310218668983777,0.44696969696969696,0.0,0.49242424242424243,3.16,0.0,0.0,0.0,17.56,0.0
6105338a15c74e8435e95c71,370.891,0.05231572573369775,208.9987418664732,0.00864794741410925,0.5984848484848485,0.0,0.12121212121212122,5.61,0.0,0.0,0.3333333333333333,22.77,0.0
63d7a6a997f03198526a1941,633.993,0.017462873491611835,211.987393951547,0.3383110660209,0.2196969696969697,0.0,0.12121212121212122,14.04,0.0,0.0,0.5,29.5,0.0
631b428359f449b8159625f8,554.047,0.10234242078263957,199.1373809616373,2.4807116397845356e-07,0.19696969696969696,0.007575757575757576,0.9924242424242424,15.08,0.0,0.0,0.0,28.44,0.0
631381096e95278a3f97fed4,676.432,0.048782081150858574,211.85315952835043,0.27628171728072015,0.26515151515151514,0.0,0.16666666666666666,52.3,0.0,0.0,0.0,47.81,0.0
6144bf2539bc8f85335af4be,525.09,0.11446479167830759,188.3376256560126,3.816909499151865e-12,0.0,0.0,0.1893939393939394,11.85,0.0,0.0,0.0,29.82,0.0
63f049c2d78b2bc822a16dac,534.309,0.15653454607659315,183.278037268738,2.2101579268645904e-14,0.007575757575757576,0.0,0.4393939393939394,21.24,0.0,0.0,0.16666666666666666,28.72,1.0
63d1819e544fa53e891614ec,537.832,4.5397868702434395e-05,212.4462174953144,1.0,0.36363636363636365,0.0,0.4090909090909091,17.47,0.0,0.0,0.0,13.49,0.0
63ea63669423c84daf2c5dbd,768.074,0.010155297975930197,212.31124829365137,0.6039278745515433,0.48484848484848486,0.015151515151515152,0.4318181818181818,52.93,0.0,0.0,0.3333333333333333,14.94,1.0
63f791c69ca73d3460eeb2d9,710.366,0.28576290834631146,157.39550599272692,9.314201973368631e-26,0.022727272727272728,0.0,0.4696969696969697,11.42,0.0,0.0,0.0,16.77,0.0
60fd80b85dd6b22f66d16822,360.863,4.5397868702434395e-05,212.44753213549885,1.0,0.25,0.0,0.06060606060606061,3.84,0.0,0.0,0.0,15.2,0.0
5ad2c8334d061300011b1985,389.372,4.5397868702434395e-05,212.44690104639088,1.0,0.5303030303030303,0.0,0.7803030303030303,4.39,0.0,0.0,0.0,11.73,1.0
63d9f41910c61f3eb102079f,600.368,0.05492023095609605,206.64669108779634,0.0006601473560347866,0.015151515151515152,0.0,0.3181818181818182,11.21,0.0,0.0,0.0,42.81,0.0
570fa921f895a7000f38ca6f,463.548,4.5397868702434395e-05,212.44962339407806,1.0,0.3484848484848485,0.0,0.553030303030303,5.12,0.0,0.0,0.0,16.57,0.0
63d404f4eaf69448ef9e09e6,495.974,0.11908055420425824,187.83835010440836,2.294005702550757e-12,0.0,0.007575757575757576,0.22727272727272727,4.38,0.0,0.3333333333333333,0.0,18.72,3.0
63d000d62878aa92b833c5fc,483.007,0.0003475084872420374,212.44563071957958,0.985128424730867,0.48484848484848486,0.0,0.26515151515151514,8.65,0.0,0.0,0.3333333333333333,77.0,0.0
63212cf14928ea89262e9f24,584.922,0.00758721496270009,212.24063384098247,0.5217963761906181,0.3333333333333333,0.007575757575757576,0.4166666666666667,45.04,0.0,0.0,0.3333333333333333,27.12,3.0
5c047357d30e3200016dd9fa,337.164,0.09488407885387519,195.65451561202468,6.830177189623263e-09,0.38636363636363635,0.0,0.7272727272727273,1.67,0.0,0.16666666666666666,0.3333333333333333,14.53,0.0
61509f0576598bbf74387211,325.773,0.2064494160070818,174.6022759118595,3.3237919257950956e-18,0.25,0.0,0.26515151515151514,1.93,0.0,0.0,0.0,4.47,0.0
5df5b9f661721940c46c3cd3,363.497,0.006260440345477167,212.37262768815356,0.7020447222928989,0.21212121212121213,0.0,0.23484848484848486,3.15,0.0,0.0,0.0,16.42,2.0
62ded68be9e12bf448a7ffdb,299.796,4.5397868702434395e-05,212.4520252298005,1.0,0.7196969696969697,0.0,0.3106060606060606,11.26,0.0,0.0,0.16666666666666666,24.08,1.0
61650ba8e42101c561bf7335,520.499,0.009181238300960407,212.31338513115665,0.6068152754322945,0.3787878787878788,0.0,0.17424242424242425,14.54,0.0,0.0,0.0,41.1,0.0
63e5c56c4ddeee504b9fa17f,745.734,0.2310880566595084,186.27636509605415,4.67036002078726e-13,0.06818181818181818,0.007575757575757576,0.25757575757575757,2.8,0.0,0.0,0.0,22.18,2.0
63e5ffdf639ebdcf35aacb09,479.701,0.1181679541771667,203.40109773417345,2.10770056070431e-05,0.12121212121212122,0.0,0.23484848484848486,12.01,0.0,0.0,0.16666666666666666,16.57,0.0
61086469e5457fed4f164b8e,615.297,4.5397868702434395e-05,212.44966716359005,1.0,0.23484848484848486,0.0,0.07575757575757576,24.24,0.0,0.0,0.0,40.61,0.0
5fee456f8929f014481adff9,601.134,0.10744228606721253,186.06983471096726,3.784494478087542e-13,0.6439393939393939,0.007575757575757576,0.9696969696969697,181.59,0.0,0.16666666666666666,0.3333333333333333,27.93,0.0
611401411bf1ede5a4d85bdc,377.541,0.0034875472932156893,212.42719452334947,0.8470181516323958,0.06818181818181818,0.0,0.3333333333333333,9.01,0.0,0.0,0.3333333333333333,14.76,0.0
636182d3f52ff78fc3f7de50,467.554,0.020368884851548766,211.475379473418,0.16357627912206846,0.5454545454545454,0.007575757575757576,0.26515151515151514,8.37,0.0,0.0,0.16666666666666666,42.12,1.0
63d7a0c6fe36d852418ac97a,377.914,0.0011288209304502418,212.44356458772648,0.9466369408757558,0.6060606060606061,0.0,0.45454545454545453,7.61,0.0,0.0,0.16666666666666666,32.14,0.0
63d12f8c48b235842187c959,267.097,4.5397868702434395e-05,212.44853277244852,1.0,0.8409090909090909,0.0,0.3181818181818182,23.12,0.3333333333333333,0.0,0.3333333333333333,4.68,0.0
5d1ce77cbac9bf001a4954f7,377.692,0.11841679275311832,193.96411760206468,1.2036923171537865e-09,0.05303030303030303,0.0,0.16666666666666666,2.08,0.0,0.0,0.16666666666666666,10.96,0.0
5ec0aeb3d216ee36d856ead2,386.011,4.5397868702434395e-05,212.44884899723044,1.0,0.03787878787878788,0.0,0.3106060606060606,10.18,0.0,0.0,0.16666666666666666,15.56,0.0
640377e3d569a80850182891,367.567,4.5397868702434395e-05,212.4478486281726,1.0,0.29545454545454547,0.0,0.4393939393939394,1.34,0.0,0.0,0.5,14.03,0.0
611d4519393cabb9a4a46ebd,533.999,0.04772121143039207,207.42627418454748,0.0015325534610234994,0.0,0.0,0.25,10.82,0.0,0.0,0.16666666666666666,26.7,0.0
5a983a931ade740001b8ea50,450.144,0.07579675466240625,204.43282802510268,6.248012365207226e-05,0.022727272727272728,0.0,0.4015151515151515,4.93,0.0,0.0,0.16666666666666666,25.42,1.0
64015b86a1764cf737326eb7,433.802,4.5397868702434395e-05,212.447171691225,1.0,0.3712121212121212,0.0,0.22727272727272727,8.48,0.0,0.0,0.0,29.29,0.0
60ce8efd3dc93c8607362691,393.362,4.5397868702434395e-05,212.44635736886653,1.0,0.4090909090909091,0.0,0.7272727272727273,2.62,0.0,0.0,0.5,3.56,2.0
62715bfe8dcc19e21152dce0,499.376,0.03822134869652633,209.5304018487883,0.015747914076378097,0.5757575757575758,0.0,0.3560606060606061,12.86,0.0,0.0,0.0,33.54,1.0
63f807017a338dfff169fea8,626.48,0.13514223168271342,172.1535844417471,2.7854420177696264e-19,0.0,0.0,0.19696969696969696,6.55,0.0,0.0,0.16666666666666666,31.38,0.0
63d89eb9781fd5479e5c175a,472.751,4.5397868702434395e-05,212.44748813915527,1.0,0.030303030303030304,0.0,0.3939393939393939,9.77,0.0,0.0,0.0,22.24,0.0
5bf0cb0411439b000168edda,355.45,0.03536729874531667,211.01179016320728,0.0903554888111741,0.06818181818181818,0.0,0.4393939393939394,1.54,0.0,0.0,0.5,4.51,1.0
64077ddd11208afe2bec171a,515.264,0.014332227433424341,212.12332992137624,0.42192433939832574,0.12878787878787878,0.0,0.32575757575757575,7.73,0.0,0.0,0.0,13.17,0.0
5c9bfbfa325c3d001ad360a8,1126.03,4.5397868702434395e-05,212.4666894551064,1.0,0.17424242424242425,0.015151515151515152,0.9242424242424242,17.97,0.0,0.0,0.5,252.42,1.0
6400f8f41e203f131c68b79f,403.017,4.5397868702434395e-05,212.44907648351554,1.0,0.3560606060606061,0.0,0.2727272727272727,5.14,0.0,0.0,0.0,44.95,0.0
6401094035971e9972e06328,588.639,0.357054769331,161.89117315376288,8.7046887620186e-24,0.0,0.0,0.4015151515151515,10.72,0.0,0.16666666666666666,0.16666666666666666,42.35,0.0
63ecff07b619306f41db42fa,336.266,0.44948312319374767,190.25067534347224,2.690224728735018e-11,0.5833333333333334,0.0,0.4772727272727273,19.63,0.0,0.0,0.6666666666666666,15.41,1.0
604945573fc8844cdd15b9bf,468.997,0.19669230659768622,183.25845883912126,2.1666033393622247e-14,0.0,0.0,0.38636363636363635,8.12,0.0,0.0,0.0,22.54,0.0
580777dd827ca10001db494b,425.671,0.18038065804028072,192.09587635530062,1.7750024137155928e-10,0.0,0.0,0.22727272727272727,4.0,0.0,0.0,0.16666666666666666,19.42,0.0
5ede9b80b8a141131edabbe1,561.119,0.01172947653822931,212.26227767776373,0.5446147452394485,0.022727272727272728,0.015151515151515152,0.25,26.45,0.0,0.0,0.0,42.65,0.0
6110ac49fa97e0c2c87223a2,519.85,0.02864911368029071,211.01719993227596,0.09096520587735125,0.015151515151515152,0.022727272727272728,0.17424242424242425,8.79,0.0,0.0,0.16666666666666666,10.11,0.0
63bc9e8cd8106f8d94c636d4,372.137,4.5397868702434395e-05,212.44626319666128,1.0,0.1893939393939394,0.0,0.5151515151515151,5.64,0.0,0.0,0.0,20.85,1.0
63fac97f0d4e8f6bfd753d90,304.111,0.053201269925087745,207.5561129608391,0.0017647952850925889,0.5833333333333334,0.0,0.5303030303030303,3.02,0.0,0.0,0.0,16.3,0.0
6400e07f37c248e81cbc9d41,476.197,0.18108841179252785,194.51764640147226,2.1241830188697824e-09,0.0,0.0,0.42424242424242425,4.65,0.0,0.0,0.0,15.64,0.0
63df609cf58947e964792bb6,300.446,0.004808801230000891,212.39208458223843,0.7430780221892541,0.7045454545454546,0.0,0.3484848484848485,1.9,0.0,0.0,0.16666666666666666,10.91,0.0
6156a0460b95fa57be8312c4,430.376,0.02394299206890423,211.72894753507526,0.2311592973297905,0.4015151515151515,0.0,0.14393939393939395,13.42,0.0,0.0,0.0,18.6,0.0
63b6e5e23b31a38790ff1ce2,373.681,0.0916634908498721,203.12717548926724,1.581003834544364e-05,0.19696969696969696,0.0,0.4772727272727273,2.78,0.0,0.0,0.0,13.79,0.0
60fc9ce95a59b3400b38e2a7,548.702,0.08088513487156954,208.69540702479432,0.006167176912468911,0.007575757575757576,0.0,0.42424242424242425,9.53,0.0,0.0,0.0,32.83,0.0
6276b88b3b4036b3f0ca289b,461.487,0.08104277184234188,205.78126936070242,0.00026132306996669725,0.30303030303030304,0.007575757575757576,0.49242424242424243,4.19,0.0,0.0,0.16666666666666666,28.49,0.0
63034df51d918e1e3b97e5ce,731.497,0.08182265745958298,201.5771487816229,3.1265090583864407e-06,0.015151515151515152,0.007575757575757576,0.18181818181818182,18.88,0.0,0.0,0.0,57.7,1.0
63fffd232a889b722046523c,487.525,0.04827594427957172,209.339519722367,0.012684638559705039,0.015151515151515152,0.0,0.007575757575757576,15.0,0.0,0.0,0.0,44.22,0.0
63d1834e69a637cd32f16634,263.983,0.007499317719348012,212.34835353469043,0.6588678139749045,0.9696969696969697,0.0,0.3787878787878788,4.37,0.0,0.0,0.16666666666666666,3.81,0.0
63d420b1d5b7dc6a3a4c50aa,526.257,0.016095894527627292,211.65397642322503,0.20823485601861608,0.10606060606060606,0.0,0.26515151515151514,16.12,0.0,0.0,0.0,40.02,0.0
63e316f79fdeba5ba50385e1,510.96,0.09416604561327968,196.34382443218306,1.3880755450472387e-08,0.14393939393939395,0.0,0.30303030303030304,14.96,0.0,0.0,0.0,24.44,0.0
5f19fbbb7767270c32464eb5,477.169,4.5397868702434395e-05,212.44689565732102,1.0,0.42424242424242425,0.0,0.4166666666666667,12.15,0.0,0.16666666666666666,0.0,33.8,0.0
63d3fb1c82d319ac2f752d80,448.026,0.05699072285110271,205.74341942763888,0.00025098522724379123,0.16666666666666666,0.0,0.5303030303030303,4.4,0.0,0.0,0.0,12.51,0.0
611343092396f1d9ed7018ad,535.206,0.20195724427315695,199.22311015896008,2.7109488956843844e-07,0.015151515151515152,0.015151515151515152,0.2196969696969697,7.6,0.0,0.0,0.0,25.62,0.0
60fcd9368e8d2b8740cf9251,785.425,0.003276158266703936,212.41537584235948,0.805146198283224,0.030303030303030304,0.0,0.10606060606060606,136.78,0.0,0.0,0.16666666666666666,84.44,0.0
641ec1a9d9fe8a0941e39862,376.654,4.5397868702434395e-05,212.4471270044665,1.0,0.22727272727272727,0.0,0.3181818181818182,2.97,0.0,0.0,0.16666666666666666,5.13,0.0
5b608617208f1c000100bdeb,455.84,4.5397868702434395e-05,212.44580909430096,1.0,0.03787878787878788,0.0,0.4621212121212121,5.88,0.0,0.0,0.8333333333333334,16.71,0.0
63f78c9346da47f7f8f3aef9,297.398,0.2843751666812338,167.53743431221187,2.61274165948713e-21,0.2878787878787879,0.0,0.5606060606060606,1.84,0.0,0.0,0.0,7.68,1.0
6320e37620d067c7d322246a,504.959,0.02381116009266266,211.1839646299759,0.11214861910540509,0.08333333333333333,0.0,0.3939393939393939,19.45,0.0,0.0,0.16666666666666666,33.46,0.0
63dd3dd2593c92be97d8dbde,348.807,4.5397868702434395e-05,212.45034963672222,1.0,0.5681818181818182,0.0,0.9318181818181818,8.48,0.0,0.0,0.3333333333333333,16.26,0.0
5bfb5784a66aa500019dabef,441.12,0.13807352574640777,179.72190994432717,5.967414840970452e-16,0.0,0.0,0.30303030303030304,22.48,0.0,0.0,0.16666666666666666,16.58,0.0
6400caf68d8b75041e36f702,713.165,4.5397868702434395e-05,212.44898281953573,1.0,0.07575757575757576,0.045454545454545456,0.32575757575757575,26.0,0.0,0.0,0.16666666666666666,13.08,0.0
610c736500a4b33398fef94f,417.421,0.20794150496021224,185.62000703931602,2.393892870791187e-13,0.0,0.0,0.19696969696969696,7.6,0.0,0.0,0.3333333333333333,28.3,0.0
63174f52c207f299e8f8dc08,457.17,0.1719355328745335,193.53573881652858,7.757708531999044e-10,0.0,0.0,0.23484848484848486,5.19,0.0,0.0,0.0,17.39,0.0
631ce86c7a3ce20f628bae05,463.268,0.013447024276204339,212.0646584303947,0.38261219077164743,0.1590909090909091,0.0,0.4166666666666667,3.36,0.0,0.0,0.16666666666666666,14.5,2.0
63f7b890b9c9e7b19a2e9281,349.272,0.06405355375415454,204.1017949856339,4.405837433673283e-05,0.3939393939393939,0.0,0.21212121212121213,7.74,0.0,0.0,0.0,15.47,0.0
5f507fb3e29c991f68f5879a,408.587,4.5397868702434395e-05,212.4574299621265,1.0,0.022727272727272728,0.0,0.10606060606060606,5.74,0.0,0.0,0.0,8.19,0.0
5d69d7e23aed95001b1aa05c,420.282,0.25821136218208063,164.71065323830612,1.501265616213788e-22,0.022727272727272728,0.0,0.4166666666666667,3.7,0.0,0.0,0.16666666666666666,7.7,1.0
5766d2f7fdff7a0001c1285b,438.005,4.5397868702434395e-05,212.44698929789217,1.0,0.14393939393939395,0.0,0.7196969696969697,84.82,0.0,0.0,0.3333333333333333,7.82,0.0
6127e94c6abf253c484b38b7,356.908,0.6387782991356104,163.1126432775301,2.9884128609633784e-23,0.26515151515151514,0.0,0.36363636363636365,4.25,0.0,0.0,0.0,17.44,0.0
6400dc45648545e7ca8f35a6,504.731,0.0035124100781741257,212.41139083357922,0.7930520682291622,0.11363636363636363,0.0,0.4621212121212121,7.62,0.0,0.0,0.0,19.93,0.0
631e8c52a408a788b7e62e11,379.022,0.17113007733495422,197.3070609002243,3.74446927199004e-08,0.19696969696969696,0.015151515151515152,0.6439393939393939,2.94,0.0,0.0,0.0,11.94,0.0
5f721a81ee2a860fe028a8a4,926.632,4.5397868702434395e-05,212.44662424726204,1.0,0.030303030303030304,0.007575757575757576,0.4696969696969697,18.28,0.0,0.0,0.16666666666666666,40.82,1.0
63ea5b93d1c6d38e1f57dcfa,405.089,0.178401007223898,190.75763513133612,4.516162140392849e-11,0.29545454545454547,0.0,0.45454545454545453,4.88,0.0,0.0,0.5,18.4,1.0
6400d9235287137e7b62fd29,389.938,0.02216597301637304,211.23885762089003,0.12026290895253199,0.2727272727272727,0.015151515151515152,0.32575757575757575,2.58,0.0,0.0,0.16666666666666666,8.35,0.0
63ee5e103b44d07673cc8bd6,295.246,0.08065623469499233,206.74502740906394,0.0007338269237115483,0.3712121212121212,0.0,0.3181818181818182,1.33,0.0,0.0,0.5,7.76,1.0
64141beda1cef49212be9b6c,298.977,0.006192573705985631,212.33588538316974,0.6391632933372863,0.8787878787878788,0.0,0.20454545454545456,2.63,0.16666666666666666,0.0,0.16666666666666666,11.64,1.0
63210b26bd58960c97b47ddc,507.383,0.09085087083077976,191.0126641432463,5.861226286523148e-11,0.045454545454545456,0.0,0.2878787878787879,9.05,0.0,0.0,0.16666666666666666,8.74,4.0
6414cd5e294152ef610c1272,480.118,4.5397868702434395e-05,212.44622032292563,1.0,0.49242424242424243,0.0,0.10606060606060606,18.21,0.0,0.0,0.0,15.54,4.0
62acc04d0a7788636b0e9915,470.599,4.5397868702434395e-05,212.45284197514854,1.0,0.3484848484848485,0.0,0.5757575757575758,16.72,0.0,0.0,0.3333333333333333,30.19,0.0
61010ed79b9d528dcd376bc7,385.539,0.1309288672096113,200.84765100250456,1.4627797685520072e-06,0.696969696969697,0.007575757575757576,0.3787878787878788,8.71,0.0,0.0,0.0,24.15,1.0
63e885e4e1fc973179d56f63,566.653,0.020111804023123805,211.5381972699666,0.17788398425148122,0.007575757575757576,0.007575757575757576,0.26515151515151514,5.48,0.0,0.0,0.16666666666666666,25.03,1.0
63f477547d2302b4346299f4,854.233,4.5397868702434395e-05,212.45506414455488,1.0,0.18181818181818182,0.0,0.5227272727272727,72.64,0.0,0.0,0.0,124.41,0.0
6111803025c0b80658532a61,420.391,4.5397868702434395e-05,212.4520761610268,1.0,0.0,0.0,0.38636363636363635,4.01,0.0,0.0,0.3333333333333333,6.83,0.0
5efc1d4ee23e2a011ded073e,351.429,4.5397868702434395e-05,212.44580789578094,1.0,0.29545454545454547,0.0,0.4015151515151515,2.76,0.0,0.0,0.0,8.68,1.0
641bb28bd1adb042a01a9d5f,306.311,4.5397868702434395e-05,212.4460813640042,1.0,0.553030303030303,0.007575757575757576,0.24242424242424243,2.41,0.0,0.0,0.5,5.46,0.0
60fcf7102d7c9907d95a0920,371.53,0.4657278367530781,184.3539892359499,6.600882355728865e-14,0.15151515151515152,0.007575757575757576,0.3939393939393939,1.78,0.0,0.0,0.3333333333333333,7.77,0.0
63eeaedb26e599e86e8f7929,664.178,0.1025255514820648,196.39163100011882,1.4580951455749847e-08,0.0,0.0,0.25,28.76,0.0,0.16666666666666666,0.0,25.14,0.0
62b33e2a447824fbd0770025,553.928,0.03521833206528501,209.40591105254623,0.01367372737317602,0.007575757575757576,0.0,0.13636363636363635,7.47,0.0,0.0,0.0,26.41,0.0
63b6cc23f13731158517f900,551.233,0.16135911469617986,187.3733487814718,1.4280096749268199e-12,0.0,0.0,0.23484848484848486,5.87,0.0,0.0,0.0,26.08,1.0
63ced96b01986b01ef133497,521.014,4.5397868702434395e-05,212.45130209255748,1.0,0.42424242424242425,0.0,0.6060606060606061,15.98,0.0,0.0,0.0,37.02,1.0
63f0fb9941434d10e8e4909b,1222.505,0.0820361403920713,202.45938811746015,7.855031406035689e-06,0.0,0.007575757575757576,0.3484848484848485,24.77,0.0,1.0,0.3333333333333333,78.76,0.0
5cd10012174fc60016c10ffd,506.296,4.5397868702434395e-05,212.45751390312657,1.0,0.0,0.0,0.030303030303030304,7.37,0.0,0.0,0.0,33.69,0.0
641359eb0e2dc93999637e35,860.386,0.01001892098009912,212.09796755509052,0.40424119893666133,0.007575757575757576,0.007575757575757576,0.2878787878787879,14.53,0.0,0.16666666666666666,0.16666666666666666,75.07,1.0
63d2bc12a843f8466a8f83e0,546.348,0.9189193350802296,143.03964045145918,4.8410303776408763e-32,0.007575757575757576,0.0,0.4318181818181818,13.8,0.0,0.0,0.0,71.33,1.0
610b416fd4f5d1dcfaa28d7a,465.434,0.5223083600332785,173.66763146383556,1.2898971790592547e-18,0.0,0.0,0.24242424242424243,10.85,0.0,0.0,0.16666666666666666,12.14,0.0
63d9f31dba727de153019798,336.128,4.5397868702434395e-05,212.45837872225252,1.0,0.6666666666666666,0.0,0.553030303030303,5.47,0.0,0.0,0.8333333333333334,21.47,0.0
620bdd8ca922fc3f247f6c82,335.259,4.5397868702434395e-05,212.44807633201464,1.0,0.25757575757575757,0.0,0.26515151515151514,3.28,0.16666666666666666,0.0,0.16666666666666666,5.62,0.0
