PROLIFIC_PID,tr_totalTime,tr_rat_mean,tr_rat_std,tr_rat_r1r2_corr_r,tr_rat_r1r2_corr_p,tr_qa:rat_%rt<300,tr_qa:rat_%rt>10000,tr_qa:rat_%Conseqs,tr_qa:rat_instruxDur,tr_qa:rat_blurEv,tr_qa:dec_%rt<300,tr_qa:dec_%rt>10000,tr_qa:dec_%Conseqs,tr_qa:dec_instruxDur,tr_qa:dec_blurEv,tr_frat_r1r2_corr_r,tr_frat_r1r2_corr_p,tr_qa:frat_%rt<300,tr_qa:frat_%rt>10000,tr_qa:frat_%Conseqs,tr_qa:frat_instruxDur,rw_totalTime,rw_qa:dec_%rt<300,rw_qa:dec_%rt>10000,rw_qa:dec_%Conseqs,rw_qa:dec_instruxDur,rw_qa:frat_%rt<300,rw_qa:frat_%rt>10000,rw_qa:frat_%Conseqs,rw_qa:frat_instruxDur,rw_qa:blurEv
608590825d295c858cbe7fa9,573.017,4.05,2.15834996612486,0.7985575586693835,1.2340746815781983e-07,0.0,0.0,0.11666666666666667,19.09,1.0,0.13636363636363635,0.0,0.5075757575757576,71.86,0.0,0.9132236600617478,3.344937631090141e-05,0.0,0.0,0.16666666666666666,13.49,399.734,0.13636363636363635,0.0,0.3560606060606061,4.83,0.0,0.0,0.0,31.57,1.0
6400d916e410c86255a45836,625.23,3.6,2.4988132776600516,0.6688480757975044,5.332724290572e-05,0.0,0.0,0.15,22.93,0.0,0.4166666666666667,0.0,0.7803030303030303,107.82,0.0,0.3579812415167421,0.2532312448444177,0.0,0.0,0.08333333333333333,23.16,404.563,0.18181818181818182,0.0,0.48484848484848486,4.86,0.0,0.0,0.0,17.55,1.0
63f794e7d8d24753edbbb136,970.822,4.766666666666667,1.2936175353185404,0.7239440411273694,6.133891195561536e-06,0.0,0.0,0.21666666666666667,43.91,0.0,0.0,0.0,0.49242424242424243,121.08,0.0,0.6372923363962355,0.025811501310924523,0.0,0.0,0.3333333333333333,18.76,707.574,0.0,0.0,0.5151515151515151,28.07,0.0,0.0,0.3333333333333333,50.44,0.0
5b9b422307c6960001614c35,968.372,4.116666666666666,1.4272370685059699,0.7155891489027038,8.789311388307326e-06,0.0,0.0,0.18333333333333332,43.03,0.0,0.015151515151515152,0.0,0.18181818181818182,210.84,0.0,0.5833306960296523,0.04648485311219315,0.0,0.0,0.08333333333333333,12.51,590.323,0.045454545454545456,0.0,0.4318181818181818,31.98,0.0,0.0,0.16666666666666666,41.86,0.0
5adfcb03f6b58c0001fa9083,673.962,5.866666666666666,1.7704415485511389,0.7392870302125356,3.060724890772597e-06,0.0,0.0,0.23333333333333334,16.48,0.0,0.015151515151515152,0.0,0.2878787878787879,97.43,0.0,0.6868354109935296,0.013612227416810129,0.0,0.0,0.16666666666666666,15.44,641.596,0.05303030303030303,0.0,0.4015151515151515,204.61,0.0,0.0,0.3333333333333333,15.95,0.0
5ba863a346de410001ecfb2a,1227.536,4.433333333333334,1.499905835085754,0.6016294305125887,0.00043685272856274014,0.0,0.0,0.03333333333333333,72.82,0.0,0.022727272727272728,0.05303030303030303,0.07575757575757576,272.29,1.0,0.36181737265437863,0.24781106164004665,0.08333333333333333,0.0,0.08333333333333333,12.25,588.623,0.045454545454545456,0.015151515151515152,0.25,5.57,0.0,0.0,0.0,20.4,0.0
63d80cb1ba40ad04c1edd4db,1016.551,3.1166666666666667,1.5632611140607515,0.4677224355617247,0.009152565281805356,0.0,0.0,0.11666666666666667,46.5,0.0,0.0,0.015151515151515152,0.3106060606060606,173.67,0.0,0.2196895119332333,0.4926720555036802,0.0,0.0,0.5,21.62,463.444,0.0,0.0,0.4318181818181818,8.06,0.0,0.0,0.0,16.66,0.0
560ce65601c38a0012769e20,883.701,4.283333333333333,1.519273540346004,0.7865017495587027,2.5693185527154057e-07,0.0,0.0,0.18333333333333332,11.92,0.0,0.0,0.0,0.18181818181818182,122.62,0.0,0.9115570948806966,3.668163016010698e-05,0.0,0.0,0.08333333333333333,7.95,724.853,0.0,0.0,0.17424242424242425,18.12,0.0,0.0,0.0,32.7,0.0
63ed0065eb23ac3ee1726453,585.325,4.483333333333333,2.3827890414006876,0.6422386942879288,0.00013016134832862354,0.0,0.0,0.1,19.31,0.0,0.5151515151515151,0.007575757575757576,0.12121212121212122,100.13,0.0,0.8847215360133773,0.0001317256603205345,0.0,0.0,0.0,22.6,311.008,0.5454545454545454,0.0,0.09090909090909091,2.63,0.16666666666666666,0.0,0.0,13.92,0.0
5f514708067fba172909261a,1260.525,4.45,1.3952097224043154,0.06907053977360403,0.7168489118436363,0.31666666666666665,0.0,0.5333333333333333,714.13,0.0,0.3484848484848485,0.015151515151515152,0.4090909090909091,63.41,0.0,0.5175072609946516,0.08485126950192805,0.0,0.0,0.5833333333333334,8.76,585.209,0.12121212121212122,0.022727272727272728,0.18181818181818182,4.21,0.0,0.0,0.0,17.56,0.0
60599946259dc97d30e2001f,533.092,4.516666666666667,2.361353150328212,0.5964956946842104,0.0005033131484521926,0.0,0.0,0.08333333333333333,3.72,0.0,0.05303030303030303,0.0,0.25,44.44,0.0,0.3753987151482169,0.2291750029999002,0.0,0.0,0.0,5.47,422.716,0.03787878787878788,0.0,0.13636363636363635,9.39,0.0,0.0,0.16666666666666666,12.8,0.0
610063614e6ba35532307dda,798.092,4.316666666666666,1.4899854016651113,0.7630399609819827,9.444826645946892e-07,0.0,0.0,0.16666666666666666,25.32,0.0,0.007575757575757576,0.007575757575757576,0.24242424242424243,94.66,0.0,0.5963466275832056,0.04069203736517886,0.0,0.0,0.3333333333333333,15.41,462.776,0.0,0.0,0.22727272727272727,7.78,0.0,0.0,0.0,11.06,0.0
63f7becf2322a5ba95aad1dc,518.287,5.55,1.5229876970690632,0.5562580592694448,0.0014130817799750727,0.0,0.0,0.23333333333333334,6.9,0.0,0.4166666666666667,0.0,0.23484848484848486,41.1,0.0,0.48048002967299014,0.11385508612480194,0.0,0.0,0.16666666666666666,4.34,448.721,0.5303030303030303,0.0,0.4015151515151515,14.41,0.0,0.0,0.16666666666666666,46.91,0.0
5e6fdd81478ec45b2420b83d,390.238,5.75,2.3551242365301084,0.12043238959523529,0.5261328323225469,0.8166666666666667,0.016666666666666666,0.03333333333333333,9.07,0.0,0.5,0.0,0.3484848484848485,18.19,0.0,,,0.5833333333333334,0.0,0.9166666666666666,7.36,280.962,0.5909090909090909,0.0,0.18181818181818182,3.96,0.3333333333333333,0.0,0.16666666666666666,5.13,0.0
5d7850851841fc0001e9c64d,568.133,4.95,1.952182611630516,0.8197164214799901,3.0022027164423e-08,0.0,0.0,0.15,18.14,0.0,0.0,0.0,0.08333333333333333,74.52,0.0,0.786434407545694,0.002413942652121779,0.0,0.0,0.0,9.11,348.343,0.030303030303030304,0.0,0.11363636363636363,2.93,0.0,0.0,0.0,9.32,0.0
5a2846ceb4a5de00011af418,545.384,3.933333333333333,1.5278950477163533,0.7507072514929808,1.767387206779914e-06,0.0,0.0,0.06666666666666667,5.3,0.0,0.08333333333333333,0.0,0.2727272727272727,49.26,0.0,0.5836837526198367,0.0463204708128085,0.0,0.0,0.25,6.89,450.729,0.007575757575757576,0.0,0.18181818181818182,14.19,0.0,0.0,0.0,27.66,0.0
611f9bb3dcada21890ed9af0,720.505,1.4166666666666667,0.6454972243679026,0.6628418119993291,6.572584514976687e-05,0.0,0.0,0.5166666666666667,17.89,0.0,0.0,0.0,0.22727272727272727,101.52,0.0,-0.2237209702352076,0.4845623847805539,0.0,0.0,0.75,13.53,703.775,0.0,0.007575757575757576,0.29545454545454547,26.36,0.0,0.0,0.0,54.56,0.0
64057cd2806cfdca58f0de34,493.163,4.2,1.7251872902501568,0.6297105059498218,0.00019256814183694389,0.0,0.0,0.16666666666666666,5.68,0.0,0.045454545454545456,0.0,0.32575757575757575,55.41,0.0,0.6375958372654886,0.025718727268376745,0.0,0.0,0.16666666666666666,7.74,409.082,0.0,0.0,0.06818181818181818,4.1,0.0,0.0,0.0,17.42,0.0
63d80145d2f0da3ee6a8d523,380.302,4.8,2.4687882157522716,0.09223893790234457,0.6278310998766956,0.38333333333333336,0.0,0.11666666666666667,6.3,1.0,0.8333333333333334,0.0,0.9924242424242424,53.49,0.0,0.014456362470655126,0.9644337068759592,0.6666666666666666,0.0,0.08333333333333333,14.19,312.621,0.8257575757575758,0.0,0.8333333333333334,7.19,0.0,0.0,0.0,5.8,0.0
636570d91a49a6d6cbcbc854,1049.825,5.466666666666667,1.294927086052373,0.6968539779337668,1.8847361228173754e-05,0.0,0.0,0.26666666666666666,44.02,0.0,0.007575757575757576,0.0,0.1893939393939394,284.7,0.0,0.7958877973566818,0.001958131604893941,0.0,0.0,0.08333333333333333,34.78,755.416,0.022727272727272728,0.0,0.08333333333333333,44.74,0.0,0.0,0.0,84.76,1.0
6143e0914f93b50419ba30ab,443.95,2.966666666666667,1.8316119293908857,0.7963026508018693,1.4207082382227772e-07,0.0,0.0,0.26666666666666666,8.78,0.0,0.5984848484848485,0.0,0.17424242424242425,45.58,0.0,0.9168009909044732,2.7267652431918338e-05,0.0,0.0,0.0,10.01,276.559,0.7575757575757576,0.0,0.1893939393939394,2.78,0.0,0.0,0.16666666666666666,2.14,1.0
5d2a49241d8d930001c263a7,744.489,4.416666666666667,1.4056986521175052,0.5092161923232137,0.004053837971368875,0.0,0.0,0.23333333333333334,17.46,1.0,0.0,0.0,0.03787878787878788,84.61,3.0,0.8530873517920736,0.000418921695712254,0.0,0.0,0.08333333333333333,5.14,506.116,0.030303030303030304,0.0,0.15151515151515152,4.0,0.0,0.0,0.0,14.93,0.0
5c2a9b55867f660001af0515,650.145,3.6333333333333333,2.201437640183301,0.36238237460646483,0.049069959359350684,0.03333333333333333,0.0,0.35,22.48,0.0,0.11363636363636363,0.0,0.26515151515151514,74.8,0.0,0.1702476562539853,0.5968059287180487,0.0,0.0,0.25,13.9,323.088,0.22727272727272727,0.0,0.17424242424242425,4.11,0.0,0.0,0.16666666666666666,9.49,0.0
5de8887aa2db898017debf1a,950.166,6.033333333333333,1.5066706664613672,0.887716005096389,6.165345195655856e-11,0.0,0.0,0.08333333333333333,29.24,0.0,0.007575757575757576,0.0,0.32575757575757575,202.68,0.0,0.5426814336820435,0.0682881229751056,0.0,0.0,0.08333333333333333,25.45,412.356,0.15151515151515152,0.0,0.05303030303030303,4.69,0.0,0.0,0.0,14.78,0.0
62b500cfbf7d382239502ad0,1119.425,3.9,1.3740944629902054,0.2768051191027715,0.13865656818960972,0.0,0.0,0.36666666666666664,59.89,2.0,0.14393939393939395,0.015151515151515152,0.8181818181818182,311.6,2.0,-0.034840565956814756,0.9143981629880575,0.0,0.0,0.6666666666666666,47.58,431.513,0.4393939393939394,0.0,0.9924242424242424,7.66,0.0,0.16666666666666666,0.8333333333333334,9.43,0.0
610075c1ef04d1f734032f69,450.684,5.0,0.0,,,0.6833333333333333,0.0,0.9833333333333333,5.13,1.0,0.2803030303030303,0.0,0.36363636363636365,38.88,0.0,,,0.8333333333333334,0.0,0.9166666666666666,8.2,530.987,0.045454545454545456,0.0,0.3333333333333333,18.34,0.0,0.0,0.0,34.69,0.0
6362c4beb39ee39d15890c5c,865.929,5.083333333333333,2.546460931731754,-0.3914076399770013,0.03244364747521386,0.0,0.016666666666666666,0.4,38.45,1.0,0.5151515151515151,0.0,0.4015151515151515,174.69,5.0,0.7992786101926521,0.0018118499033270075,0.0,0.0,0.16666666666666666,28.84,391.352,0.6363636363636364,0.0,0.45454545454545453,16.75,0.0,0.0,0.16666666666666666,16.76,2.0
571144323d47e800096358d9,596.125,4.616666666666666,2.4222952182369895,0.19856462115553825,0.29285019125183676,0.0,0.0,0.05,25.79,1.0,0.3333333333333333,0.0,0.49242424242424243,94.84,0.0,0.6613816920464743,0.019170817569997715,0.0,0.0,0.08333333333333333,19.66,339.781,0.4090909090909091,0.0,0.44696969696969696,5.42,0.0,0.0,0.16666666666666666,20.51,2.0
63614cab87b22b72231c66e0,986.752,6.9,1.5480988887960374,0.6251518851551715,0.00022113940600550339,0.016666666666666666,0.0,0.08333333333333333,7.92,0.0,0.5606060606060606,0.045454545454545456,0.17424242424242425,247.25,0.0,-0.14108374703773852,0.6618526735806032,0.9166666666666666,0.0,0.0,27.36,673.436,0.8181818181818182,0.03787878787878788,0.24242424242424243,0.96,0.6666666666666666,0.0,0.3333333333333333,3.9,0.0
63ea79021f0c43def6174042,608.452,3.0166666666666666,1.6311757916536265,0.5049967190115918,0.004424215560804936,0.0,0.0,0.21666666666666667,77.77,2.0,0.553030303030303,0.0,0.7803030303030303,95.12,2.0,0.5709621593939298,0.05250674960757583,0.0,0.0,0.25,8.13,491.865,0.8106060606060606,0.0,0.9924242424242424,87.27,0.0,0.0,0.16666666666666666,1.41,8.0
63e554b7631c8ec3ce069e32,552.32,4.233333333333333,1.730745569397391,0.6840834937038094,3.070924946984871e-05,0.0,0.0,0.31666666666666665,12.48,0.0,0.32575757575757575,0.0,0.4696969696969697,91.82,0.0,0.3617243548339384,0.24794167554112034,0.0,0.0,0.25,9.44,430.31,0.4166666666666667,0.0,0.3712121212121212,14.54,0.0,0.0,0.8333333333333334,24.87,1.0
55c694e3fdf99b6c4f28595f,761.208,3.55,1.3830082662105747,0.6921816807135819,2.2597200227648254e-05,0.0,0.0,0.2833333333333333,16.67,0.0,0.16666666666666666,0.0,0.6287878787878788,77.53,0.0,0.7766208416857059,0.002968549372756867,0.0,0.0,0.4166666666666667,18.93,369.558,0.3409090909090909,0.0,0.9924242424242424,2.09,0.0,0.0,0.0,11.84,0.0
61103c2b7810420e5f23f437,1017.562,3.0166666666666666,1.1715796473379423,0.786173584883312,2.6194060016311084e-07,0.016666666666666666,0.05,0.15,13.97,0.0,0.007575757575757576,0.015151515151515152,0.16666666666666666,209.35,0.0,0.9014341181458972,6.196838335751629e-05,0.0,0.08333333333333333,0.08333333333333333,6.23,619.351,0.05303030303030303,0.015151515151515152,0.38636363636363635,4.04,0.0,0.0,0.0,28.48,0.0
640415971520c41606ca4389,649.646,5.1,1.9195691607003544,0.8621972639092181,9.203997396139774e-10,0.0,0.0,0.26666666666666666,32.54,0.0,0.23484848484848486,0.0,0.25757575757575757,119.09,0.0,0.9640150487312811,4.473304099662894e-07,0.0,0.0,0.08333333333333333,16.74,383.871,0.2878787878787879,0.0,0.2727272727272727,8.34,0.3333333333333333,0.0,0.8333333333333334,16.62,0.0
628dec55823f672331c68577,533.56,3.7333333333333334,1.8399213935555172,0.3747764062992067,0.041294242638499526,0.016666666666666666,0.0,0.18333333333333332,7.88,0.0,0.3787878787878788,0.0,0.553030303030303,85.93,0.0,0.7100895487098522,0.009668471056927487,0.0,0.0,0.25,13.71,421.873,0.2196969696969697,0.0,0.3787878787878788,2.83,0.0,0.0,0.0,15.53,0.0
5fc70f3bd255c10f0b2346ba,818.186,3.2,1.7831604013518112,0.7281752264142336,5.08720436640649e-06,0.0,0.0,0.1,11.34,0.0,0.0,0.0,0.25757575757575757,87.71,0.0,0.775880177444458,0.0030140260433163934,0.0,0.0,0.08333333333333333,20.53,645.567,0.0,0.007575757575757576,0.20454545454545456,20.68,0.0,0.16666666666666666,0.0,34.88,1.0
6404fb7b9a7b3cfb4179d185,1247.726,5.716666666666667,1.8327682745024263,0.8643748743567323,7.468482287858961e-10,0.0,0.0,0.05,93.68,5.0,0.0,0.045454545454545456,0.5454545454545454,182.58,0.0,0.8328989760842228,0.0007694818945995956,0.0,0.0,0.0,23.59,554.982,0.0,0.0,0.5151515151515151,7.94,0.0,0.0,0.8333333333333334,24.42,0.0
64023a98627b1116180dff0b,936.527,7.283333333333333,2.059222057046299,0.6512885341767218,9.701648400499036e-05,0.0,0.016666666666666666,0.15,29.78,0.0,0.007575757575757576,0.007575757575757576,0.12121212121212122,107.69,0.0,0.07251964037386777,0.8227792181760851,0.0,0.0,0.08333333333333333,23.91,475.009,0.007575757575757576,0.0,0.03787878787878788,1.16,0.0,0.0,0.0,17.16,0.0
609e15bbf246a639a4123518,860.75,4.833333333333333,0.41849879681768865,0.24715576637149056,0.18792452598698284,0.0,0.0,0.6833333333333333,33.53,0.0,0.015151515151515152,0.0,0.49242424242424243,182.39,0.0,0.43925233644859785,0.15309582649542988,0.0,0.0,0.3333333333333333,25.08,582.176,0.19696969696969696,0.0,0.42424242424242425,5.95,0.0,0.0,0.0,12.9,0.0
63e5513398583a335b2a8bdd,781.145,2.8666666666666667,1.8269792301349879,0.9346609777404793,4.2329517569595205e-14,0.0,0.0,0.13333333333333333,24.56,0.0,0.0,0.015151515151515152,0.13636363636363635,136.08,0.0,0.7872524129201417,0.0023715783554608075,0.0,0.0,0.08333333333333333,17.09,666.464,0.0,0.007575757575757576,0.14393939393939395,17.34,0.0,0.0,0.16666666666666666,36.21,1.0
63d55208f472dc9178329bcb,723.748,4.216666666666667,2.4152879371224123,0.818454581369402,3.2827460762084696e-08,0.0,0.0,0.2,3.92,0.0,0.3409090909090909,0.0,0.553030303030303,15.79,0.0,0.7030509811244957,0.010757825966005457,0.0,0.0,0.08333333333333333,4.77,316.599,0.6287878787878788,0.0,0.4166666666666667,2.12,0.0,0.0,0.0,8.85,0.0
5c09a1171907db0001602601,517.185,3.283333333333333,1.462429678641593,0.6316699644289933,0.0001813290225073203,0.0,0.0,0.13333333333333333,7.77,0.0,0.07575757575757576,0.0,0.4393939393939394,64.47,0.0,0.29789624399807135,0.3469986818706215,0.0,0.0,0.25,6.16,382.356,0.16666666666666666,0.0,0.48484848484848486,4.64,0.0,0.0,0.16666666666666666,21.64,0.0
5f2e0b28c642b31678638a21,761.851,5.716666666666667,1.1511477936989036,0.7874184635811596,2.4339864071079073e-07,0.0,0.0,0.16666666666666666,16.43,1.0,0.007575757575757576,0.0,0.3560606060606061,73.15,0.0,0.9363636363636363,7.3815837798307906e-06,0.0,0.0,0.08333333333333333,12.18,410.927,0.022727272727272728,0.0,0.3106060606060606,2.74,0.0,0.0,0.0,7.6,0.0
5e654e2055e480000dcd002a,515.417,1.0,0.0,,,0.7666666666666667,0.0,0.9833333333333333,8.21,1.0,0.19696969696969696,0.007575757575757576,0.9090909090909091,40.9,1.0,,,0.8333333333333334,0.0,0.9166666666666666,12.1,490.008,0.2727272727272727,0.0,0.9015151515151515,7.16,0.0,0.0,0.5,13.14,2.0
63e7ac6bcbc2e035cbeadf8a,594.513,3.4,1.9415178406143292,0.7755703921019055,4.803676515913734e-07,0.0,0.0,0.25,8.97,0.0,0.25757575757575757,0.0,0.5303030303030303,105.3,0.0,0.8471706106000175,0.0005050467068349453,0.0,0.0,0.25,11.82,499.904,0.08333333333333333,0.007575757575757576,0.4393939393939394,9.71,0.0,0.0,0.16666666666666666,29.22,0.0
613107a0c7fc3a96a54c7693,789.517,5.55,1.2943816009251519,0.5308821480029415,0.0025419764124646064,0.0,0.0,0.15,20.26,0.0,0.007575757575757576,0.0,0.15151515151515152,133.98,0.0,0.11286652959662005,0.7269065123225846,0.0,0.0,0.16666666666666666,22.74,385.516,0.007575757575757576,0.0,0.3712121212121212,3.65,0.0,0.0,0.0,13.69,0.0
612fbc37af2136fe81fc71a9,575.373,2.35,0.8986807657027425,0.7282456058344152,5.07125032786543e-06,0.0,0.0,0.5666666666666667,12.17,0.0,0.06060606060606061,0.0,0.4393939393939394,120.54,0.0,0.44881907428112,0.14331508901080356,0.0,0.0,0.25,13.87,463.703,0.29545454545454547,0.0,0.5833333333333334,23.25,0.0,0.0,0.0,36.0,0.0
640feb5e49b723bcfaad6437,512.68,4.116666666666666,0.7385663314751766,0.6917205172396979,2.3001402109771914e-05,0.0,0.0,0.35,11.56,0.0,0.022727272727272728,0.0,0.44696969696969696,57.89,0.0,0.7975116580467632,0.0018869917372164734,0.0,0.0,0.4166666666666667,4.95,530.569,0.0,0.0,0.3712121212121212,15.58,0.0,0.0,0.16666666666666666,20.65,0.0
63d7a91b72bdcca4f3a683e8,713.52,2.7666666666666666,1.442298855542971,0.5617676245298946,0.0012362547466992912,0.0,0.0,0.06666666666666667,40.51,1.0,0.1590909090909091,0.0,0.38636363636363635,109.9,0.0,0.5125889916357075,0.08837837730763734,0.0,0.0,0.0,16.24,392.199,0.25757575757575757,0.0,0.3181818181818182,3.99,0.0,0.0,0.16666666666666666,5.52,0.0
6108114eaacc3458294b244c,910.24,7.316666666666666,1.1422794141045376,0.8039282243939898,8.760636840011718e-08,0.0,0.016666666666666666,0.3,24.31,0.0,0.015151515151515152,0.007575757575757576,0.42424242424242425,84.59,0.0,0.23186944788008418,0.4683590666709649,0.0,0.0,0.08333333333333333,36.85,416.859,0.1590909090909091,0.0,0.38636363636363635,7.59,0.0,0.0,0.0,13.25,2.0
63d418d4229ed6c0712ce5bb,596.399,4.766666666666667,1.3195616460980921,0.4622760929852898,0.010112718446499313,0.0,0.0,0.15,13.28,0.0,0.09848484848484848,0.0,0.22727272727272727,61.64,0.0,0.8317492631071743,0.0007946928553265822,0.0,0.0,0.16666666666666666,9.6,414.594,0.06060606060606061,0.007575757575757576,0.19696969696969696,1.43,0.0,0.0,0.0,6.94,0.0
640132934d00561d78518c4c,723.718,4.216666666666667,1.4967950695489307,0.5707871530860107,0.0009882514811665386,0.0,0.0,0.11666666666666667,11.73,0.0,0.0,0.0,0.24242424242424243,76.02,0.0,0.3230639685489286,0.30571133768100645,0.0,0.0,0.25,15.86,469.493,0.3181818181818182,0.0,0.15151515151515152,11.67,0.0,0.0,0.16666666666666666,45.79,0.0
63f791692fa22034babcdda1,492.701,5.55,2.3680428878388304,-0.10227786360065715,0.5907089237525424,0.15,0.0,0.18333333333333332,8.36,0.0,0.5833333333333334,0.0,0.25757575757575757,94.55,0.0,0.13020180751607568,0.6867144082008443,0.08333333333333333,0.0,0.25,6.55,409.446,0.5075757575757576,0.0,0.20454545454545456,20.87,0.0,0.0,0.0,21.44,0.0
5ee8f9a309471c0d46a6d247,677.295,4.033333333333333,0.9013486442720557,0.5615144766278841,0.0012439347475821647,0.0,0.0,0.35,23.85,0.0,0.09848484848484848,0.0,0.38636363636363635,120.83,0.0,0.8692374021004161,0.00024076429859545948,0.0,0.0,0.25,9.91,737.15,0.2196969696969697,0.007575757575757576,0.26515151515151514,8.06,0.0,0.0,0.3333333333333333,8.88,0.0
5f9873550513db147c9d2958,681.503,2.5833333333333335,1.5545631755148026,0.7874118815086971,2.4349345091855883e-07,0.0,0.0,0.23333333333333334,27.51,1.0,0.007575757575757576,0.0,0.3181818181818182,87.54,0.0,0.2588580708412357,0.4165569190231659,0.0,0.0,0.16666666666666666,23.19,405.394,0.07575757575757576,0.0,0.42424242424242425,2.65,0.0,0.0,0.0,13.66,1.0
63614ad63aec6bcf8a045124,675.234,4.45,2.782664251932498,0.903146137096915,8.585334022331774e-12,0.0,0.0,0.23333333333333334,13.33,0.0,0.2196969696969697,0.0,0.6515151515151515,68.17,0.0,-0.3603814318002584,0.24983189104398107,0.0,0.0,0.3333333333333333,8.44,515.891,0.3409090909090909,0.0,0.4166666666666667,13.23,0.0,0.0,0.16666666666666666,38.89,0.0
63e51ddb19fccd05514c629c,394.219,6.016666666666667,2.1192552790669423,0.0790998574082041,0.6777828857718142,0.8333333333333334,0.0,0.0,5.38,7.0,0.4166666666666667,0.0,0.2878787878787879,31.11,1.0,-0.05296271413323763,0.8701483140714772,0.8333333333333334,0.0,0.0,5.22,392.513,0.25757575757575757,0.0,0.30303030303030304,4.12,0.3333333333333333,0.0,0.0,0.5,1.0
63fe38bfab28b75385783fba,1056.965,3.6666666666666665,1.491974765391483,0.7112828867249197,1.0528434557829696e-05,0.0,0.0,0.2,13.35,0.0,0.030303030303030304,0.0,0.3484848484848485,75.25,2.0,0.8015941563468147,0.001716874408448646,0.0,0.0,0.25,12.39,339.49,0.2727272727272727,0.0,0.5075757575757576,5.03,0.0,0.0,0.16666666666666666,13.19,0.0
5c75dbce7d36140017c53257,512.622,3.0833333333333335,1.8712061429405724,0.506222251555015,0.004313770542743061,0.0,0.0,0.31666666666666665,3.92,0.0,0.030303030303030304,0.0,0.4166666666666667,54.47,0.0,0.8433731275277354,0.0005671647051569956,0.0,0.0,0.0,6.0,446.775,0.030303030303030304,0.0,0.3181818181818182,3.47,0.0,0.0,0.5,32.67,0.0
62c5e680e4a4b4648606d756,808.046,5.216666666666667,2.0260311596535248,0.06741072095041917,0.7233854679342957,0.0,0.03333333333333333,0.11666666666666667,22.12,0.0,0.007575757575757576,0.0,0.2803030303030303,105.37,1.0,-0.10679128535840732,0.741148722553136,0.0,0.0,0.3333333333333333,21.6,401.176,0.045454545454545456,0.0,0.38636363636363635,8.0,0.0,0.16666666666666666,0.16666666666666666,11.26,0.0
5dd03c5486c8861300974102,588.069,4.7,1.959764773155619,0.5419545466588565,0.001978530635084189,0.0,0.0,0.05,5.22,0.0,0.14393939393939395,0.007575757575757576,0.1893939393939394,50.08,0.0,0.7844455294523529,0.0025193565819415,0.0,0.0,0.16666666666666666,10.79,517.771,0.03787878787878788,0.0,0.1893939393939394,13.27,0.0,0.0,0.0,26.1,0.0
63eafad399e87039254d1078,430.967,4.55,2.534006006440782,0.8804899549454224,1.4096438213044031e-10,0.0,0.0,0.18333333333333332,7.02,0.0,0.4621212121212121,0.0,0.2727272727272727,20.27,0.0,0.8823411976887782,0.000145294499699001,0.0,0.0,0.08333333333333333,4.05,343.054,0.4393939393939394,0.0,0.42424242424242425,2.04,0.0,0.0,0.0,10.98,2.0
60a3128cb035414bb4588090,837.97,7.066666666666666,1.8306863274134462,0.26747968412870615,0.15300881610773387,0.016666666666666666,0.016666666666666666,0.38333333333333336,22.72,0.0,0.1893939393939394,0.007575757575757576,0.2196969696969697,120.88,0.0,0.2111632566253339,0.5100220978569521,0.0,0.0,0.08333333333333333,15.04,417.718,0.25,0.007575757575757576,0.11363636363636363,3.06,0.0,0.16666666666666666,0.0,30.83,0.0
63b6c76ff03d438cd09b8c56,793.148,4.316666666666666,1.7514320210313008,0.8464063395762779,3.794445733902732e-09,0.0,0.0,0.23333333333333334,26.7,1.0,0.0,0.0,0.18181818181818182,91.15,0.0,0.7593624032595155,0.004173137347415353,0.0,0.0,0.16666666666666666,12.93,561.068,0.0,0.0,0.17424242424242425,9.7,0.0,0.0,0.0,30.11,0.0
6400ed09421b2727c2f7c553,763.342,4.816666666666666,1.408108078800033,0.7715939814491257,5.980420704461637e-07,0.0,0.0,0.3,16.95,0.0,0.007575757575757576,0.0,0.7196969696969697,153.2,0.0,0.6205871044276233,0.0313011753795533,0.0,0.0,0.16666666666666666,30.56,615.465,0.015151515151515152,0.0,0.5378787878787878,28.22,0.0,0.0,0.0,42.89,0.0
62a74b5136555a52d4911cac,909.188,5.0,0.0,,,0.0,0.0,0.9833333333333333,42.96,0.0,0.06818181818181818,0.0,0.553030303030303,212.31,0.0,,,0.0,0.0,0.08333333333333333,26.58,459.407,0.32575757575757575,0.0,0.6212121212121212,8.0,0.0,0.0,0.3333333333333333,18.34,0.0
6400f80179f04251a962fd22,830.876,5.916666666666667,1.356611764738161,0.05003127932742599,0.7928952630785082,0.0,0.016666666666666666,0.26666666666666666,21.22,0.0,0.007575757575757576,0.0,0.25,120.44,0.0,-0.09494679989328428,0.7691277085535465,0.0,0.0,0.16666666666666666,30.8,447.48,0.007575757575757576,0.0,0.36363636363636365,2.62,0.0,0.0,0.5,13.6,0.0
5fa9fffcf843322ce7456283,982.607,4.916666666666667,1.9247862894064387,-0.05104083575315142,0.788808917124226,0.0,0.11666666666666667,0.11666666666666667,30.92,0.0,0.0,0.0,0.18181818181818182,113.11,0.0,0.8504880650458698,0.00045522192854640774,0.0,0.0,0.0,19.27,467.02,0.007575757575757576,0.0,0.25757575757575757,4.14,0.0,0.0,0.0,15.24,0.0
