"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face","numBlurs"
"html-keyboard-response","196","279360","0.0-11.0-1.62","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","389","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","Limin' Large","Fruit/lime.png","Lost","0.2,0.8","11","0.2","349","63","","",""
"html-keyboard-response","197","279613","0.0-11.0-2.62","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","Limin' Large","Fruit/lime.png","Lost","0.2,0.8","11","0.2","344","63","","",""
"html-keyboard-response","198","280616","0.0-11.0-3.62","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","21","Limin' Large","Fruit/lime.png","Lost","0.2,0.8","11","0.2","344","63","","",""
"html-keyboard-response","199","280983","0.0-11.0-1.63","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","365","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","22","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","349","64","","",""
"html-keyboard-response","200","281235","0.0-11.0-2.63","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","22","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","346","64","","",""
"html-keyboard-response","201","282238","0.0-11.0-3.63","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","22","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","346","64","","",""
"html-keyboard-response","202","282550","0.0-11.0-1.64","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","308","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","22","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","351","65","","",""
"html-keyboard-response","203","282801","0.0-11.0-2.64","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","22","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","349","65","","",""
"html-keyboard-response","204","283807","0.0-11.0-3.64","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","22","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","353","65","","",""
"html-keyboard-response","205","284104","0.0-11.0-1.65","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","296","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","22","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","358","66","","",""
"html-keyboard-response","206","284357","0.0-11.0-2.65","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","22","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","356","66","","",""
"html-keyboard-response","207","285360","0.0-11.0-3.65","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","22","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","360","66","","",""
"html-keyboard-response","208","290363","0.0-12.0","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the first block<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/melon.png'><br><strong>Melon Millions</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/bananas.png'><br><strong>Banana Bonanza</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/lemon.png'><br><strong>Lucky Lemons</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","","",""
"instructions","209","296520","0.0-13.0","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","","[{""page_index"":0,""viewing_time"":3866},{""page_index"":1,""viewing_time"":2288}]","6154","","","","","","","","","","","","","","",""
"html-keyboard-response","210","297242","0.0-14.0-1.0","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","619","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.35","11","0.65","365","67","","",""
"html-keyboard-response","211","297495","0.0-14.0-2.0","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.35","11","0.65","361","67","","",""
"html-keyboard-response","212","298497","0.0-14.0-3.0","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","1","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.35","11","0.65","369","67","","",""
"html-keyboard-response","213","298753","0.0-14.0-1.1","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","252","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","374","68","","",""
"html-keyboard-response","214","299005","0.0-14.0-2.1","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","372","68","","",""
"html-keyboard-response","215","300008","0.0-14.0-3.1","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","372","68","","",""
"html-keyboard-response","216","300299","0.0-14.0-1.2","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","290","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","10","0.8","377","69","","",""
"html-keyboard-response","217","300552","0.0-14.0-2.2","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","10","0.8","374","69","","",""
"html-keyboard-response","218","301555","0.0-14.0-3.2","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","1","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","10","0.8","380","69","","",""
"html-keyboard-response","219","301978","0.0-14.0-1.3","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","422","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","385","70","","",""
"html-keyboard-response","220","302231","0.0-14.0-2.3","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","380","70","","",""
"html-keyboard-response","221","303233","0.0-14.0-3.3","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","380","70","","",""
"html-keyboard-response","222","303542","0.0-14.0-1.4","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","307","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","2","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.35","11","0.65","385","71","","",""
"html-keyboard-response","223","303795","0.0-14.0-2.4","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","2","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.35","11","0.65","384","71","","",""
"html-keyboard-response","224","304798","0.0-14.0-3.4","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","2","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.35","11","0.65","386","71","","",""
"html-keyboard-response","225","304951","0.0-14.0-1.5","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","152","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Banana Bonanza","Fruit/bananas.png","Lost","0.8,0.35","10","0.8","391","72","","",""
"html-keyboard-response","226","305206","0.0-14.0-2.5","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Banana Bonanza","Fruit/bananas.png","Lost","0.8,0.35","10","0.8","389","72","","",""
"html-keyboard-response","227","306208","0.0-14.0-3.5","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Banana Bonanza","Fruit/bananas.png","Lost","0.8,0.35","10","0.8","389","72","","",""
"html-keyboard-response","228","306473","0.0-14.0-1.6","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","263","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","394","73","","",""
"html-keyboard-response","229","306725","0.0-14.0-2.6","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","390","73","","",""
"html-keyboard-response","230","307728","0.0-14.0-3.6","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","390","73","","",""
"html-keyboard-response","231","308015","0.0-14.0-1.7","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","283","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","10","0.8","395","74","","",""
"html-keyboard-response","232","308268","0.0-14.0-2.7","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","10","0.8","392","74","","",""
"html-keyboard-response","233","309271","0.0-14.0-3.7","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","3","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","10","0.8","398","74","","",""
"html-keyboard-response","234","309559","0.0-14.0-1.8","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","286","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Lucky Lemons","Fruit/lemon.png","Lost","0.65,0.35","11","0.65","403","75","","",""
"html-keyboard-response","235","309812","0.0-14.0-2.8","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Lucky Lemons","Fruit/lemon.png","Lost","0.65,0.35","11","0.65","400","75","","",""
"html-keyboard-response","236","310815","0.0-14.0-3.8","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Lucky Lemons","Fruit/lemon.png","Lost","0.65,0.35","11","0.65","400","75","","",""
"html-keyboard-response","237","311055","0.0-14.0-1.9","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","239","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","405","76","","",""
"html-keyboard-response","238","311308","0.0-14.0-2.9","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","403","76","","",""
"html-keyboard-response","239","312313","0.0-14.0-3.9","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","11","0.35","403","76","","",""
"html-keyboard-response","240","312583","0.0-14.0-1.10","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","269","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","10","0.8","408","77","","",""
