"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","90","249392","0.0-11.0-3.26","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","9","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","9","0.35","99","27","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","91","250174","0.0-11.0-1.27","","","781","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","10","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","14","0.2","104","28","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","92","250432","0.0-11.0-2.27","","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","10","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","14","0.2","99","28","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","93","251441","0.0-11.0-3.27","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","10","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","14","0.2","99","28","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","94","251901","0.0-11.0-1.28","","","458","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","10","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","104","29","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","95","252160","0.0-11.0-2.28","","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","10","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","99","29","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","96","253169","0.0-11.0-3.28","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","10","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","99","29","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","97","253568","0.0-11.0-1.29","","","398","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","10","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","9","0.35","104","30","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","98","253823","0.0-11.0-2.29","","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","10","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","9","0.35","100","30","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","99","254833","0.0-11.0-3.29","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","10","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","9","0.35","108","30","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","100","255473","0.0-11.0-1.30","","","639","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","11","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","14","0.2","113","31","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","101","255727","0.0-11.0-2.30","","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","11","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","14","0.2","109","31","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","102","256735","0.0-11.0-3.30","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","11","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","14","0.2","117","31","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","103","257322","0.0-11.0-1.31","","","585","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","122","32","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","104","257574","0.0-11.0-2.31","","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","117","32","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","105","258584","0.0-11.0-3.31","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","11","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","117","32","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","106","259019","0.0-11.0-1.32","","","434","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","11","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","9","0.35","122","33","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","107","259272","0.0-11.0-2.32","","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","11","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","9","0.35","120","33","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","108","260280","0.0-11.0-3.32","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","11","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","9","0.35","124","33","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","109","260758","0.0-11.0-1.33","","","476","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","12","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","129","34","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","110","261015","0.0-11.0-2.33","","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","12","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","127","34","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","111","262024","0.0-11.0-3.33","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","12","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","127","34","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","112","262416","0.0-11.0-1.34","","","391","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","9","0.35","132","35","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","113","262673","0.0-11.0-2.34","","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","9","0.35","131","35","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","114","263683","0.0-11.0-3.34","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","12","Kiwi Kash","Fruit/Kiwi.png","Won","0.35,0.8","9","0.35","133","35","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","115","264541","0.0-11.0-1.35","","","857","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","12","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","14","0.2","138","36","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","116","264799","0.0-11.0-2.35","","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","12","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","14","0.2","134","36","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","117","265808","0.0-11.0-3.35","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","12","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","14","0.2","134","36","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","118","266206","0.0-11.0-1.36","","","397","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","13","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","139","37","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","119","266467","0.0-11.0-2.36","","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","13","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","137","37","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","120","267475","0.0-11.0-3.36","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","137","37","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","121","267805","0.0-11.0-1.37","","","328","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","13","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","9","0.35","142","38","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","122","268062","0.0-11.0-2.37","","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","13","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","9","0.35","141","38","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","123","269070","0.0-11.0-3.37","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","9","0.35","141","38","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","124","269354","0.0-11.0-1.38","","","282","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","14","0.2","146","39","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","125","269611","0.0-11.0-2.38","","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","14","0.2","142","39","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","126","270619","0.0-11.0-3.38","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","13","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","14","0.2","150","39","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","127","271119","0.0-11.0-1.39","","","498","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","14","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","155","40","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","128","271374","0.0-11.0-2.39","","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","14","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","152","40","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","129","272384","0.0-11.0-3.39","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","14","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","152","40","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","130","272781","0.0-11.0-1.40","","","396","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","14","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","9","0.35","157","41","",""
"","","","decisionFB","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","131","273039","0.0-11.0-2.40","","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","14","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","9","0.35","155","41","",""
"","","","feedback","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","132","274049","0.0-11.0-3.40","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","14","Kiwi Kash","Fruit/Kiwi.png","Lost","0.35,0.8","9","0.35","155","41","",""
"","","","decision","63bd81516745e78ee7f50f7f","bdp_rwlrn","Mon Mar 13 2023 14:50:14 GMT-0400 (Eastern Daylight Time)","480843","Trustworthy,Untrustworthy","html-keyboard-response","133","274456","0.0-11.0-1.41","","","405","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","14","0.2","160","42","",""
