"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","84","192951","0.0-11.0-3.24","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","9","Melon Millions","Fruit/melon.png","Won","0.35,0.8","9","0.35","109","25","",""
"html-keyboard-response","85","196146","0.0-11.0-1.25","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","3194","","","","decision","","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","9","Odds are Orange","Fruit/orange.png","Won","0.2,0.8","14","0.2","114","26","",""
"html-keyboard-response","86","196398","0.0-11.0-2.25","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","9","Odds are Orange","Fruit/orange.png","Won","0.2,0.8","14","0.2","109","26","",""
"html-keyboard-response","87","197409","0.0-11.0-3.25","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","9","Odds are Orange","Fruit/orange.png","Won","0.2,0.8","14","0.2","119","26","",""
"html-keyboard-response","88","198004","0.0-11.0-1.26","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","594","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","9","Pears Aplenty","Fruit/pears.png","Won","0.8,0.35","10","0.8","124","27","",""
"html-keyboard-response","89","198268","0.0-11.0-2.26","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","9","Pears Aplenty","Fruit/pears.png","Won","0.8,0.35","10","0.8","122","27","",""
"html-keyboard-response","90","199273","0.0-11.0-3.26","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","9","Pears Aplenty","Fruit/pears.png","Won","0.8,0.35","10","0.8","126","27","",""
"html-keyboard-response","91","199674","0.0-11.0-1.27","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","400","","","","decision","","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","10","Odds are Orange","Fruit/orange.png","Won","0.2,0.8","14","0.2","131","28","",""
"html-keyboard-response","92","199930","0.0-11.0-2.27","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","10","Odds are Orange","Fruit/orange.png","Won","0.2,0.8","14","0.2","127","28","",""
"html-keyboard-response","93","200933","0.0-11.0-3.27","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","10","Odds are Orange","Fruit/orange.png","Won","0.2,0.8","14","0.2","135","28","",""
"html-keyboard-response","94","201631","0.0-11.0-1.28","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","696","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","10","Pears Aplenty","Fruit/pears.png","Won","0.8,0.35","10","0.8","140","29","",""
"html-keyboard-response","95","201886","0.0-11.0-2.28","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","10","Pears Aplenty","Fruit/pears.png","Won","0.8,0.35","10","0.8","138","29","",""
"html-keyboard-response","96","202890","0.0-11.0-3.28","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","10","Pears Aplenty","Fruit/pears.png","Won","0.8,0.35","10","0.8","142","29","",""
"html-keyboard-response","97","203133","0.0-11.0-1.29","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","242","","","","decision","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","10","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","147","30","",""
"html-keyboard-response","98","203390","0.0-11.0-2.29","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","10","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","143","30","",""
"html-keyboard-response","99","204398","0.0-11.0-3.29","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","10","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","143","30","",""
"html-keyboard-response","100","205718","0.0-11.0-1.30","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","1318","","","","decision","","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","11","Odds are Orange","Fruit/orange.png","Won","0.2,0.8","14","0.2","148","31","",""
"html-keyboard-response","101","205977","0.0-11.0-2.30","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","11","Odds are Orange","Fruit/orange.png","Won","0.2,0.8","14","0.2","145","31","",""
"html-keyboard-response","102","206985","0.0-11.0-3.30","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","11","Odds are Orange","Fruit/orange.png","Won","0.2,0.8","14","0.2","151","31","",""
"html-keyboard-response","103","207677","0.0-11.0-1.31","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","691","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","11","Pears Aplenty","Fruit/pears.png","Lost","0.8,0.35","10","0.8","156","32","",""
"html-keyboard-response","104","207942","0.0-11.0-2.31","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","11","Pears Aplenty","Fruit/pears.png","Lost","0.8,0.35","10","0.8","154","32","",""
"html-keyboard-response","105","208950","0.0-11.0-3.31","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","11","Pears Aplenty","Fruit/pears.png","Lost","0.8,0.35","10","0.8","154","32","",""
"","","","","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","","blur","106","211543","blurevent","","1","","","","","","","","","","","","",""
"","","","","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","","focus","106","211543","focusevent","","","","","","","","","","","","","","",""
"html-keyboard-response","106","212589","0.0-11.0-1.32","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","3638","blur","106","211543","decision","","1","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","11","Melon Millions","Fruit/melon.png","Won","0.35,0.8","9","0.35","159","33","",""
"html-keyboard-response","107","212850","0.0-11.0-2.32","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","11","Melon Millions","Fruit/melon.png","Won","0.35,0.8","9","0.35","156","33","",""
"html-keyboard-response","108","213853","0.0-11.0-3.32","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","11","Melon Millions","Fruit/melon.png","Won","0.35,0.8","9","0.35","162","33","",""
"","","","","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","","blur","109","222930","blurevent","","2","","","","","","","","","","","","",""
"","","","","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","","focus","109","222930","focusevent","","","","","","","","","","","","","","",""
"image-keyboard-response","109","229239","0.0-11.0-0.33-0.33","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","15384","","","","blurwarn","","1","","49","","","","","","","","","","",""
"html-keyboard-response","110","238424","0.0-11.0-1.33","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","8930","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","12","Pears Aplenty","Fruit/pears.png","Won","0.8,0.35","10","0.8","167","34","",""
"html-keyboard-response","111","238681","0.0-11.0-2.33","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","12","Pears Aplenty","Fruit/pears.png","Won","0.8,0.35","10","0.8","165","34","",""
"html-keyboard-response","112","239684","0.0-11.0-3.33","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","12","Pears Aplenty","Fruit/pears.png","Won","0.8,0.35","10","0.8","169","34","",""
"html-keyboard-response","113","240486","0.0-11.0-1.34","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","801","","","","decision","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","12","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","174","35","",""
"html-keyboard-response","114","240748","0.0-11.0-2.34","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","12","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","170","35","",""
"html-keyboard-response","115","241759","0.0-11.0-3.34","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","12","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","170","35","",""
"html-keyboard-response","116","243208","0.0-11.0-1.35","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","1448","","","","decision","","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","12","Odds are Orange","Fruit/orange.png","Lost","0.2,0.8","14","0.2","175","36","",""
"html-keyboard-response","117","243471","0.0-11.0-2.35","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","12","Odds are Orange","Fruit/orange.png","Lost","0.2,0.8","14","0.2","172","36","",""
"html-keyboard-response","118","244478","0.0-11.0-3.35","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","12","Odds are Orange","Fruit/orange.png","Lost","0.2,0.8","14","0.2","172","36","",""
"html-keyboard-response","119","248027","0.0-11.0-1.36","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","3548","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Pears Aplenty","Fruit/pears.png","Lost","0.8,0.35","10","0.8","177","37","",""
"html-keyboard-response","120","248284","0.0-11.0-2.36","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Pears Aplenty","Fruit/pears.png","Lost","0.8,0.35","10","0.8","172","37","",""
"html-keyboard-response","121","249301","0.0-11.0-3.36","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Pears Aplenty","Fruit/pears.png","Lost","0.8,0.35","10","0.8","172","37","",""
"html-keyboard-response","122","249963","0.0-11.0-1.37","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","661","","","","decision","","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","13","Odds are Orange","Fruit/orange.png","Lost","0.2,0.8","14","0.2","177","38","",""
"html-keyboard-response","123","250225","0.0-11.0-2.37","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","13","Odds are Orange","Fruit/orange.png","Lost","0.2,0.8","14","0.2","174","38","",""
"html-keyboard-response","124","251228","0.0-11.0-3.37","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Odds are Orange","Fruit/orange.png","Lost","0.2,0.8","14","0.2","174","38","",""
"html-keyboard-response","125","252393","0.0-11.0-1.38","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","1164","","","","decision","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","179","39","",""
"html-keyboard-response","126","252657","0.0-11.0-2.38","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","174","39","",""
"html-keyboard-response","127","253663","0.0-11.0-3.38","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Melon Millions","Fruit/melon.png","Lost","0.35,0.8","9","0.35","174","39","",""
