"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","84","140001","0.0-11.0-2.24","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","12","0.35","155","25","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","85","141017","0.0-11.0-3.24","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","9","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","12","0.35","155","25","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","86","141374","0.0-11.0-1.25","","357","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","9","Melon Millions","Fruit/melon.png","Won","0.8,0.35","11","0.8","160","26","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","87","141640","0.0-11.0-2.25","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","9","Melon Millions","Fruit/melon.png","Won","0.8,0.35","11","0.8","159","26","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","88","142650","0.0-11.0-3.25","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","9","Melon Millions","Fruit/melon.png","Won","0.8,0.35","11","0.8","161","26","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","89","142737","0.0-11.0-1.26","","87","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","9","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.35","10","0.65","166","27","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","90","142990","0.0-11.0-2.26","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","9","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.35","10","0.65","161","27","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","91","143999","0.0-11.0-3.26","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","9","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.35","10","0.65","171","27","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","92","144187","0.0-11.0-1.27","","188","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","12","0.35","176","28","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","93","144446","0.0-11.0-2.27","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","12","0.35","175","28","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","94","145461","0.0-11.0-3.27","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","10","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","12","0.35","175","28","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","95","145922","0.0-11.0-1.28","","461","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","10","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.35","10","0.65","180","29","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","96","146179","0.0-11.0-2.28","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","10","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.35","10","0.65","175","29","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","97","147189","0.0-11.0-3.28","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","10","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.35","10","0.65","185","29","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","98","147403","0.0-11.0-1.29","","214","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","10","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","190","30","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","99","147656","0.0-11.0-2.29","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","10","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","189","30","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","100","148666","0.0-11.0-3.29","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","10","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","189","30","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","101","148972","0.0-11.0-1.30","","306","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","12","0.35","194","31","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","102","149227","0.0-11.0-2.30","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","12","0.35","189","31","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","103","150241","0.0-11.0-3.30","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","11","Mega Mangos","Fruit/mango.png","Lost","0.35,0.8","12","0.35","189","31","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","104","150552","0.0-11.0-1.31","","310","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.35","10","0.65","194","32","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","105","150817","0.0-11.0-2.31","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.35","10","0.65","189","32","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","106","151819","0.0-11.0-3.31","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","11","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.35","10","0.65","189","32","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","107","152433","0.0-11.0-1.32","","614","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","194","33","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","108","152689","0.0-11.0-2.32","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","189","33","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","109","153703","0.0-11.0-3.32","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","11","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","189","33","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","110","153822","0.0-11.0-1.33","","118","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","12","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.35","10","0.65","194","34","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","111","154077","0.0-11.0-2.33","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","12","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.35","10","0.65","189","34","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","112","155090","0.0-11.0-3.33","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","12","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.35","10","0.65","189","34","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","113","155243","0.0-11.0-1.34","","153","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","12","Mega Mangos","Fruit/mango.png","Won","0.35,0.8","12","0.35","194","35","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","114","155496","0.0-11.0-2.34","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","12","Mega Mangos","Fruit/mango.png","Won","0.35,0.8","12","0.35","189","35","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","115","156506","0.0-11.0-3.34","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","12","Mega Mangos","Fruit/mango.png","Won","0.35,0.8","12","0.35","199","35","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","116","157537","0.0-11.0-1.35","","1030","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","204","36","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","117","157803","0.0-11.0-2.35","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","203","36","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","118","158818","0.0-11.0-3.35","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","12","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","203","36","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","119","159261","0.0-11.0-1.36","","443","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","13","Mega Mangos","Fruit/mango.png","Won","0.35,0.8","12","0.35","208","37","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","120","159522","0.0-11.0-2.36","","null","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","13","Mega Mangos","Fruit/mango.png","Won","0.35,0.8","12","0.35","207","37","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","121","160533","0.0-11.0-3.36","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","13","Mega Mangos","Fruit/mango.png","Won","0.35,0.8","12","0.35","209","37","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","122","160820","0.0-11.0-1.37","","286","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.35","10","0.65","214","38","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","123","161081","0.0-11.0-2.37","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.35","10","0.65","209","38","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","124","162092","0.0-11.0-3.37","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","13","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.35","10","0.65","219","38","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","125","162409","0.0-11.0-1.38","","315","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","13","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","224","39","",""
"","","","decisionFB","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","126","162668","0.0-11.0-2.38","","null","","<div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","13","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","223","39","",""
"","","","feedback","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","127","163680","0.0-11.0-3.38","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/melon.png'><br><font class='baseline'><strong>Melon Millions</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Melon Millions","Fruit/melon.png","Lost","0.8,0.35","11","0.8","223","39","",""
"","","","decision","5d9303bbc400a90018821b13","bdp_rwlrn","Sun Mar 12 2023 23:56:01 GMT-0400 (Eastern Daylight Time)","351945","Trustworthy,Untrustworthy","","html-keyboard-response","128","164036","0.0-11.0-1.39","","356","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.35","10","0.65","228","40","",""
