"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","numBlurs","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","231","177919","0.0-14.0-3.6","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","3","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","384","73","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","232","178181","0.0-14.0-1.7","","","261","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Papaya Payday","Fruit/papayas.png","Lost","0.2,0.65","12","0.2","389","74","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","233","178435","0.0-14.0-2.7","","","null","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Papaya Payday","Fruit/papayas.png","Lost","0.2,0.65","12","0.2","386","74","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","234","179452","0.0-14.0-3.7","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Papaya Payday","Fruit/papayas.png","Lost","0.2,0.65","12","0.2","386","74","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","235","180101","0.0-14.0-1.8","","","649","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","391","75","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","236","180354","0.0-14.0-2.8","","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","387","75","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","237","181356","0.0-14.0-3.8","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","3","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","395","75","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","238","181583","0.0-14.0-1.9","","","225","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","400","76","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","239","181843","0.0-14.0-2.9","","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","396","76","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","240","182846","0.0-14.0-3.9","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","4","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","404","76","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","241","183103","0.0-14.0-1.10","","","256","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Papaya Payday","Fruit/papayas.png","Won","0.2,0.65","12","0.2","409","77","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","242","183362","0.0-14.0-2.10","","","null","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Papaya Payday","Fruit/papayas.png","Won","0.2,0.65","12","0.2","405","77","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","243","184365","0.0-14.0-3.10","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","4","Papaya Payday","Fruit/papayas.png","Won","0.2,0.65","12","0.2","413","77","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","244","184655","0.0-14.0-1.11","","","289","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","418","78","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","245","184919","0.0-14.0-2.11","","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","414","78","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","246","185920","0.0-14.0-3.11","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","4","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","422","78","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","247","186198","0.0-14.0-1.12","","","277","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","427","79","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","248","186452","0.0-14.0-2.12","","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","5","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","423","79","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","249","187469","0.0-14.0-3.12","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","5","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","431","79","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","250","187703","0.0-14.0-1.13","","","233","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Papaya Payday","Fruit/papayas.png","Lost","0.2,0.65","12","0.2","436","80","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","251","187969","0.0-14.0-2.13","","","null","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","5","Papaya Payday","Fruit/papayas.png","Lost","0.2,0.65","12","0.2","432","80","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","252","188970","0.0-14.0-3.13","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","5","Papaya Payday","Fruit/papayas.png","Lost","0.2,0.65","12","0.2","432","80","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","253","189302","0.0-14.0-1.14","","","332","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","5","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","437","81","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","254","189556","0.0-14.0-2.14","","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","5","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","432","81","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","255","190573","0.0-14.0-3.14","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","5","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","442","81","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","256","190663","0.0-14.0-1.15","","","88","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","6","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","447","82","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","257","190926","0.0-14.0-2.15","","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","6","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","442","82","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","258","191927","0.0-14.0-3.15","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","6","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","452","82","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","259","192151","0.0-14.0-1.16","","","223","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","6","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","457","83","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","260","192413","0.0-14.0-2.16","","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","6","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","452","83","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","261","193414","0.0-14.0-3.16","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","6","Primo Pineapple","Fruit/pineapple.png","Won","0.65,0.35","8","0.65","462","83","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","262","193711","0.0-14.0-1.17","","","296","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","6","Papaya Payday","Fruit/papayas.png","Lost","0.2,0.65","12","0.2","467","84","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","263","193962","0.0-14.0-2.17","","","null","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","6","Papaya Payday","Fruit/papayas.png","Lost","0.2,0.65","12","0.2","462","84","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","264","194964","0.0-14.0-3.17","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","6","Papaya Payday","Fruit/papayas.png","Lost","0.2,0.65","12","0.2","462","84","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","265","195239","0.0-14.0-1.18","","","274","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","7","Primo Pineapple","Fruit/pineapple.png","Lost","0.65,0.35","8","0.65","467","85","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","266","195503","0.0-14.0-2.18","","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","7","Primo Pineapple","Fruit/pineapple.png","Lost","0.65,0.35","8","0.65","466","85","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","267","196505","0.0-14.0-3.18","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","7","Primo Pineapple","Fruit/pineapple.png","Lost","0.65,0.35","8","0.65","466","85","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","268","196670","0.0-14.0-1.19","","","163","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","7","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","471","86","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","269","196937","0.0-14.0-2.19","","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","7","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","469","86","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","270","197952","0.0-14.0-3.19","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","7","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","473","86","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","271","198142","0.0-14.0-1.20","","","188","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","7","Papaya Payday","Fruit/papayas.png","Won","0.2,0.65","12","0.2","478","87","",""
"","","","decisionFB","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","272","198405","0.0-14.0-2.20","","","null","","<div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","7","Papaya Payday","Fruit/papayas.png","Won","0.2,0.65","12","0.2","476","87","",""
"","","","feedback","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","273","199422","0.0-14.0-3.20","","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/papayas.png'><br><font class='baseline'><strong>Papaya Payday</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","7","Papaya Payday","Fruit/papayas.png","Won","0.2,0.65","12","0.2","480","87","",""
"","","","decision","63d13bce0971871b9ff88f56","bdp_rwlrn","Wed Mar 15 2023 15:23:38 GMT-0400 (Eastern Daylight Time)","287899","Untrustworthy,Trustworthy","html-keyboard-response","274","199671","0.0-14.0-1.21","","","248","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","8","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.8,0.35","10","0.8","485","88","",""
