"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","numBlurs","faceID","face"
"","","","","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","9","64171","0.0-9.0","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/watermelon.png'><br><strong>Watermelon Win$</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/cherrie.png'><br><strong>Cherry Chances</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/grapes.png'><br><strong>Great Grapes</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","","",""
"","","","","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","instructions","10","68292","0.0-10.0","[{""page_index"":0,""viewing_time"":2457},{""page_index"":1,""viewing_time"":1662}]","4120","","","","","","","","","","","","","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","11","73868","0.0-11.0-1.0","","5473","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","10","0.2","5","1","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","12","74123","0.0-11.0-2.0","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","10","0.2","3","1","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","13","75133","0.0-11.0-3.0","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","10","0.2","3","1","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","14","76389","0.0-11.0-1.1","","1255","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.35","10","0.8","8","2","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","15","76640","0.0-11.0-2.1","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.35","10","0.8","6","2","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","16","77650","0.0-11.0-3.1","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.35","10","0.8","6","2","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","17","79382","0.0-11.0-1.2","","1730","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","1","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","8","0.65","11","3","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","18","79644","0.0-11.0-2.2","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","1","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","8","0.65","10","3","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","19","80653","0.0-11.0-3.2","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","8","0.65","10","3","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","20","83596","0.0-11.0-1.3","","2942","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","10","0.2","15","4","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","21","83875","0.0-11.0-2.3","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","10","0.2","11","4","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","22","84892","0.0-11.0-3.3","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","10","0.2","11","4","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","23","87999","0.0-11.0-1.4","","3105","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","10","0.8","16","5","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","24","88251","0.0-11.0-2.4","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","10","0.8","11","5","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","25","89268","0.0-11.0-3.4","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","2","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","10","0.8","21","5","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","26","92434","0.0-11.0-1.5","","3165","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","8","0.65","26","6","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","27","92689","0.0-11.0-2.5","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","8","0.65","23","6","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","28","93695","0.0-11.0-3.5","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","2","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","8","0.65","29","6","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","29","95040","0.0-11.0-1.6","","1343","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","3","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","10","0.2","34","7","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","30","95306","0.0-11.0-2.6","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","3","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","10","0.2","32","7","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","31","96323","0.0-11.0-3.6","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Cherry Chances","Fruit/cherrie.png","Lost","0.2,0.65","10","0.2","32","7","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","32","98095","0.0-11.0-1.7","","1771","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","8","0.65","37","8","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","33","98358","0.0-11.0-2.7","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","8","0.65","32","8","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","34","99372","0.0-11.0-3.7","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","8","0.65","42","8","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","35","101173","0.0-11.0-1.8","","1800","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.35","10","0.8","47","9","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","36","101429","0.0-11.0-2.8","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.35","10","0.8","42","9","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","37","102437","0.0-11.0-3.8","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Watermelon Win$","Fruit/watermelon.png","Lost","0.8,0.35","10","0.8","42","9","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","38","105766","0.0-11.0-1.9","","3328","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Cherry Chances","Fruit/cherrie.png","Won","0.2,0.65","10","0.2","47","10","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","39","106019","0.0-11.0-2.9","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Cherry Chances","Fruit/cherrie.png","Won","0.2,0.65","10","0.2","45","10","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","40","107036","0.0-11.0-3.9","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","4","Cherry Chances","Fruit/cherrie.png","Won","0.2,0.65","10","0.2","49","10","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","41","108154","0.0-11.0-1.10","","1117","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","10","0.8","54","11","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","42","108417","0.0-11.0-2.10","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","10","0.8","49","11","","",""
"","","","feedback","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","43","109427","0.0-11.0-3.10","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","4","Watermelon Win$","Fruit/watermelon.png","Won","0.8,0.35","10","0.8","59","11","","",""
"","","","decision","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","44","110846","0.0-11.0-1.11","","1418","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","8","0.65","64","12","","",""
"","","","decisionFB","63e51ddb19fccd05514c629c","bdp_rwlrn","Tue Mar 14 2023 10:41:17 GMT-0700 (Pacific Daylight Time)","392513","Trustworthy,Untrustworthy","html-keyboard-response","45","111104","0.0-11.0-2.11","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","8","0.65","63","12","","",""
