"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","95","143431","0.0-11.0-1.28","","278","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","10","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","120","29","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","96","143683","0.0-11.0-2.28","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","10","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","115","29","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","97","144699","0.0-11.0-3.28","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","10","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","125","29","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","98","144980","0.0-11.0-1.29","","280","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","10","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","11","0.2","130","30","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","99","145240","0.0-11.0-2.29","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","10","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","11","0.2","127","30","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","100","146255","0.0-11.0-3.29","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","10","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","11","0.2","127","30","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","101","146554","0.0-11.0-1.30","","298","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","132","31","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","102","146818","0.0-11.0-2.30","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","127","31","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","103","147821","0.0-11.0-3.30","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","11","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","137","31","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","104","148688","0.0-11.0-1.31","","866","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","11","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","11","0.2","142","32","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","105","148948","0.0-11.0-2.31","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","11","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","11","0.2","139","32","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","106","149954","0.0-11.0-3.31","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","11","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","11","0.2","139","32","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","107","150284","0.0-11.0-1.32","","329","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","11","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","9","0.8","144","33","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","108","150541","0.0-11.0-2.32","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","11","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","9","0.8","139","33","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","109","151543","0.0-11.0-3.32","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","11","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","9","0.8","139","33","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","110","151865","0.0-11.0-1.33","","321","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","12","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","144","34","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","111","152122","0.0-11.0-2.33","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","12","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","140","34","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","112","153133","0.0-11.0-3.33","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","12","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","148","34","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","113","153601","0.0-11.0-1.34","","466","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","12","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","9","0.8","153","35","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","114","153864","0.0-11.0-2.34","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","12","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","9","0.8","148","35","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","115","154868","0.0-11.0-3.34","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","12","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","9","0.8","158","35","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","116","156088","0.0-11.0-1.35","","1218","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","11","0.2","163","36","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","117","156348","0.0-11.0-2.35","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","11","0.2","162","36","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","118","157365","0.0-11.0-3.35","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","12","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","11","0.2","164","36","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","119","157996","0.0-11.0-1.36","","631","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","13","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","9","0.8","169","37","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","120","158255","0.0-11.0-2.36","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","13","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","9","0.8","167","37","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","121","159267","0.0-11.0-3.36","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","9","0.8","167","37","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","122","159618","0.0-11.0-1.37","","350","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.65","8","0.2","172","38","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","123","159884","0.0-11.0-2.37","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.65","8","0.2","167","38","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","124","160887","0.0-11.0-3.37","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.65","8","0.2","167","38","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","125","161289","0.0-11.0-1.38","","400","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","11","0.2","172","39","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","126","161556","0.0-11.0-2.38","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","11","0.2","168","39","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","127","162556","0.0-11.0-3.38","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","13","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","11","0.2","176","39","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","128","162826","0.0-11.0-1.39","","269","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","9","0.8","181","40","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","129","163078","0.0-11.0-2.39","","null","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","9","0.8","176","40","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","130","164084","0.0-11.0-3.39","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","14","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","9","0.8","176","40","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","131","164658","0.0-11.0-1.40","","574","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","14","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","11","0.2","181","41","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","132","164912","0.0-11.0-2.40","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","14","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","11","0.2","178","41","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","133","165913","0.0-11.0-3.40","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","14","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.8","11","0.2","178","41","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","134","166298","0.0-11.0-1.41","","384","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","14","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","183","42","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","135","166550","0.0-11.0-2.41","","null","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","14","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","179","42","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","136","167554","0.0-11.0-3.41","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","14","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.65","8","0.2","187","42","",""
"","","","decision","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","137","167882","0.0-11.0-1.42","","327","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","15","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","11","0.2","192","43","",""
"","","","decisionFB","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","138","168147","0.0-11.0-2.42","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","15","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","11","0.2","187","43","",""
"","","","feedback","63e55887d67a5c7e32a678fa","bdp_rwlrn","Mon Mar 13 2023 13:30:23 GMT-0500 (Central Daylight Time)","361036","Untrustworthy,Trustworthy","","html-keyboard-response","139","169153","0.0-11.0-3.42","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","15","Pears Aplenty","Fruit/pears.png","Won","0.2,0.8","11","0.2","197","43","",""
