"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","323","511189","0.0-14.0-3.37","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","475","104","",""
"html-keyboard-response","324","511995","0.0-14.0-1.38","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","805","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","480","105","",""
"html-keyboard-response","325","512251","0.0-14.0-2.38","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","476","105","",""
"html-keyboard-response","326","513266","0.0-14.0-3.38","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","13","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","484","105","",""
"html-keyboard-response","327","513443","0.0-14.0-1.39","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","175","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","14","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","489","106","",""
"html-keyboard-response","328","513696","0.0-14.0-2.39","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","14","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","486","106","",""
"html-keyboard-response","329","514705","0.0-14.0-3.39","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","14","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","486","106","",""
"html-keyboard-response","330","514881","0.0-14.0-1.40","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","173","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","14","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","491","107","",""
"html-keyboard-response","331","515147","0.0-14.0-2.40","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","14","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","487","107","",""
"html-keyboard-response","332","516160","0.0-14.0-3.40","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","14","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","495","107","",""
"html-keyboard-response","333","516447","0.0-14.0-1.41","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","285","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","14","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","500","108","",""
"html-keyboard-response","334","516713","0.0-14.0-2.41","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","14","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","496","108","",""
"html-keyboard-response","335","517725","0.0-14.0-3.41","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","14","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","504","108","",""
"html-keyboard-response","336","517938","0.0-14.0-1.42","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","212","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","15","Great Grapes","Fruit/grapes.png","Won","0.65,0.2","14","0.65","509","109","",""
"html-keyboard-response","337","518199","0.0-14.0-2.42","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","15","Great Grapes","Fruit/grapes.png","Won","0.65,0.2","14","0.65","505","109","",""
"html-keyboard-response","338","519205","0.0-14.0-3.42","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","15","Great Grapes","Fruit/grapes.png","Won","0.65,0.2","14","0.65","513","109","",""
"html-keyboard-response","339","519568","0.0-14.0-1.43","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","361","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","15","Mega Mangos","Fruit/mango.png","Lost","0.2,0.65","13","0.2","518","110","",""
"html-keyboard-response","340","519824","0.0-14.0-2.43","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","15","Mega Mangos","Fruit/mango.png","Lost","0.2,0.65","13","0.2","514","110","",""
"html-keyboard-response","341","520838","0.0-14.0-3.43","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","15","Mega Mangos","Fruit/mango.png","Lost","0.2,0.65","13","0.2","514","110","",""
"html-keyboard-response","342","521118","0.0-14.0-1.44","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","277","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","15","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.8","13","0.2","519","111","",""
"html-keyboard-response","343","521375","0.0-14.0-2.44","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","15","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.8","13","0.2","516","111","",""
"html-keyboard-response","344","522389","0.0-14.0-3.44","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","15","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.8","13","0.2","516","111","",""
"html-keyboard-response","345","522485","0.0-14.0-1.45","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","93","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","16","Mega Mangos","Fruit/mango.png","Lost","0.2,0.65","13","0.2","521","112","",""
"html-keyboard-response","346","522740","0.0-14.0-2.45","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","16","Mega Mangos","Fruit/mango.png","Lost","0.2,0.65","13","0.2","517","112","",""
"html-keyboard-response","347","523753","0.0-14.0-3.45","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","16","Mega Mangos","Fruit/mango.png","Lost","0.2,0.65","13","0.2","517","112","",""
"html-keyboard-response","348","524385","0.0-14.0-1.46","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","630","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","16","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","522","113","",""
"html-keyboard-response","349","524639","0.0-14.0-2.46","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","16","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","518","113","",""
"html-keyboard-response","350","525645","0.0-14.0-3.46","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","16","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","518","113","",""
"html-keyboard-response","351","525733","0.0-14.0-1.47","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","86","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","16","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","523","114","",""
"html-keyboard-response","352","525997","0.0-14.0-2.47","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","16","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","520","114","",""
"html-keyboard-response","353","527001","0.0-14.0-3.47","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","16","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.2,0.8","13","0.2","526","114","",""
"html-keyboard-response","354","527093","0.0-14.0-1.48","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","91","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","17","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","531","115","",""
"html-keyboard-response","355","527351","0.0-14.0-2.48","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","17","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","528","115","",""
"html-keyboard-response","356","528361","0.0-14.0-3.48","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","17","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","528","115","",""
"html-keyboard-response","357","528917","0.0-14.0-1.49","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","554","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","17","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","533","116","",""
"html-keyboard-response","358","529173","0.0-14.0-2.49","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","17","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","529","116","",""
"html-keyboard-response","359","530186","0.0-14.0-3.49","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","17","Mega Mangos","Fruit/mango.png","Won","0.2,0.65","13","0.2","537","116","",""
"html-keyboard-response","360","530535","0.0-14.0-1.50","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","346","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","17","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.8","13","0.2","542","117","",""
"html-keyboard-response","361","530801","0.0-14.0-2.50","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","17","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.8","13","0.2","538","117","",""
"html-keyboard-response","362","531817","0.0-14.0-3.50","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","17","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.2,0.8","13","0.2","538","117","",""
"html-keyboard-response","363","531980","0.0-14.0-1.51","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","162","","","","decision","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","18","Mega Mangos","Fruit/mango.png","Lost","0.2,0.65","13","0.2","543","118","",""
"html-keyboard-response","364","532245","0.0-14.0-2.51","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","18","Mega Mangos","Fruit/mango.png","Lost","0.2,0.65","13","0.2","540","118","",""
"html-keyboard-response","365","533259","0.0-14.0-3.51","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mango.png'><br><font class='baseline'><strong>Mega Mangos</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","18","Mega Mangos","Fruit/mango.png","Lost","0.2,0.65","13","0.2","540","118","",""
"html-keyboard-response","366","534113","0.0-14.0-1.52","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","851","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","18","Great Grapes","Fruit/grapes.png","Lost","0.65,0.2","14","0.65","545","119","",""
