"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","119","146440","0.0-5.0-1.57","","null","","img/1to3/1.png","null","168","439","0.5","0.5","1","3","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","120","147730","0.0-5.0-2.57","","","","","","168","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":206},{""stimulus"":""img/1to3/3.png"",""time"":305},{""stimulus"":""img/1to3/4.png"",""time"":405},{""stimulus"":""img/1to3/5.png"",""time"":504},{""stimulus"":""img/1to3/6.png"",""time"":606},{""stimulus"":""img/1to3/7.png"",""time"":706},{""stimulus"":""img/1to3/8.png"",""time"":806},{""stimulus"":""img/1to3/9.png"",""time"":907},{""stimulus"":""img/1to3/10.png"",""time"":1005},{""stimulus"":""img/1to3/11.png"",""time"":1106},{""stimulus"":""img/1to3/12.png"",""time"":1191}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","121","148330","0.0-5.0-1.58","","null","","img/3to2/1.png","null","167","589","0.5","0.5","3","1","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","122","149629","0.0-5.0-2.58","","","","","","167","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":499},{""stimulus"":""img/3to1/6.png"",""time"":599},{""stimulus"":""img/3to1/7.png"",""time"":698},{""stimulus"":""img/3to1/8.png"",""time"":799},{""stimulus"":""img/3to1/9.png"",""time"":898},{""stimulus"":""img/3to1/10.png"",""time"":999},{""stimulus"":""img/3to1/11.png"",""time"":1100},{""stimulus"":""img/3to1/12.png"",""time"":1199}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","123","150077","0.0-5.0-1.59","","null","","img/1to3/1.png","null","166","434","0.5","0.5","1","3","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","124","151379","0.0-5.0-2.59","","","","","","166","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":203},{""stimulus"":""img/1to3/3.png"",""time"":302},{""stimulus"":""img/1to3/4.png"",""time"":403},{""stimulus"":""img/1to3/5.png"",""time"":503},{""stimulus"":""img/1to3/6.png"",""time"":601},{""stimulus"":""img/1to3/7.png"",""time"":702},{""stimulus"":""img/1to3/8.png"",""time"":802},{""stimulus"":""img/1to3/9.png"",""time"":902},{""stimulus"":""img/1to3/10.png"",""time"":1002},{""stimulus"":""img/1to3/11.png"",""time"":1103},{""stimulus"":""img/1to3/12.png"",""time"":1203}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","125","153122","0.0-5.0-1.60","","null","","img/3to2/1.png","null","165","1737","0.5","0.5","3","1","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","126","154414","0.0-5.0-2.60","","","","","","165","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":307},{""stimulus"":""img/3to1/4.png"",""time"":407},{""stimulus"":""img/3to1/5.png"",""time"":509},{""stimulus"":""img/3to1/6.png"",""time"":609},{""stimulus"":""img/3to1/7.png"",""time"":708},{""stimulus"":""img/3to1/8.png"",""time"":808},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1106},{""stimulus"":""img/3to1/12.png"",""time"":1192}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","127","154859","0.0-5.0-1.61","","null","","img/1to3/1.png","null","164","431","0.5","0.5","1","2","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","128","156162","0.0-5.0-2.61","","","","","","164","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":204},{""stimulus"":""img/1to2/3.png"",""time"":304},{""stimulus"":""img/1to2/4.png"",""time"":404},{""stimulus"":""img/1to2/5.png"",""time"":503},{""stimulus"":""img/1to2/6.png"",""time"":604},{""stimulus"":""img/1to2/7.png"",""time"":704},{""stimulus"":""img/1to2/8.png"",""time"":804},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":1003},{""stimulus"":""img/1to2/11.png"",""time"":1103},{""stimulus"":""img/1to2/12.png"",""time"":1203}]","[]"
"","","","choice","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","129","156534","0.0-5.0-1.62","","372","","img/2to1/1.png","1","163","687","0.5","0.5","2","1","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","130","157828","0.0-5.0-2.62","","","","","","163","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":103},{""stimulus"":""img/2to1/2.png"",""time"":212},{""stimulus"":""img/2to1/3.png"",""time"":311},{""stimulus"":""img/2to1/4.png"",""time"":412},{""stimulus"":""img/2to1/5.png"",""time"":511},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":894},{""stimulus"":""img/2to1/10.png"",""time"":994},{""stimulus"":""img/2to1/11.png"",""time"":1094},{""stimulus"":""img/2to1/12.png"",""time"":1194}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","131","158710","0.0-5.0-1.63","","null","","img/1to3/1.png","null","162","871","0.5","0.5","1","2","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","132","160012","0.0-5.0-2.63","","","","","","162","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":401},{""stimulus"":""img/1to2/5.png"",""time"":502},{""stimulus"":""img/1to2/6.png"",""time"":602},{""stimulus"":""img/1to2/7.png"",""time"":702},{""stimulus"":""img/1to2/8.png"",""time"":802},{""stimulus"":""img/1to2/9.png"",""time"":902},{""stimulus"":""img/1to2/10.png"",""time"":1002},{""stimulus"":""img/1to2/11.png"",""time"":1101},{""stimulus"":""img/1to2/12.png"",""time"":1202}]","[]"
"","","","choice","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","133","160535","0.0-5.0-1.64","","522","","img/2to1/1.png","1","161","225","0.5","0.5","2","1","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","134","161829","0.0-5.0-2.64","","","","","","161","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":108},{""stimulus"":""img/2to1/2.png"",""time"":211},{""stimulus"":""img/2to1/3.png"",""time"":310},{""stimulus"":""img/2to1/4.png"",""time"":411},{""stimulus"":""img/2to1/5.png"",""time"":511},{""stimulus"":""img/2to1/6.png"",""time"":611},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":795},{""stimulus"":""img/2to1/9.png"",""time"":895},{""stimulus"":""img/2to1/10.png"",""time"":994},{""stimulus"":""img/2to1/11.png"",""time"":1094},{""stimulus"":""img/2to1/12.png"",""time"":1194}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","135","162212","0.0-5.0-1.65","","null","","img/1to3/1.png","null","160","368","0.5","0.5","1","2","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","136","163511","0.0-5.0-2.65","","","","","","160","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":167},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":301},{""stimulus"":""img/1to2/4.png"",""time"":400},{""stimulus"":""img/1to2/5.png"",""time"":500},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":700},{""stimulus"":""img/1to2/8.png"",""time"":801},{""stimulus"":""img/1to2/9.png"",""time"":901},{""stimulus"":""img/1to2/10.png"",""time"":1000},{""stimulus"":""img/1to2/11.png"",""time"":1101},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"","","","choice","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","137","163975","0.0-5.0-1.66","","463","","img/2to1/1.png","2","159","265","0.5","0.5","2","3","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","138","165263","0.0-5.0-2.66","","","","","","159","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":108},{""stimulus"":""img/2to3/2.png"",""time"":205},{""stimulus"":""img/2to3/3.png"",""time"":304},{""stimulus"":""img/2to3/4.png"",""time"":403},{""stimulus"":""img/2to3/5.png"",""time"":504},{""stimulus"":""img/2to3/6.png"",""time"":604},{""stimulus"":""img/2to3/7.png"",""time"":705},{""stimulus"":""img/2to3/8.png"",""time"":804},{""stimulus"":""img/2to3/9.png"",""time"":905},{""stimulus"":""img/2to3/10.png"",""time"":1004},{""stimulus"":""img/2to3/11.png"",""time"":1105},{""stimulus"":""img/2to3/12.png"",""time"":1204}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","139","166738","0.0-5.0-1.67","","null","","img/3to2/1.png","null","158","1471","0.5","0.5","3","1","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","140","168028","0.0-5.0-2.67","","","","","","158","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":308},{""stimulus"":""img/3to1/4.png"",""time"":408},{""stimulus"":""img/3to1/5.png"",""time"":507},{""stimulus"":""img/3to1/6.png"",""time"":607},{""stimulus"":""img/3to1/7.png"",""time"":708},{""stimulus"":""img/3to1/8.png"",""time"":807},{""stimulus"":""img/3to1/9.png"",""time"":907},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1092},{""stimulus"":""img/3to1/12.png"",""time"":1191}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","141","168378","0.0-5.0-1.68","","null","","img/1to3/1.png","null","157","335","0.5","0.5","1","2","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","142","169679","0.0-5.0-2.68","","","","","","157","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":201},{""stimulus"":""img/1to2/3.png"",""time"":300},{""stimulus"":""img/1to2/4.png"",""time"":400},{""stimulus"":""img/1to2/5.png"",""time"":500},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":699},{""stimulus"":""img/1to2/8.png"",""time"":800},{""stimulus"":""img/1to2/9.png"",""time"":900},{""stimulus"":""img/1to2/10.png"",""time"":1000},{""stimulus"":""img/1to2/11.png"",""time"":1099},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"","","","choice","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","143","170067","0.0-5.0-1.69","","386","","img/2to1/1.png","1","156","776","0.5","0.5","2","1","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","144","171361","0.0-5.0-2.69","","","","","","156","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":212},{""stimulus"":""img/2to1/3.png"",""time"":311},{""stimulus"":""img/2to1/4.png"",""time"":422},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":611},{""stimulus"":""img/2to1/7.png"",""time"":696},{""stimulus"":""img/2to1/8.png"",""time"":796},{""stimulus"":""img/2to1/9.png"",""time"":896},{""stimulus"":""img/2to1/10.png"",""time"":996},{""stimulus"":""img/2to1/11.png"",""time"":1095},{""stimulus"":""img/2to1/12.png"",""time"":1195}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","145","172838","0.0-5.0-1.70","","null","","img/1to3/1.png","null","155","1466","0.5","0.5","1","2","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","146","174128","0.0-5.0-2.70","","","","","","155","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":209},{""stimulus"":""img/1to2/3.png"",""time"":308},{""stimulus"":""img/1to2/4.png"",""time"":413},{""stimulus"":""img/1to2/5.png"",""time"":509},{""stimulus"":""img/1to2/6.png"",""time"":608},{""stimulus"":""img/1to2/7.png"",""time"":709},{""stimulus"":""img/1to2/8.png"",""time"":808},{""stimulus"":""img/1to2/9.png"",""time"":908},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1107},{""stimulus"":""img/1to2/12.png"",""time"":1192}]","[]"
"","","","choice","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","147","174610","0.0-5.0-1.71","","481","","img/2to1/1.png","2","154","262","0.5","0.5","2","3","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","148","175912","0.0-5.0-2.71","","","","","","154","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":112},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":303},{""stimulus"":""img/2to3/4.png"",""time"":401},{""stimulus"":""img/2to3/5.png"",""time"":503},{""stimulus"":""img/2to3/6.png"",""time"":602},{""stimulus"":""img/2to3/7.png"",""time"":702},{""stimulus"":""img/2to3/8.png"",""time"":802},{""stimulus"":""img/2to3/9.png"",""time"":902},{""stimulus"":""img/2to3/10.png"",""time"":1002},{""stimulus"":""img/2to3/11.png"",""time"":1102},{""stimulus"":""img/2to3/12.png"",""time"":1203}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","149","176184","0.0-5.0-1.72","","null","","img/3to2/1.png","null","153","258","0.5","0.5","3","1","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","150","177479","0.0-5.0-2.72","","","","","","153","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":210},{""stimulus"":""img/3to1/3.png"",""time"":310},{""stimulus"":""img/3to1/4.png"",""time"":412},{""stimulus"":""img/3to1/5.png"",""time"":511},{""stimulus"":""img/3to1/6.png"",""time"":599},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":894},{""stimulus"":""img/3to1/10.png"",""time"":995},{""stimulus"":""img/3to1/11.png"",""time"":1096},{""stimulus"":""img/3to1/12.png"",""time"":1196}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","151","177673","0.0-5.0-1.73","","null","","img/1to3/1.png","null","152","189","0.5","0.5","1","2","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","152","178963","0.0-5.0-2.73","","","","","","152","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":207},{""stimulus"":""img/1to2/3.png"",""time"":308},{""stimulus"":""img/1to2/4.png"",""time"":407},{""stimulus"":""img/1to2/5.png"",""time"":507},{""stimulus"":""img/1to2/6.png"",""time"":606},{""stimulus"":""img/1to2/7.png"",""time"":706},{""stimulus"":""img/1to2/8.png"",""time"":805},{""stimulus"":""img/1to2/9.png"",""time"":906},{""stimulus"":""img/1to2/10.png"",""time"":1006},{""stimulus"":""img/1to2/11.png"",""time"":1106},{""stimulus"":""img/1to2/12.png"",""time"":1191}]","[]"
"","","","choice","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","153","179327","0.0-5.0-1.74","","363","","img/2to1/1.png","2","151","229","0.5","0.5","2","3","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","154","180629","0.0-5.0-2.74","","","","","","151","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":110},{""stimulus"":""img/2to3/2.png"",""time"":203},{""stimulus"":""img/2to3/3.png"",""time"":301},{""stimulus"":""img/2to3/4.png"",""time"":402},{""stimulus"":""img/2to3/5.png"",""time"":502},{""stimulus"":""img/2to3/6.png"",""time"":602},{""stimulus"":""img/2to3/7.png"",""time"":702},{""stimulus"":""img/2to3/8.png"",""time"":802},{""stimulus"":""img/2to3/9.png"",""time"":901},{""stimulus"":""img/2to3/10.png"",""time"":1002},{""stimulus"":""img/2to3/11.png"",""time"":1102},{""stimulus"":""img/2to3/12.png"",""time"":1202}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","155","180886","0.0-5.0-1.75","","null","","img/3to2/1.png","null","150","254","0.5","0.5","3","2","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","156","182178","0.0-5.0-2.75","","","","","","150","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":209},{""stimulus"":""img/3to2/3.png"",""time"":308},{""stimulus"":""img/3to2/4.png"",""time"":410},{""stimulus"":""img/3to2/5.png"",""time"":508},{""stimulus"":""img/3to2/6.png"",""time"":608},{""stimulus"":""img/3to2/7.png"",""time"":709},{""stimulus"":""img/3to2/8.png"",""time"":809},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1092},{""stimulus"":""img/3to2/12.png"",""time"":1191}]","[]"
"","","","choice","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","157","182861","0.0-5.0-1.76","","682","","img/2to1/1.png","1","149","202","0.5","0.1","2","1","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","158","184160","0.0-5.0-2.76","","","","","","149","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":202},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":401},{""stimulus"":""img/2to1/5.png"",""time"":502},{""stimulus"":""img/2to1/6.png"",""time"":601},{""stimulus"":""img/2to1/7.png"",""time"":700},{""stimulus"":""img/2to1/8.png"",""time"":800},{""stimulus"":""img/2to1/9.png"",""time"":900},{""stimulus"":""img/2to1/10.png"",""time"":1001},{""stimulus"":""img/2to1/11.png"",""time"":1100},{""stimulus"":""img/2to1/12.png"",""time"":1200}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","159","184831","0.0-5.0-1.77","","null","","img/1to3/1.png","null","148","668","0.5","0.1","1","3","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","160","186128","0.0-5.0-2.77","","","","","","148","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":213},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":418},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":598},{""stimulus"":""img/1to3/7.png"",""time"":698},{""stimulus"":""img/1to3/8.png"",""time"":797},{""stimulus"":""img/1to3/9.png"",""time"":897},{""stimulus"":""img/1to3/10.png"",""time"":997},{""stimulus"":""img/1to3/11.png"",""time"":1096},{""stimulus"":""img/1to3/12.png"",""time"":1200}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","161","186618","0.0-5.0-1.78","","null","","img/3to2/1.png","null","147","481","0.5","0.1","3","1","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","162","187910","0.0-5.0-2.78","","","","","","147","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":211},{""stimulus"":""img/3to1/3.png"",""time"":310},{""stimulus"":""img/3to1/4.png"",""time"":409},{""stimulus"":""img/3to1/5.png"",""time"":509},{""stimulus"":""img/3to1/6.png"",""time"":609},{""stimulus"":""img/3to1/7.png"",""time"":709},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1092},{""stimulus"":""img/3to1/12.png"",""time"":1193}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","163","188376","0.0-5.0-1.79","","null","","img/1to3/1.png","null","146","449","0.5","0.1","1","3","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","164","189678","0.0-5.0-2.79","","","","","","146","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":105},{""stimulus"":""img/1to3/2.png"",""time"":203},{""stimulus"":""img/1to3/3.png"",""time"":301},{""stimulus"":""img/1to3/4.png"",""time"":402},{""stimulus"":""img/1to3/5.png"",""time"":501},{""stimulus"":""img/1to3/6.png"",""time"":602},{""stimulus"":""img/1to3/7.png"",""time"":702},{""stimulus"":""img/1to3/8.png"",""time"":802},{""stimulus"":""img/1to3/9.png"",""time"":902},{""stimulus"":""img/1to3/10.png"",""time"":1001},{""stimulus"":""img/1to3/11.png"",""time"":1102},{""stimulus"":""img/1to3/12.png"",""time"":1201}]","[]"
"","","","observe","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","image-keyboard-response","165","190205","0.0-5.0-1.80","","null","","img/3to2/1.png","null","145","523","0.5","0.1","3","1","",""
"","","","","","63ea63669423c84daf2c5dbd","bdp_cybrbll","Mon Mar 27 2023 20:04:04 GMT-0400 (Eastern Daylight Time)","472039","3","1","animation","166","191494","0.0-5.0-2.80","","","","","","145","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":206},{""stimulus"":""img/3to1/3.png"",""time"":305},{""stimulus"":""img/3to1/4.png"",""time"":405},{""stimulus"":""img/3to1/5.png"",""time"":505},{""stimulus"":""img/3to1/6.png"",""time"":605},{""stimulus"":""img/3to1/7.png"",""time"":705},{""stimulus"":""img/3to1/8.png"",""time"":805},{""stimulus"":""img/3to1/9.png"",""time"":905},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1105},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
