"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"image-keyboard-response","7","56729","0.0-5.0-1.1","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/1to3/1.png","null","224","1249","0.5","0.5","1","3","",""
"animation","8","58021","0.0-5.0-2.1","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","224","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":112},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":410},{""stimulus"":""img/1to3/5.png"",""time"":505},{""stimulus"":""img/1to3/6.png"",""time"":598},{""stimulus"":""img/1to3/7.png"",""time"":709},{""stimulus"":""img/1to3/8.png"",""time"":802},{""stimulus"":""img/1to3/9.png"",""time"":897},{""stimulus"":""img/1to3/10.png"",""time"":992},{""stimulus"":""img/1to3/11.png"",""time"":1102},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","9","58415","0.0-5.0-1.2","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/3to2/1.png","null","223","388","0.5","0.5","3","1","",""
"animation","10","59706","0.0-5.0-2.2","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","223","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":207},{""stimulus"":""img/3to1/3.png"",""time"":302},{""stimulus"":""img/3to1/4.png"",""time"":412},{""stimulus"":""img/3to1/5.png"",""time"":507},{""stimulus"":""img/3to1/6.png"",""time"":603},{""stimulus"":""img/3to1/7.png"",""time"":698},{""stimulus"":""img/3to1/8.png"",""time"":807},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":994},{""stimulus"":""img/3to1/11.png"",""time"":1104},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","11","60505","0.0-5.0-1.3","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/1to3/1.png","null","222","787","0.5","0.5","1","2","",""
"animation","12","61793","0.0-5.0-2.3","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","222","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":204},{""stimulus"":""img/1to2/3.png"",""time"":299},{""stimulus"":""img/1to2/4.png"",""time"":409},{""stimulus"":""img/1to2/5.png"",""time"":502},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":705},{""stimulus"":""img/1to2/8.png"",""time"":799},{""stimulus"":""img/1to2/9.png"",""time"":894},{""stimulus"":""img/1to2/10.png"",""time"":1003},{""stimulus"":""img/1to2/11.png"",""time"":1098},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","13","62152","0.0-5.0-1.4","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","choice","","","359","","img/2to1/1.png","2","221","238","0.5","0.5","2","3","",""
"animation","14","63452","0.0-5.0-2.4","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","221","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":313},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":501},{""stimulus"":""img/2to3/6.png"",""time"":610},{""stimulus"":""img/2to3/7.png"",""time"":705},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1091},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","15","63782","0.0-5.0-1.5","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/3to2/1.png","null","220","324","0.5","0.5","3","1","",""
"animation","16","65070","0.0-5.0-2.5","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","220","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":410},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":693},{""stimulus"":""img/3to1/8.png"",""time"":802},{""stimulus"":""img/3to1/9.png"",""time"":896},{""stimulus"":""img/3to1/10.png"",""time"":1006},{""stimulus"":""img/3to1/11.png"",""time"":1099},{""stimulus"":""img/3to1/12.png"",""time"":1192}]","[]"
"image-keyboard-response","17","65588","0.0-5.0-1.6","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/1to3/1.png","null","219","513","0.5","0.5","1","2","",""
"animation","18","66876","0.0-5.0-2.6","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","219","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":597},{""stimulus"":""img/1to2/7.png"",""time"":706},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":1005},{""stimulus"":""img/1to2/11.png"",""time"":1100},{""stimulus"":""img/1to2/12.png"",""time"":1193}]","[]"
"image-keyboard-response","19","67319","0.0-5.0-1.7","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","choice","","","443","","img/2to1/1.png","2","218","329","0.5","0.5","2","3","",""
"animation","20","68608","0.0-5.0-2.7","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","218","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":309},{""stimulus"":""img/2to3/4.png"",""time"":405},{""stimulus"":""img/2to3/5.png"",""time"":501},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":704},{""stimulus"":""img/2to3/8.png"",""time"":798},{""stimulus"":""img/2to3/9.png"",""time"":891},{""stimulus"":""img/2to3/10.png"",""time"":1001},{""stimulus"":""img/2to3/11.png"",""time"":1095},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","21","68858","0.0-5.0-1.8","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/3to2/1.png","null","217","249","0.5","0.5","3","2","",""
"animation","22","70154","0.0-5.0-2.8","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","217","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":106},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":311},{""stimulus"":""img/3to2/4.png"",""time"":406},{""stimulus"":""img/3to2/5.png"",""time"":499},{""stimulus"":""img/3to2/6.png"",""time"":594},{""stimulus"":""img/3to2/7.png"",""time"":704},{""stimulus"":""img/3to2/8.png"",""time"":796},{""stimulus"":""img/3to2/9.png"",""time"":906},{""stimulus"":""img/3to2/10.png"",""time"":1000},{""stimulus"":""img/3to2/11.png"",""time"":1094},{""stimulus"":""img/3to2/12.png"",""time"":1203}]","[]"
"image-keyboard-response","23","70423","0.0-5.0-1.9","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","choice","","","268","","img/2to1/1.png","1","216","337","0.5","0.5","2","1","",""
"animation","24","71726","0.0-5.0-2.9","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","216","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":405},{""stimulus"":""img/2to1/5.png"",""time"":501},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":705},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":1001},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","25","72246","0.0-5.0-1.10","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/1to3/1.png","null","215","510","0.5","0.5","1","2","",""
"animation","26","73534","0.0-5.0-2.10","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","215","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":300},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":502},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":706},{""stimulus"":""img/1to2/8.png"",""time"":800},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":1004},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1193}]","[]"
"image-keyboard-response","27","73592","0.0-5.0-1.11","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","choice","","","58","","img/2to1/1.png","2","214","641","0.5","0.5","2","3","",""
"animation","28","74893","0.0-5.0-2.11","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","214","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":210},{""stimulus"":""img/2to3/3.png"",""time"":303},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":505},{""stimulus"":""img/2to3/6.png"",""time"":597},{""stimulus"":""img/2to3/7.png"",""time"":707},{""stimulus"":""img/2to3/8.png"",""time"":801},{""stimulus"":""img/2to3/9.png"",""time"":896},{""stimulus"":""img/2to3/10.png"",""time"":1006},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1193}]","[]"
"image-keyboard-response","29","75379","0.0-5.0-1.12","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/3to2/1.png","null","213","471","0.5","0.5","3","2","",""
"animation","30","76680","0.0-5.0-2.12","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","213","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":111},{""stimulus"":""img/3to2/2.png"",""time"":205},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":409},{""stimulus"":""img/3to2/5.png"",""time"":502},{""stimulus"":""img/3to2/6.png"",""time"":609},{""stimulus"":""img/3to2/7.png"",""time"":703},{""stimulus"":""img/3to2/8.png"",""time"":798},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":1003},{""stimulus"":""img/3to2/11.png"",""time"":1097},{""stimulus"":""img/3to2/12.png"",""time"":1192}]","[]"
"image-keyboard-response","31","76711","0.0-5.0-1.13","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","choice","","","31","","img/2to1/1.png","1","212","332","0.5","0.5","2","1","",""
"animation","32","78002","0.0-5.0-2.13","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","212","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":109},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":409},{""stimulus"":""img/2to1/5.png"",""time"":504},{""stimulus"":""img/2to1/6.png"",""time"":597},{""stimulus"":""img/2to1/7.png"",""time"":707},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":896},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1100},{""stimulus"":""img/2to1/12.png"",""time"":1195}]","[]"
"image-keyboard-response","33","78615","0.0-5.0-1.14","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/1to3/1.png","null","211","598","0.5","0.5","1","2","",""
"animation","34","79909","0.0-5.0-2.14","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","211","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":206},{""stimulus"":""img/1to2/3.png"",""time"":301},{""stimulus"":""img/1to2/4.png"",""time"":411},{""stimulus"":""img/1to2/5.png"",""time"":507},{""stimulus"":""img/1to2/6.png"",""time"":602},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":792},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":994},{""stimulus"":""img/1to2/11.png"",""time"":1105},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","35","79927","0.0-5.0-1.15","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","choice","","","18","","img/2to1/1.png","2","210","500","0.5","0.5","2","3","",""
"animation","36","81215","0.0-5.0-2.15","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","210","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":202},{""stimulus"":""img/2to3/3.png"",""time"":313},{""stimulus"":""img/2to3/4.png"",""time"":396},{""stimulus"":""img/2to3/5.png"",""time"":503},{""stimulus"":""img/2to3/6.png"",""time"":597},{""stimulus"":""img/2to3/7.png"",""time"":708},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":896},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1100},{""stimulus"":""img/2to3/12.png"",""time"":1194}]","[]"
"image-keyboard-response","37","81786","0.0-5.0-1.16","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/3to2/1.png","null","209","559","0.5","0.5","3","2","",""
"animation","38","83077","0.0-5.0-2.16","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","209","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":111},{""stimulus"":""img/3to2/2.png"",""time"":205},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":408},{""stimulus"":""img/3to2/5.png"",""time"":503},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":706},{""stimulus"":""img/3to2/8.png"",""time"":801},{""stimulus"":""img/3to2/9.png"",""time"":894},{""stimulus"":""img/3to2/10.png"",""time"":1005},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","39","83112","0.0-5.0-1.17","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","choice","","","34","","img/2to1/1.png","1","208","987","0.5","0.5","2","1","",""
"animation","40","84400","0.0-5.0-2.17","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","208","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":309},{""stimulus"":""img/2to1/4.png"",""time"":403},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":596},{""stimulus"":""img/2to1/7.png"",""time"":693},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":903},{""stimulus"":""img/2to1/10.png"",""time"":997},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1201}]","[]"
"image-keyboard-response","41","84687","0.0-5.0-1.18","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/1to3/1.png","null","207","277","0.5","0.5","1","2","",""
"animation","42","85987","0.0-5.0-2.18","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","207","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":299},{""stimulus"":""img/1to2/4.png"",""time"":409},{""stimulus"":""img/1to2/5.png"",""time"":502},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":705},{""stimulus"":""img/1to2/8.png"",""time"":792},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":1002},{""stimulus"":""img/1to2/11.png"",""time"":1096},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","43","87288","0.0-5.0-1.19","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","choice","","","1301","","img/2to1/1.png","2","206","225","0.5","0.5","2","3","",""
"animation","44","88588","0.0-5.0-2.19","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","206","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":205},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":408},{""stimulus"":""img/2to3/5.png"",""time"":502},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":705},{""stimulus"":""img/2to3/8.png"",""time"":798},{""stimulus"":""img/2to3/9.png"",""time"":907},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1204}]","[]"
"image-keyboard-response","45","89866","0.0-5.0-1.20","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/3to2/1.png","null","205","1265","0.5","0.5","3","1","",""
"animation","46","91157","0.0-5.0-2.20","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","205","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":206},{""stimulus"":""img/3to1/3.png"",""time"":301},{""stimulus"":""img/3to1/4.png"",""time"":410},{""stimulus"":""img/3to1/5.png"",""time"":505},{""stimulus"":""img/3to1/6.png"",""time"":599},{""stimulus"":""img/3to1/7.png"",""time"":708},{""stimulus"":""img/3to1/8.png"",""time"":803},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":990},{""stimulus"":""img/3to1/11.png"",""time"":1102},{""stimulus"":""img/3to1/12.png"",""time"":1197}]","[]"
"image-keyboard-response","47","91566","0.0-5.0-1.21","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","observe","","","null","","img/1to3/1.png","null","204","399","0.5","0.5","1","2","",""
"animation","48","92857","0.0-5.0-2.21","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","","","","","","","","204","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":408},{""stimulus"":""img/1to2/5.png"",""time"":495},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":707},{""stimulus"":""img/1to2/8.png"",""time"":802},{""stimulus"":""img/1to2/9.png"",""time"":896},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1102},{""stimulus"":""img/1to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","49","93047","0.0-5.0-1.22","631ce86c7a3ce20f628bae05","bdp_cybrbll","Wed Apr 12 2023 18:59:34 GMT-0400 (Eastern Daylight Time)","456822","1","3","","","","choice","","","190","","img/2to1/1.png","2","203","283","0.5","0.5","2","3","",""
