"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","342","845773","0.0-5.0-1.168","","625","","","img/2to1/1.png","1","57","292","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","343","847106","0.0-5.0-2.168","","","","","","","57","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":311},{""stimulus"":""img/2to1/4.png"",""time"":411},{""stimulus"":""img/2to1/5.png"",""time"":513},{""stimulus"":""img/2to1/6.png"",""time"":614},{""stimulus"":""img/2to1/7.png"",""time"":717},{""stimulus"":""img/2to1/8.png"",""time"":821},{""stimulus"":""img/2to1/9.png"",""time"":921},{""stimulus"":""img/2to1/10.png"",""time"":1024},{""stimulus"":""img/2to1/11.png"",""time"":1128},{""stimulus"":""img/2to1/12.png"",""time"":1229}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","344","847523","0.0-5.0-1.169","","null","","","img/1to3/1.png","null","56","413","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","345","848857","0.0-5.0-2.169","","","","","","","56","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":105},{""stimulus"":""img/1to3/2.png"",""time"":207},{""stimulus"":""img/1to3/3.png"",""time"":311},{""stimulus"":""img/1to3/4.png"",""time"":410},{""stimulus"":""img/1to3/5.png"",""time"":512},{""stimulus"":""img/1to3/6.png"",""time"":616},{""stimulus"":""img/1to3/7.png"",""time"":719},{""stimulus"":""img/1to3/8.png"",""time"":821},{""stimulus"":""img/1to3/9.png"",""time"":925},{""stimulus"":""img/1to3/10.png"",""time"":1026},{""stimulus"":""img/1to3/11.png"",""time"":1129},{""stimulus"":""img/1to3/12.png"",""time"":1230}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","346","849053","0.0-5.0-1.170","","null","","","img/3to2/1.png","null","55","191","0.5","0.5","3","2","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","347","850387","0.0-5.0-2.170","","","","","","","55","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":105},{""stimulus"":""img/3to2/2.png"",""time"":205},{""stimulus"":""img/3to2/3.png"",""time"":307},{""stimulus"":""img/3to2/4.png"",""time"":410},{""stimulus"":""img/3to2/5.png"",""time"":513},{""stimulus"":""img/3to2/6.png"",""time"":616},{""stimulus"":""img/3to2/7.png"",""time"":717},{""stimulus"":""img/3to2/8.png"",""time"":819},{""stimulus"":""img/3to2/9.png"",""time"":920},{""stimulus"":""img/3to2/10.png"",""time"":1023},{""stimulus"":""img/3to2/11.png"",""time"":1125},{""stimulus"":""img/3to2/12.png"",""time"":1229}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","348","850625","0.0-5.0-1.171","","235","","","img/2to1/1.png","1","54","693","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","349","851960","0.0-5.0-2.171","","","","","","","54","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":206},{""stimulus"":""img/2to1/3.png"",""time"":306},{""stimulus"":""img/2to1/4.png"",""time"":410},{""stimulus"":""img/2to1/5.png"",""time"":509},{""stimulus"":""img/2to1/6.png"",""time"":609},{""stimulus"":""img/2to1/7.png"",""time"":711},{""stimulus"":""img/2to1/8.png"",""time"":816},{""stimulus"":""img/2to1/9.png"",""time"":920},{""stimulus"":""img/2to1/10.png"",""time"":1022},{""stimulus"":""img/2to1/11.png"",""time"":1128},{""stimulus"":""img/2to1/12.png"",""time"":1230}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","350","852521","0.0-5.0-1.172","","null","","","img/1to3/1.png","null","53","558","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","351","853851","0.0-5.0-2.172","","","","","","","53","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":103},{""stimulus"":""img/1to3/2.png"",""time"":206},{""stimulus"":""img/1to3/3.png"",""time"":310},{""stimulus"":""img/1to3/4.png"",""time"":411},{""stimulus"":""img/1to3/5.png"",""time"":511},{""stimulus"":""img/1to3/6.png"",""time"":612},{""stimulus"":""img/1to3/7.png"",""time"":711},{""stimulus"":""img/1to3/8.png"",""time"":815},{""stimulus"":""img/1to3/9.png"",""time"":918},{""stimulus"":""img/1to3/10.png"",""time"":1021},{""stimulus"":""img/1to3/11.png"",""time"":1123},{""stimulus"":""img/1to3/12.png"",""time"":1225}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","352","855366","0.0-5.0-1.173","","null","","","img/3to2/1.png","null","52","1509","0.5","0.5","3","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","353","856693","0.0-5.0-2.173","","","","","","","52","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":106},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":309},{""stimulus"":""img/3to1/4.png"",""time"":410},{""stimulus"":""img/3to1/5.png"",""time"":514},{""stimulus"":""img/3to1/6.png"",""time"":618},{""stimulus"":""img/3to1/7.png"",""time"":718},{""stimulus"":""img/3to1/8.png"",""time"":818},{""stimulus"":""img/3to1/9.png"",""time"":921},{""stimulus"":""img/3to1/10.png"",""time"":1021},{""stimulus"":""img/3to1/11.png"",""time"":1122},{""stimulus"":""img/3to1/12.png"",""time"":1225}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","354","857341","0.0-5.0-1.174","","null","","","img/1to3/1.png","null","51","642","0.5","0.5","1","2","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","355","858676","0.0-5.0-2.174","","","","","","","51","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":104},{""stimulus"":""img/1to2/2.png"",""time"":208},{""stimulus"":""img/1to2/3.png"",""time"":309},{""stimulus"":""img/1to2/4.png"",""time"":412},{""stimulus"":""img/1to2/5.png"",""time"":513},{""stimulus"":""img/1to2/6.png"",""time"":615},{""stimulus"":""img/1to2/7.png"",""time"":720},{""stimulus"":""img/1to2/8.png"",""time"":822},{""stimulus"":""img/1to2/9.png"",""time"":923},{""stimulus"":""img/1to2/10.png"",""time"":1027},{""stimulus"":""img/1to2/11.png"",""time"":1130},{""stimulus"":""img/1to2/12.png"",""time"":1231}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","356","859467","0.0-5.0-1.175","","790","","","img/2to1/1.png","1","50","484","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","357","860798","0.0-5.0-2.175","","","","","","","50","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":103},{""stimulus"":""img/2to1/2.png"",""time"":204},{""stimulus"":""img/2to1/3.png"",""time"":309},{""stimulus"":""img/2to1/4.png"",""time"":409},{""stimulus"":""img/2to1/5.png"",""time"":512},{""stimulus"":""img/2to1/6.png"",""time"":614},{""stimulus"":""img/2to1/7.png"",""time"":715},{""stimulus"":""img/2to1/8.png"",""time"":817},{""stimulus"":""img/2to1/9.png"",""time"":920},{""stimulus"":""img/2to1/10.png"",""time"":1023},{""stimulus"":""img/2to1/11.png"",""time"":1127},{""stimulus"":""img/2to1/12.png"",""time"":1227}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","358","861255","0.0-5.0-1.176","","null","","","img/1to3/1.png","null","49","450","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","359","862591","0.0-5.0-2.176","","","","","","","49","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":104},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":308},{""stimulus"":""img/1to3/4.png"",""time"":413},{""stimulus"":""img/1to3/5.png"",""time"":516},{""stimulus"":""img/1to3/6.png"",""time"":621},{""stimulus"":""img/1to3/7.png"",""time"":723},{""stimulus"":""img/1to3/8.png"",""time"":828},{""stimulus"":""img/1to3/9.png"",""time"":928},{""stimulus"":""img/1to3/10.png"",""time"":1032},{""stimulus"":""img/1to3/11.png"",""time"":1135},{""stimulus"":""img/1to3/12.png"",""time"":1235}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","360","863264","0.0-5.0-1.177","","null","","","img/3to2/1.png","null","48","666","0.5","0.5","3","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","361","864595","0.0-5.0-2.177","","","","","","","48","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":105},{""stimulus"":""img/3to1/2.png"",""time"":207},{""stimulus"":""img/3to1/3.png"",""time"":311},{""stimulus"":""img/3to1/4.png"",""time"":411},{""stimulus"":""img/3to1/5.png"",""time"":513},{""stimulus"":""img/3to1/6.png"",""time"":617},{""stimulus"":""img/3to1/7.png"",""time"":722},{""stimulus"":""img/3to1/8.png"",""time"":822},{""stimulus"":""img/3to1/9.png"",""time"":921},{""stimulus"":""img/3to1/10.png"",""time"":1024},{""stimulus"":""img/3to1/11.png"",""time"":1129},{""stimulus"":""img/3to1/12.png"",""time"":1228}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","362","864899","0.0-5.0-1.178","","null","","","img/1to3/1.png","null","47","297","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","363","866240","0.0-5.0-2.178","","","","","","","47","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":106},{""stimulus"":""img/1to3/2.png"",""time"":207},{""stimulus"":""img/1to3/3.png"",""time"":309},{""stimulus"":""img/1to3/4.png"",""time"":412},{""stimulus"":""img/1to3/5.png"",""time"":515},{""stimulus"":""img/1to3/6.png"",""time"":619},{""stimulus"":""img/1to3/7.png"",""time"":722},{""stimulus"":""img/1to3/8.png"",""time"":826},{""stimulus"":""img/1to3/9.png"",""time"":929},{""stimulus"":""img/1to3/10.png"",""time"":1033},{""stimulus"":""img/1to3/11.png"",""time"":1134},{""stimulus"":""img/1to3/12.png"",""time"":1238}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","364","867478","0.0-5.0-1.179","","null","","","img/3to2/1.png","null","46","1236","0.5","0.5","3","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","365","868816","0.0-5.0-2.179","","","","","","","46","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":105},{""stimulus"":""img/3to1/2.png"",""time"":207},{""stimulus"":""img/3to1/3.png"",""time"":312},{""stimulus"":""img/3to1/4.png"",""time"":412},{""stimulus"":""img/3to1/5.png"",""time"":514},{""stimulus"":""img/3to1/6.png"",""time"":614},{""stimulus"":""img/3to1/7.png"",""time"":719},{""stimulus"":""img/3to1/8.png"",""time"":823},{""stimulus"":""img/3to1/9.png"",""time"":927},{""stimulus"":""img/3to1/10.png"",""time"":1029},{""stimulus"":""img/3to1/11.png"",""time"":1133},{""stimulus"":""img/3to1/12.png"",""time"":1236}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","366","869006","0.0-5.0-1.180","","null","","","img/1to3/1.png","null","45","185","0.5","0.5","1","2","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","367","870350","0.0-5.0-2.180","","","","","","","45","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":204},{""stimulus"":""img/1to2/3.png"",""time"":309},{""stimulus"":""img/1to2/4.png"",""time"":413},{""stimulus"":""img/1to2/5.png"",""time"":517},{""stimulus"":""img/1to2/6.png"",""time"":621},{""stimulus"":""img/1to2/7.png"",""time"":723},{""stimulus"":""img/1to2/8.png"",""time"":826},{""stimulus"":""img/1to2/9.png"",""time"":930},{""stimulus"":""img/1to2/10.png"",""time"":1032},{""stimulus"":""img/1to2/11.png"",""time"":1136},{""stimulus"":""img/1to2/12.png"",""time"":1240}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","368","870969","0.0-5.0-1.181","","617","","","img/2to1/1.png","1","44","208","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","369","872301","0.0-5.0-2.181","","","","","","","44","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":310},{""stimulus"":""img/2to1/4.png"",""time"":413},{""stimulus"":""img/2to1/5.png"",""time"":512},{""stimulus"":""img/2to1/6.png"",""time"":617},{""stimulus"":""img/2to1/7.png"",""time"":716},{""stimulus"":""img/2to1/8.png"",""time"":817},{""stimulus"":""img/2to1/9.png"",""time"":920},{""stimulus"":""img/2to1/10.png"",""time"":1021},{""stimulus"":""img/2to1/11.png"",""time"":1125},{""stimulus"":""img/2to1/12.png"",""time"":1228}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","370","873067","0.0-5.0-1.182","","null","","","img/1to3/1.png","null","43","765","0.5","0.5","1","2","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","371","874396","0.0-5.0-2.182","","","","","","","43","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":301},{""stimulus"":""img/1to2/4.png"",""time"":404},{""stimulus"":""img/1to2/5.png"",""time"":505},{""stimulus"":""img/1to2/6.png"",""time"":609},{""stimulus"":""img/1to2/7.png"",""time"":712},{""stimulus"":""img/1to2/8.png"",""time"":817},{""stimulus"":""img/1to2/9.png"",""time"":918},{""stimulus"":""img/1to2/10.png"",""time"":1018},{""stimulus"":""img/1to2/11.png"",""time"":1123},{""stimulus"":""img/1to2/12.png"",""time"":1224}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","372","881689","0.0-5.0-1.183","","7291","","","img/2to1/1.png","1","42","196","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","373","883014","0.0-5.0-2.183","","","","","","","42","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":207},{""stimulus"":""img/2to1/3.png"",""time"":307},{""stimulus"":""img/2to1/4.png"",""time"":412},{""stimulus"":""img/2to1/5.png"",""time"":515},{""stimulus"":""img/2to1/6.png"",""time"":615},{""stimulus"":""img/2to1/7.png"",""time"":718},{""stimulus"":""img/2to1/8.png"",""time"":819},{""stimulus"":""img/2to1/9.png"",""time"":919},{""stimulus"":""img/2to1/10.png"",""time"":1022},{""stimulus"":""img/2to1/11.png"",""time"":1122},{""stimulus"":""img/2to1/12.png"",""time"":1224}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","374","883824","0.0-5.0-1.184","","null","","","img/1to3/1.png","null","41","804","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","375","885155","0.0-5.0-2.184","","","","","","","41","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":205},{""stimulus"":""img/1to3/3.png"",""time"":308},{""stimulus"":""img/1to3/4.png"",""time"":411},{""stimulus"":""img/1to3/5.png"",""time"":515},{""stimulus"":""img/1to3/6.png"",""time"":617},{""stimulus"":""img/1to3/7.png"",""time"":717},{""stimulus"":""img/1to3/8.png"",""time"":821},{""stimulus"":""img/1to3/9.png"",""time"":924},{""stimulus"":""img/1to3/10.png"",""time"":1027},{""stimulus"":""img/1to3/11.png"",""time"":1129},{""stimulus"":""img/1to3/12.png"",""time"":1229}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","376","885774","0.0-5.0-1.185","","null","","","img/3to2/1.png","null","40","616","0.5","0.5","3","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","377","887103","0.0-5.0-2.185","","","","","","","40","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":105},{""stimulus"":""img/3to1/2.png"",""time"":205},{""stimulus"":""img/3to1/3.png"",""time"":309},{""stimulus"":""img/3to1/4.png"",""time"":412},{""stimulus"":""img/3to1/5.png"",""time"":514},{""stimulus"":""img/3to1/6.png"",""time"":616},{""stimulus"":""img/3to1/7.png"",""time"":718},{""stimulus"":""img/3to1/8.png"",""time"":821},{""stimulus"":""img/3to1/9.png"",""time"":920},{""stimulus"":""img/3to1/10.png"",""time"":1023},{""stimulus"":""img/3to1/11.png"",""time"":1123},{""stimulus"":""img/3to1/12.png"",""time"":1226}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","378","887884","0.0-5.0-1.186","","null","","","img/1to3/1.png","null","39","779","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","379","889219","0.0-5.0-2.186","","","","","","","39","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":102},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":308},{""stimulus"":""img/1to3/4.png"",""time"":412},{""stimulus"":""img/1to3/5.png"",""time"":513},{""stimulus"":""img/1to3/6.png"",""time"":616},{""stimulus"":""img/1to3/7.png"",""time"":719},{""stimulus"":""img/1to3/8.png"",""time"":824},{""stimulus"":""img/1to3/9.png"",""time"":927},{""stimulus"":""img/1to3/10.png"",""time"":1029},{""stimulus"":""img/1to3/11.png"",""time"":1128},{""stimulus"":""img/1to3/12.png"",""time"":1231}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","380","889486","0.0-5.0-1.187","","null","","","img/3to2/1.png","null","38","260","0.5","0.5","3","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","381","890812","0.0-5.0-2.187","","","","","","","38","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":102},{""stimulus"":""img/3to1/2.png"",""time"":204},{""stimulus"":""img/3to1/3.png"",""time"":305},{""stimulus"":""img/3to1/4.png"",""time"":408},{""stimulus"":""img/3to1/5.png"",""time"":507},{""stimulus"":""img/3to1/6.png"",""time"":610},{""stimulus"":""img/3to1/7.png"",""time"":711},{""stimulus"":""img/3to1/8.png"",""time"":815},{""stimulus"":""img/3to1/9.png"",""time"":919},{""stimulus"":""img/3to1/10.png"",""time"":1021},{""stimulus"":""img/3to1/11.png"",""time"":1123},{""stimulus"":""img/3to1/12.png"",""time"":1224}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","382","891085","0.0-5.0-1.188","","null","","","img/1to3/1.png","null","37","265","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","383","892405","0.0-5.0-2.188","","","","","","","37","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":101},{""stimulus"":""img/1to3/2.png"",""time"":203},{""stimulus"":""img/1to3/3.png"",""time"":304},{""stimulus"":""img/1to3/4.png"",""time"":406},{""stimulus"":""img/1to3/5.png"",""time"":508},{""stimulus"":""img/1to3/6.png"",""time"":612},{""stimulus"":""img/1to3/7.png"",""time"":714},{""stimulus"":""img/1to3/8.png"",""time"":815},{""stimulus"":""img/1to3/9.png"",""time"":914},{""stimulus"":""img/1to3/10.png"",""time"":1017},{""stimulus"":""img/1to3/11.png"",""time"":1118},{""stimulus"":""img/1to3/12.png"",""time"":1218}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","384","893870","0.0-5.0-1.189","","null","","","img/3to2/1.png","null","36","1458","0.5","0.5","3","2","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","385","895205","0.0-5.0-2.189","","","","","","","36","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":106},{""stimulus"":""img/3to2/2.png"",""time"":210},{""stimulus"":""img/3to2/3.png"",""time"":313},{""stimulus"":""img/3to2/4.png"",""time"":415},{""stimulus"":""img/3to2/5.png"",""time"":518},{""stimulus"":""img/3to2/6.png"",""time"":617},{""stimulus"":""img/3to2/7.png"",""time"":716},{""stimulus"":""img/3to2/8.png"",""time"":819},{""stimulus"":""img/3to2/9.png"",""time"":922},{""stimulus"":""img/3to2/10.png"",""time"":1028},{""stimulus"":""img/3to2/11.png"",""time"":1130},{""stimulus"":""img/3to2/12.png"",""time"":1233}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","386","896535","0.0-5.0-1.190","","1328","","","img/2to1/1.png","1","35","630","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","387","897869","0.0-5.0-2.190","","","","","","","35","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":207},{""stimulus"":""img/2to1/3.png"",""time"":312},{""stimulus"":""img/2to1/4.png"",""time"":412},{""stimulus"":""img/2to1/5.png"",""time"":513},{""stimulus"":""img/2to1/6.png"",""time"":617},{""stimulus"":""img/2to1/7.png"",""time"":719},{""stimulus"":""img/2to1/8.png"",""time"":820},{""stimulus"":""img/2to1/9.png"",""time"":924},{""stimulus"":""img/2to1/10.png"",""time"":1025},{""stimulus"":""img/2to1/11.png"",""time"":1128},{""stimulus"":""img/2to1/12.png"",""time"":1232}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","388","898159","0.0-5.0-1.191","","null","","","img/1to3/1.png","null","34","285","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","389","899492","0.0-5.0-2.191","","","","","","","34","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":105},{""stimulus"":""img/1to3/2.png"",""time"":208},{""stimulus"":""img/1to3/3.png"",""time"":310},{""stimulus"":""img/1to3/4.png"",""time"":414},{""stimulus"":""img/1to3/5.png"",""time"":514},{""stimulus"":""img/1to3/6.png"",""time"":618},{""stimulus"":""img/1to3/7.png"",""time"":721},{""stimulus"":""img/1to3/8.png"",""time"":822},{""stimulus"":""img/1to3/9.png"",""time"":924},{""stimulus"":""img/1to3/10.png"",""time"":1027},{""stimulus"":""img/1to3/11.png"",""time"":1128},{""stimulus"":""img/1to3/12.png"",""time"":1232}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","390","899866","0.0-5.0-1.192","","null","","","img/3to2/1.png","null","33","370","0.5","0.5","3","2","",""
