"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","118","212671","0.0-5.0-1.56","","null","","img/3to2/1.png","null","169","321","0.5","0.5","3","1","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","119","214100","0.0-5.0-2.56","","","","","","169","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":220},{""stimulus"":""img/3to1/3.png"",""time"":330},{""stimulus"":""img/3to1/4.png"",""time"":439},{""stimulus"":""img/3to1/5.png"",""time"":549},{""stimulus"":""img/3to1/6.png"",""time"":660},{""stimulus"":""img/3to1/7.png"",""time"":769},{""stimulus"":""img/3to1/8.png"",""time"":879},{""stimulus"":""img/3to1/9.png"",""time"":989},{""stimulus"":""img/3to1/10.png"",""time"":1100},{""stimulus"":""img/3to1/11.png"",""time"":1210},{""stimulus"":""img/3to1/12.png"",""time"":1320}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","120","214289","0.0-5.0-1.57","","null","","img/1to3/1.png","null","168","180","0.5","0.5","1","3","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","121","215721","0.0-5.0-2.57","","","","","","168","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":220},{""stimulus"":""img/1to3/3.png"",""time"":331},{""stimulus"":""img/1to3/4.png"",""time"":440},{""stimulus"":""img/1to3/5.png"",""time"":551},{""stimulus"":""img/1to3/6.png"",""time"":661},{""stimulus"":""img/1to3/7.png"",""time"":771},{""stimulus"":""img/1to3/8.png"",""time"":882},{""stimulus"":""img/1to3/9.png"",""time"":991},{""stimulus"":""img/1to3/10.png"",""time"":1101},{""stimulus"":""img/1to3/11.png"",""time"":1211},{""stimulus"":""img/1to3/12.png"",""time"":1321}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","122","216067","0.0-5.0-1.58","","null","","img/3to2/1.png","null","167","331","0.5","0.5","3","2","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","123","217498","0.0-5.0-2.58","","","","","","167","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":220},{""stimulus"":""img/3to2/3.png"",""time"":330},{""stimulus"":""img/3to2/4.png"",""time"":441},{""stimulus"":""img/3to2/5.png"",""time"":551},{""stimulus"":""img/3to2/6.png"",""time"":660},{""stimulus"":""img/3to2/7.png"",""time"":771},{""stimulus"":""img/3to2/8.png"",""time"":881},{""stimulus"":""img/3to2/9.png"",""time"":991},{""stimulus"":""img/3to2/10.png"",""time"":1101},{""stimulus"":""img/3to2/11.png"",""time"":1211},{""stimulus"":""img/3to2/12.png"",""time"":1322}]","[]"
"","","","choice","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","124","217587","0.0-5.0-1.59","","88","","img/2to1/1.png","2","166","687","0.5","0.5","2","3","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","125","218998","0.0-5.0-2.59","","","","","","166","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":313},{""stimulus"":""img/2to3/4.png"",""time"":423},{""stimulus"":""img/2to3/5.png"",""time"":534},{""stimulus"":""img/2to3/6.png"",""time"":643},{""stimulus"":""img/2to3/7.png"",""time"":754},{""stimulus"":""img/2to3/8.png"",""time"":864},{""stimulus"":""img/2to3/9.png"",""time"":974},{""stimulus"":""img/2to3/10.png"",""time"":1085},{""stimulus"":""img/2to3/11.png"",""time"":1192},{""stimulus"":""img/2to3/12.png"",""time"":1301}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","126","220100","0.0-5.0-1.60","","null","","img/3to2/1.png","null","165","1088","0.5","0.5","3","1","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","127","221532","0.0-5.0-2.60","","","","","","165","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":219},{""stimulus"":""img/3to1/3.png"",""time"":330},{""stimulus"":""img/3to1/4.png"",""time"":440},{""stimulus"":""img/3to1/5.png"",""time"":551},{""stimulus"":""img/3to1/6.png"",""time"":662},{""stimulus"":""img/3to1/7.png"",""time"":772},{""stimulus"":""img/3to1/8.png"",""time"":882},{""stimulus"":""img/3to1/9.png"",""time"":991},{""stimulus"":""img/3to1/10.png"",""time"":1101},{""stimulus"":""img/3to1/11.png"",""time"":1211},{""stimulus"":""img/3to1/12.png"",""time"":1321}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","128","222099","0.0-5.0-1.61","","null","","img/1to3/1.png","null","164","552","0.5","0.5","1","3","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","129","223530","0.0-5.0-2.61","","","","","","164","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":219},{""stimulus"":""img/1to3/3.png"",""time"":329},{""stimulus"":""img/1to3/4.png"",""time"":439},{""stimulus"":""img/1to3/5.png"",""time"":550},{""stimulus"":""img/1to3/6.png"",""time"":660},{""stimulus"":""img/1to3/7.png"",""time"":770},{""stimulus"":""img/1to3/8.png"",""time"":881},{""stimulus"":""img/1to3/9.png"",""time"":992},{""stimulus"":""img/1to3/10.png"",""time"":1102},{""stimulus"":""img/1to3/11.png"",""time"":1212},{""stimulus"":""img/1to3/12.png"",""time"":1321}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","130","224299","0.0-5.0-1.62","","null","","img/3to2/1.png","null","163","765","0.5","0.5","3","1","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","131","225729","0.0-5.0-2.62","","","","","","163","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":219},{""stimulus"":""img/3to1/3.png"",""time"":329},{""stimulus"":""img/3to1/4.png"",""time"":440},{""stimulus"":""img/3to1/5.png"",""time"":549},{""stimulus"":""img/3to1/6.png"",""time"":659},{""stimulus"":""img/3to1/7.png"",""time"":769},{""stimulus"":""img/3to1/8.png"",""time"":880},{""stimulus"":""img/3to1/9.png"",""time"":990},{""stimulus"":""img/3to1/10.png"",""time"":1100},{""stimulus"":""img/3to1/11.png"",""time"":1209},{""stimulus"":""img/3to1/12.png"",""time"":1319}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","132","226514","0.0-5.0-1.63","","null","","img/1to3/1.png","null","162","776","0.5","0.5","1","2","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","133","227945","0.0-5.0-2.63","","","","","","162","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":220},{""stimulus"":""img/1to2/3.png"",""time"":330},{""stimulus"":""img/1to2/4.png"",""time"":440},{""stimulus"":""img/1to2/5.png"",""time"":551},{""stimulus"":""img/1to2/6.png"",""time"":661},{""stimulus"":""img/1to2/7.png"",""time"":771},{""stimulus"":""img/1to2/8.png"",""time"":883},{""stimulus"":""img/1to2/9.png"",""time"":992},{""stimulus"":""img/1to2/10.png"",""time"":1101},{""stimulus"":""img/1to2/11.png"",""time"":1211},{""stimulus"":""img/1to2/12.png"",""time"":1321}]","[]"
"","","","choice","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","134","228186","0.0-5.0-1.64","","241","","img/2to1/1.png","1","161","496","0.5","0.5","2","1","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","135","229613","0.0-5.0-2.64","","","","","","161","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":215},{""stimulus"":""img/2to1/3.png"",""time"":325},{""stimulus"":""img/2to1/4.png"",""time"":436},{""stimulus"":""img/2to1/5.png"",""time"":546},{""stimulus"":""img/2to1/6.png"",""time"":656},{""stimulus"":""img/2to1/7.png"",""time"":766},{""stimulus"":""img/2to1/8.png"",""time"":876},{""stimulus"":""img/2to1/9.png"",""time"":986},{""stimulus"":""img/2to1/10.png"",""time"":1097},{""stimulus"":""img/2to1/11.png"",""time"":1207},{""stimulus"":""img/2to1/12.png"",""time"":1317}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","136","229880","0.0-5.0-1.65","","null","","img/1to3/1.png","null","160","254","0.5","0.5","1","3","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","137","231309","0.0-5.0-2.65","","","","","","160","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":220},{""stimulus"":""img/1to3/3.png"",""time"":329},{""stimulus"":""img/1to3/4.png"",""time"":440},{""stimulus"":""img/1to3/5.png"",""time"":550},{""stimulus"":""img/1to3/6.png"",""time"":660},{""stimulus"":""img/1to3/7.png"",""time"":769},{""stimulus"":""img/1to3/8.png"",""time"":879},{""stimulus"":""img/1to3/9.png"",""time"":989},{""stimulus"":""img/1to3/10.png"",""time"":1098},{""stimulus"":""img/1to3/11.png"",""time"":1210},{""stimulus"":""img/1to3/12.png"",""time"":1319}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","138","232079","0.0-5.0-1.66","","null","","img/3to2/1.png","null","159","756","0.5","0.5","3","2","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","139","233509","0.0-5.0-2.66","","","","","","159","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":111},{""stimulus"":""img/3to2/2.png"",""time"":220},{""stimulus"":""img/3to2/3.png"",""time"":330},{""stimulus"":""img/3to2/4.png"",""time"":440},{""stimulus"":""img/3to2/5.png"",""time"":550},{""stimulus"":""img/3to2/6.png"",""time"":660},{""stimulus"":""img/3to2/7.png"",""time"":770},{""stimulus"":""img/3to2/8.png"",""time"":880},{""stimulus"":""img/3to2/9.png"",""time"":990},{""stimulus"":""img/3to2/10.png"",""time"":1100},{""stimulus"":""img/3to2/11.png"",""time"":1210},{""stimulus"":""img/3to2/12.png"",""time"":1321}]","[]"
"","","","choice","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","140","233562","0.0-5.0-1.67","","52","","img/2to1/1.png","2","158","776","0.5","0.5","2","3","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","141","234986","0.0-5.0-2.67","","","","","","158","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":215},{""stimulus"":""img/2to3/3.png"",""time"":326},{""stimulus"":""img/2to3/4.png"",""time"":435},{""stimulus"":""img/2to3/5.png"",""time"":546},{""stimulus"":""img/2to3/6.png"",""time"":656},{""stimulus"":""img/2to3/7.png"",""time"":765},{""stimulus"":""img/2to3/8.png"",""time"":875},{""stimulus"":""img/2to3/9.png"",""time"":985},{""stimulus"":""img/2to3/10.png"",""time"":1095},{""stimulus"":""img/2to3/11.png"",""time"":1205},{""stimulus"":""img/2to3/12.png"",""time"":1315}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","142","235348","0.0-5.0-1.68","","null","","img/3to2/1.png","null","157","357","0.5","0.5","3","1","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","143","236778","0.0-5.0-2.68","","","","","","157","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":220},{""stimulus"":""img/3to1/3.png"",""time"":329},{""stimulus"":""img/3to1/4.png"",""time"":439},{""stimulus"":""img/3to1/5.png"",""time"":550},{""stimulus"":""img/3to1/6.png"",""time"":659},{""stimulus"":""img/3to1/7.png"",""time"":770},{""stimulus"":""img/3to1/8.png"",""time"":880},{""stimulus"":""img/3to1/9.png"",""time"":989},{""stimulus"":""img/3to1/10.png"",""time"":1099},{""stimulus"":""img/3to1/11.png"",""time"":1210},{""stimulus"":""img/3to1/12.png"",""time"":1319}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","144","237988","0.0-5.0-1.69","","null","","img/1to3/1.png","null","156","1199","0.5","0.5","1","2","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","145","239419","0.0-5.0-2.69","","","","","","156","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":220},{""stimulus"":""img/1to2/3.png"",""time"":329},{""stimulus"":""img/1to2/4.png"",""time"":439},{""stimulus"":""img/1to2/5.png"",""time"":549},{""stimulus"":""img/1to2/6.png"",""time"":659},{""stimulus"":""img/1to2/7.png"",""time"":770},{""stimulus"":""img/1to2/8.png"",""time"":880},{""stimulus"":""img/1to2/9.png"",""time"":990},{""stimulus"":""img/1to2/10.png"",""time"":1100},{""stimulus"":""img/1to2/11.png"",""time"":1210},{""stimulus"":""img/1to2/12.png"",""time"":1320}]","[]"
"","","","choice","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","146","239626","0.0-5.0-1.70","","206","","img/2to1/1.png","1","155","188","0.5","0.5","2","1","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","147","241054","0.0-5.0-2.70","","","","","","155","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":108},{""stimulus"":""img/2to1/2.png"",""time"":218},{""stimulus"":""img/2to1/3.png"",""time"":328},{""stimulus"":""img/2to1/4.png"",""time"":438},{""stimulus"":""img/2to1/5.png"",""time"":548},{""stimulus"":""img/2to1/6.png"",""time"":658},{""stimulus"":""img/2to1/7.png"",""time"":768},{""stimulus"":""img/2to1/8.png"",""time"":878},{""stimulus"":""img/2to1/9.png"",""time"":989},{""stimulus"":""img/2to1/10.png"",""time"":1098},{""stimulus"":""img/2to1/11.png"",""time"":1207},{""stimulus"":""img/2to1/12.png"",""time"":1318}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","148","241369","0.0-5.0-1.71","","null","","img/1to3/1.png","null","154","307","0.5","0.5","1","2","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","149","242799","0.0-5.0-2.71","","","","","","154","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":218},{""stimulus"":""img/1to2/3.png"",""time"":328},{""stimulus"":""img/1to2/4.png"",""time"":439},{""stimulus"":""img/1to2/5.png"",""time"":548},{""stimulus"":""img/1to2/6.png"",""time"":658},{""stimulus"":""img/1to2/7.png"",""time"":768},{""stimulus"":""img/1to2/8.png"",""time"":878},{""stimulus"":""img/1to2/9.png"",""time"":988},{""stimulus"":""img/1to2/10.png"",""time"":1098},{""stimulus"":""img/1to2/11.png"",""time"":1207},{""stimulus"":""img/1to2/12.png"",""time"":1318}]","[]"
"","","","choice","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","150","243130","0.0-5.0-1.72","","330","","img/2to1/1.png","1","153","334","0.5","0.5","2","1","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","151","244560","0.0-5.0-2.72","","","","","","153","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":108},{""stimulus"":""img/2to1/2.png"",""time"":218},{""stimulus"":""img/2to1/3.png"",""time"":328},{""stimulus"":""img/2to1/4.png"",""time"":437},{""stimulus"":""img/2to1/5.png"",""time"":549},{""stimulus"":""img/2to1/6.png"",""time"":658},{""stimulus"":""img/2to1/7.png"",""time"":768},{""stimulus"":""img/2to1/8.png"",""time"":880},{""stimulus"":""img/2to1/9.png"",""time"":989},{""stimulus"":""img/2to1/10.png"",""time"":1099},{""stimulus"":""img/2to1/11.png"",""time"":1210},{""stimulus"":""img/2to1/12.png"",""time"":1320}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","152","245014","0.0-5.0-1.73","","null","","img/1to3/1.png","null","152","440","0.5","0.5","1","3","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","153","246445","0.0-5.0-2.73","","","","","","152","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":221},{""stimulus"":""img/1to3/3.png"",""time"":330},{""stimulus"":""img/1to3/4.png"",""time"":440},{""stimulus"":""img/1to3/5.png"",""time"":550},{""stimulus"":""img/1to3/6.png"",""time"":660},{""stimulus"":""img/1to3/7.png"",""time"":771},{""stimulus"":""img/1to3/8.png"",""time"":880},{""stimulus"":""img/1to3/9.png"",""time"":990},{""stimulus"":""img/1to3/10.png"",""time"":1101},{""stimulus"":""img/1to3/11.png"",""time"":1210},{""stimulus"":""img/1to3/12.png"",""time"":1320}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","154","247293","0.0-5.0-1.74","","null","","img/3to2/1.png","null","151","842","0.5","0.5","3","1","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","155","248723","0.0-5.0-2.74","","","","","","151","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":220},{""stimulus"":""img/3to1/3.png"",""time"":330},{""stimulus"":""img/3to1/4.png"",""time"":440},{""stimulus"":""img/3to1/5.png"",""time"":551},{""stimulus"":""img/3to1/6.png"",""time"":660},{""stimulus"":""img/3to1/7.png"",""time"":770},{""stimulus"":""img/3to1/8.png"",""time"":879},{""stimulus"":""img/3to1/9.png"",""time"":990},{""stimulus"":""img/3to1/10.png"",""time"":1100},{""stimulus"":""img/3to1/11.png"",""time"":1211},{""stimulus"":""img/3to1/12.png"",""time"":1320}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","156","249178","0.0-5.0-1.75","","null","","img/1to3/1.png","null","150","453","0.5","0.5","1","2","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","157","250608","0.0-5.0-2.75","","","","","","150","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":220},{""stimulus"":""img/1to2/3.png"",""time"":330},{""stimulus"":""img/1to2/4.png"",""time"":439},{""stimulus"":""img/1to2/5.png"",""time"":550},{""stimulus"":""img/1to2/6.png"",""time"":660},{""stimulus"":""img/1to2/7.png"",""time"":770},{""stimulus"":""img/1to2/8.png"",""time"":879},{""stimulus"":""img/1to2/9.png"",""time"":990},{""stimulus"":""img/1to2/10.png"",""time"":1100},{""stimulus"":""img/1to2/11.png"",""time"":1210},{""stimulus"":""img/1to2/12.png"",""time"":1321}]","[]"
"","","","choice","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","158","250689","0.0-5.0-1.76","","80","","img/2to1/1.png","1","149","1444","0.5","0.1","2","1","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","159","252117","0.0-5.0-2.76","","","","","","149","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":217},{""stimulus"":""img/2to1/3.png"",""time"":326},{""stimulus"":""img/2to1/4.png"",""time"":436},{""stimulus"":""img/2to1/5.png"",""time"":547},{""stimulus"":""img/2to1/6.png"",""time"":657},{""stimulus"":""img/2to1/7.png"",""time"":767},{""stimulus"":""img/2to1/8.png"",""time"":878},{""stimulus"":""img/2to1/9.png"",""time"":987},{""stimulus"":""img/2to1/10.png"",""time"":1097},{""stimulus"":""img/2to1/11.png"",""time"":1207},{""stimulus"":""img/2to1/12.png"",""time"":1317}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","160","253076","0.0-5.0-1.77","","null","","img/1to3/1.png","null","148","953","0.5","0.1","1","3","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","161","254508","0.0-5.0-2.77","","","","","","148","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":222},{""stimulus"":""img/1to3/3.png"",""time"":330},{""stimulus"":""img/1to3/4.png"",""time"":442},{""stimulus"":""img/1to3/5.png"",""time"":551},{""stimulus"":""img/1to3/6.png"",""time"":661},{""stimulus"":""img/1to3/7.png"",""time"":771},{""stimulus"":""img/1to3/8.png"",""time"":881},{""stimulus"":""img/1to3/9.png"",""time"":991},{""stimulus"":""img/1to3/10.png"",""time"":1102},{""stimulus"":""img/1to3/11.png"",""time"":1211},{""stimulus"":""img/1to3/12.png"",""time"":1320}]","[]"
"","","","observe","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","162","254869","0.0-5.0-1.78","","null","","img/3to2/1.png","null","147","359","0.5","0.1","3","2","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","163","256299","0.0-5.0-2.78","","","","","","147","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":220},{""stimulus"":""img/3to2/3.png"",""time"":330},{""stimulus"":""img/3to2/4.png"",""time"":439},{""stimulus"":""img/3to2/5.png"",""time"":550},{""stimulus"":""img/3to2/6.png"",""time"":659},{""stimulus"":""img/3to2/7.png"",""time"":770},{""stimulus"":""img/3to2/8.png"",""time"":880},{""stimulus"":""img/3to2/9.png"",""time"":990},{""stimulus"":""img/3to2/10.png"",""time"":1100},{""stimulus"":""img/3to2/11.png"",""time"":1210},{""stimulus"":""img/3to2/12.png"",""time"":1319}]","[]"
"","","","choice","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","image-keyboard-response","164","256674","0.0-5.0-1.79","","372","","img/2to1/1.png","2","146","1163","0.5","0.1","2","3","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_cybrbll","Tue Mar 28 2023 20:18:35 GMT-0700 (Pacific Daylight Time)","536685","3","1","","animation","165","258108","0.0-5.0-2.79","","","","","","146","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":113},{""stimulus"":""img/2to3/2.png"",""time"":224},{""stimulus"":""img/2to3/3.png"",""time"":334},{""stimulus"":""img/2to3/4.png"",""time"":445},{""stimulus"":""img/2to3/5.png"",""time"":554},{""stimulus"":""img/2to3/6.png"",""time"":665},{""stimulus"":""img/2to3/7.png"",""time"":775},{""stimulus"":""img/2to3/8.png"",""time"":885},{""stimulus"":""img/2to3/9.png"",""time"":995},{""stimulus"":""img/2to3/10.png"",""time"":1105},{""stimulus"":""img/2to3/11.png"",""time"":1215},{""stimulus"":""img/2to3/12.png"",""time"":1325}]","[]"
