"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"image-keyboard-response","95","105347","0.0-5.0-1.45","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","choice","","590","","img/2to1/1.png","2","180","310","0.5","0.5","2","3","",""
"animation","96","106678","0.0-5.0-2.45","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","180","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":102},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":308},{""stimulus"":""img/2to3/4.png"",""time"":411},{""stimulus"":""img/2to3/5.png"",""time"":513},{""stimulus"":""img/2to3/6.png"",""time"":614},{""stimulus"":""img/2to3/7.png"",""time"":719},{""stimulus"":""img/2to3/8.png"",""time"":823},{""stimulus"":""img/2to3/9.png"",""time"":924},{""stimulus"":""img/2to3/10.png"",""time"":1028},{""stimulus"":""img/2to3/11.png"",""time"":1127},{""stimulus"":""img/2to3/12.png"",""time"":1232}]","[]"
"image-keyboard-response","97","107232","0.0-5.0-1.46","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/3to2/1.png","null","179","552","0.5","0.5","3","1","",""
"animation","98","108558","0.0-5.0-2.46","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","179","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":303},{""stimulus"":""img/3to1/4.png"",""time"":405},{""stimulus"":""img/3to1/5.png"",""time"":509},{""stimulus"":""img/3to1/6.png"",""time"":613},{""stimulus"":""img/3to1/7.png"",""time"":713},{""stimulus"":""img/3to1/8.png"",""time"":813},{""stimulus"":""img/3to1/9.png"",""time"":916},{""stimulus"":""img/3to1/10.png"",""time"":1020},{""stimulus"":""img/3to1/11.png"",""time"":1125},{""stimulus"":""img/3to1/12.png"",""time"":1224}]","[]"
"image-keyboard-response","99","109329","0.0-5.0-1.47","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/1to3/1.png","null","178","765","0.5","0.5","1","2","",""
"animation","100","110646","0.0-5.0-2.47","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","178","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":104},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":305},{""stimulus"":""img/1to2/4.png"",""time"":406},{""stimulus"":""img/1to2/5.png"",""time"":506},{""stimulus"":""img/1to2/6.png"",""time"":605},{""stimulus"":""img/1to2/7.png"",""time"":704},{""stimulus"":""img/1to2/8.png"",""time"":805},{""stimulus"":""img/1to2/9.png"",""time"":905},{""stimulus"":""img/1to2/10.png"",""time"":1010},{""stimulus"":""img/1to2/11.png"",""time"":1114},{""stimulus"":""img/1to2/12.png"",""time"":1214}]","[]"
"image-keyboard-response","101","111064","0.0-5.0-1.48","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","choice","","417","","img/2to1/1.png","1","177","196","0.5","0.5","2","1","",""
"animation","102","112405","0.0-5.0-2.48","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","177","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":102},{""stimulus"":""img/2to1/2.png"",""time"":206},{""stimulus"":""img/2to1/3.png"",""time"":311},{""stimulus"":""img/2to1/4.png"",""time"":414},{""stimulus"":""img/2to1/5.png"",""time"":517},{""stimulus"":""img/2to1/6.png"",""time"":617},{""stimulus"":""img/2to1/7.png"",""time"":721},{""stimulus"":""img/2to1/8.png"",""time"":822},{""stimulus"":""img/2to1/9.png"",""time"":926},{""stimulus"":""img/2to1/10.png"",""time"":1030},{""stimulus"":""img/2to1/11.png"",""time"":1134},{""stimulus"":""img/2to1/12.png"",""time"":1238}]","[]"
"image-keyboard-response","103","113092","0.0-5.0-1.49","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/1to3/1.png","null","176","682","0.5","0.5","1","2","",""
"animation","104","114430","0.0-5.0-2.49","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","176","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":99},{""stimulus"":""img/1to2/2.png"",""time"":204},{""stimulus"":""img/1to2/3.png"",""time"":306},{""stimulus"":""img/1to2/4.png"",""time"":410},{""stimulus"":""img/1to2/5.png"",""time"":512},{""stimulus"":""img/1to2/6.png"",""time"":616},{""stimulus"":""img/1to2/7.png"",""time"":721},{""stimulus"":""img/1to2/8.png"",""time"":824},{""stimulus"":""img/1to2/9.png"",""time"":929},{""stimulus"":""img/1to2/10.png"",""time"":1030},{""stimulus"":""img/1to2/11.png"",""time"":1133},{""stimulus"":""img/1to2/12.png"",""time"":1235}]","[]"
"image-keyboard-response","105","114944","0.0-5.0-1.50","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","choice","","514","","img/2to1/1.png","2","175","872","0.5","0.5","2","3","",""
"animation","106","116277","0.0-5.0-2.50","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","175","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":205},{""stimulus"":""img/2to3/3.png"",""time"":307},{""stimulus"":""img/2to3/4.png"",""time"":410},{""stimulus"":""img/2to3/5.png"",""time"":510},{""stimulus"":""img/2to3/6.png"",""time"":612},{""stimulus"":""img/2to3/7.png"",""time"":717},{""stimulus"":""img/2to3/8.png"",""time"":821},{""stimulus"":""img/2to3/9.png"",""time"":925},{""stimulus"":""img/2to3/10.png"",""time"":1027},{""stimulus"":""img/2to3/11.png"",""time"":1128},{""stimulus"":""img/2to3/12.png"",""time"":1231}]","[]"
"image-keyboard-response","107","116555","0.0-5.0-1.51","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/3to2/1.png","null","174","272","0.5","0.5","3","2","",""
"animation","108","117892","0.0-5.0-2.51","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","174","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":105},{""stimulus"":""img/3to2/2.png"",""time"":209},{""stimulus"":""img/3to2/3.png"",""time"":310},{""stimulus"":""img/3to2/4.png"",""time"":411},{""stimulus"":""img/3to2/5.png"",""time"":512},{""stimulus"":""img/3to2/6.png"",""time"":616},{""stimulus"":""img/3to2/7.png"",""time"":720},{""stimulus"":""img/3to2/8.png"",""time"":823},{""stimulus"":""img/3to2/9.png"",""time"":923},{""stimulus"":""img/3to2/10.png"",""time"":1027},{""stimulus"":""img/3to2/11.png"",""time"":1128},{""stimulus"":""img/3to2/12.png"",""time"":1232}]","[]"
"image-keyboard-response","109","119471","0.0-5.0-1.52","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","choice","","1579","","img/2to1/1.png","2","173","987","0.5","0.5","2","3","",""
"animation","110","120800","0.0-5.0-2.52","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","173","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":207},{""stimulus"":""img/2to3/3.png"",""time"":307},{""stimulus"":""img/2to3/4.png"",""time"":408},{""stimulus"":""img/2to3/5.png"",""time"":507},{""stimulus"":""img/2to3/6.png"",""time"":607},{""stimulus"":""img/2to3/7.png"",""time"":711},{""stimulus"":""img/2to3/8.png"",""time"":814},{""stimulus"":""img/2to3/9.png"",""time"":918},{""stimulus"":""img/2to3/10.png"",""time"":1022},{""stimulus"":""img/2to3/11.png"",""time"":1124},{""stimulus"":""img/2to3/12.png"",""time"":1228}]","[]"
"image-keyboard-response","111","121324","0.0-5.0-1.53","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/3to2/1.png","null","172","522","0.5","0.5","3","1","",""
"animation","112","122662","0.0-5.0-2.53","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","172","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":104},{""stimulus"":""img/3to1/2.png"",""time"":205},{""stimulus"":""img/3to1/3.png"",""time"":306},{""stimulus"":""img/3to1/4.png"",""time"":410},{""stimulus"":""img/3to1/5.png"",""time"":514},{""stimulus"":""img/3to1/6.png"",""time"":618},{""stimulus"":""img/3to1/7.png"",""time"":722},{""stimulus"":""img/3to1/8.png"",""time"":826},{""stimulus"":""img/3to1/9.png"",""time"":929},{""stimulus"":""img/3to1/10.png"",""time"":1034},{""stimulus"":""img/3to1/11.png"",""time"":1136},{""stimulus"":""img/3to1/12.png"",""time"":1236}]","[]"
"image-keyboard-response","113","123141","0.0-5.0-1.54","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/1to3/1.png","null","171","474","0.5","0.5","1","2","",""
"animation","114","124481","0.0-5.0-2.54","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","171","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":105},{""stimulus"":""img/1to2/2.png"",""time"":209},{""stimulus"":""img/1to2/3.png"",""time"":311},{""stimulus"":""img/1to2/4.png"",""time"":415},{""stimulus"":""img/1to2/5.png"",""time"":518},{""stimulus"":""img/1to2/6.png"",""time"":622},{""stimulus"":""img/1to2/7.png"",""time"":726},{""stimulus"":""img/1to2/8.png"",""time"":828},{""stimulus"":""img/1to2/9.png"",""time"":932},{""stimulus"":""img/1to2/10.png"",""time"":1033},{""stimulus"":""img/1to2/11.png"",""time"":1132},{""stimulus"":""img/1to2/12.png"",""time"":1237}]","[]"
"image-keyboard-response","115","124731","0.0-5.0-1.55","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","choice","","250","","img/2to1/1.png","1","170","850","0.5","0.5","2","1","",""
"animation","116","126053","0.0-5.0-2.55","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","170","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":205},{""stimulus"":""img/2to1/3.png"",""time"":305},{""stimulus"":""img/2to1/4.png"",""time"":409},{""stimulus"":""img/2to1/5.png"",""time"":513},{""stimulus"":""img/2to1/6.png"",""time"":615},{""stimulus"":""img/2to1/7.png"",""time"":714},{""stimulus"":""img/2to1/8.png"",""time"":818},{""stimulus"":""img/2to1/9.png"",""time"":922},{""stimulus"":""img/2to1/10.png"",""time"":1022},{""stimulus"":""img/2to1/11.png"",""time"":1122},{""stimulus"":""img/2to1/12.png"",""time"":1222}]","[]"
"image-keyboard-response","117","126398","0.0-5.0-1.56","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/1to3/1.png","null","169","339","0.5","0.5","1","2","",""
"animation","118","127730","0.0-5.0-2.56","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","169","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":104},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":306},{""stimulus"":""img/1to2/4.png"",""time"":410},{""stimulus"":""img/1to2/5.png"",""time"":512},{""stimulus"":""img/1to2/6.png"",""time"":616},{""stimulus"":""img/1to2/7.png"",""time"":718},{""stimulus"":""img/1to2/8.png"",""time"":818},{""stimulus"":""img/1to2/9.png"",""time"":922},{""stimulus"":""img/1to2/10.png"",""time"":1026},{""stimulus"":""img/1to2/11.png"",""time"":1128},{""stimulus"":""img/1to2/12.png"",""time"":1231}]","[]"
"image-keyboard-response","119","128984","0.0-5.0-1.57","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","choice","","1253","","img/2to1/1.png","2","168","358","0.5","0.5","2","3","",""
"animation","120","130317","0.0-5.0-2.57","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","168","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":205},{""stimulus"":""img/2to3/3.png"",""time"":309},{""stimulus"":""img/2to3/4.png"",""time"":409},{""stimulus"":""img/2to3/5.png"",""time"":509},{""stimulus"":""img/2to3/6.png"",""time"":613},{""stimulus"":""img/2to3/7.png"",""time"":716},{""stimulus"":""img/2to3/8.png"",""time"":821},{""stimulus"":""img/2to3/9.png"",""time"":925},{""stimulus"":""img/2to3/10.png"",""time"":1026},{""stimulus"":""img/2to3/11.png"",""time"":1130},{""stimulus"":""img/2to3/12.png"",""time"":1229}]","[]"
"image-keyboard-response","121","131555","0.0-5.0-1.58","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/3to2/1.png","null","167","1232","0.5","0.5","3","1","",""
"animation","122","132891","0.0-5.0-2.58","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","167","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":204},{""stimulus"":""img/3to1/3.png"",""time"":304},{""stimulus"":""img/3to1/4.png"",""time"":409},{""stimulus"":""img/3to1/5.png"",""time"":513},{""stimulus"":""img/3to1/6.png"",""time"":617},{""stimulus"":""img/3to1/7.png"",""time"":722},{""stimulus"":""img/3to1/8.png"",""time"":826},{""stimulus"":""img/3to1/9.png"",""time"":928},{""stimulus"":""img/3to1/10.png"",""time"":1028},{""stimulus"":""img/3to1/11.png"",""time"":1129},{""stimulus"":""img/3to1/12.png"",""time"":1234}]","[]"
"image-keyboard-response","123","133429","0.0-5.0-1.59","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/1to3/1.png","null","166","534","0.5","0.5","1","3","",""
"animation","124","134766","0.0-5.0-2.59","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","166","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":103},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":304},{""stimulus"":""img/1to3/4.png"",""time"":407},{""stimulus"":""img/1to3/5.png"",""time"":511},{""stimulus"":""img/1to3/6.png"",""time"":616},{""stimulus"":""img/1to3/7.png"",""time"":719},{""stimulus"":""img/1to3/8.png"",""time"":821},{""stimulus"":""img/1to3/9.png"",""time"":924},{""stimulus"":""img/1to3/10.png"",""time"":1028},{""stimulus"":""img/1to3/11.png"",""time"":1127},{""stimulus"":""img/1to3/12.png"",""time"":1231}]","[]"
"image-keyboard-response","125","134965","0.0-5.0-1.60","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/3to2/1.png","null","165","197","0.5","0.5","3","1","",""
"animation","126","136301","0.0-5.0-2.60","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","165","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":104},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":311},{""stimulus"":""img/3to1/4.png"",""time"":416},{""stimulus"":""img/3to1/5.png"",""time"":518},{""stimulus"":""img/3to1/6.png"",""time"":619},{""stimulus"":""img/3to1/7.png"",""time"":719},{""stimulus"":""img/3to1/8.png"",""time"":819},{""stimulus"":""img/3to1/9.png"",""time"":919},{""stimulus"":""img/3to1/10.png"",""time"":1023},{""stimulus"":""img/3to1/11.png"",""time"":1127},{""stimulus"":""img/3to1/12.png"",""time"":1231}]","[]"
"image-keyboard-response","127","137000","0.0-5.0-1.61","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/1to3/1.png","null","164","694","0.5","0.5","1","3","",""
"animation","128","138330","0.0-5.0-2.61","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","164","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":101},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":307},{""stimulus"":""img/1to3/4.png"",""time"":409},{""stimulus"":""img/1to3/5.png"",""time"":509},{""stimulus"":""img/1to3/6.png"",""time"":613},{""stimulus"":""img/1to3/7.png"",""time"":717},{""stimulus"":""img/1to3/8.png"",""time"":819},{""stimulus"":""img/1to3/9.png"",""time"":919},{""stimulus"":""img/1to3/10.png"",""time"":1024},{""stimulus"":""img/1to3/11.png"",""time"":1126},{""stimulus"":""img/1to3/12.png"",""time"":1229}]","[]"
"image-keyboard-response","129","138742","0.0-5.0-1.62","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/3to2/1.png","null","163","410","0.5","0.5","3","2","",""
"animation","130","140070","0.0-5.0-2.62","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","163","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":102},{""stimulus"":""img/3to2/2.png"",""time"":203},{""stimulus"":""img/3to2/3.png"",""time"":303},{""stimulus"":""img/3to2/4.png"",""time"":407},{""stimulus"":""img/3to2/5.png"",""time"":511},{""stimulus"":""img/3to2/6.png"",""time"":612},{""stimulus"":""img/3to2/7.png"",""time"":711},{""stimulus"":""img/3to2/8.png"",""time"":815},{""stimulus"":""img/3to2/9.png"",""time"":919},{""stimulus"":""img/3to2/10.png"",""time"":1023},{""stimulus"":""img/3to2/11.png"",""time"":1125},{""stimulus"":""img/3to2/12.png"",""time"":1227}]","[]"
"image-keyboard-response","131","140157","0.0-5.0-1.63","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","choice","","85","","img/2to1/1.png","1","162","530","0.5","0.5","2","1","",""
"animation","132","141498","0.0-5.0-2.63","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","162","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":312},{""stimulus"":""img/2to1/4.png"",""time"":414},{""stimulus"":""img/2to1/5.png"",""time"":517},{""stimulus"":""img/2to1/6.png"",""time"":622},{""stimulus"":""img/2to1/7.png"",""time"":726},{""stimulus"":""img/2to1/8.png"",""time"":830},{""stimulus"":""img/2to1/9.png"",""time"":931},{""stimulus"":""img/2to1/10.png"",""time"":1034},{""stimulus"":""img/2to1/11.png"",""time"":1138},{""stimulus"":""img/2to1/12.png"",""time"":1237}]","[]"
"image-keyboard-response","133","142045","0.0-5.0-1.64","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/1to3/1.png","null","161","543","0.5","0.5","1","3","",""
"animation","134","143381","0.0-5.0-2.64","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","161","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":104},{""stimulus"":""img/1to3/2.png"",""time"":205},{""stimulus"":""img/1to3/3.png"",""time"":309},{""stimulus"":""img/1to3/4.png"",""time"":409},{""stimulus"":""img/1to3/5.png"",""time"":513},{""stimulus"":""img/1to3/6.png"",""time"":614},{""stimulus"":""img/1to3/7.png"",""time"":718},{""stimulus"":""img/1to3/8.png"",""time"":823},{""stimulus"":""img/1to3/9.png"",""time"":927},{""stimulus"":""img/1to3/10.png"",""time"":1027},{""stimulus"":""img/1to3/11.png"",""time"":1128},{""stimulus"":""img/1to3/12.png"",""time"":1232}]","[]"
"image-keyboard-response","135","143581","0.0-5.0-1.65","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/3to2/1.png","null","160","197","0.5","0.5","3","1","",""
"animation","136","144906","0.0-5.0-2.65","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","160","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":101},{""stimulus"":""img/3to1/2.png"",""time"":204},{""stimulus"":""img/3to1/3.png"",""time"":307},{""stimulus"":""img/3to1/4.png"",""time"":408},{""stimulus"":""img/3to1/5.png"",""time"":512},{""stimulus"":""img/3to1/6.png"",""time"":616},{""stimulus"":""img/3to1/7.png"",""time"":720},{""stimulus"":""img/3to1/8.png"",""time"":818},{""stimulus"":""img/3to1/9.png"",""time"":921},{""stimulus"":""img/3to1/10.png"",""time"":1025},{""stimulus"":""img/3to1/11.png"",""time"":1125},{""stimulus"":""img/3to1/12.png"",""time"":1224}]","[]"
"image-keyboard-response","137","145529","0.0-5.0-1.66","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/1to3/1.png","null","159","619","0.5","0.5","1","3","",""
"animation","138","146856","0.0-5.0-2.66","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","159","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":104},{""stimulus"":""img/1to3/2.png"",""time"":206},{""stimulus"":""img/1to3/3.png"",""time"":306},{""stimulus"":""img/1to3/4.png"",""time"":410},{""stimulus"":""img/1to3/5.png"",""time"":511},{""stimulus"":""img/1to3/6.png"",""time"":612},{""stimulus"":""img/1to3/7.png"",""time"":711},{""stimulus"":""img/1to3/8.png"",""time"":811},{""stimulus"":""img/1to3/9.png"",""time"":915},{""stimulus"":""img/1to3/10.png"",""time"":1019},{""stimulus"":""img/1to3/11.png"",""time"":1123},{""stimulus"":""img/1to3/12.png"",""time"":1227}]","[]"
"image-keyboard-response","139","147153","0.0-5.0-1.67","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/3to2/1.png","null","158","290","0.5","0.5","3","2","",""
"animation","140","148485","0.0-5.0-2.67","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","158","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":203},{""stimulus"":""img/3to2/3.png"",""time"":303},{""stimulus"":""img/3to2/4.png"",""time"":409},{""stimulus"":""img/3to2/5.png"",""time"":507},{""stimulus"":""img/3to2/6.png"",""time"":612},{""stimulus"":""img/3to2/7.png"",""time"":717},{""stimulus"":""img/3to2/8.png"",""time"":820},{""stimulus"":""img/3to2/9.png"",""time"":921},{""stimulus"":""img/3to2/10.png"",""time"":1021},{""stimulus"":""img/3to2/11.png"",""time"":1126},{""stimulus"":""img/3to2/12.png"",""time"":1228}]","[]"
"image-keyboard-response","141","148702","0.0-5.0-1.68","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","choice","","217","","img/2to1/1.png","2","157","353","0.5","0.5","2","3","",""
"animation","142","150030","0.0-5.0-2.68","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","","","","","","","157","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":205},{""stimulus"":""img/2to3/3.png"",""time"":310},{""stimulus"":""img/2to3/4.png"",""time"":414},{""stimulus"":""img/2to3/5.png"",""time"":517},{""stimulus"":""img/2to3/6.png"",""time"":622},{""stimulus"":""img/2to3/7.png"",""time"":723},{""stimulus"":""img/2to3/8.png"",""time"":824},{""stimulus"":""img/2to3/9.png"",""time"":923},{""stimulus"":""img/2to3/10.png"",""time"":1023},{""stimulus"":""img/2to3/11.png"",""time"":1124},{""stimulus"":""img/2to3/12.png"",""time"":1227}]","[]"
"image-keyboard-response","143","150913","0.0-5.0-1.69","63d80b500adef5b476e289a5","bdp_cybrbll","Tue Mar 28 2023 13:20:23 GMT-0400 (Eastern Daylight Time)","433862","1","3","","","","observe","","null","","img/3to2/1.png","null","156","878","0.5","0.5","3","2","",""
