"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"image-keyboard-response","100","119208","0.0-5.0-1.48","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/1to3/1.png","null","177","377","0.5","0.5","1","2","",""
"animation","101","120502","0.0-5.0-2.48","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","177","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":202},{""stimulus"":""img/1to2/3.png"",""time"":314},{""stimulus"":""img/1to2/4.png"",""time"":406},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":609},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":795},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1093},{""stimulus"":""img/1to2/12.png"",""time"":1202}]","[]"
"image-keyboard-response","102","120794","0.0-5.0-1.49","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","choice","","290","","img/2to1/1.png","2","176","326","0.5","0.5","2","3","",""
"animation","103","122092","0.0-5.0-2.49","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","176","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":208},{""stimulus"":""img/2to3/3.png"",""time"":301},{""stimulus"":""img/2to3/4.png"",""time"":411},{""stimulus"":""img/2to3/5.png"",""time"":495},{""stimulus"":""img/2to3/6.png"",""time"":597},{""stimulus"":""img/2to3/7.png"",""time"":706},{""stimulus"":""img/2to3/8.png"",""time"":800},{""stimulus"":""img/2to3/9.png"",""time"":894},{""stimulus"":""img/2to3/10.png"",""time"":990},{""stimulus"":""img/2to3/11.png"",""time"":1097},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","104","122683","0.0-5.0-1.50","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/3to2/1.png","null","175","575","0.5","0.5","3","1","",""
"animation","105","123972","0.0-5.0-2.50","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","175","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":202},{""stimulus"":""img/3to1/3.png"",""time"":312},{""stimulus"":""img/3to1/4.png"",""time"":407},{""stimulus"":""img/3to1/5.png"",""time"":495},{""stimulus"":""img/3to1/6.png"",""time"":609},{""stimulus"":""img/3to1/7.png"",""time"":702},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":903},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","106","124525","0.0-5.0-1.51","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/1to3/1.png","null","174","542","0.5","0.5","1","3","",""
"animation","107","125825","0.0-5.0-2.51","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","174","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":202},{""stimulus"":""img/1to3/3.png"",""time"":305},{""stimulus"":""img/1to3/4.png"",""time"":413},{""stimulus"":""img/1to3/5.png"",""time"":503},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":801},{""stimulus"":""img/1to3/9.png"",""time"":896},{""stimulus"":""img/1to3/10.png"",""time"":1005},{""stimulus"":""img/1to3/11.png"",""time"":1097},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","108","127164","0.0-5.0-1.52","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/3to2/1.png","null","173","1324","0.5","0.5","3","2","",""
"animation","109","128455","0.0-5.0-2.52","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","173","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":198},{""stimulus"":""img/3to2/3.png"",""time"":311},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":498},{""stimulus"":""img/3to2/6.png"",""time"":606},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":792},{""stimulus"":""img/3to2/9.png"",""time"":901},{""stimulus"":""img/3to2/10.png"",""time"":994},{""stimulus"":""img/3to2/11.png"",""time"":1103},{""stimulus"":""img/3to2/12.png"",""time"":1188}]","[]"
"image-keyboard-response","110","128458","0.0-5.0-1.53","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","choice","","2","","img/2to1/1.png","1","172","246","0.5","0.5","2","1","",""
"animation","111","129749","0.0-5.0-2.53","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","172","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":404},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":605},{""stimulus"":""img/2to1/7.png"",""time"":699},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":904},{""stimulus"":""img/2to1/10.png"",""time"":998},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1199}]","[]"
"image-keyboard-response","112","130216","0.0-5.0-1.54","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/1to3/1.png","null","171","463","0.5","0.5","1","2","",""
"animation","113","131507","0.0-5.0-2.54","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","171","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":311},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":495},{""stimulus"":""img/1to2/6.png"",""time"":605},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":902},{""stimulus"":""img/1to2/10.png"",""time"":995},{""stimulus"":""img/1to2/11.png"",""time"":1104},{""stimulus"":""img/1to2/12.png"",""time"":1198}]","[]"
"image-keyboard-response","114","131569","0.0-5.0-1.55","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","choice","","61","","img/2to1/1.png","2","170","236","0.5","0.5","2","3","",""
"animation","115","132861","0.0-5.0-2.55","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","170","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":206},{""stimulus"":""img/2to3/3.png"",""time"":313},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":500},{""stimulus"":""img/2to3/6.png"",""time"":609},{""stimulus"":""img/2to3/7.png"",""time"":701},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":905},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1092},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","116","133583","0.0-5.0-1.56","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/3to2/1.png","null","169","715","0.5","0.5","3","1","",""
"animation","117","134882","0.0-5.0-2.56","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","169","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":505},{""stimulus"":""img/3to1/6.png"",""time"":599},{""stimulus"":""img/3to1/7.png"",""time"":708},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1096},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","118","135347","0.0-5.0-1.57","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/1to3/1.png","null","168","458","0.5","0.5","1","2","",""
"animation","119","136642","0.0-5.0-2.57","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","168","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":396},{""stimulus"":""img/1to2/5.png"",""time"":501},{""stimulus"":""img/1to2/6.png"",""time"":597},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":798},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1093},{""stimulus"":""img/1to2/12.png"",""time"":1203}]","[]"
"image-keyboard-response","120","136707","0.0-5.0-1.58","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","choice","","63","","img/2to1/1.png","2","167","603","0.5","0.5","2","3","",""
"animation","121","137998","0.0-5.0-2.58","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","167","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":214},{""stimulus"":""img/2to3/3.png"",""time"":309},{""stimulus"":""img/2to3/4.png"",""time"":401},{""stimulus"":""img/2to3/5.png"",""time"":511},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":697},{""stimulus"":""img/2to3/8.png"",""time"":807},{""stimulus"":""img/2to3/9.png"",""time"":902},{""stimulus"":""img/2to3/10.png"",""time"":990},{""stimulus"":""img/2to3/11.png"",""time"":1104},{""stimulus"":""img/2to3/12.png"",""time"":1198}]","[]"
"image-keyboard-response","122","138341","0.0-5.0-1.59","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/3to2/1.png","null","166","340","0.5","0.5","3","1","",""
"animation","123","139632","0.0-5.0-2.59","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","166","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":201},{""stimulus"":""img/3to1/3.png"",""time"":310},{""stimulus"":""img/3to1/4.png"",""time"":404},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":605},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":808},{""stimulus"":""img/3to1/9.png"",""time"":901},{""stimulus"":""img/3to1/10.png"",""time"":994},{""stimulus"":""img/3to1/11.png"",""time"":1103},{""stimulus"":""img/3to1/12.png"",""time"":1198}]","[]"
"image-keyboard-response","124","140377","0.0-5.0-1.60","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/1to3/1.png","null","165","739","0.5","0.5","1","3","",""
"animation","125","141666","0.0-5.0-2.60","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","165","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":312},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":498},{""stimulus"":""img/1to3/6.png"",""time"":605},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":808},{""stimulus"":""img/1to3/9.png"",""time"":901},{""stimulus"":""img/1to3/10.png"",""time"":995},{""stimulus"":""img/1to3/11.png"",""time"":1103},{""stimulus"":""img/1to3/12.png"",""time"":1195}]","[]"
"image-keyboard-response","126","142474","0.0-5.0-1.61","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/3to2/1.png","null","164","803","0.5","0.5","3","2","",""
"animation","127","143765","0.0-5.0-2.61","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","164","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":202},{""stimulus"":""img/3to2/3.png"",""time"":311},{""stimulus"":""img/3to2/4.png"",""time"":405},{""stimulus"":""img/3to2/5.png"",""time"":498},{""stimulus"":""img/3to2/6.png"",""time"":606},{""stimulus"":""img/3to2/7.png"",""time"":700},{""stimulus"":""img/3to2/8.png"",""time"":809},{""stimulus"":""img/3to2/9.png"",""time"":903},{""stimulus"":""img/3to2/10.png"",""time"":996},{""stimulus"":""img/3to2/11.png"",""time"":1105},{""stimulus"":""img/3to2/12.png"",""time"":1198}]","[]"
"image-keyboard-response","128","144512","0.0-5.0-1.62","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","choice","","746","","img/2to1/1.png","1","163","549","0.5","0.5","2","1","",""
"animation","129","145800","0.0-5.0-2.62","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","163","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":201},{""stimulus"":""img/2to1/3.png"",""time"":310},{""stimulus"":""img/2to1/4.png"",""time"":402},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":606},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":902},{""stimulus"":""img/2to1/10.png"",""time"":995},{""stimulus"":""img/2to1/11.png"",""time"":1103},{""stimulus"":""img/2to1/12.png"",""time"":1197}]","[]"
"image-keyboard-response","130","146156","0.0-5.0-1.63","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/1to3/1.png","null","162","350","0.5","0.5","1","2","",""
"animation","131","147445","0.0-5.0-2.63","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","162","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":311},{""stimulus"":""img/1to2/4.png"",""time"":404},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":608},{""stimulus"":""img/1to2/7.png"",""time"":701},{""stimulus"":""img/1to2/8.png"",""time"":796},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1089},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","132","147804","0.0-5.0-1.64","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","choice","","358","","img/2to1/1.png","2","161","413","0.5","0.5","2","3","",""
"animation","133","149092","0.0-5.0-2.64","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","161","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":409},{""stimulus"":""img/2to3/5.png"",""time"":504},{""stimulus"":""img/2to3/6.png"",""time"":597},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":799},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1095},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","134","149491","0.0-5.0-1.65","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/3to2/1.png","null","160","385","0.5","0.5","3","2","",""
"animation","135","150778","0.0-5.0-2.65","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","160","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":310},{""stimulus"":""img/3to2/4.png"",""time"":404},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":605},{""stimulus"":""img/3to2/7.png"",""time"":699},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":902},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1198}]","[]"
"image-keyboard-response","136","150804","0.0-5.0-1.66","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","choice","","25","","img/2to1/1.png","1","159","517","0.5","0.5","2","1","",""
"animation","137","152092","0.0-5.0-2.66","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","159","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":102},{""stimulus"":""img/2to1/2.png"",""time"":212},{""stimulus"":""img/2to1/3.png"",""time"":305},{""stimulus"":""img/2to1/4.png"",""time"":399},{""stimulus"":""img/2to1/5.png"",""time"":508},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":709},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":896},{""stimulus"":""img/2to1/10.png"",""time"":1005},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1192}]","[]"
"image-keyboard-response","138","152405","0.0-5.0-1.67","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/1to3/1.png","null","158","303","0.5","0.5","1","2","",""
"animation","139","153693","0.0-5.0-2.67","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","158","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":312},{""stimulus"":""img/1to2/4.png"",""time"":405},{""stimulus"":""img/1to2/5.png"",""time"":495},{""stimulus"":""img/1to2/6.png"",""time"":608},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":795},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":990},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1202}]","[]"
"image-keyboard-response","140","154306","0.0-5.0-1.68","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","choice","","612","","img/2to1/1.png","2","157","354","0.5","0.5","2","3","",""
"animation","141","155598","0.0-5.0-2.68","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","157","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":312},{""stimulus"":""img/2to3/4.png"",""time"":405},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":608},{""stimulus"":""img/2to3/7.png"",""time"":701},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":903},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1105},{""stimulus"":""img/2to3/12.png"",""time"":1198}]","[]"
"image-keyboard-response","142","155957","0.0-5.0-1.69","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/3to2/1.png","null","156","354","0.5","0.5","3","1","",""
"animation","143","157245","0.0-5.0-2.69","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","156","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":310},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":604},{""stimulus"":""img/3to1/7.png"",""time"":697},{""stimulus"":""img/3to1/8.png"",""time"":807},{""stimulus"":""img/3to1/9.png"",""time"":899},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1101},{""stimulus"":""img/3to1/12.png"",""time"":1196}]","[]"
"image-keyboard-response","144","158001","0.0-5.0-1.70","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/1to3/1.png","null","155","748","0.5","0.5","1","3","",""
"animation","145","159293","0.0-5.0-2.70","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","155","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":313},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":609},{""stimulus"":""img/1to3/7.png"",""time"":703},{""stimulus"":""img/1to3/8.png"",""time"":796},{""stimulus"":""img/1to3/9.png"",""time"":907},{""stimulus"":""img/1to3/10.png"",""time"":1000},{""stimulus"":""img/1to3/11.png"",""time"":1093},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","146","159510","0.0-5.0-1.71","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/3to2/1.png","null","154","214","0.5","0.5","3","1","",""
"animation","147","160801","0.0-5.0-2.71","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","","","","","","","154","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":311},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":500},{""stimulus"":""img/3to1/6.png"",""time"":607},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":808},{""stimulus"":""img/3to1/9.png"",""time"":901},{""stimulus"":""img/3to1/10.png"",""time"":995},{""stimulus"":""img/3to1/11.png"",""time"":1105},{""stimulus"":""img/3to1/12.png"",""time"":1198}]","[]"
"image-keyboard-response","148","161412","0.0-5.0-1.72","60761cf3cc35a2a9b127b414","bdp_cybrbll","Sun Mar 26 2023 18:18:57 GMT-0400 (Eastern Daylight Time)","430368","1","3","","","","observe","","null","","img/1to3/1.png","null","153","599","0.5","0.5","1","3","",""
