"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"image-keyboard-response","108","148309","0.0-5.0-1.52","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/1to3/1.png","null","173","496","0.5","0.5","1","3","",""
"animation","109","149605","0.0-5.0-2.52","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","173","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":300},{""stimulus"":""img/1to3/4.png"",""time"":400},{""stimulus"":""img/1to3/5.png"",""time"":501},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":696},{""stimulus"":""img/1to3/8.png"",""time"":796},{""stimulus"":""img/1to3/9.png"",""time"":894},{""stimulus"":""img/1to3/10.png"",""time"":1000},{""stimulus"":""img/1to3/11.png"",""time"":1092},{""stimulus"":""img/1to3/12.png"",""time"":1197}]","[]"
"image-keyboard-response","110","149845","0.0-5.0-1.53","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/3to2/1.png","null","172","226","0.5","0.5","3","2","",""
"animation","111","151141","0.0-5.0-2.53","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","172","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":208},{""stimulus"":""img/3to2/3.png"",""time"":302},{""stimulus"":""img/3to2/4.png"",""time"":408},{""stimulus"":""img/3to2/5.png"",""time"":504},{""stimulus"":""img/3to2/6.png"",""time"":600},{""stimulus"":""img/3to2/7.png"",""time"":704},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":904},{""stimulus"":""img/3to2/10.png"",""time"":1000},{""stimulus"":""img/3to2/11.png"",""time"":1096},{""stimulus"":""img/3to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","112","151300","0.0-5.0-1.54","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","choice","","158","","img/2to1/1.png","2","171","310","0.5","0.5","2","3","",""
"animation","113","152595","0.0-5.0-2.54","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","171","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":105},{""stimulus"":""img/2to3/2.png"",""time"":209},{""stimulus"":""img/2to3/3.png"",""time"":305},{""stimulus"":""img/2to3/4.png"",""time"":409},{""stimulus"":""img/2to3/5.png"",""time"":501},{""stimulus"":""img/2to3/6.png"",""time"":601},{""stimulus"":""img/2to3/7.png"",""time"":705},{""stimulus"":""img/2to3/8.png"",""time"":796},{""stimulus"":""img/2to3/9.png"",""time"":897},{""stimulus"":""img/2to3/10.png"",""time"":1001},{""stimulus"":""img/2to3/11.png"",""time"":1097},{""stimulus"":""img/2to3/12.png"",""time"":1201}]","[]"
"image-keyboard-response","114","152965","0.0-5.0-1.55","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/3to2/1.png","null","170","363","0.5","0.5","3","2","",""
"animation","115","154261","0.0-5.0-2.55","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","170","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":208},{""stimulus"":""img/3to2/3.png"",""time"":304},{""stimulus"":""img/3to2/4.png"",""time"":404},{""stimulus"":""img/3to2/5.png"",""time"":499},{""stimulus"":""img/3to2/6.png"",""time"":600},{""stimulus"":""img/3to2/7.png"",""time"":701},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":903},{""stimulus"":""img/3to2/10.png"",""time"":1000},{""stimulus"":""img/3to2/11.png"",""time"":1096},{""stimulus"":""img/3to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","116","154561","0.0-5.0-1.56","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","choice","","299","","img/2to1/1.png","1","169","431","0.5","0.5","2","1","",""
"animation","117","155856","0.0-5.0-2.56","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","169","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":103},{""stimulus"":""img/2to1/2.png"",""time"":207},{""stimulus"":""img/2to1/3.png"",""time"":306},{""stimulus"":""img/2to1/4.png"",""time"":403},{""stimulus"":""img/2to1/5.png"",""time"":507},{""stimulus"":""img/2to1/6.png"",""time"":603},{""stimulus"":""img/2to1/7.png"",""time"":699},{""stimulus"":""img/2to1/8.png"",""time"":803},{""stimulus"":""img/2to1/9.png"",""time"":899},{""stimulus"":""img/2to1/10.png"",""time"":1003},{""stimulus"":""img/2to1/11.png"",""time"":1099},{""stimulus"":""img/2to1/12.png"",""time"":1195}]","[]"
"image-keyboard-response","118","156419","0.0-5.0-1.57","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/1to3/1.png","null","168","552","0.5","0.5","1","2","",""
"animation","119","157709","0.0-5.0-2.57","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","168","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":104},{""stimulus"":""img/1to2/2.png"",""time"":210},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":401},{""stimulus"":""img/1to2/5.png"",""time"":504},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":704},{""stimulus"":""img/1to2/8.png"",""time"":801},{""stimulus"":""img/1to2/9.png"",""time"":894},{""stimulus"":""img/1to2/10.png"",""time"":1000},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","120","157723","0.0-5.0-1.58","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","choice","","13","","img/2to1/1.png","2","167","194","0.5","0.5","2","3","",""
"animation","121","159019","0.0-5.0-2.58","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","167","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":106},{""stimulus"":""img/2to3/2.png"",""time"":211},{""stimulus"":""img/2to3/3.png"",""time"":306},{""stimulus"":""img/2to3/4.png"",""time"":400},{""stimulus"":""img/2to3/5.png"",""time"":506},{""stimulus"":""img/2to3/6.png"",""time"":601},{""stimulus"":""img/2to3/7.png"",""time"":706},{""stimulus"":""img/2to3/8.png"",""time"":800},{""stimulus"":""img/2to3/9.png"",""time"":894},{""stimulus"":""img/2to3/10.png"",""time"":998},{""stimulus"":""img/2to3/11.png"",""time"":1097},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","122","159219","0.0-5.0-1.59","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/3to2/1.png","null","166","191","0.5","0.5","3","2","",""
"animation","123","160509","0.0-5.0-2.59","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","166","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":105},{""stimulus"":""img/3to2/2.png"",""time"":210},{""stimulus"":""img/3to2/3.png"",""time"":302},{""stimulus"":""img/3to2/4.png"",""time"":400},{""stimulus"":""img/3to2/5.png"",""time"":504},{""stimulus"":""img/3to2/6.png"",""time"":601},{""stimulus"":""img/3to2/7.png"",""time"":702},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":894},{""stimulus"":""img/3to2/10.png"",""time"":1000},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","124","160538","0.0-5.0-1.60","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","choice","","28","","img/2to1/1.png","1","165","372","0.5","0.5","2","1","",""
"animation","125","161836","0.0-5.0-2.60","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","165","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":107},{""stimulus"":""img/2to1/2.png"",""time"":211},{""stimulus"":""img/2to1/3.png"",""time"":307},{""stimulus"":""img/2to1/4.png"",""time"":403},{""stimulus"":""img/2to1/5.png"",""time"":507},{""stimulus"":""img/2to1/6.png"",""time"":602},{""stimulus"":""img/2to1/7.png"",""time"":698},{""stimulus"":""img/2to1/8.png"",""time"":804},{""stimulus"":""img/2to1/9.png"",""time"":899},{""stimulus"":""img/2to1/10.png"",""time"":1003},{""stimulus"":""img/2to1/11.png"",""time"":1095},{""stimulus"":""img/2to1/12.png"",""time"":1195}]","[]"
"image-keyboard-response","126","162693","0.0-5.0-1.61","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/1to3/1.png","null","164","848","0.5","0.5","1","2","",""
"animation","127","163989","0.0-5.0-2.61","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","164","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":206},{""stimulus"":""img/1to2/3.png"",""time"":305},{""stimulus"":""img/1to2/4.png"",""time"":408},{""stimulus"":""img/1to2/5.png"",""time"":501},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":701},{""stimulus"":""img/1to2/8.png"",""time"":800},{""stimulus"":""img/1to2/9.png"",""time"":905},{""stimulus"":""img/1to2/10.png"",""time"":1000},{""stimulus"":""img/1to2/11.png"",""time"":1096},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","128","164503","0.0-5.0-1.62","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","choice","","514","","img/2to1/1.png","2","163","454","0.5","0.5","2","3","",""
"animation","129","165793","0.0-5.0-2.62","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","163","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":103},{""stimulus"":""img/2to3/2.png"",""time"":207},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":500},{""stimulus"":""img/2to3/6.png"",""time"":605},{""stimulus"":""img/2to3/7.png"",""time"":701},{""stimulus"":""img/2to3/8.png"",""time"":799},{""stimulus"":""img/2to3/9.png"",""time"":899},{""stimulus"":""img/2to3/10.png"",""time"":998},{""stimulus"":""img/2to3/11.png"",""time"":1102},{""stimulus"":""img/2to3/12.png"",""time"":1199}]","[]"
"image-keyboard-response","130","166435","0.0-5.0-1.63","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/3to2/1.png","null","162","630","0.5","0.5","3","1","",""
"animation","131","167729","0.0-5.0-2.63","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","162","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":106},{""stimulus"":""img/3to1/2.png"",""time"":210},{""stimulus"":""img/3to1/3.png"",""time"":306},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":502},{""stimulus"":""img/3to1/6.png"",""time"":601},{""stimulus"":""img/3to1/7.png"",""time"":706},{""stimulus"":""img/3to1/8.png"",""time"":801},{""stimulus"":""img/3to1/9.png"",""time"":898},{""stimulus"":""img/3to1/10.png"",""time"":1002},{""stimulus"":""img/3to1/11.png"",""time"":1097},{""stimulus"":""img/3to1/12.png"",""time"":1194}]","[]"
"image-keyboard-response","132","167965","0.0-5.0-1.64","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/1to3/1.png","null","161","224","0.5","0.5","1","2","",""
"animation","133","169261","0.0-5.0-2.64","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","161","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":207},{""stimulus"":""img/1to2/3.png"",""time"":304},{""stimulus"":""img/1to2/4.png"",""time"":408},{""stimulus"":""img/1to2/5.png"",""time"":504},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":703},{""stimulus"":""img/1to2/8.png"",""time"":796},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":1000},{""stimulus"":""img/1to2/11.png"",""time"":1096},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","134","169890","0.0-5.0-1.65","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","choice","","628","","img/2to1/1.png","1","160","609","0.5","0.5","2","1","",""
"animation","135","171190","0.0-5.0-2.65","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","160","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":211},{""stimulus"":""img/2to1/3.png"",""time"":304},{""stimulus"":""img/2to1/4.png"",""time"":403},{""stimulus"":""img/2to1/5.png"",""time"":505},{""stimulus"":""img/2to1/6.png"",""time"":603},{""stimulus"":""img/2to1/7.png"",""time"":699},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":899},{""stimulus"":""img/2to1/10.png"",""time"":1003},{""stimulus"":""img/2to1/11.png"",""time"":1095},{""stimulus"":""img/2to1/12.png"",""time"":1191}]","[]"
"image-keyboard-response","136","171477","0.0-5.0-1.66","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/1to3/1.png","null","159","274","0.5","0.5","1","2","",""
"animation","137","172773","0.0-5.0-2.66","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","159","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":208},{""stimulus"":""img/1to2/3.png"",""time"":304},{""stimulus"":""img/1to2/4.png"",""time"":408},{""stimulus"":""img/1to2/5.png"",""time"":504},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":700},{""stimulus"":""img/1to2/8.png"",""time"":800},{""stimulus"":""img/1to2/9.png"",""time"":902},{""stimulus"":""img/1to2/10.png"",""time"":996},{""stimulus"":""img/1to2/11.png"",""time"":1094},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","138","173203","0.0-5.0-1.67","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","choice","","429","","img/2to1/1.png","2","158","266","0.5","0.5","2","3","",""
"animation","139","174500","0.0-5.0-2.67","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","158","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":102},{""stimulus"":""img/2to3/2.png"",""time"":208},{""stimulus"":""img/2to3/3.png"",""time"":302},{""stimulus"":""img/2to3/4.png"",""time"":403},{""stimulus"":""img/2to3/5.png"",""time"":507},{""stimulus"":""img/2to3/6.png"",""time"":598},{""stimulus"":""img/2to3/7.png"",""time"":707},{""stimulus"":""img/2to3/8.png"",""time"":799},{""stimulus"":""img/2to3/9.png"",""time"":899},{""stimulus"":""img/2to3/10.png"",""time"":1001},{""stimulus"":""img/2to3/11.png"",""time"":1099},{""stimulus"":""img/2to3/12.png"",""time"":1195}]","[]"
"image-keyboard-response","140","174982","0.0-5.0-1.68","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/3to2/1.png","null","157","469","0.5","0.5","3","2","",""
"animation","141","176278","0.0-5.0-2.68","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","157","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":208},{""stimulus"":""img/3to2/3.png"",""time"":304},{""stimulus"":""img/3to2/4.png"",""time"":408},{""stimulus"":""img/3to2/5.png"",""time"":504},{""stimulus"":""img/3to2/6.png"",""time"":597},{""stimulus"":""img/3to2/7.png"",""time"":704},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":904},{""stimulus"":""img/3to2/10.png"",""time"":996},{""stimulus"":""img/3to2/11.png"",""time"":1096},{""stimulus"":""img/3to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","142","176427","0.0-5.0-1.69","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","choice","","149","","img/2to1/1.png","1","156","559","0.5","0.5","2","1","",""
"animation","143","177723","0.0-5.0-2.69","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","156","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":107},{""stimulus"":""img/2to1/2.png"",""time"":211},{""stimulus"":""img/2to1/3.png"",""time"":307},{""stimulus"":""img/2to1/4.png"",""time"":403},{""stimulus"":""img/2to1/5.png"",""time"":507},{""stimulus"":""img/2to1/6.png"",""time"":603},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":799},{""stimulus"":""img/2to1/9.png"",""time"":897},{""stimulus"":""img/2to1/10.png"",""time"":1003},{""stimulus"":""img/2to1/11.png"",""time"":1097},{""stimulus"":""img/2to1/12.png"",""time"":1193}]","[]"
"image-keyboard-response","144","178418","0.0-5.0-1.70","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/1to3/1.png","null","155","686","0.5","0.5","1","3","",""
"animation","145","179710","0.0-5.0-2.70","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","155","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":105},{""stimulus"":""img/1to3/2.png"",""time"":211},{""stimulus"":""img/1to3/3.png"",""time"":305},{""stimulus"":""img/1to3/4.png"",""time"":402},{""stimulus"":""img/1to3/5.png"",""time"":505},{""stimulus"":""img/1to3/6.png"",""time"":601},{""stimulus"":""img/1to3/7.png"",""time"":695},{""stimulus"":""img/1to3/8.png"",""time"":802},{""stimulus"":""img/1to3/9.png"",""time"":896},{""stimulus"":""img/1to3/10.png"",""time"":1001},{""stimulus"":""img/1to3/11.png"",""time"":1095},{""stimulus"":""img/1to3/12.png"",""time"":1192}]","[]"
"image-keyboard-response","146","180190","0.0-5.0-1.71","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/3to2/1.png","null","154","472","0.5","0.5","3","2","",""
"animation","147","181486","0.0-5.0-2.71","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","154","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":112},{""stimulus"":""img/3to2/2.png"",""time"":208},{""stimulus"":""img/3to2/3.png"",""time"":304},{""stimulus"":""img/3to2/4.png"",""time"":408},{""stimulus"":""img/3to2/5.png"",""time"":504},{""stimulus"":""img/3to2/6.png"",""time"":600},{""stimulus"":""img/3to2/7.png"",""time"":704},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":904},{""stimulus"":""img/3to2/10.png"",""time"":1000},{""stimulus"":""img/3to2/11.png"",""time"":1092},{""stimulus"":""img/3to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","148","181741","0.0-5.0-1.72","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","choice","","255","","img/2to1/1.png","1","153","750","0.5","0.5","2","1","",""
"animation","149","183038","0.0-5.0-2.72","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","153","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":408},{""stimulus"":""img/2to1/5.png"",""time"":503},{""stimulus"":""img/2to1/6.png"",""time"":600},{""stimulus"":""img/2to1/7.png"",""time"":704},{""stimulus"":""img/2to1/8.png"",""time"":798},{""stimulus"":""img/2to1/9.png"",""time"":904},{""stimulus"":""img/2to1/10.png"",""time"":996},{""stimulus"":""img/2to1/11.png"",""time"":1096},{""stimulus"":""img/2to1/12.png"",""time"":1200}]","[]"
"image-keyboard-response","150","183582","0.0-5.0-1.73","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/1to3/1.png","null","152","532","0.5","0.5","1","3","",""
"animation","151","184878","0.0-5.0-2.73","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","152","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":112},{""stimulus"":""img/1to3/2.png"",""time"":207},{""stimulus"":""img/1to3/3.png"",""time"":300},{""stimulus"":""img/1to3/4.png"",""time"":404},{""stimulus"":""img/1to3/5.png"",""time"":501},{""stimulus"":""img/1to3/6.png"",""time"":600},{""stimulus"":""img/1to3/7.png"",""time"":704},{""stimulus"":""img/1to3/8.png"",""time"":800},{""stimulus"":""img/1to3/9.png"",""time"":904},{""stimulus"":""img/1to3/10.png"",""time"":999},{""stimulus"":""img/1to3/11.png"",""time"":1096},{""stimulus"":""img/1to3/12.png"",""time"":1200}]","[]"
"image-keyboard-response","152","185350","0.0-5.0-1.74","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/3to2/1.png","null","151","463","0.5","0.5","3","1","",""
"animation","153","186646","0.0-5.0-2.74","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","151","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":112},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":300},{""stimulus"":""img/3to1/4.png"",""time"":404},{""stimulus"":""img/3to1/5.png"",""time"":504},{""stimulus"":""img/3to1/6.png"",""time"":600},{""stimulus"":""img/3to1/7.png"",""time"":704},{""stimulus"":""img/3to1/8.png"",""time"":800},{""stimulus"":""img/3to1/9.png"",""time"":904},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1096},{""stimulus"":""img/3to1/12.png"",""time"":1200}]","[]"
"image-keyboard-response","154","187106","0.0-5.0-1.75","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","observe","","null","","img/1to3/1.png","null","150","453","0.5","0.5","1","2","",""
"animation","155","188398","0.0-5.0-2.75","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","","","","","","","150","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":104},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":300},{""stimulus"":""img/1to2/4.png"",""time"":404},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":599},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":804},{""stimulus"":""img/1to2/9.png"",""time"":900},{""stimulus"":""img/1to2/10.png"",""time"":996},{""stimulus"":""img/1to2/11.png"",""time"":1099},{""stimulus"":""img/1to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","156","188558","0.0-5.0-1.76","5c9432caec114b0001419276","bdp_cybrbll","Sun Mar 26 2023 15:48:21 GMT-0500 (Central Daylight Time)","454559","1","3","","","","choice","","158","","img/2to1/1.png","2","149","142","0.5","0.1","2","3","",""
