"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses","numBlurs"
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","212","201070","0.0-5.0-1.104","","null","","img/3to2/1.png","null","121","535","0.5","0.1","3","1","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","213","202358","0.0-5.0-2.104","","","","","","121","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":101},{""stimulus"":""img/3to1/2.png"",""time"":212},{""stimulus"":""img/3to1/3.png"",""time"":307},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":501},{""stimulus"":""img/3to1/6.png"",""time"":597},{""stimulus"":""img/3to1/7.png"",""time"":701},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":906},{""stimulus"":""img/3to1/10.png"",""time"":1001},{""stimulus"":""img/3to1/11.png"",""time"":1098},{""stimulus"":""img/3to1/12.png"",""time"":1201}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","214","202821","0.0-5.0-1.105","","null","","img/1to3/1.png","null","120","450","0.5","0.1","1","2","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","215","204119","0.0-5.0-2.105","","","","","","120","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":115},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":313},{""stimulus"":""img/1to2/4.png"",""time"":409},{""stimulus"":""img/1to2/5.png"",""time"":506},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":807},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1202}]","[]",""
"","","","choice","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","216","204566","0.0-5.0-1.106","","445","","img/2to1/1.png","2","119","496","0.5","0.1","2","3","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","217","205855","0.0-5.0-2.106","","","","","","119","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":306},{""stimulus"":""img/2to3/4.png"",""time"":402},{""stimulus"":""img/2to3/5.png"",""time"":506},{""stimulus"":""img/2to3/6.png"",""time"":602},{""stimulus"":""img/2to3/7.png"",""time"":706},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":897},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1106},{""stimulus"":""img/2to3/12.png"",""time"":1202}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","218","206789","0.0-5.0-1.107","","null","","img/3to2/1.png","null","118","923","0.5","0.1","3","1","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","219","208077","0.0-5.0-2.107","","","","","","118","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":116},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":307},{""stimulus"":""img/3to1/4.png"",""time"":402},{""stimulus"":""img/3to1/5.png"",""time"":498},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":708},{""stimulus"":""img/3to1/8.png"",""time"":804},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1201}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","220","208306","0.0-5.0-1.108","","null","","img/1to3/1.png","null","117","224","0.5","0.1","1","2","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","221","209594","0.0-5.0-2.108","","","","","","117","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":114},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":309},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":501},{""stimulus"":""img/1to2/6.png"",""time"":597},{""stimulus"":""img/1to2/7.png"",""time"":707},{""stimulus"":""img/1to2/8.png"",""time"":801},{""stimulus"":""img/1to2/9.png"",""time"":898},{""stimulus"":""img/1to2/10.png"",""time"":994},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]",""
"","","","choice","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","222","209733","0.0-5.0-1.109","","138","","img/2to1/1.png","2","116","559","0.5","0.1","2","3","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","223","211021","0.0-5.0-2.109","","","","","","116","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":113},{""stimulus"":""img/2to3/2.png"",""time"":202},{""stimulus"":""img/2to3/3.png"",""time"":302},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":508},{""stimulus"":""img/2to3/6.png"",""time"":604},{""stimulus"":""img/2to3/7.png"",""time"":703},{""stimulus"":""img/2to3/8.png"",""time"":798},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1102},{""stimulus"":""img/2to3/12.png"",""time"":1198}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","224","211817","0.0-5.0-1.110","","null","","img/3to2/1.png","null","115","788","0.5","0.1","3","1","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","225","213105","0.0-5.0-2.110","","","","","","115","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":114},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":302},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":508},{""stimulus"":""img/3to1/6.png"",""time"":605},{""stimulus"":""img/3to1/7.png"",""time"":708},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":899},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","226","213675","0.0-5.0-1.111","","null","","img/1to3/1.png","null","114","558","0.5","0.1","1","3","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","227","214968","0.0-5.0-2.111","","","","","","114","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":201},{""stimulus"":""img/1to3/3.png"",""time"":313},{""stimulus"":""img/1to3/4.png"",""time"":400},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":608},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":798},{""stimulus"":""img/1to3/9.png"",""time"":901},{""stimulus"":""img/1to3/10.png"",""time"":997},{""stimulus"":""img/1to3/11.png"",""time"":1101},{""stimulus"":""img/1to3/12.png"",""time"":1197}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","228","215326","0.0-5.0-1.112","","null","","img/3to2/1.png","null","113","346","0.5","0.1","3","1","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","229","216626","0.0-5.0-2.112","","","","","","113","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":306},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":500},{""stimulus"":""img/3to1/6.png"",""time"":597},{""stimulus"":""img/3to1/7.png"",""time"":700},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":1006},{""stimulus"":""img/3to1/11.png"",""time"":1100},{""stimulus"":""img/3to1/12.png"",""time"":1196}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","230","216832","0.0-5.0-1.113","","null","","img/1to3/1.png","null","112","197","0.5","0.1","1","2","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","231","218119","0.0-5.0-2.113","","","","","","112","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":198},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":608},{""stimulus"":""img/1to2/7.png"",""time"":705},{""stimulus"":""img/1to2/8.png"",""time"":801},{""stimulus"":""img/1to2/9.png"",""time"":896},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1095},{""stimulus"":""img/1to2/12.png"",""time"":1191}]","[]",""
"","","","choice","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","232","218217","0.0-5.0-1.114","","97","","img/2to1/1.png","1","111","1236","0.5","0.1","2","1","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","233","219505","0.0-5.0-2.114","","","","","","111","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":205},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":510},{""stimulus"":""img/2to1/6.png"",""time"":606},{""stimulus"":""img/2to1/7.png"",""time"":710},{""stimulus"":""img/2to1/8.png"",""time"":806},{""stimulus"":""img/2to1/9.png"",""time"":900},{""stimulus"":""img/2to1/10.png"",""time"":994},{""stimulus"":""img/2to1/11.png"",""time"":1105},{""stimulus"":""img/2to1/12.png"",""time"":1200}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","234","220328","0.0-5.0-1.115","","null","","img/1to3/1.png","null","110","819","0.5","0.1","1","2","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","235","221615","0.0-5.0-2.115","","","","","","110","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":116},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":311},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":500},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":708},{""stimulus"":""img/1to2/8.png"",""time"":802},{""stimulus"":""img/1to2/9.png"",""time"":896},{""stimulus"":""img/1to2/10.png"",""time"":1000},{""stimulus"":""img/1to2/11.png"",""time"":1095},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]",""
"","","","choice","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","236","222247","0.0-5.0-1.116","","631","","img/2to1/1.png","2","109","1008","0.5","0.1","2","3","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","237","223534","0.0-5.0-2.116","","","","","","109","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":111},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":301},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":599},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":806},{""stimulus"":""img/2to3/9.png"",""time"":901},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1200}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","238","223832","0.0-5.0-1.117","","null","","img/3to2/1.png","null","108","291","0.5","0.1","3","1","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","239","225120","0.0-5.0-2.117","","","","","","108","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":113},{""stimulus"":""img/3to1/2.png"",""time"":209},{""stimulus"":""img/3to1/3.png"",""time"":313},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":504},{""stimulus"":""img/3to1/6.png"",""time"":598},{""stimulus"":""img/3to1/7.png"",""time"":693},{""stimulus"":""img/3to1/8.png"",""time"":806},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":990},{""stimulus"":""img/3to1/11.png"",""time"":1093},{""stimulus"":""img/3to1/12.png"",""time"":1196}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","240","226213","0.0-5.0-1.118","","null","","img/1to3/1.png","null","107","1076","0.5","0.1","1","3","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","241","227501","0.0-5.0-2.118","","","","","","107","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":214},{""stimulus"":""img/1to3/3.png"",""time"":311},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":709},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":901},{""stimulus"":""img/1to3/10.png"",""time"":999},{""stimulus"":""img/1to3/11.png"",""time"":1097},{""stimulus"":""img/1to3/12.png"",""time"":1201}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","242","227764","0.0-5.0-1.119","","null","","img/3to2/1.png","null","106","250","0.5","0.1","3","1","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","243","229064","0.0-5.0-2.119","","","","","","106","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":313},{""stimulus"":""img/3to1/4.png"",""time"":400},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":608},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":797},{""stimulus"":""img/3to1/9.png"",""time"":900},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1094},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","244","229648","0.0-5.0-1.120","","null","","img/1to3/1.png","null","105","579","0.5","0.1","1","2","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","245","230936","0.0-5.0-2.120","","","","","","105","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":313},{""stimulus"":""img/1to2/4.png"",""time"":400},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":607},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":796},{""stimulus"":""img/1to2/9.png"",""time"":900},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1201}]","[]",""
"","","","choice","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","246","231187","0.0-5.0-1.121","","251","","img/2to1/1.png","2","104","248","0.5","0.1","2","3","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","247","232475","0.0-5.0-2.121","","","","","","104","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":310},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":612},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":895},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1095},{""stimulus"":""img/2to3/12.png"",""time"":1192}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","248","233063","0.0-5.0-1.122","","null","","img/3to2/1.png","null","103","585","0.5","0.1","3","1","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","249","234366","0.0-5.0-2.122","","","","","","103","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":198},{""stimulus"":""img/3to1/3.png"",""time"":303},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":603},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":905},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1097},{""stimulus"":""img/3to1/12.png"",""time"":1193}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","250","234733","0.0-5.0-1.123","","null","","img/1to3/1.png","null","102","357","0.5","0.1","1","2","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","251","236021","0.0-5.0-2.123","","","","","","102","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":112},{""stimulus"":""img/1to2/2.png"",""time"":207},{""stimulus"":""img/1to2/3.png"",""time"":301},{""stimulus"":""img/1to2/4.png"",""time"":412},{""stimulus"":""img/1to2/5.png"",""time"":508},{""stimulus"":""img/1to2/6.png"",""time"":602},{""stimulus"":""img/1to2/7.png"",""time"":697},{""stimulus"":""img/1to2/8.png"",""time"":800},{""stimulus"":""img/1to2/9.png"",""time"":895},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1101},{""stimulus"":""img/1to2/12.png"",""time"":1196}]","[]",""
"","","","choice","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","252","236621","0.0-5.0-1.124","","599","","img/2to1/1.png","1","101","591","0.5","0.1","2","1","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","253","237917","0.0-5.0-2.124","","","","","","101","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":107},{""stimulus"":""img/2to1/2.png"",""time"":212},{""stimulus"":""img/2to1/3.png"",""time"":309},{""stimulus"":""img/2to1/4.png"",""time"":412},{""stimulus"":""img/2to1/5.png"",""time"":508},{""stimulus"":""img/2to1/6.png"",""time"":603},{""stimulus"":""img/2to1/7.png"",""time"":696},{""stimulus"":""img/2to1/8.png"",""time"":807},{""stimulus"":""img/2to1/9.png"",""time"":904},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1095},{""stimulus"":""img/2to1/12.png"",""time"":1192}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","254","238175","0.0-5.0-1.125","","null","","img/1to3/1.png","null","100","241","0.5","0.1","1","3","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","255","239463","0.0-5.0-2.125","","","","","","100","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":303},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":509},{""stimulus"":""img/1to3/6.png"",""time"":606},{""stimulus"":""img/1to3/7.png"",""time"":703},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":1004},{""stimulus"":""img/1to3/11.png"",""time"":1099},{""stimulus"":""img/1to3/12.png"",""time"":1193}]","[]",""
"","","","observe","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","256","239685","0.0-5.0-1.126","","null","","img/3to2/1.png","null","99","214","0.5","0.1","3","2","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","257","240972","0.0-5.0-2.126","","","","","","99","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":307},{""stimulus"":""img/3to2/4.png"",""time"":396},{""stimulus"":""img/3to2/5.png"",""time"":498},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":706},{""stimulus"":""img/3to2/8.png"",""time"":792},{""stimulus"":""img/3to2/9.png"",""time"":895},{""stimulus"":""img/3to2/10.png"",""time"":1006},{""stimulus"":""img/3to2/11.png"",""time"":1089},{""stimulus"":""img/3to2/12.png"",""time"":1200}]","[]",""
"","","","choice","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","image-keyboard-response","258","241597","0.0-5.0-1.127","","625","","img/2to1/1.png","2","98","413","0.5","0.1","2","3","","",""
"","","","","63d17cf704d2d7053d56b962","bdp_cybrbll","Sat Apr 01 2023 18:41:47 GMT-0400 (Eastern Daylight Time)","430842","1","3","animation","259","242887","0.0-5.0-2.127","","","","","","98","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":300},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":606},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":798},{""stimulus"":""img/2to3/9.png"",""time"":894},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1101},{""stimulus"":""img/2to3/12.png"",""time"":1196}]","[]",""
