"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses","numBlurs"
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","343","368964","0.0-5.0-1.169","","null","","img/3to2/1.png","null","56","442","0.5","0.5","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","344","370252","0.0-5.0-2.169","","","","","","56","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":203},{""stimulus"":""img/3to2/3.png"",""time"":311},{""stimulus"":""img/3to2/4.png"",""time"":404},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":700},{""stimulus"":""img/3to2/8.png"",""time"":795},{""stimulus"":""img/3to2/9.png"",""time"":904},{""stimulus"":""img/3to2/10.png"",""time"":997},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1199}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","345","370537","0.0-5.0-1.170","","284","","img/2to1/1.png","1","55","185","0.5","0.5","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","346","371825","0.0-5.0-2.170","","","","","","55","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":302},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":706},{""stimulus"":""img/2to1/8.png"",""time"":798},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1094},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","347","372939","0.0-5.0-1.171","","null","","img/1to3/1.png","null","54","1101","0.5","0.5","1","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","348","374236","0.0-5.0-2.171","","","","","","54","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":204},{""stimulus"":""img/1to2/3.png"",""time"":313},{""stimulus"":""img/1to2/4.png"",""time"":407},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":610},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1089},{""stimulus"":""img/1to2/12.png"",""time"":1202}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","349","374531","0.0-5.0-1.172","","294","","img/2to1/1.png","2","53","878","0.5","0.5","2","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","350","375820","0.0-5.0-2.172","","","","","","53","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":206},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":396},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":704},{""stimulus"":""img/2to3/8.png"",""time"":796},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1201}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","351","376496","0.0-5.0-1.173","","null","","img/3to2/1.png","null","52","674","0.5","0.5","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","352","377784","0.0-5.0-2.173","","","","","","52","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":202},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":594},{""stimulus"":""img/3to2/7.png"",""time"":700},{""stimulus"":""img/3to2/8.png"",""time"":808},{""stimulus"":""img/3to2/9.png"",""time"":901},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1197}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","353","378076","0.0-5.0-1.174","","290","","img/2to1/1.png","1","51","620","0.5","0.5","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","354","379364","0.0-5.0-2.174","","","","","","51","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":302},{""stimulus"":""img/2to1/4.png"",""time"":396},{""stimulus"":""img/2to1/5.png"",""time"":506},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":708},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":891},{""stimulus"":""img/2to1/10.png"",""time"":1003},{""stimulus"":""img/2to1/11.png"",""time"":1096},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","355","380155","0.0-5.0-1.175","","null","","img/1to3/1.png","null","50","788","0.5","0.5","1","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","356","381443","0.0-5.0-2.175","","","","","","50","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":701},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":993},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1190}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","357","381777","0.0-5.0-1.176","","null","","img/3to2/1.png","null","49","333","0.5","0.5","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","358","383072","0.0-5.0-2.176","","","","","","49","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":497},{""stimulus"":""img/3to2/6.png"",""time"":608},{""stimulus"":""img/3to2/7.png"",""time"":703},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","359","383465","0.0-5.0-1.177","","393","","img/2to1/1.png","1","48","388","0.5","0.5","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","360","384752","0.0-5.0-2.177","","","","","","48","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":99},{""stimulus"":""img/2to1/2.png"",""time"":213},{""stimulus"":""img/2to1/3.png"",""time"":307},{""stimulus"":""img/2to1/4.png"",""time"":402},{""stimulus"":""img/2to1/5.png"",""time"":510},{""stimulus"":""img/2to1/6.png"",""time"":604},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":792},{""stimulus"":""img/2to1/9.png"",""time"":900},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1103},{""stimulus"":""img/2to1/12.png"",""time"":1195}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","361","385110","0.0-5.0-1.178","","null","","img/1to3/1.png","null","47","344","0.5","0.5","1","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","362","386404","0.0-5.0-2.178","","","","","","47","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":313},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":498},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1093},{""stimulus"":""img/1to2/12.png"",""time"":1202}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","363","386874","0.0-5.0-1.179","","469","","img/2to1/1.png","2","46","599","0.5","0.5","2","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","364","388162","0.0-5.0-2.179","","","","","","46","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":211},{""stimulus"":""img/2to3/3.png"",""time"":305},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":695},{""stimulus"":""img/2to3/8.png"",""time"":792},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1089},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","365","388874","0.0-5.0-1.180","","null","","img/3to2/1.png","null","45","707","0.5","0.5","3","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","366","390163","0.0-5.0-2.180","","","","","","45","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":312},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":996},{""stimulus"":""img/3to1/11.png"",""time"":1105},{""stimulus"":""img/3to1/12.png"",""time"":1190}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","367","390488","0.0-5.0-1.181","","null","","img/1to3/1.png","null","44","313","0.5","0.5","1","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","368","391783","0.0-5.0-2.181","","","","","","44","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":112},{""stimulus"":""img/1to2/2.png"",""time"":206},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":501},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":702},{""stimulus"":""img/1to2/8.png"",""time"":796},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","369","392171","0.0-5.0-1.182","","387","","img/2to1/1.png","2","43","518","0.5","0.5","2","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","370","393459","0.0-5.0-2.182","","","","","","43","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":201},{""stimulus"":""img/2to3/3.png"",""time"":310},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":698},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":901},{""stimulus"":""img/2to3/10.png"",""time"":994},{""stimulus"":""img/2to3/11.png"",""time"":1102},{""stimulus"":""img/2to3/12.png"",""time"":1196}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","371","393624","0.0-5.0-1.183","","null","","img/3to2/1.png","null","42","162","0.5","0.5","3","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","372","394922","0.0-5.0-2.183","","","","","","42","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":103},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":412},{""stimulus"":""img/3to1/5.png"",""time"":504},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":708},{""stimulus"":""img/3to1/8.png"",""time"":802},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":1005},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1190}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","373","395141","0.0-5.0-1.184","","null","","img/1to3/1.png","null","41","203","0.5","0.5","1","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","374","396434","0.0-5.0-2.184","","","","","","41","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":404},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":607},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":903},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1104},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","375","396788","0.0-5.0-1.185","","353","","img/2to1/1.png","2","40","282","0.5","0.5","2","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","376","398076","0.0-5.0-2.185","","","","","","40","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":301},{""stimulus"":""img/2to3/4.png"",""time"":408},{""stimulus"":""img/2to3/5.png"",""time"":501},{""stimulus"":""img/2to3/6.png"",""time"":609},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":797},{""stimulus"":""img/2to3/9.png"",""time"":906},{""stimulus"":""img/2to3/10.png"",""time"":1001},{""stimulus"":""img/2to3/11.png"",""time"":1091},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","377","398817","0.0-5.0-1.186","","null","","img/3to2/1.png","null","39","732","0.5","0.5","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","378","400106","0.0-5.0-2.186","","","","","","39","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":310},{""stimulus"":""img/3to2/4.png"",""time"":403},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":603},{""stimulus"":""img/3to2/7.png"",""time"":693},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","379","400400","0.0-5.0-1.187","","293","","img/2to1/1.png","1","38","334","0.5","0.5","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","380","401688","0.0-5.0-2.187","","","","","","38","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":309},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":510},{""stimulus"":""img/2to1/6.png"",""time"":605},{""stimulus"":""img/2to1/7.png"",""time"":700},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":904},{""stimulus"":""img/2to1/10.png"",""time"":997},{""stimulus"":""img/2to1/11.png"",""time"":1105},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","381","402126","0.0-5.0-1.188","","null","","img/1to3/1.png","null","37","435","0.5","0.5","1","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","382","403418","0.0-5.0-2.188","","","","","","37","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":312},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":606},{""stimulus"":""img/1to2/7.png"",""time"":701},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1092},{""stimulus"":""img/1to2/12.png"",""time"":1198}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","383","403691","0.0-5.0-1.189","","272","","img/2to1/1.png","2","36","244","0.5","0.5","2","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","384","404990","0.0-5.0-2.189","","","","","","36","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":210},{""stimulus"":""img/2to3/3.png"",""time"":303},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":508},{""stimulus"":""img/2to3/6.png"",""time"":600},{""stimulus"":""img/2to3/7.png"",""time"":709},{""stimulus"":""img/2to3/8.png"",""time"":801},{""stimulus"":""img/2to3/9.png"",""time"":893},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1089},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","385","405723","0.0-5.0-1.190","","null","","img/3to2/1.png","null","35","720","0.5","0.5","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","386","407020","0.0-5.0-2.190","","","","","","35","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":112},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":504},{""stimulus"":""img/3to2/6.png"",""time"":597},{""stimulus"":""img/3to2/7.png"",""time"":706},{""stimulus"":""img/3to2/8.png"",""time"":794},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1204}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","387","407355","0.0-5.0-1.191","","334","","img/2to1/1.png","1","34","511","0.5","0.5","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","388","408644","0.0-5.0-2.191","","","","","","34","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":212},{""stimulus"":""img/2to1/3.png"",""time"":305},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":602},{""stimulus"":""img/2to1/7.png"",""time"":696},{""stimulus"":""img/2to1/8.png"",""time"":805},{""stimulus"":""img/2to1/9.png"",""time"":899},{""stimulus"":""img/2to1/10.png"",""time"":990},{""stimulus"":""img/2to1/11.png"",""time"":1101},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","389","408839","0.0-5.0-1.192","","null","","img/1to3/1.png","null","33","194","0.5","0.5","1","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","390","410128","0.0-5.0-2.192","","","","","","33","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":102},{""stimulus"":""img/1to2/2.png"",""time"":210},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":411},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":598},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]",""
