"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"image-keyboard-response","109","187474","0.0-5.0-1.52","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/1to3/1.png","null","173","1603","0.5","0.5","1","3","",""
"animation","110","188762","0.0-5.0-2.52","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","173","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","111","189028","0.0-5.0-1.53","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/3to2/1.png","null","172","266","0.5","0.5","3","1","",""
"animation","112","190317","0.0-5.0-2.53","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","172","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":99},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":396},{""stimulus"":""img/3to1/5.png"",""time"":495},{""stimulus"":""img/3to1/6.png"",""time"":594},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":792},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":990},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","113","191118","0.0-5.0-1.54","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/1to3/1.png","null","171","799","0.5","0.5","1","3","",""
"animation","114","192406","0.0-5.0-2.54","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","171","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","115","192847","0.0-5.0-1.55","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/3to2/1.png","null","170","425","0.5","0.5","3","1","",""
"animation","116","194134","0.0-5.0-2.55","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","170","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1188}]","[]"
"image-keyboard-response","117","194394","0.0-5.0-1.56","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/1to3/1.png","null","169","258","0.5","0.5","1","3","",""
"animation","118","195682","0.0-5.0-2.56","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","169","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":99},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":297},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":495},{""stimulus"":""img/1to3/6.png"",""time"":594},{""stimulus"":""img/1to3/7.png"",""time"":693},{""stimulus"":""img/1to3/8.png"",""time"":792},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":990},{""stimulus"":""img/1to3/11.png"",""time"":1089},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","119","196008","0.0-5.0-1.57","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/3to2/1.png","null","168","325","0.5","0.5","3","1","",""
"animation","120","197296","0.0-5.0-2.57","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","168","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":596},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","121","197888","0.0-5.0-1.58","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/1to3/1.png","null","167","589","0.5","0.5","1","2","",""
"animation","122","199175","0.0-5.0-2.58","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","167","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":495},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":990},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","123","199822","0.0-5.0-1.59","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","647","","","","choice","","","img/2to1/1.png","1","166","412","0.5","0.5","2","1","",""
"animation","124","201110","0.0-5.0-2.59","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","166","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","125","201416","0.0-5.0-1.60","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/1to3/1.png","null","165","304","0.5","0.5","1","2","",""
"animation","126","202704","0.0-5.0-2.60","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","165","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":297},{""stimulus"":""img/1to2/4.png"",""time"":396},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1191}]","[]"
"image-keyboard-response","127","203437","0.0-5.0-1.61","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","732","","","","choice","","","img/2to1/1.png","2","164","736","0.5","0.5","2","3","",""
"animation","128","204725","0.0-5.0-2.61","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","164","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":99},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":297},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":693},{""stimulus"":""img/2to3/8.png"",""time"":792},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1188}]","[]"
"image-keyboard-response","129","204997","0.0-5.0-1.62","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/3to2/1.png","null","163","269","0.5","0.5","3","2","",""
"animation","130","206286","0.0-5.0-2.62","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","163","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":497},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","131","206425","0.0-5.0-1.63","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","139","","","","choice","","","img/2to1/1.png","1","162","442","0.5","0.5","2","1","",""
"animation","132","207714","0.0-5.0-2.63","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","162","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","133","209039","0.0-5.0-1.64","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/1to3/1.png","null","161","1324","0.5","0.5","1","3","",""
"animation","134","210327","0.0-5.0-2.64","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","161","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":99},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":297},{""stimulus"":""img/1to3/4.png"",""time"":396},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":695},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":891},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1188}]","[]"
"image-keyboard-response","135","210746","0.0-5.0-1.65","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/3to2/1.png","null","160","418","0.5","0.5","3","1","",""
"animation","136","212034","0.0-5.0-2.65","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","160","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":198},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":396},{""stimulus"":""img/3to1/5.png"",""time"":495},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1089},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","137","212214","0.0-5.0-1.66","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/1to3/1.png","null","159","178","0.5","0.5","1","3","",""
"animation","138","213501","0.0-5.0-2.66","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","159","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":695},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1188}]","[]"
"image-keyboard-response","139","214120","0.0-5.0-1.67","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/3to2/1.png","null","158","618","0.5","0.5","3","2","",""
"animation","140","215408","0.0-5.0-2.67","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","158","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":101},{""stimulus"":""img/3to2/2.png"",""time"":198},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":509},{""stimulus"":""img/3to2/6.png"",""time"":594},{""stimulus"":""img/3to2/7.png"",""time"":693},{""stimulus"":""img/3to2/8.png"",""time"":792},{""stimulus"":""img/3to2/9.png"",""time"":898},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","141","216139","0.0-5.0-1.68","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","731","","","","choice","","","img/2to1/1.png","2","157","533","0.5","0.5","2","3","",""
"animation","142","217427","0.0-5.0-2.68","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","157","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":695},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","143","217799","0.0-5.0-1.69","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/3to2/1.png","null","156","370","0.5","0.5","3","2","",""
"animation","144","219087","0.0-5.0-2.69","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","156","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":297},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":916},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","145","219546","0.0-5.0-1.70","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","458","","","","choice","","","img/2to1/1.png","1","155","472","0.5","0.5","2","1","",""
"animation","146","220834","0.0-5.0-2.70","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","155","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":198},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":396},{""stimulus"":""img/2to1/5.png"",""time"":495},{""stimulus"":""img/2to1/6.png"",""time"":594},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":792},{""stimulus"":""img/2to1/9.png"",""time"":891},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1188}]","[]"
"image-keyboard-response","147","221672","0.0-5.0-1.71","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/1to3/1.png","null","154","836","0.5","0.5","1","3","",""
"animation","148","222959","0.0-5.0-2.71","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","154","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":99},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":695},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":990},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","149","223164","0.0-5.0-1.72","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/3to2/1.png","null","153","203","0.5","0.5","3","2","",""
"animation","150","224452","0.0-5.0-2.72","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","153","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":695},{""stimulus"":""img/3to2/8.png"",""time"":794},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","151","224829","0.0-5.0-1.73","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","377","","","","choice","","","img/2to1/1.png","2","152","552","0.5","0.5","2","3","",""
"animation","152","226119","0.0-5.0-2.73","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","152","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":796},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":990},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","153","226407","0.0-5.0-1.74","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/3to2/1.png","null","151","287","0.5","0.5","3","2","",""
"animation","154","227695","0.0-5.0-2.74","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","151","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":594},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":891},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","155","228098","0.0-5.0-1.75","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","402","","","","choice","","","img/2to1/1.png","1","150","379","0.5","0.5","2","1","",""
"animation","156","229386","0.0-5.0-2.75","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","","","","","","","","","","150","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","157","229779","0.0-5.0-1.76","6414cd5e294152ef610c1272","bdp_cybrbll","Sun Apr 09 2023 19:57:09 GMT-0500 (Central Daylight Time)","499776","3","1","","null","","","","observe","","","img/1to3/1.png","null","149","392","0.5","0.1","1","3","",""
